train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.53491,0.4456,0.1822,0.25865,0.47753,0.7680803528603386,26.11473199725151,0.52318,0.0,0.0,0.0,0.3365,0.9943500876426696,4.971750438213348,0.51325,0.0,0.0,0.0,0.40768,0.9881715476512909,9.881715476512909,1713881836,,False,1,8e783436,2024-04-23_16-17-16,17.729233980178833,17.729233980178833,8964,AT-MB-PC-E13,127.0.0.1,17.729233980178833,1,64,0.0,3,0.0001
0.53868,0.47213,0.30508,0.37066,0.51203,0.7335301181849312,24.94002401828766,0.57616,0.55882,0.52778,0.54286,0.57314,0.6804819464683532,3.4024097323417664,0.52318,0.51261,0.41497,0.45865,0.54395,0.7095267236232757,7.095267236232758,1713881852,,False,2,8e783436,2024-04-23_16-17-32,15.949143409729004,33.67837738990784,8964,AT-MB-PC-E13,127.0.0.1,33.67837738990784,2,64,0.0,3,0.0001
0.55283,0.49803,0.53602,0.51633,0.58512,0.6848667439292458,23.28546929359436,0.55629,0.54902,0.38889,0.45528,0.54483,0.7106629371643066,3.553314685821533,0.48344,0.44706,0.2585,0.32759,0.54865,0.6933326005935669,6.933326005935669,1713881866,,False,3,8e783436,2024-04-23_16-17-46,14.534162759780884,48.21254014968872,8964,AT-MB-PC-E13,127.0.0.1,48.21254014968872,3,64,0.0,3,0.0001
0.57453,0.52318,0.50212,0.51243,0.61618,0.6736430175164166,22.903862595558167,0.59603,0.60377,0.44444,0.512,0.61639,0.7012752056121826,3.506376028060913,0.5298,0.53012,0.29932,0.38261,0.56054,0.706247752904892,7.06247752904892,1713881882,,False,4,8e783436,2024-04-23_16-18-02,15.822574615478516,64.03511476516724,8964,AT-MB-PC-E13,127.0.0.1,64.03511476516724,4,64,0.0,3,0.0001
0.62642,0.58225,0.56992,0.57602,0.6689,0.6427212041967055,21.85252094268799,0.5894,0.58065,0.5,0.53731,0.60496,0.6769871830940246,3.3849359154701233,0.60596,0.66667,0.38095,0.48485,0.64709,0.677236145734787,6.77236145734787,1713881897,,False,5,8e783436,2024-04-23_16-18-17,15.098749160766602,79.13386392593384,8964,AT-MB-PC-E13,127.0.0.1,79.13386392593384,5,64,0.0,3,0.0001
0.66604,0.61614,0.66314,0.63878,0.72481,0.6168114613084232,20.97158968448639,0.54967,0.55,0.30556,0.39286,0.56997,0.7050183057785034,3.525091528892517,0.57616,0.6092,0.36054,0.45299,0.62888,0.6665280222892761,6.665280222892761,1713881913,,False,6,8e783436,2024-04-23_16-18-33,15.460558891296387,94.59442281723022,8964,AT-MB-PC-E13,127.0.0.1,94.59442281723022,6,64,0.0,3,0.0001
0.68962,0.65854,0.62924,0.64355,0.74943,0.5851725217174081,19.895865738391876,0.60927,0.56311,0.80556,0.66286,0.65805,0.663721787929535,3.3186089396476746,0.62583,0.58673,0.78231,0.67055,0.66171,0.6696678638458252,6.696678638458252,1713881928,,False,7,8e783436,2024-04-23_16-18-48,15.442713260650635,110.03713607788086,8964,AT-MB-PC-E13,127.0.0.1,110.03713607788086,7,64,0.0,3,0.0001
0.6717,0.62602,0.65254,0.639,0.71887,0.6250243932008743,21.250829368829727,0.60265,0.61538,0.44444,0.51613,0.61893,0.6708982825279236,3.354491412639618,0.66887,0.71963,0.52381,0.6063,0.73399,0.6164138078689575,6.164138078689575,1713881943,,False,8,8e783436,2024-04-23_16-19-03,15.261932134628296,125.29906821250916,8964,AT-MB-PC-E13,127.0.0.1,125.29906821250916,8,64,0.0,3,0.0001
0.72075,0.68884,0.68008,0.68443,0.77607,0.5704869198448518,19.39655527472496,0.57616,0.63333,0.26389,0.37255,0.63361,0.7228670835494995,3.6143354177474976,0.60927,0.69333,0.35374,0.46847,0.69945,0.662421315908432,6.62421315908432,1713881959,,False,9,8e783436,2024-04-23_16-19-19,15.924749374389648,141.2238175868988,8964,AT-MB-PC-E13,127.0.0.1,141.2238175868988,9,64,0.0,3,0.0001
0.69528,0.64579,0.69915,0.67141,0.7619,0.5777204948313096,19.642496824264526,0.5894,0.57143,0.55556,0.56338,0.66438,0.670077896118164,3.3503894805908203,0.66225,0.68,0.57823,0.625,0.69669,0.6402134537696839,6.402134537696838,1713881974,,False,10,8e783436,2024-04-23_16-19-34,14.695240497589111,155.91905808448792,8964,AT-MB-PC-E13,127.0.0.1,155.91905808448792,10,64,0.0,3,0.0001
0.71981,0.68657,0.6822,0.68438,0.78424,0.556321531534195,18.914932072162628,0.54305,0.53659,0.30556,0.38938,0.5865,0.7104998588562011,3.552499294281006,0.69205,0.725,0.59184,0.65169,0.73478,0.628390246629715,6.28390246629715,1713881990,,False,11,8e783436,2024-04-23_16-19-50,16.096808671951294,172.0158667564392,8964,AT-MB-PC-E13,127.0.0.1,172.0158667564392,11,64,0.0,3,0.0001
0.72925,0.71868,0.64407,0.67933,0.80586,0.5379472821950912,18.290207594633102,0.64901,0.62667,0.65278,0.63946,0.63159,0.72496178150177,3.62480890750885,0.58609,0.57143,0.59864,0.58472,0.65368,0.6634613871574402,6.634613871574402,1713882005,,False,12,8e783436,2024-04-23_16-20-05,15.103416442871094,187.1192831993103,8964,AT-MB-PC-E13,127.0.0.1,187.1192831993103,12,64,0.0,3,0.0001
