train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.72,0.68,0.7,0.69,0.8,0.5398884143899468,18.356206089258194,0.58,0.56,0.62,0.59,0.62,0.7283209443092347,3.641604721546173,1712743600,,True,100,0b4443dd,2024-04-10_12-06-40,20.460220098495483,2048.305235147476,41388,AT-MB-PC-E13,127.0.0.1,2048.305235147476,100,64,3,0.5,1e-05,0b4443dd
0.83,0.79,0.84,0.81,0.92,0.3491765225634855,11.872001767158508,0.71,0.67,0.76,0.71,0.76,0.6698900580406189,3.3494502902030945,1712745266,,True,100,195eb4a7,2024-04-10_12-34-26,37.12478232383728,3708.9725029468536,32556,AT-MB-PC-E13,127.0.0.1,3708.9725029468536,100,256,6,0.5,0.001,195eb4a7
0.72,0.68,0.69,0.68,0.8,0.5405650752432206,18.3792125582695,0.58,0.56,0.62,0.59,0.62,0.72824125289917,3.6412062644958496,1712743619,,True,100,54e91f6a,2024-04-10_12-06-59,17.70557451248169,2054.860121488571,13656,AT-MB-PC-E13,127.0.0.1,2054.860121488571,100,64,3,0.5,1e-05,54e91f6a
0.49,0.45,0.67,0.54,0.54,0.7808494383797926,26.54888090491295,0.48,0.45,0.36,0.4,0.44,0.8247549414634705,4.123774707317352,1712743792,,True,5,ec4507b6,2024-04-10_12-09-52,37.79159498214722,192.67537450790405,41388,AT-MB-PC-E13,127.0.0.1,192.67537450790405,5,64,6,0.5,1e-05,ec4507b6
0.92,0.9,0.92,0.91,0.98,0.19099305438644745,6.493763849139214,0.68,0.68,0.6,0.64,0.76,0.7821319222450256,3.910659611225128,1712745645,,True,100,60fb1c7d,2024-04-10_12-40-45,19.93462872505188,2025.7089700698853,13656,AT-MB-PC-E13,127.0.0.1,2025.7089700698853,100,64,3,0.0,0.0001,60fb1c7d
0.88,0.86,0.89,0.87,0.96,0.24360525345101075,8.282578617334366,0.74,0.72,0.72,0.72,0.81,0.6390047967433929,3.1950239837169647,1712745846,,True,100,a60589ee,2024-04-10_12-44-06,22.14705228805542,2053.177156686783,41388,AT-MB-PC-E13,127.0.0.1,2053.177156686783,100,256,3,0.5,0.001,a60589ee
0.55,0.5,0.48,0.49,0.57,0.7165177411892835,24.36160320043564,0.56,0.54,0.47,0.5,0.52,0.7416271209716797,3.7081356048583984,1712745572,,True,5,eb029a12,2024-04-10_12-39-32,58.48394703865051,305.6757538318634,32556,AT-MB-PC-E13,127.0.0.1,305.6757538318634,5,256,10,0.5,0.0001,eb029a12
0.6,0.55,0.55,0.55,0.6,0.7437434704864726,25.28727799654007,0.53,0.51,0.35,0.41,0.5,0.8726170301437378,4.363085150718689,1712745881,,True,5,5cb76525,2024-04-10_12-44-41,58.048280477523804,308.76922845840454,32556,AT-MB-PC-E13,127.0.0.1,308.76922845840454,5,256,10,0.2,1e-05,5cb76525
0.78,0.75,0.75,0.75,0.85,0.5057814804946675,17.196570336818695,0.57,0.56,0.43,0.49,0.65,0.7629176259040833,3.8145881295204163,1712746229,,True,15,49e7111b,2024-04-10_12-50-29,39.01687526702881,584.6223728656769,13656,AT-MB-PC-E13,127.0.0.1,584.6223728656769,15,64,6,0.2,0.0001,49e7111b
0.5,0.44,0.47,0.46,0.51,0.7823631377781138,26.60034668445587,0.42,0.42,0.54,0.47,0.42,0.786974024772644,3.93487012386322,1712745957,,True,5,85eb9e32,2024-04-10_12-45-57,21.66361951828003,111.02645087242126,41388,AT-MB-PC-E13,127.0.0.1,111.02645087242126,5,256,3,0.5,1e-05,85eb9e32
