train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.88679,0.86214,0.88771,0.87474,0.95833,0.30536001394776735,10.38224047422409,0.70861,0.71212,0.65278,0.68116,0.77356,0.6874428510665893,3.4372142553329468,0.68212,0.71429,0.57823,0.6391,0.8036,0.627673476934433,6.27673476934433,1713305991,,False,100,cda6b643,2024-04-17_00-19-51,47.112305879592896,5135.453510761261,27384,AT-MB-PC-E13,127.0.0.1,5135.453510761261,100,64,0.0,3,0.0001,cda6b643
0.91509,0.8898,0.92373,0.90644,0.97501,0.1984073952497805,6.7458514384925365,0.70199,0.69014,0.68056,0.68531,0.77303,0.8639344215393067,4.319672107696533,0.77483,0.77622,0.7551,0.76552,0.83761,0.646432814002037,6.4643281400203705,1713309027,,False,100,85e4365d,2024-04-17_01-10-27,63.199275732040405,8166.28306388855,35864,AT-MB-PC-E13,127.0.0.1,8166.28306388855,100,128,0.0,6,0.001,85e4365d
0.83585,0.78876,0.86229,0.82389,0.90238,0.38240638725897846,13.001817166805267,0.69536,0.70312,0.625,0.66176,0.76477,0.6707491397857666,3.353745698928833,0.66225,0.66187,0.62585,0.64336,0.76151,0.6552685141563416,6.5526851415634155,1713309026,,False,100,17f45efe,2024-04-17_01-10-26,63.80126667022705,8161.123066663742,29304,AT-MB-PC-E13,127.0.0.1,8161.123066663742,100,256,0.5,6,0.001,17f45efe
