train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
5.159999847412109,-30.78,0.14,27.579999923706055,5.25,5.16361492108076,1611.0478553771973,5.150000095367432,-28.84,0.26,27.389999389648438,5.230000019073486,0.59,0.59,0.6,0.6,0.61,0.62,0.62,0.63,0.63,0.64,0.64,0.65,0.65,0.66,0.66,0.66,0.67,0.66,0.66,0.65,5.150485329734631,1612.1019082069397,1712336928,,False,1,98bc9ee8,2024-04-05_17-08-48,364.0563876628876,364.0563876628876,1013707,vader,131.130.125.97,364.0563876628876,1,64,6,0.2,0.0001
2.809999942779541,-12.23,-0.01,11.470000267028809,3.390000104904175,2.806360140442848,875.5843638181686,1.4800000190734863,-3.78,0.24,4.389999866485596,2.0999999046325684,0.58,0.58,0.59,0.59,0.6,0.61,0.62,0.62,0.63,0.63,0.63,0.63,0.64,0.64,0.65,0.66,0.66,0.65,0.66,0.67,1.4762256006463268,462.05861300230026,1712337231,,False,2,98bc9ee8,2024-04-05_17-13-51,302.60518050193787,666.6615681648254,1013707,vader,131.130.125.97,666.6615681648254,2,64,6,0.2,0.0001
1.3300000429153442,-2.76,0.29,3.25,1.7999999523162842,1.3260457137456307,413.7262626886368,0.949999988079071,-1.04,0.47,1.8799999952316284,1.3700000047683716,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.74,0.75,0.76,0.76,0.77,0.78,0.78,0.79,0.79,0.79,0.8,0.8,0.9531122503189233,298.324134349823,1712337536,,False,3,98bc9ee8,2024-04-05_17-18-56,304.687628030777,971.3491961956024,1013707,vader,131.130.125.97,971.3491961956024,3,64,6,0.2,0.0001
0.9800000190734863,-0.99,0.43,1.7300000190734863,1.3200000524520874,0.9793749856643188,305.56499552726746,0.8399999737739563,-0.37,0.5,1.2599999904632568,1.1200000047683716,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.77,0.78,0.79,0.79,0.8,0.81,0.81,0.83,0.83,0.8375179289628903,262.1431117653847,1712337843,,False,4,98bc9ee8,2024-04-05_17-24-03,307.49521350860596,1278.8444097042084,1013707,vader,131.130.125.97,1278.8444097042084,4,64,6,0.2,0.0001
0.7699999809265137,-0.21,0.53,1.0499999523162842,1.0199999809265137,0.7671302394607128,239.3446347117424,0.6299999952316284,0.2,0.64,0.7300000190734863,0.8500000238418579,0.73,0.75,0.76,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.85,0.85,0.86,0.87,0.88,0.87,0.87,0.87,0.87,0.6330129565141452,198.13305538892746,1712338124,,False,5,98bc9ee8,2024-04-05_17-28-44,280.693820476532,1559.5382301807404,1013707,vader,131.130.125.97,1559.5382301807404,5,64,6,0.2,0.0001
0.6899999976158142,0.05,0.58,0.8199999928474426,0.9100000262260437,0.6885876102516284,214.83933439850807,0.6200000047683716,0.25,0.73,0.6899999976158142,0.8299999833106995,0.78,0.8,0.81,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.91,0.92,0.93,0.93,0.94,0.94,0.95,0.95,0.616999879812661,193.12096238136292,1712338377,,False,6,98bc9ee8,2024-04-05_17-32-57,252.7995364665985,1812.3377666473389,1013707,vader,131.130.125.97,1812.3377666473389,6,64,6,0.2,0.0001
0.6399999856948853,0.18,0.62,0.7200000286102295,0.8500000238418579,0.6395487435735189,199.5392079949379,0.5600000023841858,0.39,0.73,0.5600000023841858,0.75,0.77,0.79,0.8,0.81,0.83,0.84,0.85,0.87,0.88,0.89,0.9,0.91,0.91,0.92,0.93,0.93,0.93,0.93,0.93,0.94,0.5576016505876669,174.52931663393974,1712338632,,False,7,98bc9ee8,2024-04-05_17-37-12,255.55571126937866,2067.8934779167175,1013707,vader,131.130.125.97,2067.8934779167175,7,64,6,0.2,0.0001
0.6000000238418579,0.29,0.65,0.6200000047683716,0.7900000214576721,0.5981875396309755,186.63451236486435,0.6100000143051147,0.23,0.67,0.7099999785423279,0.8399999737739563,0.76,0.77,0.79,0.8,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.89,0.9,0.9,0.9,0.91,0.91,0.91,0.91,0.6087171238260909,190.52845975756645,1712338882,,False,8,98bc9ee8,2024-04-05_17-41-22,249.54662680625916,2317.4401047229767,1013707,vader,131.130.125.97,2317.4401047229767,8,64,6,0.2,0.0001
0.5799999833106995,0.31,0.66,0.5899999737739563,0.7699999809265137,0.5824718777185831,181.73122584819794,0.5199999809265137,0.45,0.75,0.5099999904632568,0.7099999785423279,0.79,0.8,0.82,0.83,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.92,0.93,0.93,0.94,0.94,0.94,0.95,0.95,0.5207736083684257,163.00213941931725,1712339131,,False,9,98bc9ee8,2024-04-05_17-45-31,249.66815543174744,2567.108260154724,1013707,vader,131.130.125.97,2567.108260154724,9,64,6,0.2,0.0001
0.5600000023841858,0.36,0.68,0.5600000023841858,0.75,0.5646972796664789,176.1855512559414,0.5199999809265137,0.44,0.74,0.5099999904632568,0.7200000286102295,0.79,0.8,0.81,0.83,0.84,0.85,0.86,0.88,0.89,0.89,0.9,0.91,0.91,0.92,0.92,0.92,0.92,0.93,0.93,0.94,0.5239150692670109,163.98541668057442,1712339392,,False,10,98bc9ee8,2024-04-05_17-49-52,260.6148085594177,2827.723068714142,1013707,vader,131.130.125.97,2827.723068714142,10,64,6,0.2,0.0001
0.550000011920929,0.38,0.69,0.5400000214576721,0.7300000190734863,0.5544543814582702,172.98976701498032,0.5600000023841858,0.3,0.73,0.6399999856948853,0.800000011920929,0.78,0.8,0.81,0.83,0.84,0.85,0.86,0.87,0.87,0.88,0.89,0.9,0.9,0.91,0.91,0.92,0.92,0.92,0.92,0.92,0.563964170198471,176.52078527212143,1712339641,,False,11,98bc9ee8,2024-04-05_17-54-01,248.69485330581665,3076.4179220199585,1013707,vader,131.130.125.97,3076.4179220199585,11,64,6,0.2,0.0001
0.5400000214576721,0.42,0.7,0.5099999904632568,0.7099999785423279,0.5367281948908781,167.45919680595398,0.47999998927116394,0.5,0.78,0.46000000834465027,0.6800000071525574,0.81,0.82,0.84,0.86,0.87,0.89,0.89,0.9,0.91,0.92,0.93,0.93,0.93,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.4792710456985254,150.01183730363846,1712339892,,False,12,98bc9ee8,2024-04-05_17-58-12,250.93042922019958,3327.348351240158,1013707,vader,131.130.125.97,3327.348351240158,12,64,6,0.2,0.0001
0.5099999904632568,0.47,0.73,0.46000000834465027,0.6800000071525574,0.5140466321355257,160.38254922628403,0.4699999988079071,0.51,0.79,0.44999998807907104,0.6700000166893005,0.82,0.83,0.84,0.86,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.4704449222491572,147.2492606639862,1712340134,,False,13,98bc9ee8,2024-04-05_18-02-14,242.54498147964478,3569.893332719803,1013707,vader,131.130.125.97,3569.893332719803,13,64,6,0.2,0.0001
0.5199999809265137,0.45,0.72,0.4699999988079071,0.6899999976158142,0.5186563975726947,161.82079604268074,0.47999998927116394,0.5,0.77,0.46000000834465027,0.6800000071525574,0.81,0.82,0.84,0.85,0.86,0.88,0.89,0.9,0.91,0.91,0.92,0.93,0.94,0.94,0.94,0.94,0.95,0.95,0.95,0.94,0.4770073309874001,149.30329459905624,1712340393,,False,14,98bc9ee8,2024-04-05_18-06-33,259.25627541542053,3829.1496081352234,1013707,vader,131.130.125.97,3829.1496081352234,14,64,6,0.2,0.0001
0.5099999904632568,0.48,0.73,0.44999998807907104,0.6700000166893005,0.5076644678528492,158.39131397008896,0.5299999713897705,0.39,0.78,0.5600000023841858,0.75,0.8,0.82,0.83,0.85,0.87,0.88,0.89,0.9,0.91,0.91,0.92,0.92,0.93,0.93,0.93,0.94,0.94,0.94,0.93,0.93,0.5303035410829245,165.98500835895538,1712340653,,True,15,98bc9ee8,2024-04-05_18-10-53,259.20698523521423,4088.3565933704376,1013707,vader,131.130.125.97,4088.3565933704376,15,64,6,0.2,0.0001
