train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.07743,0.48319,0.09491,0.50636,0.8354097278679118,142.019653737545,0.07345,0.48892,0.10821,0.49472,0.8611747241020202,21.529368102550507,0.08194,0.48967,0.10246,0.47224,0.8533172412794463,41.81254482269287,1713573173,,False,1,517316f5,2024-04-20_02-32-53,103.52604746818542,103.52604746818542,42352,AT-MB-PC-E13,127.0.0.1,103.52604746818542,1,256,0.5,6,0.001
0.07743,0.817,0.09516,0.52825,0.4369008692748406,74.27314777672291,0.07345,0.89958,0.09195,0.54808,0.3347475266456604,8.36868816614151,0.08194,0.8954,0.09829,0.51561,0.3710108484540667,18.179531574249268,1713573281,,False,2,517316f5,2024-04-20_02-34-41,108.13698148727417,211.6630289554596,42352,AT-MB-PC-E13,127.0.0.1,211.6630289554596,2,256,0.5,6,0.001
0.07743,0.90978,0.12429,0.56182,0.31617946335498026,53.75050877034664,0.07345,0.9175,0.15822,0.64099,0.27695764899253844,6.923941224813461,0.08194,0.91224,0.15929,0.62094,0.3100366458600881,15.191795647144318,1713573389,,False,3,517316f5,2024-04-20_02-36-29,107.77921772003174,319.44224667549133,42352,AT-MB-PC-E13,127.0.0.1,319.44224667549133,3,256,0.5,6,0.001
0.07743,0.91716,0.15426,0.62353,0.2786905315868995,47.37739036977291,0.07345,0.92641,0.11697,0.5251,0.4733262884616852,11.83315721154213,0.08194,0.9178,0.11968,0.57611,0.4977208363766573,24.388320982456207,1713573498,,False,4,517316f5,2024-04-20_02-38-18,109.1611921787262,428.60343885421753,42352,AT-MB-PC-E13,127.0.0.1,428.60343885421753,4,256,0.5,6,0.001
0.07743,0.92002,0.16206,0.65458,0.2629136114874307,44.695313952863216,0.07345,0.92618,0.09294,0.48012,0.6687979060411453,16.719947651028633,0.08194,0.91813,0.11981,0.53705,0.6718075159861117,32.91856828331947,1713573606,,False,5,517316f5,2024-04-20_02-40-06,107.32464385032654,535.9280827045441,42352,AT-MB-PC-E13,127.0.0.1,535.9280827045441,5,256,0.5,6,0.001
0.07743,0.9217,0.17316,0.67167,0.2575048564988024,43.77582560479641,0.07345,0.92596,0.17085,0.63219,0.26240030497312544,6.5600076243281364,0.08194,0.91951,0.17931,0.62525,0.29040880105933364,14.230031251907349,1713573713,,False,6,517316f5,2024-04-20_02-41-53,107.79816794395447,643.7262506484985,42352,AT-MB-PC-E13,127.0.0.1,643.7262506484985,6,256,0.5,6,0.001
0.07743,0.9224,0.18465,0.68693,0.24739433702300576,42.05703729391098,0.07345,0.9267,0.21246,0.71141,0.24449308082461357,6.112327020615339,0.08194,0.91844,0.23589,0.71405,0.27622601146600684,13.535074561834335,1713573822,,False,7,517316f5,2024-04-20_02-43-42,108.01938819885254,751.7456388473511,42352,AT-MB-PC-E13,127.0.0.1,751.7456388473511,7,256,0.5,6,0.001
0.07743,0.92341,0.206,0.70162,0.2407432632849497,40.92635475844145,0.07345,0.92257,0.20358,0.69607,0.24238161444664003,6.059540361166,0.08194,0.91793,0.23727,0.71806,0.25267827450012675,12.38123545050621,1713573931,,False,8,517316f5,2024-04-20_02-45-31,109.45226621627808,861.1979050636292,42352,AT-MB-PC-E13,127.0.0.1,861.1979050636292,8,256,0.5,6,0.001
0.07743,0.92224,0.20075,0.70654,0.24157506420331842,41.06776091456413,0.07345,0.92558,0.16872,0.65491,0.2689635211229324,6.724088028073311,0.08194,0.91688,0.17311,0.68362,0.2753342548195197,13.491378486156464,1713574039,,False,9,517316f5,2024-04-20_02-47-19,108.33479619026184,969.532701253891,42352,AT-MB-PC-E13,127.0.0.1,969.532701253891,9,256,0.5,6,0.001
0.07743,0.92415,0.22239,0.71004,0.2389224046293427,40.61680878698826,0.07345,0.91826,0.23736,0.73615,0.24879033207893372,6.219758301973343,0.08194,0.91495,0.24987,0.74143,0.25357929419498054,12.425385415554047,1713574147,,False,10,517316f5,2024-04-20_02-49-07,107.49222350120544,1077.0249247550964,42352,AT-MB-PC-E13,127.0.0.1,1077.0249247550964,10,256,0.5,6,0.001
0.07743,0.92417,0.22097,0.71994,0.23383582024013294,39.7520894408226,0.07345,0.92308,0.21601,0.72784,0.24990335285663604,6.247583821415901,0.08194,0.91838,0.2454,0.73813,0.25880570131905223,12.68147936463356,1713574254,,False,11,517316f5,2024-04-20_02-50-54,107.64727354049683,1184.6721982955933,42352,AT-MB-PC-E13,127.0.0.1,1184.6721982955933,11,256,0.5,6,0.001
0.07743,0.9241,0.22601,0.72306,0.23322032979306054,39.64745606482029,0.07345,0.92364,0.24524,0.72212,0.23331184446811676,5.832796111702919,0.08194,0.91675,0.25455,0.74407,0.2422131217864095,11.868442967534065,1713574363,,False,12,517316f5,2024-04-20_02-52-43,108.69000840187073,1293.362206697464,42352,AT-MB-PC-E13,127.0.0.1,1293.362206697464,12,256,0.5,6,0.001
