train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times,logdir
0.98507,0.98643,0.98368,0.98505,0.99955,0.021177525627842673,36.4253440798894,0.94429,0.91916,0.97428,0.94591,0.99298,0.18099870051300318,66.42652308827216,0.95812,0.93923,0.97962,0.959,0.99486,0.16429751798474035,59.96859406443023,1714028840,,False,100,7773346a,2024-04-25_09-07-20,590.0694177150726,64204.101009607315,315248,rey,131.130.125.90,64204.101009607315,100,3,7773346a
0.98662,0.9819,0.99152,0.98668,0.99964,0.018990294256843118,32.66330612177016,0.94753,0.91805,0.98279,0.94932,0.99302,0.19314798803832117,70.88531161006387,0.95752,0.93502,0.98338,0.95859,0.99475,0.1851281681100227,67.57178136015828,1714028763,,False,100,1247aa78,2024-04-25_09-06-03,642.1436588764191,64121.09033226967,315383,rey,131.130.125.90,64121.09033226967,100,3,1247aa78
