train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.46981,0.4558,0.98305,0.62282,0.60113,0.8486222309224746,28.853155851364136,0.47682,0.47682,1.0,0.64574,0.56276,1.0354533314704895,5.1772666573524475,0.48675,0.48675,1.0,0.65479,0.57253,1.0273783564567567,10.273783564567566,1713376594,,False,1,41605362,2024-04-17_19-56-34,22.195314645767212,22.195314645767212,17780,AT-MB-PC-E13,127.0.0.1,22.195314645767212,1,128,0.0,3,0.001
0.60943,0.55197,0.65254,0.59806,0.63661,0.6767880285487455,23.01079297065735,0.54967,0.51961,0.73611,0.6092,0.60056,0.6980885028839111,3.4904425144195557,0.54305,0.52018,0.78912,0.62703,0.67461,0.6669064700603485,6.669064700603485,1713376621,,False,2,41605362,2024-04-17_19-57-01,26.442211151123047,48.63752579689026,17780,AT-MB-PC-E13,127.0.0.1,48.63752579689026,2,128,0.0,3,0.001
0.64528,0.59302,0.64831,0.61943,0.70347,0.6330854647299823,21.524905800819397,0.50993,0.49,0.68056,0.56977,0.57876,0.7460226535797119,3.7301132678985596,0.60265,0.56398,0.80952,0.6648,0.66456,0.7403312265872956,7.403312265872955,1713376647,,False,3,41605362,2024-04-17_19-57-27,26.542783498764038,75.1803092956543,17780,AT-MB-PC-E13,127.0.0.1,75.1803092956543,3,128,0.0,3,0.001
0.66038,0.62121,0.60805,0.61456,0.71962,0.6065938621759415,20.62419131398201,0.52318,0.5,0.51389,0.50685,0.54008,0.7449610471725464,3.724805235862732,0.64238,0.63448,0.62585,0.63014,0.66105,0.6695862650871277,6.695862650871277,1713376674,,False,4,41605362,2024-04-17_19-57-54,26.51239538192749,101.69270467758179,17780,AT-MB-PC-E13,127.0.0.1,101.69270467758179,4,128,0.0,3,0.001
0.64906,0.60965,0.58898,0.59914,0.69915,0.645649625974543,21.95208728313446,0.54305,0.52727,0.40278,0.45669,0.5821,0.7398886919021607,3.6994434595108032,0.66556,0.66667,0.62585,0.64561,0.70217,0.6574644327163697,6.574644327163696,1713376700,,False,5,41605362,2024-04-17_19-58-20,26.579262733459473,128.27196741104126,17780,AT-MB-PC-E13,127.0.0.1,128.27196741104126,5,128,0.0,3,0.001
0.6783,0.63022,0.67161,0.65026,0.73892,0.5990974307060242,20.369312644004822,0.60927,0.55556,0.90278,0.68783,0.66104,0.8825197100639344,4.412598550319672,0.60596,0.55833,0.91156,0.69251,0.7095,0.84774729013443,8.4774729013443,1713376727,,False,6,41605362,2024-04-17_19-58-47,26.43924069404602,154.71120810508728,17780,AT-MB-PC-E13,127.0.0.1,154.71120810508728,6,128,0.0,3,0.001
0.69811,0.67273,0.62712,0.64912,0.75864,0.59959156285314,20.38611313700676,0.59603,0.5618,0.69444,0.62112,0.60566,0.8193795323371887,4.096897661685944,0.62583,0.58854,0.76871,0.66667,0.66307,0.8222664773464203,8.222664773464203,1713376753,,False,7,41605362,2024-04-17_19-59-13,26.559654712677002,181.27086281776428,17780,AT-MB-PC-E13,127.0.0.1,181.27086281776428,7,128,0.0,3,0.001
0.67925,0.62891,0.6822,0.65447,0.74147,0.611517541548785,20.79159641265869,0.56954,0.53398,0.76389,0.62857,0.64662,0.8459748148918151,4.229874074459076,0.61589,0.56485,0.91837,0.69948,0.72767,0.8094144105911255,8.094144105911255,1713376780,,False,8,41605362,2024-04-17_19-59-40,26.550458908081055,207.82132172584534,17780,AT-MB-PC-E13,127.0.0.1,207.82132172584534,8,128,0.0,3,0.001
0.71792,0.68764,0.67161,0.67953,0.78415,0.570836067199707,19.40842628479004,0.5894,0.57353,0.54167,0.55714,0.61445,0.7099378228187561,3.5496891140937805,0.67219,0.68462,0.60544,0.6426,0.72513,0.6019471168518067,6.019471168518066,1713376806,,False,9,41605362,2024-04-17_20-00-06,26.316799640655518,234.13812136650085,17780,AT-MB-PC-E13,127.0.0.1,234.13812136650085,9,128,0.0,3,0.001
0.73491,0.6961,0.71822,0.70699,0.80615,0.5442850169013528,18.505690574645996,0.64901,0.66667,0.52778,0.58915,0.71572,0.6871543765068054,3.435771882534027,0.61589,0.61832,0.55102,0.58273,0.70314,0.6897402167320251,6.8974021673202515,1713376832,,False,10,41605362,2024-04-17_20-00-32,26.436649560928345,260.5747709274292,17780,AT-MB-PC-E13,127.0.0.1,260.5747709274292,10,128,0.0,3,0.001
