train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.48585,0.43152,0.48729,0.45771,0.49976,1.0240376977359547,34.81728172302246,0.5298,0.52941,0.125,0.20225,0.40489,0.8606079459190369,4.303039729595184,0.48013,0.34375,0.07483,0.12291,0.44112,0.8335241794586181,8.335241794586182,1713300968,,False,1,85e4365d,2024-04-16_22-56-08,107.58404493331909,107.58404493331909,35864,AT-MB-PC-E13,127.0.0.1,107.58404493331909,1,128,0.0,6,0.001
0.60472,0.55487,0.5678,0.56126,0.63226,0.7690986219574424,26.14935314655304,0.43709,0.24,0.08333,0.12371,0.45675,0.9287858605384827,4.643929302692413,0.56623,0.6,0.32653,0.42291,0.63717,0.781529289484024,7.8152928948402405,1713301066,,False,2,85e4365d,2024-04-16_22-57-46,98.71567749977112,206.2997224330902,35864,AT-MB-PC-E13,127.0.0.1,206.2997224330902,2,128,0.0,6,0.001
0.66509,0.62162,0.63347,0.62749,0.70423,0.7205641488818562,24.49918106198311,0.60265,0.6,0.5,0.54545,0.61639,0.7893069505691528,3.946534752845764,0.58278,0.58537,0.4898,0.53333,0.6323,0.7927079558372497,7.927079558372498,1713301165,,False,3,85e4365d,2024-04-16_22-59-25,98.04667901992798,304.3464014530182,35864,AT-MB-PC-E13,127.0.0.1,304.3464014530182,3,128,0.0,6,0.001
0.69151,0.65328,0.65466,0.65397,0.73296,0.6427896575016134,21.854848355054855,0.54967,0.54167,0.36111,0.43333,0.53639,1.2496757984161377,6.2483789920806885,0.47351,0.39655,0.15646,0.22439,0.5357,1.0995693266391755,10.995693266391754,1713301264,,False,4,85e4365d,2024-04-16_23-01-04,99.16917777061462,403.5155792236328,35864,AT-MB-PC-E13,127.0.0.1,403.5155792236328,4,128,0.0,6,0.001
0.67358,0.63235,0.63771,0.63502,0.72873,0.6784589159138062,23.067603141069412,0.56954,0.53333,0.77778,0.63277,0.66157,0.8709116220474243,4.354558110237122,0.57947,0.54808,0.77551,0.64225,0.63766,1.0374924480915069,10.37492448091507,1713301363,,False,5,85e4365d,2024-04-16_23-02-43,99.64624309539795,503.16182231903076,35864,AT-MB-PC-E13,127.0.0.1,503.16182231903076,5,128,0.0,6,0.001
0.70189,0.66667,0.66102,0.66383,0.73493,0.6993441967403188,23.777702689170837,0.5894,0.57353,0.54167,0.55714,0.6366,0.7655138373374939,3.8275691866874695,0.54636,0.5431,0.42857,0.47909,0.58574,0.8180617272853852,8.180617272853851,1713301463,,False,6,85e4365d,2024-04-16_23-04-23,99.93364334106445,603.0954656600952,35864,AT-MB-PC-E13,127.0.0.1,603.0954656600952,6,128,0.0,6,0.001
0.69717,0.66098,0.65678,0.65887,0.76121,0.6474208034136716,22.012307316064835,0.62914,0.59756,0.68056,0.63636,0.65243,0.7462740182876587,3.7313700914382935,0.63907,0.59896,0.78231,0.67847,0.66101,0.775120598077774,7.7512059807777405,1713301563,,False,7,85e4365d,2024-04-16_23-06-03,99.729252576828,702.8247182369232,35864,AT-MB-PC-E13,127.0.0.1,702.8247182369232,7,128,0.0,6,0.001
0.66792,0.62931,0.61864,0.62393,0.73971,0.6389293574235019,21.723598152399063,0.5894,0.55208,0.73611,0.63095,0.65506,0.684523093700409,3.4226154685020447,0.62252,0.5988,0.68027,0.63694,0.68159,0.6849987924098968,6.8499879240989685,1713301662,,False,8,85e4365d,2024-04-16_23-07-42,98.6314389705658,801.456157207489,35864,AT-MB-PC-E13,127.0.0.1,801.456157207489,8,128,0.0,6,0.001
0.69906,0.65331,0.69068,0.67147,0.75635,0.6108715437790927,20.76963248848915,0.54967,0.51754,0.81944,0.63441,0.65594,1.079315185546875,5.396575927734375,0.59603,0.55459,0.86395,0.67553,0.63375,1.1101257503032684,11.101257503032684,1713301761,,False,9,85e4365d,2024-04-16_23-09-21,99.28606796264648,900.7422251701355,35864,AT-MB-PC-E13,127.0.0.1,900.7422251701355,9,128,0.0,6,0.001
0.70849,0.67015,0.68008,0.67508,0.76913,0.5963049513452193,20.274368345737457,0.64901,0.62025,0.68056,0.64901,0.68073,0.8348969578742981,4.1744847893714905,0.61589,0.59627,0.65306,0.62338,0.63608,0.8433005690574646,8.433005690574646,1713301862,,False,10,85e4365d,2024-04-16_23-11-02,100.60341000556946,1001.345635175705,35864,AT-MB-PC-E13,127.0.0.1,1001.345635175705,10,128,0.0,6,0.001
0.72736,0.69848,0.6822,0.69025,0.78755,0.5689418359714395,19.344022423028946,0.55629,0.63158,0.16667,0.26374,0.6308,1.0147980809211732,5.0739904046058655,0.5298,0.54098,0.22449,0.31731,0.58639,1.1229316651821137,11.229316651821136,1713301964,,False,11,85e4365d,2024-04-16_23-12-44,102.17906618118286,1103.5247013568878,35864,AT-MB-PC-E13,127.0.0.1,1103.5247013568878,11,128,0.0,6,0.001
0.70566,0.66667,0.67797,0.67227,0.77042,0.5919149176162832,20.12510719895363,0.54305,0.51327,0.80556,0.62703,0.59757,0.8985235214233398,4.492617607116699,0.60265,0.55466,0.93197,0.69543,0.68839,0.8583722889423371,8.58372288942337,1713302066,,False,12,85e4365d,2024-04-16_23-14-26,102.38677835464478,1205.9114797115326,35864,AT-MB-PC-E13,127.0.0.1,1205.9114797115326,12,128,0.0,6,0.001
0.70755,0.66598,0.68856,0.67708,0.77798,0.5891847829608357,20.03228262066841,0.66887,0.61,0.84722,0.7093,0.73523,0.6811762928962708,3.4058814644813538,0.65894,0.6028,0.87755,0.71468,0.75541,0.6634770303964614,6.634770303964615,1713302169,,False,13,85e4365d,2024-04-16_23-16-09,102.4621148109436,1308.3735945224762,35864,AT-MB-PC-E13,127.0.0.1,1308.3735945224762,13,128,0.0,6,0.001
0.73679,0.69495,0.72881,0.71148,0.79175,0.5739032161586425,19.512709349393845,0.72185,0.65306,0.88889,0.75294,0.76195,0.6628652811050415,3.3143264055252075,0.66556,0.61165,0.85714,0.71388,0.68466,0.750838115811348,7.50838115811348,1713302271,,False,14,85e4365d,2024-04-16_23-17-51,102.73517537117004,1411.1087698936462,35864,AT-MB-PC-E13,127.0.0.1,1411.1087698936462,14,128,0.0,6,0.001
0.73679,0.70316,0.70763,0.70539,0.81025,0.5497478255454231,18.691426068544388,0.66225,0.69811,0.51389,0.592,0.71888,0.6674864828586579,3.337432414293289,0.65894,0.65714,0.62585,0.64111,0.7099,0.6702955663204193,6.702955663204193,1713302370,,False,15,85e4365d,2024-04-16_23-19-30,99.02807021141052,1510.1368401050568,35864,AT-MB-PC-E13,127.0.0.1,1510.1368401050568,15,128,0.0,6,0.001
0.75,0.71253,0.73517,0.72367,0.83028,0.5144338546430364,17.490751057863235,0.60927,0.56701,0.76389,0.65089,0.66473,0.8028722047805786,4.014361023902893,0.67219,0.60619,0.93197,0.73458,0.69862,0.6897698700428009,6.897698700428009,1713302473,,False,16,85e4365d,2024-04-16_23-21-13,102.47022747993469,1612.6070675849915,35864,AT-MB-PC-E13,127.0.0.1,1612.6070675849915,16,128,0.0,6,0.001
0.73962,0.70675,0.70975,0.70825,0.79742,0.5660670610035167,19.246280074119568,0.5894,0.64706,0.30556,0.41509,0.67475,0.7156359434127808,3.578179717063904,0.65232,0.74419,0.43537,0.54936,0.74176,0.6278006345033645,6.278006345033646,1713302574,,False,17,85e4365d,2024-04-16_23-22-54,101.06935286521912,1713.6764204502106,35864,AT-MB-PC-E13,127.0.0.1,1713.6764204502106,17,128,0.0,6,0.001
0.74623,0.71102,0.72458,0.71773,0.82736,0.5032047462813994,17.10896137356758,0.58278,0.66667,0.25,0.36364,0.73488,0.7594788432121277,3.7973942160606384,0.62252,0.72603,0.36054,0.48182,0.73943,0.7828828573226929,7.828828573226929,1713302674,,False,18,85e4365d,2024-04-16_23-24-34,99.8716082572937,1813.5480287075043,35864,AT-MB-PC-E13,127.0.0.1,1813.5480287075043,18,128,0.0,6,0.001
0.76226,0.71569,0.77331,0.74338,0.82422,0.5489000274854547,18.662600934505463,0.54967,0.51538,0.93056,0.66337,0.70851,1.1176921606063843,5.588460803031921,0.57616,0.53532,0.97959,0.69231,0.64529,1.1943738520145417,11.943738520145416,1713302778,,False,19,85e4365d,2024-04-16_23-26-18,103.82706999778748,1917.3750987052917,35864,AT-MB-PC-E13,127.0.0.1,1917.3750987052917,19,128,0.0,6,0.001
0.75943,0.72746,0.73517,0.7313,0.82664,0.5242471309269175,17.824402451515198,0.6755,0.63529,0.75,0.6879,0.72046,0.649397361278534,3.2469868063926697,0.67881,0.61364,0.91837,0.73569,0.7217,0.657998526096344,6.57998526096344,1713302881,,False,20,85e4365d,2024-04-16_23-28-01,103.80171418190002,2021.1768128871918,35864,AT-MB-PC-E13,127.0.0.1,2021.1768128871918,20,128,0.0,6,0.001
