train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.21,0.69,0.2456230459844365,41.7559178173542,0.07,0.93,0.23,0.66,0.24209799885749816,6.052449971437454,1712789117,,True,100,95c67de1,2024-04-11_00-45-17,181.74713444709778,17865.275530576706,46988,AT-MB-PC-EOS,127.0.0.1,17865.275530576706,100,64,3,0.5,1e-05,95c67de1
0.08,0.93,0.39,0.83,0.19185326511369033,32.615055069327354,0.07,0.93,0.37,0.8,0.1951043951511383,4.877609878778458,1712803170,,True,100,c5f6be37,2024-04-11_04-39-30,314.24066138267517,31887.11911225319,4468,AT-MB-PC-EOS,127.0.0.1,31887.11911225319,100,256,6,0.5,0.001,c5f6be37
0.08,0.92,0.21,0.69,0.24564557171919765,41.7597471922636,0.07,0.93,0.23,0.66,0.24204859256744385,6.051214814186096,1712789239,,True,100,973e1413,2024-04-11_00-47-19,155.9025809764862,17941.81303882599,40500,AT-MB-PC-EOS,127.0.0.1,17941.81303882599,100,64,3,0.5,1e-05,973e1413
0.08,0.81,0.1,0.51,0.45894527593079737,78.02069690823555,0.07,0.84,0.11,0.51,0.417485419511795,10.437135487794876,1712790835,,True,5,f8cd88a5,2024-04-11_01-13-55,337.02813696861267,1683.8742306232452,39084,AT-MB-PC-EOS,127.0.0.1,1683.8742306232452,5,64,6,0.5,1e-05,f8cd88a5
0.08,0.94,0.61,0.91,0.15081457110012278,25.638477087020874,0.07,0.94,0.39,0.82,0.1931578290462494,4.828945726156235,1712807068,,True,100,29696e12,2024-04-11_05-44-28,182.20639991760254,17774.693239688873,46348,AT-MB-PC-EOS,127.0.0.1,17774.693239688873,100,64,3,0.0,0.0001,29696e12
0.08,0.94,0.52,0.87,0.1715222134747926,29.15877629071474,0.07,0.93,0.37,0.8,0.20039788752794266,5.009947188198566,1712808700,,True,100,4b0d49e5,2024-04-11_06-11-40,181.41267132759094,17832.915408611298,37156,AT-MB-PC-EOS,127.0.0.1,17832.915408611298,100,256,3,0.5,0.001,4b0d49e5
0.08,0.91,0.09,0.51,0.32937447051791585,55.99365998804569,0.07,0.92,0.09,0.44,0.34230768382549287,8.557692095637321,1712805777,,True,5,60342026,2024-04-11_05-22-57,515.2884621620178,2596.7707273960114,10496,AT-MB-PC-EOS,127.0.0.1,2596.7707273960114,5,256,10,0.5,0.0001,60342026
0.08,0.8,0.08,0.48,0.46137042115716376,78.43297159671783,0.07,0.82,0.07,0.44,0.43103106498718263,10.775776624679565,1712808421,,True,5,1ff328e5,2024-04-11_06-07-01,536.012923002243,2637.128967523575,46104,AT-MB-PC-EOS,127.0.0.1,2637.128967523575,5,256,10,0.2,1e-05,1ff328e5
0.08,0.94,0.47,0.86,0.18122044416034924,30.80747550725937,0.07,0.93,0.37,0.79,0.20330313265323638,5.08257831633091,1712822211,,True,45,75e7c9ae,2024-04-11_09-56-51,347.96210646629333,15134.853194713593,40564,AT-MB-PC-EOS,127.0.0.1,15134.853194713593,45,64,6,0.2,0.0001,75e7c9ae
0.08,0.73,0.09,0.48,0.5550314112621195,94.35533991456032,0.07,0.79,0.09,0.47,0.4881633949279785,12.204084873199463,1712809360,,True,5,e2f02d1f,2024-04-11_06-22-40,179.4299328327179,906.4702579975128,620,AT-MB-PC-EOS,127.0.0.1,906.4702579975128,5,256,3,0.5,1e-05,e2f02d1f
