train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
5.746449947357178,-37.50079,-0.17939,34.17675018310547,5.846089839935303,5.746453077251906,8682.89059972763,5.70704984664917,-35.86302,-0.20118,33.75661849975586,5.81003999710083,5.706831795197946,1849.0135016441345,5.741300106048584,-38.49638,-0.20554,34.10660934448242,5.840089797973633,5.741286991555014,1860.1769852638245,1714066821,,False,1,2f40d9e2,2024-04-25_17-40-21,509.0100140571594,509.0100140571594,2005420,vader,131.130.125.97,509.0100140571594,1,64,0.0,3,0.0001
1.4240100383758545,-3.50074,0.30606,3.995260000228882,1.998810052871704,1.4238894565621407,2151.4969688653946,0.6692799925804138,0.0765,0.63268,0.8456799983978271,0.9196100234985352,0.6690032064546774,216.75703889131546,0.6580100059509277,0.06614,0.63007,0.8064200282096863,0.8980100154876709,0.6581212534212771,213.2312861084938,1714067203,,False,2,2f40d9e2,2024-04-25_17-46-43,382.0014808177948,891.0114948749542,2005420,vader,131.130.125.97,891.0114948749542,2,64,0.0,3,0.0001
0.6314600110054016,0.17283,0.63545,0.7342699766159058,0.8568999767303467,0.6314534046924485,954.1260944902897,0.49689000844955444,0.48132,0.77267,0.4749700129032135,0.6891800165176392,0.4968678921829035,160.98519706726074,0.4970400035381317,0.46122,0.7578,0.46525999903678894,0.6820999979972839,0.49696944368842205,161.01809975504875,1714067587,,False,3,2f40d9e2,2024-04-25_17-53-07,383.7918002605438,1274.803295135498,2005420,vader,131.130.125.97,1274.803295135498,3,64,0.0,3,0.0001
0.5207200050354004,0.43958,0.72483,0.49748000502586365,0.7053200006484985,0.5207112913570366,786.7947612404823,0.4661000072956085,0.49664,0.78291,0.46094000339508057,0.6789299845695496,0.46603266646464664,150.99458393454552,0.4481799900531769,0.5304,0.78397,0.4055100083351135,0.6367999911308289,0.4481399228543411,145.19733500480652,1714067991,,False,4,2f40d9e2,2024-04-25_17-59-51,403.99778270721436,1678.8010778427124,2005420,vader,131.130.125.97,1678.8010778427124,4,64,0.0,3,0.0001
0.48225000500679016,0.51396,0.75626,0.4314500093460083,0.6568499803543091,0.48227898572392214,728.7235474288464,0.46042999625205994,0.55649,0.79355,0.406139999628067,0.6372900009155273,0.4603432112453896,149.15120044350624,0.45636001229286194,0.56015,0.78753,0.379830002784729,0.6162999868392944,0.4563384559235455,147.85365971922874,1714068393,,False,5,2f40d9e2,2024-04-25_18-06-33,402.17227935791016,2080.9733572006226,2005420,vader,131.130.125.97,2080.9733572006226,5,64,0.0,3,0.0001
0.45945999026298523,0.55989,0.77826,0.3906799852848053,0.6250500082969666,0.45947618785478833,694.2685198485851,0.4668799936771393,0.53107,0.82402,0.42941001057624817,0.6553000211715698,0.4668357342849543,151.2547779083252,0.4520399868488312,0.55808,0.82167,0.38161998987197876,0.6177499890327454,0.45203927094921653,146.46072378754616,1714068779,,False,6,2f40d9e2,2024-04-25_18-12-59,385.6350347995758,2466.6083920001984,2005420,vader,131.130.125.97,2466.6083920001984,6,64,0.0,3,0.0001
0.44756001234054565,0.57524,0.78781,0.3770500123500824,0.6140499711036682,0.4475440788474168,676.2391031384468,0.4303799867630005,0.60528,0.80903,0.36146000027656555,0.6012200117111206,0.43018577390430884,139.38019074499607,0.42531999945640564,0.61967,0.80355,0.3284299969673157,0.5730900168418884,0.42525663654561396,137.78315024077892,1714069175,,False,7,2f40d9e2,2024-04-25_18-19-35,396.5284016132355,2863.136793613434,2005420,vader,131.130.125.97,2863.136793613434,7,64,0.0,3,0.0001
0.4360800087451935,0.59649,0.79758,0.3582000136375427,0.5984899997711182,0.43612801487243863,658.9894304722548,0.40422001481056213,0.6429,0.83171,0.32701000571250916,0.5718500018119812,0.404075916994501,130.92059710621834,0.39726001024246216,0.65572,0.82498,0.2973000109195709,0.5452499985694885,0.39730048372789667,128.72535672783852,1714069577,,False,8,2f40d9e2,2024-04-25_18-26-17,401.35228276252747,3264.4890763759613,2005420,vader,131.130.125.97,3264.4890763759613,8,64,0.0,3,0.0001
0.4315800070762634,0.60629,0.80296,0.3494899868965149,0.5911800265312195,0.4315597829757188,652.0868320763111,0.4327099919319153,0.60743,0.827,0.35947999358177185,0.5995699763298035,0.4327285204220701,140.20404061675072,0.43108999729156494,0.59812,0.81749,0.34703999757766724,0.5891000032424927,0.4311066657120799,139.67855969071388,1714069964,,False,9,2f40d9e2,2024-04-25_18-32-44,387.7837517261505,3652.272828102112,2005420,vader,131.130.125.97,3652.272828102112,9,64,0.0,3,0.0001
0.4248200058937073,0.61909,0.80927,0.33812999725341797,0.5814899802207947,0.4248169165802349,641.898360952735,0.39061999320983887,0.66008,0.85596,0.31126999855041504,0.557919979095459,0.3905283357534144,126.53118078410625,0.38405001163482666,0.67474,0.85205,0.2808699905872345,0.5299699902534485,0.38397051826303386,124.40644791722298,1714070356,,False,10,2f40d9e2,2024-04-25_18-39-16,391.2493517398834,4043.5221798419952,2005420,vader,131.130.125.97,4043.5221798419952,10,64,0.0,3,0.0001
