train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.55,0.49505,0.52966,0.51177,0.5659,0.6942988862009609,23.606162130832672,0.4702,0.40476,0.23611,0.29825,0.47468,0.6987175822257996,3.493587911128998,0.53311,0.53261,0.33333,0.41004,0.56019,0.6907635807991028,6.907635807991028
0.56604,0.51293,0.50424,0.50855,0.59035,0.685628750744988,23.31137752532959,0.51656,0.46667,0.09722,0.16092,0.56892,0.687410318851471,3.4370515942573547,0.55629,0.67568,0.17007,0.27174,0.64696,0.6792933404445648,6.792933404445648
0.6066,0.56125,0.5339,0.54723,0.6427,0.6582369892036214,22.380057632923126,0.5894,0.5641,0.61111,0.58667,0.63493,0.6650859355926514,3.325429677963257,0.61589,0.58201,0.7483,0.65476,0.65113,0.6533323585987091,6.533323585987091
0.61698,0.57269,0.55085,0.56156,0.66004,0.6663937375825995,22.65738707780838,0.59603,0.5567,0.75,0.63905,0.66359,0.700625991821289,3.5031299591064453,0.58609,0.54622,0.88435,0.67532,0.6754,0.7048563957214355,7.0485639572143555
0.6783,0.64853,0.60593,0.62651,0.72675,0.6210543320459478,21.115847289562225,0.50993,0.33333,0.02778,0.05128,0.53947,1.1938399076461792,5.969199538230896,0.51987,0.75,0.02041,0.03974,0.6284,1.062688136100769,10.62688136100769
0.63113,0.59184,0.55297,0.57174,0.68412,0.644922161803526,21.927353501319885,0.54967,0.75,0.08333,0.15,0.61639,0.8241686582565307,4.120843291282654,0.55298,0.7,0.14286,0.23729,0.69247,0.7667597532272339,7.667597532272339
0.69057,0.67476,0.58898,0.62896,0.7435,0.5991572422139785,20.37134623527527,0.56954,0.5493,0.54167,0.54545,0.60575,0.6822223544120789,3.4111117720603943,0.58278,0.58268,0.5034,0.54015,0.62598,0.6668156683444977,6.668156683444977
0.67547,0.6435,0.60805,0.62527,0.73595,0.6007231500218896,20.424587100744247,0.57616,0.60526,0.31944,0.41818,0.66491,0.7058097958564759,3.529048979282379,0.5596,0.59722,0.29252,0.39269,0.61361,0.7819276213645935,7.819276213645935
0.6934,0.64554,0.69068,0.66735,0.76507,0.5756303922218435,19.57143333554268,0.58278,0.56,0.58333,0.57143,0.65278,0.6602873206138611,3.3014366030693054,0.66556,0.64935,0.68027,0.66445,0.68312,0.6600260525941849,6.600260525941849
0.69717,0.67356,0.62076,0.64609,0.75441,0.5933136931237053,20.17266556620598,0.5894,0.56098,0.63889,0.5974,0.67361,0.6646114826202393,3.3230574131011963,0.61258,0.59146,0.65986,0.62379,0.6309,0.7134055256843567,7.134055256843567
