train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.50189,0.46491,0.78602,0.58425,0.56316,0.72411728255889,24.61998760700226,0.50993,0.46154,0.16667,0.2449,0.47117,0.6975628733634949,3.4878143668174744,0.52318,0.5283,0.19048,0.28,0.4955,0.6945854902267456,6.945854902267456
0.61981,0.5633,0.65042,0.60374,0.66178,0.6629501248107237,22.540304243564606,0.55629,0.54098,0.45833,0.49624,0.5494,0.7524317979812623,3.762158989906311,0.60596,0.60448,0.55102,0.57651,0.61909,0.6886595070362092,6.886595070362091
0.69906,0.65971,0.66949,0.66456,0.7505,0.6112922631642398,20.783936947584152,0.54967,1.0,0.05556,0.10526,0.59722,1.1442148327827453,5.721074163913727,0.54967,0.86667,0.08844,0.16049,0.66144,1.0303702414035798,10.303702414035797
0.69434,0.66742,0.625,0.64551,0.76331,0.5924290506278768,20.14258772134781,0.64901,0.64615,0.58333,0.61314,0.67941,0.6987408399581909,3.4937041997909546,0.61589,0.6281,0.51701,0.56716,0.62594,0.7983913719654083,7.983913719654083
0.69906,0.67269,0.63136,0.65137,0.77379,0.5716730356216431,19.436883211135864,0.5894,0.55319,0.72222,0.62651,0.65779,0.9960678696632386,4.980339348316193,0.62583,0.57522,0.88435,0.69705,0.66746,1.0784963309764861,10.784963309764862
0.69906,0.65455,0.68644,0.67011,0.77151,0.5964451633832034,20.279135555028915,0.53642,0.52083,0.34722,0.41667,0.61313,0.7097333550453186,3.548666775226593,0.63576,0.6391,0.57823,0.60714,0.6847,0.6406106770038604,6.406106770038605
0.70472,0.6732,0.65466,0.6638,0.76216,0.6104471806217643,20.755204141139984,0.64901,0.62338,0.66667,0.6443,0.71079,0.6866497874259949,3.4332489371299744,0.62252,0.6051,0.64626,0.625,0.69098,0.7055812299251556,7.055812299251556
0.71321,0.675,0.68644,0.68067,0.77547,0.5801005310872022,19.723418056964874,0.71523,0.68831,0.73611,0.71141,0.75615,0.6597616970539093,3.2988084852695465,0.65232,0.62353,0.72109,0.66877,0.68874,0.7416840374469758,7.416840374469757
0.71981,0.69401,0.66314,0.67822,0.7789,0.5800707839867648,19.722406655550003,0.64901,0.62667,0.65278,0.63946,0.6381,0.8818902850151062,4.409451425075531,0.64901,0.6185,0.72789,0.66875,0.67514,0.7255453824996948,7.255453824996948
0.7,0.65975,0.67373,0.66667,0.7817,0.5705989047008402,19.400362759828568,0.56954,0.57778,0.36111,0.44444,0.5698,0.9247599244117737,4.623799622058868,0.59272,0.61111,0.44898,0.51765,0.64437,0.9344531118869781,9.344531118869781
