train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.71,0.7,0.72,0.71,0.82,0.45713667676616937,142.62664315104485,0.68,0.67,0.71,0.69,0.79,0.4982776359056893,155.96090003848076,1712411786,,False,12,8516b161,2024-04-06_15-56-26,50.461100578308105,584.9284353256226,46560,AT-MB-PC-E13,127.0.0.1,584.9284353256226,12,1
0.71,0.7,0.73,0.71,0.83,0.45134703767223233,140.8202757537365,0.69,0.75,0.58,0.65,0.81,0.5102214788476499,159.69932287931442,1712411836,,False,13,8516b161,2024-04-06_15-57-16,49.30953097343445,634.237966299057,46560,AT-MB-PC-E13,127.0.0.1,634.237966299057,13,1
0.71,0.71,0.72,0.71,0.83,0.4485161018390686,139.9370237737894,0.69,0.73,0.62,0.67,0.8,0.49436941419165736,154.73762664198875,1712411887,,False,14,8516b161,2024-04-06_15-58-07,51.62130379676819,685.8592700958252,46560,AT-MB-PC-E13,127.0.0.1,685.8592700958252,14,1
0.72,0.71,0.74,0.72,0.83,0.4417084878644882,137.81304821372032,0.7,0.7,0.69,0.69,0.81,0.48785725864358603,152.69932195544243,1712411942,,False,15,8516b161,2024-04-06_15-59-02,54.38177466392517,740.2410447597504,46560,AT-MB-PC-E13,127.0.0.1,740.2410447597504,15,1
0.71,0.71,0.73,0.72,0.83,0.43790188995309365,136.62538966536522,0.65,0.83,0.37,0.52,0.78,0.955189756596812,298.97439381480217,1712411992,,False,16,8516b161,2024-04-06_15-59-52,50.21370768547058,790.454752445221,46560,AT-MB-PC-E13,127.0.0.1,790.454752445221,16,1
0.72,0.72,0.72,0.72,0.84,0.43602150306105614,136.03870895504951,0.69,0.67,0.76,0.71,0.81,0.5022786977572944,157.21323239803314,1712412040,,False,17,8516b161,2024-04-06_16-00-40,48.29378080368042,838.7485332489014,46560,AT-MB-PC-E13,127.0.0.1,838.7485332489014,17,1
0.73,0.72,0.74,0.73,0.85,0.43068943803126997,134.37510466575623,0.69,0.75,0.57,0.65,0.8,0.5365706002369476,167.94659787416458,1712412090,,False,18,8516b161,2024-04-06_16-01-30,49.64917302131653,888.3977062702179,46560,AT-MB-PC-E13,127.0.0.1,888.3977062702179,18,1
0.73,0.72,0.74,0.73,0.85,0.4310156025756628,134.4768680036068,0.71,0.74,0.65,0.69,0.82,0.47336822310194804,148.16425383090973,1712412138,,False,19,8516b161,2024-04-06_16-02-18,47.78133678436279,936.1790430545807,46560,AT-MB-PC-E13,127.0.0.1,936.1790430545807,19,1
0.73,0.73,0.74,0.73,0.85,0.4200448991300968,131.0540085285902,0.71,0.7,0.71,0.71,0.82,0.5119907218998614,160.2530959546566,1712412185,,False,20,8516b161,2024-04-06_16-03-05,47.0288770198822,983.2079200744629,46560,AT-MB-PC-E13,127.0.0.1,983.2079200744629,20,1
0.74,0.73,0.76,0.74,0.86,0.41717059404039997,130.15722534060478,0.7,0.66,0.84,0.74,0.82,0.5055597954855179,158.2402159869671,1712412233,,False,21,8516b161,2024-04-06_16-03-53,48.27760362625122,1031.485523700714,46560,AT-MB-PC-E13,127.0.0.1,1031.485523700714,21,1
0.74,0.73,0.75,0.74,0.86,0.41066062373992723,128.1261146068573,0.71,0.68,0.81,0.74,0.83,0.513059180146589,160.58752338588238,1712412279,,False,22,8516b161,2024-04-06_16-04-39,46.269617795944214,1077.7551414966583,46560,AT-MB-PC-E13,127.0.0.1,1077.7551414966583,22,1
0.74,0.74,0.75,0.74,0.86,0.40408436390451896,126.07432153820992,0.7,0.7,0.71,0.71,0.81,0.4982688155132361,155.9581392556429,1712412327,,False,23,8516b161,2024-04-06_16-05-27,47.86639952659607,1125.6215410232544,46560,AT-MB-PC-E13,127.0.0.1,1125.6215410232544,23,1
0.74,0.74,0.75,0.74,0.86,0.4038985917965571,126.01636064052582,0.69,0.68,0.72,0.7,0.81,0.5348013036738569,167.39280804991722,1712412375,,False,24,8516b161,2024-04-06_16-06-15,48.252039194107056,1173.8735802173615,46560,AT-MB-PC-E13,127.0.0.1,1173.8735802173615,24,1
0.75,0.74,0.76,0.75,0.87,0.39306983007834506,122.63778698444366,0.71,0.72,0.68,0.7,0.83,0.5023890803225886,157.24778214097023,1712412421,,False,25,8516b161,2024-04-06_16-07-01,45.228413343429565,1219.101993560791,46560,AT-MB-PC-E13,127.0.0.1,1219.101993560791,25,1
0.75,0.75,0.76,0.75,0.87,0.3885603514619363,121.23082965612411,0.71,0.7,0.75,0.72,0.82,0.49534897282481577,155.04422849416733,1712412469,,False,26,8516b161,2024-04-06_16-07-49,48.30831718444824,1267.4103107452393,46560,AT-MB-PC-E13,127.0.0.1,1267.4103107452393,26,1
0.75,0.75,0.75,0.75,0.87,0.38621869879082227,120.50023402273655,0.71,0.72,0.68,0.7,0.82,0.5077390035691733,158.92230811715126,1712412516,,False,27,8516b161,2024-04-06_16-08-36,47.31165671348572,1314.721967458725,46560,AT-MB-PC-E13,127.0.0.1,1314.721967458725,27,1
0.75,0.75,0.76,0.76,0.88,0.3785996025858017,118.12307600677013,0.69,0.68,0.73,0.7,0.8,0.5303963313753993,166.0140517205,1712412561,,False,28,8516b161,2024-04-06_16-09-21,44.90631294250488,1359.6282804012299,46560,AT-MB-PC-E13,127.0.0.1,1359.6282804012299,28,1
0.76,0.74,0.79,0.77,0.88,0.3748332472183766,116.94797313213348,0.72,0.7,0.75,0.73,0.83,0.5050321390358404,158.07505951821804,1712412610,,False,29,8516b161,2024-04-06_16-10-10,48.94570589065552,1408.5739862918854,46560,AT-MB-PC-E13,127.0.0.1,1408.5739862918854,29,1
0.76,0.77,0.74,0.75,0.88,0.3695562583609269,115.3015526086092,0.72,0.69,0.78,0.73,0.83,0.5156553173884035,161.4001143425703,1712412654,,False,30,8516b161,2024-04-06_16-10-54,43.96706748008728,1452.5410537719727,46560,AT-MB-PC-E13,127.0.0.1,1452.5410537719727,30,1
0.76,0.76,0.76,0.76,0.88,0.3673914476082875,114.6261316537857,0.7,0.73,0.62,0.67,0.81,0.665046857092708,208.15966627001762,1712412696,,False,31,8516b161,2024-04-06_16-11-36,42.31811046600342,1494.859164237976,46560,AT-MB-PC-E13,127.0.0.1,1494.859164237976,31,1
0.76,0.75,0.78,0.76,0.88,0.3694923461820835,115.28161200881004,0.72,0.69,0.82,0.75,0.84,0.49661999007764335,155.44205689430237,1712412742,,False,32,8516b161,2024-04-06_16-12-22,45.719823598861694,1540.5789878368378,46560,AT-MB-PC-E13,127.0.0.1,1540.5789878368378,32,1
0.77,0.76,0.78,0.77,0.89,0.3562408385750575,111.14714163541794,0.72,0.72,0.72,0.72,0.84,0.5178481660331019,162.0864759683609,1712412785,,False,33,8516b161,2024-04-06_16-13-05,42.93176507949829,1583.510752916336,46560,AT-MB-PC-E13,127.0.0.1,1583.510752916336,33,1
0.77,0.76,0.78,0.77,0.89,0.35553681057615155,110.92748489975929,0.72,0.7,0.79,0.74,0.84,0.5333802907611616,166.94803100824356,1712412828,,False,34,8516b161,2024-04-06_16-13-48,43.09894943237305,1626.609702348709,46560,AT-MB-PC-E13,127.0.0.1,1626.609702348709,34,1
0.77,0.75,0.81,0.78,0.89,0.3540166973685607,110.45320957899094,0.72,0.7,0.78,0.74,0.84,0.5585556835793077,174.82792896032333,1712412877,,False,35,8516b161,2024-04-06_16-14-37,48.404476165771484,1675.0141785144806,46560,AT-MB-PC-E13,127.0.0.1,1675.0141785144806,35,1
0.77,0.74,0.83,0.78,0.89,0.34791428223252296,108.54925605654716,0.72,0.69,0.8,0.74,0.84,0.5490835959823749,171.86316554248333,1712412926,,False,36,8516b161,2024-04-06_16-15-26,49.128172397613525,1724.1423509120941,46560,AT-MB-PC-E13,127.0.0.1,1724.1423509120941,36,1
0.77,0.74,0.83,0.78,0.89,0.348762764237248,108.81398244202137,0.72,0.69,0.81,0.74,0.84,0.5329981062549372,166.82840725779533,1712412978,,False,37,8516b161,2024-04-06_16-16-18,52.0768358707428,1776.219186782837,46560,AT-MB-PC-E13,127.0.0.1,1776.219186782837,37,1
0.77,0.73,0.85,0.79,0.89,0.34545035388034123,107.78051041066647,0.72,0.68,0.83,0.75,0.84,0.5602840436533236,175.3689056634903,1712413028,,False,38,8516b161,2024-04-06_16-17-08,50.47447085380554,1826.6936576366425,46560,AT-MB-PC-E13,127.0.0.1,1826.6936576366425,38,1
0.77,0.73,0.85,0.79,0.89,0.34196242064428634,106.69227524101734,0.72,0.71,0.74,0.73,0.84,0.5514772498664765,172.61237920820713,1712413073,,False,39,8516b161,2024-04-06_16-17-53,44.279064893722534,1870.972722530365,46560,AT-MB-PC-E13,127.0.0.1,1870.972722530365,39,1
0.77,0.74,0.84,0.79,0.9,0.3431620977532405,107.06657449901104,0.72,0.74,0.68,0.71,0.84,0.5809429310286007,181.83513741195202,1712413116,,False,40,8516b161,2024-04-06_16-18-36,43.68352746963501,1914.65625,46560,AT-MB-PC-E13,127.0.0.1,1914.65625,40,1
0.78,0.74,0.85,0.79,0.9,0.33505130229661095,104.53600631654263,0.72,0.8,0.57,0.67,0.83,0.5530281638661132,173.09781529009342,1712413165,,False,41,8516b161,2024-04-06_16-19-25,48.701860427856445,1963.3581104278564,46560,AT-MB-PC-E13,127.0.0.1,1963.3581104278564,41,1
0.77,0.8,0.74,0.77,0.9,0.33583568714750117,104.78073439002037,0.72,0.81,0.58,0.68,0.84,0.5633702842762676,176.33489897847176,1712413211,,False,42,8516b161,2024-04-06_16-20-11,46.35991287231445,2009.718023300171,46560,AT-MB-PC-E13,127.0.0.1,2009.718023300171,42,1
0.77,0.81,0.71,0.76,0.9,0.33854566781948775,105.62624835968018,0.72,0.8,0.6,0.68,0.84,0.541668819733702,169.5423405766487,1712413261,,False,43,8516b161,2024-04-06_16-21-01,49.239734411239624,2058.9577577114105,46560,AT-MB-PC-E13,127.0.0.1,2058.9577577114105,43,1
0.78,0.78,0.78,0.78,0.9,0.3284048236763248,102.46230498701334,0.73,0.83,0.57,0.68,0.84,0.5961502749032487,186.59503604471684,1712413309,,False,44,8516b161,2024-04-06_16-21-49,48.534401416778564,2107.492159128189,46560,AT-MB-PC-E13,127.0.0.1,2107.492159128189,44,1
0.78,0.8,0.74,0.77,0.9,0.32412558416716564,101.12718226015568,0.72,0.79,0.6,0.69,0.84,0.5801921435914481,181.60014094412327,1712413356,,False,45,8516b161,2024-04-06_16-22-36,46.710147857666016,2154.202306985855,46560,AT-MB-PC-E13,127.0.0.1,2154.202306985855,45,1
0.78,0.79,0.77,0.78,0.9,0.32816946950669473,102.38887448608875,0.73,0.81,0.6,0.69,0.85,0.5720135028274677,179.04022638499737,1712413405,,False,46,8516b161,2024-04-06_16-23-25,49.014951944351196,2203.2172589302063,46560,AT-MB-PC-E13,127.0.0.1,2203.2172589302063,46,1
0.78,0.86,0.67,0.76,0.9,0.32184910638114583,100.41692119091749,0.73,0.68,0.88,0.76,0.85,0.5816958853707146,182.07081212103367,1712413454,,False,47,8516b161,2024-04-06_16-24-14,49.44746541976929,2252.6647243499756,46560,AT-MB-PC-E13,127.0.0.1,2252.6647243499756,47,1
0.78,0.82,0.72,0.77,0.9,0.3191058698277443,99.56103138625622,0.73,0.83,0.57,0.67,0.84,0.5730459281621268,179.3633755147457,1712413500,,False,48,8516b161,2024-04-06_16-25-00,45.953089475631714,2298.6178138256073,46560,AT-MB-PC-E13,127.0.0.1,2298.6178138256073,48,1
0.78,0.81,0.74,0.77,0.9,0.31808270604755634,99.24180428683758,0.73,0.67,0.88,0.76,0.84,0.6030013273223139,188.73941545188427,1712413548,,False,49,8516b161,2024-04-06_16-25-48,47.30478882789612,2345.9226026535034,46560,AT-MB-PC-E13,127.0.0.1,2345.9226026535034,49,1
0.78,0.88,0.65,0.75,0.9,0.32288716461222905,100.74079535901546,0.73,0.85,0.55,0.67,0.84,0.6630384022721086,207.53101991117,1712413595,,False,50,8516b161,2024-04-06_16-26-35,47.59422731399536,2393.516829967499,46560,AT-MB-PC-E13,127.0.0.1,2393.516829967499,50,1
0.78,0.85,0.69,0.76,0.91,0.3166404365060421,98.79181618988514,0.73,0.68,0.86,0.76,0.84,0.6746227390849933,211.1569173336029,1712413641,,False,51,8516b161,2024-04-06_16-27-21,46.22212338447571,2439.7389533519745,46560,AT-MB-PC-E13,127.0.0.1,2439.7389533519745,51,1
0.78,0.75,0.85,0.8,0.91,0.31427288475709086,98.05314004421234,0.73,0.66,0.92,0.77,0.84,0.6433020024634779,201.35352677106857,1712413686,,False,52,8516b161,2024-04-06_16-28-06,44.918614864349365,2484.657568216324,46560,AT-MB-PC-E13,127.0.0.1,2484.657568216324,52,1
0.78,0.91,0.63,0.75,0.91,0.3128773116817077,97.6177212446928,0.73,0.83,0.57,0.67,0.84,0.6556888673537836,205.23061548173428,1712413731,,False,53,8516b161,2024-04-06_16-28-51,44.27641296386719,2528.933981180191,46560,AT-MB-PC-E13,127.0.0.1,2528.933981180191,53,1
0.78,0.75,0.85,0.8,0.91,0.3135586788830085,97.83030781149864,0.73,0.67,0.91,0.77,0.85,0.6930958868596501,216.93901258707047,1712413773,,False,54,8516b161,2024-04-06_16-29-33,42.915329933166504,2571.8493111133575,46560,AT-MB-PC-E13,127.0.0.1,2571.8493111133575,54,1
0.78,0.83,0.71,0.77,0.91,0.309934829815458,96.6996669024229,0.73,0.86,0.55,0.67,0.84,0.6307770048086636,197.4332025051117,1712413819,,False,55,8516b161,2024-04-06_16-30-19,45.7999804019928,2617.6492915153503,46560,AT-MB-PC-E13,127.0.0.1,2617.6492915153503,55,1
0.78,0.9,0.64,0.75,0.91,0.31058457837654996,96.90238845348358,0.73,0.66,0.92,0.77,0.84,0.6431036526307511,201.2914432734251,1712413864,,False,56,8516b161,2024-04-06_16-31-04,44.53168749809265,2662.180979013443,46560,AT-MB-PC-E13,127.0.0.1,2662.180979013443,56,1
0.79,0.78,0.79,0.79,0.91,0.3092176882693401,96.4759187400341,0.72,0.86,0.54,0.66,0.84,0.6726951851441075,210.55359295010567,1712413911,,False,57,8516b161,2024-04-06_16-31-51,47.14087128639221,2709.321850299835,46560,AT-MB-PC-E13,127.0.0.1,2709.321850299835,57,1
0.79,0.82,0.74,0.77,0.91,0.306221073684402,95.54097498953342,0.72,0.87,0.53,0.66,0.84,0.6831993354014314,213.84139198064804,1712413960,,False,58,8516b161,2024-04-06_16-32-40,49.099594593048096,2758.4214448928833,46560,AT-MB-PC-E13,127.0.0.1,2758.4214448928833,58,1
0.79,0.79,0.78,0.78,0.91,0.3055969655800324,95.34625326097012,0.72,0.66,0.91,0.77,0.84,0.652802584984432,204.32720910012722,1712414011,,False,59,8516b161,2024-04-06_16-33-31,50.55751013755798,2808.9789550304413,46560,AT-MB-PC-E13,127.0.0.1,2808.9789550304413,59,1
0.79,0.74,0.88,0.8,0.91,0.3044575176273401,94.99074549973011,0.73,0.87,0.54,0.66,0.84,0.6935062518420692,217.06745682656765,1712414059,,False,60,8516b161,2024-04-06_16-34-19,47.90179228782654,2856.880747318268,46560,AT-MB-PC-E13,127.0.0.1,2856.880747318268,60,1
0.79,0.87,0.67,0.76,0.91,0.305138453697929,95.20319755375385,0.73,0.88,0.53,0.66,0.85,0.7300497145412829,228.50556065142155,1712414107,,False,61,8516b161,2024-04-06_16-35-07,48.31432294845581,2905.1950702667236,46560,AT-MB-PC-E13,127.0.0.1,2905.1950702667236,61,1
0.79,0.75,0.86,0.8,0.91,0.30096699837117624,93.90170349180698,0.73,0.66,0.93,0.77,0.85,0.7162014005568843,224.17103837430477,1712414154,,False,62,8516b161,2024-04-06_16-35-54,46.941234827041626,2952.1363050937653,46560,AT-MB-PC-E13,127.0.0.1,2952.1363050937653,62,1
0.79,0.76,0.85,0.8,0.91,0.30262842394698125,94.42006827145815,0.73,0.66,0.91,0.77,0.84,0.7459989222474753,233.49766266345978,1712414202,,False,63,8516b161,2024-04-06_16-36-42,48.158758878707886,3000.295063972473,46560,AT-MB-PC-E13,127.0.0.1,3000.295063972473,63,1
0.79,0.71,0.98,0.82,0.91,0.3010165413889365,93.9171609133482,0.73,0.87,0.54,0.67,0.85,0.7391165729147938,231.34348732233047,1712414252,,False,64,8516b161,2024-04-06_16-37-32,50.16238260269165,3050.457446575165,46560,AT-MB-PC-E13,127.0.0.1,3050.457446575165,64,1
0.79,0.93,0.63,0.75,0.91,0.2992662732513287,93.37107725441456,0.73,0.89,0.52,0.66,0.85,0.7414933707291326,232.0874250382185,1712414298,,False,65,8516b161,2024-04-06_16-38-18,45.75789165496826,3096.215338230133,46560,AT-MB-PC-E13,127.0.0.1,3096.215338230133,65,1
0.79,0.73,0.91,0.81,0.91,0.29730578765082055,92.75940574705601,0.73,0.66,0.92,0.77,0.84,0.734156991536625,229.7911383509636,1712414345,,False,66,8516b161,2024-04-06_16-39-05,46.94178867340088,3143.157126903534,46560,AT-MB-PC-E13,127.0.0.1,3143.157126903534,66,1
0.79,0.78,0.81,0.79,0.91,0.2996438775593654,93.488889798522,0.73,0.66,0.93,0.77,0.84,0.7210795915069671,225.69791214168072,1712414393,,False,67,8516b161,2024-04-06_16-39-53,48.01137828826904,3191.168505191803,46560,AT-MB-PC-E13,127.0.0.1,3191.168505191803,67,1
0.79,0.86,0.69,0.77,0.91,0.29713635199154037,92.70654182136059,0.73,0.88,0.53,0.66,0.85,0.7448613014750587,233.14158736169338,1712414440,,False,68,8516b161,2024-04-06_16-40-40,47.348729610443115,3238.517234802246,46560,AT-MB-PC-E13,127.0.0.1,3238.517234802246,68,1
0.79,0.75,0.87,0.8,0.91,0.29865065360298526,93.1790039241314,0.73,0.66,0.93,0.77,0.85,0.7480293718008949,234.13319337368011,1712414489,,False,69,8516b161,2024-04-06_16-41-29,48.350205421447754,3286.867440223694,46560,AT-MB-PC-E13,127.0.0.1,3286.867440223694,69,1
0.79,0.76,0.85,0.8,0.91,0.29644309741277725,92.4902463927865,0.73,0.66,0.92,0.77,0.84,0.7358144919236247,230.30993597209454,1712414537,,False,70,8516b161,2024-04-06_16-42-17,48.80111026763916,3335.668550491333,46560,AT-MB-PC-E13,127.0.0.1,3335.668550491333,70,1
0.79,0.75,0.88,0.81,0.91,0.2966036594066864,92.54034173488617,0.73,0.66,0.92,0.77,0.84,0.7855142757248955,245.86596830189228,1712414583,,False,71,8516b161,2024-04-06_16-43-03,45.36336374282837,3381.0319142341614,46560,AT-MB-PC-E13,127.0.0.1,3381.0319142341614,71,1
0.79,0.77,0.83,0.8,0.91,0.29578093745005435,92.28365248441696,0.73,0.66,0.93,0.77,0.84,0.7751029419441955,242.60722082853317,1712414631,,False,72,8516b161,2024-04-06_16-43-51,47.873950481414795,3428.905864715576,46560,AT-MB-PC-E13,127.0.0.1,3428.905864715576,72,1
0.79,0.78,0.81,0.79,0.91,0.29426597044445,91.8109827786684,0.73,0.66,0.93,0.77,0.85,0.8114496991752436,253.98375584185123,1712414678,,False,73,8516b161,2024-04-06_16-44-38,47.76945614814758,3476.6753208637238,46560,AT-MB-PC-E13,127.0.0.1,3476.6753208637238,73,1
0.79,0.71,0.98,0.82,0.91,0.2944505943988378,91.8685854524374,0.73,0.67,0.93,0.78,0.85,0.7849051851434068,245.67532294988632,1712414724,,False,74,8516b161,2024-04-06_16-45-24,45.9453558921814,3522.620676755905,46560,AT-MB-PC-E13,127.0.0.1,3522.620676755905,74,1
0.79,0.71,0.99,0.83,0.91,0.29420862323007524,91.79309044778347,0.73,0.66,0.93,0.77,0.84,0.7784793680658737,243.66404220461845,1712414772,,False,75,8516b161,2024-04-06_16-46-12,47.66542196273804,3570.286098718643,46560,AT-MB-PC-E13,127.0.0.1,3570.286098718643,75,1
0.79,0.71,0.99,0.83,0.91,0.29342856630682945,91.54971268773079,0.73,0.66,0.93,0.78,0.85,0.8095448966890859,253.3875526636839,1712414821,,False,76,8516b161,2024-04-06_16-47-01,49.171891927719116,3619.4579906463623,46560,AT-MB-PC-E13,127.0.0.1,3619.4579906463623,76,1
0.79,0.71,0.99,0.83,0.91,0.2955973628812876,92.22637721896172,0.73,0.66,0.93,0.77,0.85,0.8009149796380022,250.68638862669468,1712414869,,False,77,8516b161,2024-04-06_16-47-49,47.749961853027344,3667.2079524993896,46560,AT-MB-PC-E13,127.0.0.1,3667.2079524993896,77,1
0.79,0.71,0.99,0.83,0.91,0.29334491711014354,91.52361413836479,0.73,0.66,0.93,0.78,0.85,0.7990349200777352,250.09792998433113,1712414918,,False,78,8516b161,2024-04-06_16-48-38,48.66242027282715,3715.870372772217,46560,AT-MB-PC-E13,127.0.0.1,3715.870372772217,78,1
0.79,0.71,0.99,0.83,0.91,0.29294483105723673,91.39878728985786,0.73,0.66,0.93,0.78,0.85,0.7976320956271297,249.65884593129158,1712414966,,False,79,8516b161,2024-04-06_16-49-26,48.26301670074463,3764.1333894729614,46560,AT-MB-PC-E13,127.0.0.1,3764.1333894729614,79,1
0.79,0.74,0.89,0.81,0.91,0.29334158894534296,91.522575750947,0.73,0.66,0.93,0.77,0.85,0.7818809084998913,244.728724360466,1712415012,,False,80,8516b161,2024-04-06_16-50-12,45.864380836486816,3809.9977703094482,46560,AT-MB-PC-E13,127.0.0.1,3809.9977703094482,80,1
0.79,0.74,0.89,0.81,0.91,0.2926119522263224,91.2949290946126,0.73,0.66,0.94,0.78,0.85,0.7877993271849788,246.58118940889835,1712415060,,False,81,8516b161,2024-04-06_16-51-00,47.96378707885742,3857.9615573883057,46560,AT-MB-PC-E13,127.0.0.1,3857.9615573883057,81,1
0.79,0.72,0.96,0.82,0.91,0.29296791391112864,91.40598914027214,0.73,0.66,0.93,0.77,0.85,0.8047741189741859,251.8942992389202,1712415109,,False,82,8516b161,2024-04-06_16-51-49,49.43220639228821,3907.393763780594,46560,AT-MB-PC-E13,127.0.0.1,3907.393763780594,82,1
0.79,0.71,0.99,0.83,0.91,0.291980091530161,91.09778855741024,0.73,0.66,0.93,0.78,0.85,0.8135429674063247,254.63894879817963,1712415157,,False,83,8516b161,2024-04-06_16-52-37,47.55453824996948,3954.9483020305634,46560,AT-MB-PC-E13,127.0.0.1,3954.9483020305634,83,1
0.79,0.71,1.0,0.83,0.91,0.2925567140754981,91.2776947915554,0.73,0.66,0.93,0.78,0.85,0.7935045183942722,248.3669142574072,1712415205,,False,84,8516b161,2024-04-06_16-53-25,48.50550889968872,4003.453810930252,46560,AT-MB-PC-E13,127.0.0.1,4003.453810930252,84,1
0.79,0.71,1.0,0.83,0.91,0.2917760187425675,91.03411784768105,0.73,0.66,0.93,0.78,0.85,0.8087503038370571,253.13884510099888,1712415256,,False,85,8516b161,2024-04-06_16-54-16,50.44791531562805,4053.90172624588,46560,AT-MB-PC-E13,127.0.0.1,4053.90172624588,85,1
0.79,0.77,0.84,0.8,0.91,0.29151793946631444,90.9535971134901,0.73,0.66,0.93,0.78,0.85,0.796602000681737,249.33642621338367,1712415300,,False,86,8516b161,2024-04-06_16-55-00,44.813453912734985,4098.715180158615,46560,AT-MB-PC-E13,127.0.0.1,4098.715180158615,86,1
0.79,0.71,1.0,0.83,0.91,0.2920912367124588,91.13246585428715,0.73,0.66,0.93,0.78,0.85,0.814049766800655,254.797577008605,1712415344,,False,87,8516b161,2024-04-06_16-55-44,43.81952476501465,4142.53470492363,46560,AT-MB-PC-E13,127.0.0.1,4142.53470492363,87,1
0.79,0.71,1.0,0.83,0.91,0.2918808499398904,91.0668251812458,0.73,0.66,0.94,0.78,0.85,0.8460407127111483,264.81074307858944,1712415388,,False,88,8516b161,2024-04-06_16-56-28,44.11310935020447,4186.647814273834,46560,AT-MB-PC-E13,127.0.0.1,4186.647814273834,88,1
0.79,0.71,1.0,0.83,0.91,0.291361523935428,90.90479546785355,0.73,0.66,0.93,0.78,0.85,0.8097612378886714,253.45526745915413,1712415431,,False,89,8516b161,2024-04-06_16-57-11,42.23789167404175,4228.885705947876,46560,AT-MB-PC-E13,127.0.0.1,4228.885705947876,89,1
