train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.49998,0.49999,0.99893,0.66642,0.49993,1.2296744752068853,2115.0400973558426,0.5,0.5,0.99881,0.6664,0.49991,1.244155343124587,456.6050109267235,0.5,0.5,0.99966,0.66659,0.49994,1.2585168947912242,459.35866659879684,1713540235,,False,1,3b8e22e8,2024-04-19_17-23-55,858.5813984870911,858.5813984870911,39096,AT-MB-PC-E13,127.0.0.1,858.5813984870911,1,3
0.7823,0.77254,0.80022,0.78614,0.89631,0.3698684002002051,636.1736483443528,0.92095,0.95607,0.88245,0.91779,0.98597,0.16243211778352792,59.61258722655475,0.92669,0.95892,0.89157,0.92402,0.98698,0.1558362388881306,56.880227194167674,1713541043,,False,2,3b8e22e8,2024-04-19_17-37-23,808.3170213699341,1666.8984198570251,39096,AT-MB-PC-E13,127.0.0.1,1666.8984198570251,2,3
0.9419,0.94223,0.94152,0.94187,0.99036,0.12652128391153297,217.61660832783673,0.95545,0.94835,0.96337,0.9558,0.9945,0.10651297453563782,39.09026165457908,0.95743,0.94785,0.96814,0.95788,0.99484,0.10473090155298936,38.22677906684112,1713541852,,False,3,3b8e22e8,2024-04-19_17-50-52,808.4152429103851,2475.3136627674103,39096,AT-MB-PC-E13,127.0.0.1,2475.3136627674103,3,3
0.96634,0.96503,0.96775,0.96639,0.99656,0.07575651843724826,130.30121171206702,0.97155,0.97203,0.97104,0.97154,0.99774,0.061358867101294366,22.518704226175032,0.97542,0.97615,0.97465,0.9754,0.99764,0.06122516235093465,22.347184258091147,1713542661,,False,4,3b8e22e8,2024-04-19_18-04-21,809.7933030128479,3285.106965780258,39096,AT-MB-PC-E13,127.0.0.1,3285.106965780258,4,3
0.9736,0.97252,0.97475,0.97363,0.99785,0.058877462205569026,101.26923499357872,0.97172,0.9589,0.98569,0.97211,0.99705,0.07484549556474858,27.468296872262727,0.97448,0.96337,0.98647,0.97478,0.99772,0.06349224283529684,23.174668634883346,1713543479,,False,5,3b8e22e8,2024-04-19_18-17-59,817.1027126312256,4102.209678411484,39096,AT-MB-PC-E13,127.0.0.1,4102.209678411484,5,3
0.97605,0.975,0.97716,0.97608,0.99834,0.051168530621156984,88.00987266839002,0.97641,0.96632,0.98722,0.97666,0.99868,0.044992835359876734,16.512370577074762,0.97919,0.96883,0.99024,0.97942,0.99889,0.042735944359715984,15.598619691296335,1713544331,,False,6,3b8e22e8,2024-04-19_18-32-11,852.762024641037,4954.971703052521,39096,AT-MB-PC-E13,127.0.0.1,4954.971703052521,6,3
0.97698,0.97534,0.97871,0.97702,0.9985,0.04757664752227948,81.83183373832071,0.97717,0.97442,0.98007,0.97724,0.99854,0.053119696432243076,19.494928590633208,0.98004,0.97702,0.98321,0.98011,0.99873,0.047630315344367645,17.38506510069419,1713545168,,False,7,3b8e22e8,2024-04-19_18-46-08,836.6181507110596,5791.58985376358,39096,AT-MB-PC-E13,127.0.0.1,5791.58985376358,7,3
0.97781,0.97552,0.98021,0.97786,0.99856,0.04622573758071117,79.50826863882321,0.9793,0.9731,0.98586,0.97944,0.99871,0.04424090845331458,16.236413402366452,0.97893,0.97422,0.9839,0.97904,0.99873,0.04674443654235204,17.061719337958493,1713546002,,False,8,3b8e22e8,2024-04-19_19-00-02,834.5063428878784,6626.096196651459,39096,AT-MB-PC-E13,127.0.0.1,6626.096196651459,8,3
0.97821,0.97728,0.97918,0.97823,0.99865,0.04481761349270528,77.08629520745308,0.96968,0.97965,0.95928,0.96936,0.99782,0.06602875315382815,24.232552407454932,0.97225,0.98505,0.95906,0.97188,0.99821,0.06138390614224553,22.40512574191962,1713546836,,False,9,3b8e22e8,2024-04-19_19-13-56,833.3682069778442,7459.464403629303,39096,AT-MB-PC-E13,127.0.0.1,7459.464403629303,9,3
0.97899,0.977,0.98107,0.97903,0.99878,0.042628373203811055,73.32080191055502,0.98135,0.98457,0.97802,0.98128,0.99915,0.03458739462998632,12.69357382920498,0.98141,0.98265,0.98013,0.98139,0.99904,0.03854181376512701,14.06776202427136,1713547672,,False,10,3b8e22e8,2024-04-19_19-27-52,836.1695001125336,8295.633903741837,39096,AT-MB-PC-E13,127.0.0.1,8295.633903741837,10,3
