train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.07743,0.92303,0.17567,0.64042,0.25982106393750976,44.16958086937666,0.07345,0.92753,0.17887,0.62885,0.2533184140920639,6.332960352301598,1714414932,,True,100,d44e1f99,2024-04-29_20-22-12,167.25078201293945,17573.146629571915,25088,AT-MB-PC-EOS,127.0.0.1,17573.146629571915,100,64,3,0.5,1e-05,d44e1f99
0.07743,0.92917,0.35556,0.8139,0.1997824309503331,33.963013261556625,0.07345,0.93205,0.33615,0.80362,0.19280809730291368,4.820202432572842,1714419504,,True,100,36ea40a8,2024-04-29_21-38-24,220.94628930091858,22138.17045736313,16616,AT-MB-PC-EOS,127.0.0.1,22138.17045736313,100,256,6,0.5,0.001,36ea40a8
0.07743,0.92211,0.14831,0.6047,0.2739955657545258,46.579246178269386,0.07345,0.92563,0.13363,0.57184,0.26950091183185576,6.737522795796394,1714405745,,True,45,f9e7d1d6,2024-04-29_17-49-05,167.59003615379333,8372.253310203552,2096,AT-MB-PC-EOS,127.0.0.1,8372.253310203552,45,64,3,0.5,1e-05,f9e7d1d6
0.07743,0.66439,0.09678,0.52393,0.6095685608246747,103.6266553401947,0.07345,0.77725,0.10269,0.50272,0.5282540249824524,13.20635062456131,1714406852,,True,5,54115dc7,2024-04-29_18-07-32,217.16425490379333,1095.98792552948,25100,AT-MB-PC-EOS,127.0.0.1,1095.98792552948,5,64,6,0.5,1e-05,54115dc7
0.07743,0.94158,0.55632,0.87871,0.16706436407916686,28.400941893458366,0.07345,0.93544,0.38082,0.78899,0.20659453243017198,5.164863310754299,1714423695,,True,100,cfc7f2af,2024-04-29_22-48-15,169.73578524589539,16833.96307039261,2612,AT-MB-PC-EOS,127.0.0.1,16833.96307039261,100,64,3,0.0,0.0001,cfc7f2af
0.07743,0.92252,0.18784,0.69469,0.23744114760090324,40.36499509215355,0.07345,0.9257,0.18136,0.67935,0.24498030722141265,6.1245076805353165,1714417499,,True,15,dac787cf,2024-04-29_21-04-59,168.11118745803833,2532.058598279953,23604,AT-MB-PC-EOS,127.0.0.1,2532.058598279953,15,256,3,0.5,0.001,dac787cf
0.07743,0.90979,0.08932,0.49115,0.3506164649830145,59.604799047112465,0.07345,0.91715,0.11926,0.52934,0.3156938850879669,7.892347127199173,1714418936,,True,5,6538e7c9,2024-04-29_21-28-56,283.53350830078125,1428.4322826862335,21600,AT-MB-PC-EOS,127.0.0.1,1428.4322826862335,5,256,10,0.5,0.0001,6538e7c9
0.07743,0.80211,0.0781,0.46344,0.5022609914050383,85.3843685388565,0.07345,0.88086,0.07727,0.44109,0.4269465756416321,10.673664391040802,1714420372,,True,5,c6989db7,2024-04-29_21-52-52,284.818345785141,1426.7376055717468,20888,AT-MB-PC-EOS,127.0.0.1,1426.7376055717468,5,256,10,0.2,1e-05,c6989db7
0.07743,0.91589,0.10462,0.53136,0.320316818356514,54.453859120607376,0.07345,0.92466,0.119,0.51459,0.30176485776901246,7.544121444225311,1714420615,,True,5,e17a1349,2024-04-29_21-56-55,212.1558268070221,1103.1790544986725,11492,AT-MB-PC-EOS,127.0.0.1,1103.1790544986725,5,64,6,0.2,0.0001,e17a1349
0.07743,0.57785,0.0879,0.50147,0.6676993531339309,113.50889003276825,0.07345,0.66459,0.12021,0.52268,0.6217506146430969,15.543765366077423,1714421238,,True,5,d73433f0,2024-04-29_22-07-18,170.15441131591797,857.3321895599365,24684,AT-MB-PC-EOS,127.0.0.1,857.3321895599365,5,256,3,0.5,1e-05,d73433f0
