train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
5.704360008239746,-37.7644,-0.11078,33.629390716552734,5.799079895019531,5.704025114687106,1785.3598608970642,5.728650093078613,-35.96358,-0.16705,33.927040100097656,5.824689865112305,5.728895284878179,1793.1442241668701,1713996660,,False,1,f11dbe4f,2024-04-24_22-11-00,160.7462317943573,160.7462317943573,1973568,vader,131.130.125.97,160.7462317943573,1,128,3,0.2,1e-05
5.333549976348877,-33.21483,-0.13095,29.6824893951416,5.448160171508789,5.3332486746791075,1669.3068351745605,4.917490005493164,-26.94173,-0.21428,25.646329879760742,5.064219951629639,4.916865577332128,1538.978925704956,1713996751,,False,2,f11dbe4f,2024-04-24_22-12-31,90.88786387443542,251.63409566879272,1973568,vader,131.130.125.97,251.63409566879272,2,128,3,0.2,1e-05
4.282120227813721,-22.36169,-0.03242,20.267040252685547,4.501890182495117,4.281514524270932,1340.1140460968018,3.577049970626831,-15.23996,0.01577,14.90585994720459,3.8608100414276123,3.576988293340031,1119.5973358154297,1713996844,,False,3,f11dbe4f,2024-04-24_22-14-04,93.19287657737732,344.82697224617004,1973568,vader,131.130.125.97,344.82697224617004,3,128,3,0.2,1e-05
2.947819948196411,-12.0473,0.06746,11.318960189819336,3.364370107650757,2.9461675375795213,922.1504392623901,2.4079599380493164,-8.01132,0.06321,8.271039962768555,2.8759400844573975,2.4085865043603576,753.8875758647919,1713996929,,False,4,f11dbe4f,2024-04-24_22-15-29,85.05915713310242,429.88612937927246,1973568,vader,131.130.125.97,429.88612937927246,4,128,3,0.2,1e-05
2.1289899349212646,-6.78653,0.12573,6.755070209503174,2.5990500450134277,2.1292201474832653,666.445906162262,1.8292100429534912,-4.74386,0.12014,5.271999835968018,2.2960801124572754,1.8302471934796902,572.8673715591431,1713997015,,True,5,f11dbe4f,2024-04-24_22-16-55,85.6570770740509,515.5432064533234,1973568,vader,131.130.125.97,515.5432064533234,5,128,3,0.2,1e-05
