train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
4.730000019073486,-26.14,0.04,23.549999237060547,4.849999904632568,4.732627934160324,1481.3125433921814,4.880000114440918,-26.28,-0.18,25.040000915527344,5.0,4.883496704954689,1528.5344686508179,1712909428,,False,1,500515b0,2024-04-12_08-10-28,502.9269857406616,502.9269857406616,1581497,vader,131.130.125.97,502.9269857406616,1,64,6,0.5,1e-05
4.630000114440918,-25.12,0.02,22.65999984741211,4.760000228881836,4.626024218793875,1447.945580482483,4.550000190734863,-23.13,-0.19,22.149999618530273,4.710000038146973,4.548552716501986,1423.6970002651215,1712909704,,False,2,500515b0,2024-04-12_08-15-04,275.8201050758362,778.7470908164978,1581497,vader,131.130.125.97,778.7470908164978,2,64,6,0.5,1e-05
4.170000076293945,-20.99,-0.01,19.079999923706055,4.369999885559082,4.171033828022381,1305.5335881710052,3.680000066757202,-16.04,-0.14,15.640000343322754,3.950000047683716,3.6745529784181246,1150.135082244873,1712909978,,False,3,500515b0,2024-04-12_08-19-38,274.32037901878357,1053.0674698352814,1581497,vader,131.130.125.97,1053.0674698352814,3,64,6,0.5,1e-05
3.059999942779541,-12.55,-0.04,11.75,3.430000066757202,3.061285624488855,958.1824004650116,2.259999990463257,-6.91,-0.05,7.260000228881836,2.690000057220459,2.2565556722708022,706.3019254207611,1712910259,,False,4,500515b0,2024-04-12_08-24-19,280.5246078968048,1333.5920777320862,1581497,vader,131.130.125.97,1333.5920777320862,4,64,6,0.5,1e-05
1.9800000190734863,-5.81,0.09,5.909999847412109,2.430000066757202,1.98187527907923,620.326962351799,1.600000023841858,-3.93,0.22,4.519999980926514,2.130000114440918,1.59637493599718,499.6653549671173,1712910545,,True,5,500515b0,2024-04-12_08-29-05,285.86994194984436,1619.4620196819305,1581497,vader,131.130.125.97,1619.4620196819305,5,64,6,0.5,1e-05
