train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.9,0.88,0.9,0.89,0.97,0.21340290982933605,7.255698934197426,0.77,0.76,0.76,0.76,0.8,0.7497346520423889,3.7486732602119446,0.69,0.69,0.65,0.67,0.76,0.8053022384643554,8.053022384643555,1713050063,,False,100,a427988a,2024-04-14_01-14-23,14.55600905418396,2396.9354491233826,10864,AT-MB-PC-E13,127.0.0.1,2396.9354491233826,100,128,0.2,10,0.0001,a427988a
0.93,0.91,0.93,0.92,0.98,0.17687412460937219,6.013720236718655,0.68,0.69,0.58,0.63,0.77,0.7360548377037048,3.680274188518524,0.73,0.77,0.63,0.69,0.81,0.6696544647216797,6.696544647216797,1713049095,,False,100,096d6dbc,2024-04-14_00-58-15,14.193767547607422,1423.9285604953766,39240,AT-MB-PC-E13,127.0.0.1,1423.9285604953766,100,128,0.0,3,0.0001,096d6dbc
0.98,0.98,0.98,0.98,1.0,0.06288318540079191,2.1380283036269248,0.7,0.7,0.64,0.67,0.75,1.3310215592384338,6.655107796192169,0.77,0.76,0.77,0.76,0.84,0.852640587091446,8.52640587091446,1713049097,,False,100,cfdeb608,2024-04-14_00-58-17,13.506740093231201,1421.7920842170715,45556,AT-MB-PC-E13,127.0.0.1,1421.7920842170715,100,128,0.0,3,0.001,cfdeb608
