train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
5.678989887237549,-39.2308,-0.3396,34.90153884887695,5.907750129699707,5.679272931985581,1777.6124277114868,5.613979816436768,-36.32422,-0.38797,34.25804901123047,5.8530402183532715,5.613157017924153,1756.91814661026,1714765580,,False,1,ffda3e3d,2024-05-03_19-46-20,778.0581576824188,778.0581576824188,2143282,vader,131.130.125.97,778.0581576824188,1,64,6,0.2,0.0001
2.440850019454956,-9.90246,0.00094,9.458239555358887,3.0754199028015137,2.4390337208208566,763.4175546169281,1.2670799493789673,-1.93043,0.32628,2.689690113067627,1.640030026435852,1.2664507676999028,396.3990902900696,1714766118,,False,2,ffda3e3d,2024-05-03_19-55-18,538.1489222049713,1316.2070798873901,2143282,vader,131.130.125.97,1316.2070798873901,2,64,6,0.2,0.0001
1.11558997631073,-1.41331,0.35453,2.0936200618743896,1.4469399452209473,1.1151161125292792,349.03134322166443,0.990090012550354,-0.89612,0.45845,1.7403500080108643,1.319219946861267,0.9902613029693262,309.9517878293991,1714766654,,False,3,ffda3e3d,2024-05-03_20-04-14,536.098979473114,1852.3060593605042,2143282,vader,131.130.125.97,1852.3060593605042,3,64,6,0.2,0.0001
0.9205899834632874,-0.6989,0.44194,1.4738500118255615,1.214020013809204,0.920373047693088,288.07676392793655,0.9933599829673767,-0.89754,0.54181,1.7416599988937378,1.3197200298309326,0.9930251311189451,310.8168660402298,1714767181,,False,4,ffda3e3d,2024-05-03_20-13-01,526.6445541381836,2378.9506134986877,2143282,vader,131.130.125.97,2378.9506134986877,4,64,6,0.2,0.0001
0.820580005645752,-0.33402,0.49486,1.1573100090026855,1.0757800340652466,0.8205174084859915,256.82194885611534,0.893280029296875,-0.48835,0.59756,1.3660800457000732,1.1687899827957153,0.8934655473255121,279.6547163128853,1714767718,,False,5,ffda3e3d,2024-05-03_20-21-58,537.0332448482513,2915.983858346939,2143282,vader,131.130.125.97,2915.983858346939,5,64,6,0.2,0.0001
0.7668600082397461,-0.16025,0.52699,1.00655996799469,1.0032700300216675,0.7668562718092824,240.0260130763054,0.9559100270271301,-0.67152,0.52062,1.5341999530792236,1.2386300563812256,0.9557167251650899,299.1393349766731,1714768254,,False,6,ffda3e3d,2024-05-03_20-30-54,536.4011051654816,3452.3849635124207,2143282,vader,131.130.125.97,3452.3849635124207,6,64,6,0.2,0.0001
0.7134699821472168,-0.0077,0.57672,0.8742200136184692,0.9349899888038635,0.7139750857132311,223.47420182824135,0.7546600103378296,-0.1195,0.68247,1.0275299549102783,1.0136699676513672,0.7548222666540847,236.2593694627285,1714768784,,False,7,ffda3e3d,2024-05-03_20-39-44,529.5634024143219,3981.9483659267426,2143282,vader,131.130.125.97,3981.9483659267426,7,64,6,0.2,0.0001
0.6717399954795837,0.10201,0.60699,0.7790399789810181,0.8826299905776978,0.6718706857091703,210.2955246269703,0.829509973526001,-0.31157,0.67173,1.2038300037384033,1.097190022468567,0.8292100433343516,259.54274356365204,1714769313,,False,8,ffda3e3d,2024-05-03_20-48-33,529.667289018631,4511.6156549453735,2143282,vader,131.130.125.97,4511.6156549453735,8,64,6,0.2,0.0001
0.6580700278282166,0.13418,0.61621,0.7511299848556519,0.8666800260543823,0.6584361037507225,206.09050047397614,0.6912000179290771,0.02786,0.66596,0.8922799825668335,0.944599986076355,0.6908821802550611,216.24612241983414,1714769846,,False,9,ffda3e3d,2024-05-03_20-57-26,532.3105292320251,5043.926184177399,2143282,vader,131.130.125.97,5043.926184177399,9,64,6,0.2,0.0001
0.6358000040054321,0.18868,0.62562,0.7038499712944031,0.8389599919319153,0.6358630481048133,199.02513405680656,0.8590199947357178,-0.41288,0.65113,1.2968100309371948,1.1387799978256226,0.8589925929761162,268.86468160152435,1714770370,,False,10,ffda3e3d,2024-05-03_21-06-10,524.1482689380646,5568.074453115463,2143282,vader,131.130.125.97,5568.074453115463,10,64,6,0.2,0.0001
0.6081399917602539,0.25565,0.64867,0.6457499861717224,0.8035899996757507,0.6079363468736886,190.28407657146454,0.7290300130844116,-0.07642,0.71259,0.9879900217056274,0.9939799904823303,0.7294679722085167,228.32347530126572,1714770902,,False,11,ffda3e3d,2024-05-03_21-15-02,532.6108713150024,6100.685324430466,2143282,vader,131.130.125.97,6100.685324430466,11,64,6,0.2,0.0001
0.5903499722480774,0.3086,0.66485,0.599810004234314,0.7744799852371216,0.5903595946848202,184.78255313634872,0.638949990272522,0.13484,0.71913,0.7940899729728699,0.8911200165748596,0.6387054301298465,199.91479963064194,1714771417,,False,12,ffda3e3d,2024-05-03_21-23-37,514.350798368454,6615.03612279892,2143282,vader,131.130.125.97,6615.03612279892,12,64,6,0.2,0.0001
0.5702599883079529,0.34075,0.67867,0.5719199776649475,0.7562500238418579,0.5705994944602918,178.59764176607132,0.5876200199127197,0.27279,0.75266,0.6674699783325195,0.8169900178909302,0.5874375530515616,183.86795410513878,1714771949,,False,13,ffda3e3d,2024-05-03_21-32-29,532.6082768440247,7147.644399642944,2143282,vader,131.130.125.97,7147.644399642944,13,64,6,0.2,0.0001
