train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.5,0.5,0.79,0.61,0.5,1.0169816792495852,375.2662396430969,0.5,0.5,0.8,0.62,0.5,1.0089586782455444,75.67190086841583,0.5,0.51,0.85,0.64,0.51,1.0306292204971772,85.54222530126572,1713203590,,False,1,8627384e,2024-04-15_19-53-10,201.99121642112732,201.99121642112732,18336,AT-MB-PC-EOS,127.0.0.1,201.99121642112732,1,128,0.0,10,0.0001
0.49,0.49,0.51,0.5,0.48,0.7358883679074647,271.54280775785446,0.5,0.5,0.44,0.47,0.5,0.7105243452390035,53.28932589292526,0.51,0.52,0.45,0.48,0.51,0.7120556185044438,59.100616335868835,1713203781,,False,2,8627384e,2024-04-15_19-56-21,190.71900963783264,392.71022605895996,18336,AT-MB-PC-EOS,127.0.0.1,392.71022605895996,2,128,0.0,10,0.0001
0.49,0.49,0.48,0.48,0.49,0.7256282844194551,267.75683695077896,0.5,0.5,0.6,0.54,0.5,0.7209423033396403,54.07067275047302,0.49,0.5,0.62,0.55,0.48,0.7354329041687839,61.040931046009064,1713203967,,False,3,8627384e,2024-04-15_19-59-27,185.36595940589905,578.076185464859,18336,AT-MB-PC-EOS,127.0.0.1,578.076185464859,3,128,0.0,10,0.0001
0.48,0.49,0.49,0.49,0.48,0.7199097030208039,265.64668041467667,0.5,0.5,0.54,0.52,0.5,0.7044823161760966,52.836173713207245,0.51,0.52,0.57,0.54,0.51,0.7036353838012879,58.4017368555069,1713204157,,False,4,8627384e,2024-04-15_20-02-37,190.34278106689453,768.4189665317535,18336,AT-MB-PC-EOS,127.0.0.1,768.4189665317535,4,128,0.0,10,0.0001
0.49,0.49,0.51,0.5,0.49,0.7098502594281019,261.9347457289696,0.5,0.5,0.33,0.4,0.5,0.7038286296526591,52.78714722394943,0.49,0.5,0.28,0.36,0.5,0.7041886549398123,58.447658360004425,1713204339,,False,5,8627384e,2024-04-15_20-05-39,182.02377223968506,950.4427387714386,18336,AT-MB-PC-EOS,127.0.0.1,950.4427387714386,5,128,0.0,10,0.0001
0.49,0.49,0.5,0.5,0.48,0.707680836441071,261.1342286467552,0.5,0.5,0.62,0.55,0.5,0.6990321365992228,52.42741024494171,0.51,0.52,0.53,0.52,0.51,0.6971946724926132,57.8671578168869,1713204533,,False,6,8627384e,2024-04-15_20-08-53,194.01165914535522,1144.4543979167938,18336,AT-MB-PC-EOS,127.0.0.1,1144.4543979167938,6,128,0.0,10,0.0001
0.49,0.49,0.53,0.51,0.49,0.7048923647823696,260.10528260469437,0.5,0.5,0.39,0.44,0.5,0.7021076917648316,52.658076882362366,0.49,0.5,0.33,0.4,0.5,0.7033697840679123,58.37969207763672,1713204724,,False,7,8627384e,2024-04-15_20-12-04,190.96028661727905,1335.4146845340729,18336,AT-MB-PC-EOS,127.0.0.1,1335.4146845340729,7,128,0.0,10,0.0001
0.48,0.48,0.53,0.5,0.48,0.7036541017090402,259.64836353063583,0.5,0.5,0.82,0.62,0.5,0.6974446201324462,52.30834650993347,0.51,0.51,0.81,0.63,0.5,0.6957752941602684,57.74934941530228,1713204906,,False,8,8627384e,2024-04-15_20-15-06,181.8348777294159,1517.2495622634888,18336,AT-MB-PC-EOS,127.0.0.1,1517.2495622634888,8,128,0.0,10,0.0001
0.49,0.5,0.53,0.51,0.49,0.702023133352843,259.0465362071991,0.5,0.5,0.37,0.42,0.5,0.7065976452827454,52.9948233962059,0.49,0.5,0.28,0.36,0.5,0.7110598805439041,59.01797008514404,1713205094,,False,9,8627384e,2024-04-15_20-18-14,188.44736695289612,1705.696929216385,18336,AT-MB-PC-EOS,127.0.0.1,1705.696929216385,9,128,0.0,10,0.0001
0.5,0.5,0.53,0.51,0.49,0.6995538156530076,258.1353579759598,0.5,0.5,0.48,0.49,0.5,0.7011720991134643,52.58790743350983,0.51,0.51,0.51,0.51,0.51,0.6993641228560942,58.04722219705582,1713205288,,False,10,8627384e,2024-04-15_20-21-28,193.31820821762085,1899.0151374340057,18336,AT-MB-PC-EOS,127.0.0.1,1899.0151374340057,10,128,0.0,10,0.0001
0.49,0.49,0.57,0.53,0.48,0.698561271354758,257.7691091299057,0.5,0.5,0.95,0.66,0.5,0.697483507792155,52.31126308441162,0.51,0.51,0.97,0.67,0.5,0.6961204502955977,57.77799737453461,1713205473,,False,11,8627384e,2024-04-15_20-24-33,185.38408136367798,2084.3992187976837,18336,AT-MB-PC-EOS,127.0.0.1,2084.3992187976837,11,128,0.0,10,0.0001
0.49,0.49,0.55,0.52,0.49,0.6982701664694603,257.66169142723083,0.5,0.5,0.52,0.51,0.5,0.6944671130180359,52.08503347635269,0.5,0.51,0.48,0.49,0.49,0.6953312553555132,57.7124941945076,1713205664,,False,12,8627384e,2024-04-15_20-27-44,191.12654161453247,2275.525760412216,18336,AT-MB-PC-EOS,127.0.0.1,2275.525760412216,12,128,0.0,10,0.0001
0.5,0.5,0.6,0.54,0.5,0.6961256102494754,256.8703501820564,0.5,0.5,0.72,0.59,0.5,0.6934260805447896,52.00695604085922,0.51,0.51,0.77,0.62,0.5,0.6932962005396923,57.543584644794464,1713205847,,False,13,8627384e,2024-04-15_20-30-47,182.67003726959229,2458.1957976818085,18336,AT-MB-PC-EOS,127.0.0.1,2458.1957976818085,13,128,0.0,10,0.0001
0.5,0.5,0.52,0.51,0.5,0.6976720443586024,257.4409843683243,0.5,0.5,0.66,0.57,0.5,0.7088685154914856,53.16513866186142,0.51,0.51,0.66,0.58,0.51,0.7020840486848211,58.27297604084015,1713206033,,False,14,8627384e,2024-04-15_20-33-53,186.60022401809692,2644.7960216999054,18336,AT-MB-PC-EOS,127.0.0.1,2644.7960216999054,14,128,0.0,10,0.0001
0.5,0.5,0.54,0.52,0.5,0.6971077319729296,257.232753098011,0.5,0.5,0.86,0.63,0.5,0.6939313785235087,52.04485338926315,0.51,0.51,0.83,0.63,0.5,0.6935376086866999,57.563621520996094,1713206227,,False,15,8627384e,2024-04-15_20-37-07,193.26349806785583,2838.0595197677612,18336,AT-MB-PC-EOS,127.0.0.1,2838.0595197677612,15,128,0.0,10,0.0001
0.5,0.5,0.59,0.54,0.49,0.6963569118078485,256.9557004570961,0.5,0.5,0.72,0.59,0.5,0.6940851934750875,52.05638951063156,0.5,0.5,0.71,0.59,0.49,0.6944526670927025,57.639571368694305,1713206404,,False,16,8627384e,2024-04-15_20-40-04,177.16603684425354,3015.2255566120148,18336,AT-MB-PC-EOS,127.0.0.1,3015.2255566120148,16,128,0.0,10,0.0001
0.5,0.5,0.61,0.55,0.5,0.6947021568370705,256.345095872879,0.5,0.5,0.23,0.31,0.5,0.6945488635698954,52.09116476774216,0.51,0.52,0.32,0.4,0.51,0.6944749269140772,57.64141893386841,1713206592,,False,17,8627384e,2024-04-15_20-43-12,188.60018157958984,3203.8257381916046,18336,AT-MB-PC-EOS,127.0.0.1,3203.8257381916046,17,128,0.0,10,0.0001
0.49,0.49,0.61,0.54,0.49,0.6957180113973334,256.719946205616,0.5,0.5,0.75,0.6,0.5,0.6935860800743103,52.01895600557327,0.51,0.51,0.79,0.62,0.51,0.6924253429274961,57.47130346298218,1713206787,,False,18,8627384e,2024-04-15_20-46-27,194.077543258667,3397.9032814502716,18336,AT-MB-PC-EOS,127.0.0.1,3397.9032814502716,18,128,0.0,10,0.0001
0.49,0.49,0.57,0.53,0.49,0.6955111017072104,256.64359652996063,0.5,0.5,0.19,0.27,0.5,0.695427815914154,52.157086193561554,0.49,0.51,0.16,0.25,0.49,0.6959790623331644,57.76626217365265,1713206969,,False,19,8627384e,2024-04-15_20-49-29,182.8096878528595,3580.712969303131,18336,AT-MB-PC-EOS,127.0.0.1,3580.712969303131,19,128,0.0,10,0.0001
0.5,0.5,0.6,0.54,0.5,0.6945334298177787,256.2828356027603,0.5,0.5,0.31,0.39,0.5,0.6945874245961507,52.094056844711304,0.51,0.52,0.32,0.4,0.51,0.694325924637806,57.6290517449379,1713207161,,False,20,8627384e,2024-04-15_20-52-41,192.1386182308197,3772.851587533951,18336,AT-MB-PC-EOS,127.0.0.1,3772.851587533951,20,128,0.0,10,0.0001
0.5,0.5,0.58,0.54,0.5,0.6948382744621132,256.3953232765198,0.5,0.5,0.69,0.58,0.5,0.6938655694325765,52.03991770744324,0.51,0.51,0.75,0.61,0.51,0.6932565060006567,57.540289998054504,1713207347,,False,21,8627384e,2024-04-15_20-55-47,185.9747519493103,3958.826339483261,18336,AT-MB-PC-EOS,127.0.0.1,3958.826339483261,21,128,0.0,10,0.0001
0.49,0.49,0.67,0.57,0.49,0.6944770061872839,256.26201528310776,0.5,0.5,0.4,0.44,0.5,0.6944163529078166,52.08122646808624,0.51,0.52,0.37,0.43,0.51,0.6945726519607636,57.64953011274338,1713207533,,False,22,8627384e,2024-04-15_20-58-53,185.14412307739258,4143.970462560654,18336,AT-MB-PC-EOS,127.0.0.1,4143.970462560654,22,128,0.0,10,0.0001
0.5,0.5,0.57,0.53,0.49,0.6952039357123336,256.5302522778511,0.5,0.5,0.2,0.28,0.5,0.6947066275278727,52.102997064590454,0.5,0.53,0.23,0.32,0.51,0.6941835147788725,57.61723172664642,1713207727,,False,23,8627384e,2024-04-15_21-02-07,194.46812915802002,4338.438591718674,18336,AT-MB-PC-EOS,127.0.0.1,4338.438591718674,23,128,0.0,10,0.0001
0.51,0.51,0.57,0.54,0.51,0.6943258501003752,256.2062386870384,0.5,0.5,0.87,0.63,0.5,0.6937911621729533,52.0343371629715,0.5,0.5,0.82,0.62,0.49,0.6937130718346102,57.578184962272644,1713207912,,False,24,8627384e,2024-04-15_21-05-12,184.86672043800354,4523.305312156677,18336,AT-MB-PC-EOS,127.0.0.1,4523.305312156677,24,128,0.0,10,0.0001
0.5,0.5,0.63,0.56,0.49,0.6948885429842362,256.41387236118317,0.5,0.5,0.93,0.65,0.5,0.6946067134539287,52.09550350904465,0.5,0.5,0.92,0.65,0.49,0.6944232662040067,57.637131094932556,1713208104,,False,25,8627384e,2024-04-15_21-08-24,191.8144133090973,4715.1197254657745,18336,AT-MB-PC-EOS,127.0.0.1,4715.1197254657745,25,128,0.0,10,0.0001
