train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.49999,0.5,0.99662,0.66591,0.49998,1.1612376906844073,1997.3288279771805,0.5,0.5,0.99591,0.66576,0.49998,1.1868813450394924,435.5854536294937,0.5,0.5,0.99777,0.66617,0.49998,1.1958796034120533,436.4960552453995,1713889613,,False,1,2c60be6c,2024-04-23_18-26-53,994.8808236122131,994.8808236122131,38844,AT-MB-PC-E13,127.0.0.1,994.8808236122131,1,3
0.87134,0.86804,0.87582,0.87191,0.96156,0.2356120346172247,405.2526995416265,0.94702,0.97953,0.91312,0.94516,0.994,0.13407572429774364,49.20579081727192,0.9493,0.97935,0.91795,0.94766,0.99415,0.12906750036126052,47.109637631860096,1713890566,,False,2,2c60be6c,2024-04-23_18-42-46,952.8441183567047,1947.7249419689178,38844,AT-MB-PC-E13,127.0.0.1,1947.7249419689178,2,3
0.96224,0.96104,0.96354,0.96229,0.99576,0.08455369486483653,145.43235516751884,0.97112,0.98138,0.96048,0.97081,0.99787,0.05986893435739354,21.97189890916343,0.97242,0.98403,0.96043,0.97209,0.99788,0.0606832857959352,22.149399315516348,1713891508,,False,3,2c60be6c,2024-04-23_18-58-28,941.876710653305,2889.601652622223,38844,AT-MB-PC-E13,127.0.0.1,2889.601652622223,3,3
0.97205,0.97086,0.97331,0.97208,0.99768,0.0616540896635131,106.04503422124253,0.97215,0.97596,0.96814,0.97203,0.99814,0.05358452274496902,19.66551984740363,0.97628,0.97832,0.97413,0.97623,0.99837,0.051170596042057905,18.677267555351136,1713892452,,False,4,2c60be6c,2024-04-23_19-14-12,944.4156794548035,3834.0173320770264,38844,AT-MB-PC-E13,127.0.0.1,3834.0173320770264,4,3
0.97497,0.97294,0.97713,0.97503,0.99827,0.05262140705578722,90.50882013595401,0.97496,0.9727,0.97734,0.97502,0.99842,0.04849374561346319,17.79720464014099,0.97842,0.97516,0.98184,0.97849,0.9987,0.04479356011986168,16.349649443749513,1713893396,,False,5,2c60be6c,2024-04-23_19-29-56,943.713630437851,4777.730962514877,38844,AT-MB-PC-E13,127.0.0.1,4777.730962514877,5,3
0.97583,0.9742,0.97754,0.97587,0.99834,0.050820553634692386,87.4113522516709,0.97428,0.95956,0.99029,0.97468,0.9981,0.06748880709561957,24.76839220409238,0.97722,0.96604,0.98921,0.97749,0.99849,0.05790877805431019,21.136703989823218,1713894339,,False,6,2c60be6c,2024-04-23_19-45-39,943.1531691551208,5720.884131669998,38844,AT-MB-PC-E13,127.0.0.1,5720.884131669998,6,3
0.97631,0.97534,0.97733,0.97633,0.99843,0.04899452836355966,84.27058878532262,0.97513,0.97432,0.97598,0.97515,0.99834,0.05044668784196303,18.513934438000433,0.97679,0.97655,0.97705,0.9768,0.9984,0.04899817545872743,17.884334042435512,1713895284,,False,7,2c60be6c,2024-04-23_20-01-24,944.5824909210205,6665.466622591019,38844,AT-MB-PC-E13,127.0.0.1,6665.466622591019,7,3
0.9774,0.976,0.97887,0.97743,0.99859,0.04562683187998203,78.47815083356909,0.97419,0.9862,0.96184,0.97387,0.99832,0.053813873601783,19.74969161185436,0.97551,0.98633,0.96437,0.97523,0.99842,0.05174147628418374,18.885638843727065,1713896220,,False,8,2c60be6c,2024-04-23_20-17-00,935.9920418262482,7601.458664417267,38844,AT-MB-PC-E13,127.0.0.1,7601.458664417267,8,3
0.9773,0.97395,0.98083,0.97738,0.99858,0.045768216333279925,78.72133209324147,0.97922,0.97873,0.97973,0.97923,0.99864,0.04713059213712376,17.29692731432442,0.98116,0.97935,0.98304,0.98119,0.99893,0.041468136276242844,15.135869740828639,1713897153,,False,9,2c60be6c,2024-04-23_20-32-33,933.5908257961273,8535.049490213394,38844,AT-MB-PC-E13,127.0.0.1,8535.049490213394,9,3
0.97868,0.97542,0.9821,0.97875,0.99874,0.04316803495945287,74.24902013025894,0.977,0.97474,0.97939,0.97706,0.99868,0.04543723748676157,16.675466157641495,0.97765,0.97822,0.97705,0.97763,0.99866,0.04644753273260741,16.953349447401706,1713898092,,False,10,2c60be6c,2024-04-23_20-48-12,938.6076447963715,9473.657135009766,38844,AT-MB-PC-E13,127.0.0.1,9473.657135009766,10,3
