train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.08,0.95,0.7,0.94,0.12554846793851432,21.343239549547434,0.07,0.94,0.43,0.83,0.19652961283922196,4.913240320980549,0.08,0.93,0.49,0.85,0.19885555046553516,9.743921972811222,1713201511,,False,100,066212a9,2024-04-15_19-18-31,384.3537242412567,38817.73877596855,23092,AT-MB-PC-EOS,127.0.0.1,38817.73877596855,100,128,0.0,6,0.001,066212a9
0.08,0.95,0.71,0.94,0.12374223128837698,21.036179319024086,0.07,0.94,0.43,0.83,0.19886205703020096,4.971551425755024,0.08,0.93,0.48,0.85,0.20244027035576956,9.919573247432709,1713201624,,False,100,d66e63b0,2024-04-15_19-20-24,319.2667555809021,38896.981808662415,34920,AT-MB-PC-EOS,127.0.0.1,38896.981808662415,100,128,0.0,6,0.001,d66e63b0
0.08,0.95,0.65,0.92,0.14226967135772986,24.185844130814075,0.07,0.94,0.42,0.82,0.1899995693564415,4.7499892339110374,0.08,0.93,0.47,0.83,0.19973537265038005,9.787033259868622,1713201620,,False,100,6651a99d,2024-04-15_19-20-20,329.40608835220337,38863.203822135925,16828,AT-MB-PC-EOS,127.0.0.1,38863.203822135925,100,256,0.0,6,0.0001,6651a99d
