train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.08,0.6,0.09,0.5,0.915184619847466,155.5813853740692,0.07,0.61,0.1,0.53,0.9042349171638489,22.605872929096222,0.08,0.6,0.1,0.5,0.9155173253039924,44.86034893989563,1713163151,,False,1,d66e63b0,2024-04-15_08-39-11,424.251460313797,424.251460313797,34920,AT-MB-PC-EOS,127.0.0.1,424.251460313797,1,128,0.0,6,0.001
0.08,0.9,0.09,0.53,0.33915692331159814,57.65667696297169,0.07,0.91,0.12,0.58,0.30128911435604094,7.532227858901024,0.08,0.91,0.13,0.56,0.3231530837258514,15.834501102566719,1713163541,,False,2,d66e63b0,2024-04-15_08-45-41,389.99993920326233,814.2513995170593,34920,AT-MB-PC-EOS,127.0.0.1,814.2513995170593,2,128,0.0,6,0.001
0.08,0.92,0.13,0.6,0.2862734689432032,48.66648972034454,0.07,0.92,0.13,0.63,0.288962180018425,7.224054500460625,0.08,0.92,0.14,0.6,0.32208485201913484,15.782157748937607,1713163930,,False,3,d66e63b0,2024-04-15_08-52-10,389.38611221313477,1203.637511730194,34920,AT-MB-PC-EOS,127.0.0.1,1203.637511730194,3,128,0.0,6,0.001
0.08,0.92,0.14,0.63,0.2767057462650187,47.03997686505318,0.07,0.92,0.15,0.63,0.26374905347824096,6.593726336956024,0.08,0.92,0.15,0.6,0.28690118084148486,14.058157861232758,1713164319,,False,4,d66e63b0,2024-04-15_08-58-39,388.811870098114,1592.449381828308,34920,AT-MB-PC-EOS,127.0.0.1,1592.449381828308,4,128,0.0,6,0.001
0.08,0.92,0.16,0.65,0.2638855956933078,44.86055126786232,0.07,0.92,0.19,0.66,0.2558684730529785,6.396711826324463,0.08,0.92,0.2,0.67,0.2721602354122668,13.335851535201073,1713164708,,False,5,d66e63b0,2024-04-15_09-05-08,388.689293384552,1981.13867521286,34920,AT-MB-PC-EOS,127.0.0.1,1981.13867521286,5,128,0.0,6,0.001
0.08,0.92,0.2,0.7,0.24854527203475726,42.25269624590874,0.07,0.92,0.19,0.68,0.2684036827087402,6.710092067718506,0.08,0.92,0.19,0.65,0.28600190762354405,14.014093473553658,1713165096,,False,6,d66e63b0,2024-04-15_09-11-36,388.7427592277527,2369.881434440613,34920,AT-MB-PC-EOS,127.0.0.1,2369.881434440613,6,128,0.0,6,0.001
0.08,0.92,0.2,0.7,0.24653716858695535,41.91131865978241,0.07,0.93,0.22,0.69,0.23966195404529572,5.991548851132393,0.08,0.92,0.22,0.7,0.2512040077423563,12.308996379375458,1713165486,,False,7,d66e63b0,2024-04-15_09-18-06,389.6581611633301,2759.539595603943,34920,AT-MB-PC-EOS,127.0.0.1,2759.539595603943,7,128,0.0,6,0.001
0.08,0.92,0.23,0.72,0.23852158758570166,40.54866988956928,0.07,0.93,0.24,0.72,0.23636332005262375,5.909083001315594,0.08,0.92,0.27,0.73,0.2518146463802883,12.338917672634125,1713165875,,False,8,d66e63b0,2024-04-15_09-24-35,388.84037613868713,3148.37997174263,34920,AT-MB-PC-EOS,127.0.0.1,3148.37997174263,8,128,0.0,6,0.001
0.08,0.93,0.24,0.72,0.235096934262444,39.96647882461548,0.07,0.93,0.22,0.69,0.25865304946899415,6.4663262367248535,0.08,0.92,0.24,0.69,0.28960932973696263,14.190857157111168,1713166265,,False,9,d66e63b0,2024-04-15_09-31-05,389.6833145618439,3538.063286304474,34920,AT-MB-PC-EOS,127.0.0.1,3538.063286304474,9,128,0.0,6,0.001
0.08,0.92,0.24,0.73,0.23211864228634274,39.460169188678265,0.07,0.93,0.21,0.69,0.2415466719865799,6.038666799664497,0.08,0.92,0.23,0.71,0.2624044360554948,12.857817366719246,1713166653,,False,10,d66e63b0,2024-04-15_09-37-33,388.395058631897,3926.458344936371,34920,AT-MB-PC-EOS,127.0.0.1,3926.458344936371,10,128,0.0,6,0.001
