train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49966,0.0,0.0,0.0,0.49984,0.7739784531800081,285.598049223423,0.49958,0.0,0.0,0.0,0.50119,0.7769335611661276,58.270017087459564,1715761387,,False,1,6f374a17,2024-05-15_10-23-07,22.786750555038452,22.786750555038452,38744,AT-MB-PC-E13,127.0.0.1,22.786750555038452,1,64,6,0.0001
0.5017,0.50776,0.13314,0.21096,0.49956,0.703682907713138,259.6589929461479,0.50042,0.50299,0.14141,0.22076,0.50446,0.6934655435880025,52.00991576910019,1715761406,,False,2,6f374a17,2024-05-15_10-23-26,19.292063236236572,42.078813791275024,38744,AT-MB-PC-E13,127.0.0.1,42.078813791275024,2,64,6,0.0001
0.4944,0.49271,0.3555,0.413,0.49694,0.6934506492563056,255.88328957557678,0.50548,0.51301,0.23232,0.31981,0.5097,0.6931261610984802,51.98446208238602,1715761425,,False,3,6f374a17,2024-05-15_10-23-45,19.09086799621582,61.169681787490845,38744,AT-MB-PC-E13,127.0.0.1,61.169681787490845,3,64,6,0.0001
0.51239,0.51812,0.36364,0.42735,0.51285,0.6931005840702109,255.7541155219078,0.52233,0.65169,0.09764,0.16984,0.55514,0.692418909072876,51.9314181804657,1715761446,,False,4,6f374a17,2024-05-15_10-24-06,20.095634937286377,81.26531672477722,38744,AT-MB-PC-E13,127.0.0.1,81.26531672477722,4,64,6,0.0001
0.59309,0.62128,0.47829,0.54049,0.63156,0.6827125323174122,251.92092442512512,0.91997,0.96636,0.87037,0.91585,0.97884,0.6152510166168212,46.1438262462616,1715761465,,False,5,6f374a17,2024-05-15_10-24-25,19.919793844223022,101.18511056900024,38744,AT-MB-PC-E13,127.0.0.1,101.18511056900024,5,64,6,0.0001
0.96249,0.95389,0.97201,0.96287,0.98417,0.1713739406610246,63.236984103918076,0.98315,0.97674,0.9899,0.98328,0.98878,0.07632232936720053,5.72417470254004,1715761486,,False,6,6f374a17,2024-05-15_10-24-46,20.410568475723267,121.59567904472351,38744,AT-MB-PC-E13,127.0.0.1,121.59567904472351,6,64,6,0.0001
0.97921,0.97021,0.98881,0.97942,0.99208,0.07167858646571798,26.449398405849934,0.98147,0.97667,0.98653,0.98157,0.98974,0.07590403043975433,5.6928022829815745,1715761507,,False,7,6f374a17,2024-05-15_10-25-07,21.149027824401855,142.74470686912537,38744,AT-MB-PC-E13,127.0.0.1,142.74470686912537,7,64,6,0.0001
0.97912,0.96958,0.98931,0.97935,0.99251,0.07044300410093937,25.993468513246626,0.98315,0.97674,0.9899,0.98328,0.99036,0.07516800691684088,5.637600518763065,1715761528,,False,8,6f374a17,2024-05-15_10-25-28,20.68648648262024,163.4311933517456,38744,AT-MB-PC-E13,127.0.0.1,163.4311933517456,8,64,6,0.0001
0.98074,0.97392,0.98796,0.98089,0.99259,0.06965205317923451,25.701607623137534,0.98315,0.97674,0.9899,0.98328,0.99068,0.0693421598461767,5.200661988463253,1715761547,,False,9,6f374a17,2024-05-15_10-25-47,19.597077131271362,183.02827048301697,38744,AT-MB-PC-E13,127.0.0.1,183.02827048301697,9,64,6,0.0001
0.97997,0.97324,0.98711,0.98013,0.99328,0.06724172256581566,24.81219562678598,0.98315,0.97674,0.9899,0.98328,0.99136,0.07375107906137904,5.531330929603428,1715761567,,True,10,6f374a17,2024-05-15_10-26-07,19.74018931388855,202.76845979690552,38744,AT-MB-PC-E13,127.0.0.1,202.76845979690552,10,64,6,0.0001
