train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49966,0.0,0.0,0.0,0.50451,0.6946495622800295,256.3256884813309,0.49958,0.0,0.0,0.0,0.50193,0.6944238495826721,52.08178871870041,1715762067,,False,1,84d42199,2024-05-15_10-34-27,22.97196888923645,22.97196888923645,38744,AT-MB-PC-E13,127.0.0.1,22.97196888923645,1,64,3,0.0001
0.49864,0.4985,0.3387,0.40335,0.50115,0.6934217552182474,255.8726276755333,0.50463,0.50926,0.27778,0.35948,0.51857,0.6927275816599529,51.95456862449646,1715762086,,False,2,84d42199,2024-05-15_10-34-46,19.385024309158325,42.356993198394775,38744,AT-MB-PC-E13,127.0.0.1,42.356993198394775,2,64,3,0.0001
0.51035,0.5136,0.40349,0.45194,0.51521,0.6928265164215067,255.65298455953598,0.51053,0.76,0.03199,0.06139,0.5842,0.691818900903066,51.88641756772995,1715762106,,False,3,84d42199,2024-05-15_10-35-06,19.609022617340088,61.96601581573486,38744,AT-MB-PC-E13,127.0.0.1,61.96601581573486,3,64,3,0.0001
0.53971,0.55249,0.4213,0.47806,0.56298,0.6898362151975554,254.54956340789795,0.53496,0.51981,0.92761,0.66626,0.68751,0.6847185055414836,51.35388791561127,1715762125,,False,4,84d42199,2024-05-15_10-35-25,19.02402639389038,80.99004220962524,38744,AT-MB-PC-E13,127.0.0.1,80.99004220962524,4,64,3,0.0001
0.68304,0.67447,0.70845,0.69104,0.75573,0.657954972449357,242.7853848338127,0.97641,0.96393,0.9899,0.97674,0.98768,0.5794448971748352,43.45836728811264,1715762146,,False,5,84d42199,2024-05-15_10-35-46,21.053411960601807,102.04345417022705,38744,AT-MB-PC-E13,127.0.0.1,102.04345417022705,5,64,3,0.0001
0.96597,0.95769,0.97507,0.9663,0.98868,0.3097765175449008,114.3075349740684,0.98231,0.98477,0.9798,0.98228,0.98938,0.12247081160545349,9.185310870409012,1715762165,,True,6,84d42199,2024-05-15_10-36-05,19.28225302696228,121.32570719718933,38744,AT-MB-PC-E13,127.0.0.1,121.32570719718933,6,64,3,0.0001
