train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
6.06,-41.53,0.28,37.76,6.14,6.0558925208313275,9150.453598976135,6.0,-39.53,0.28,37.11,6.09,6.002027566050306,1944.656931400299,6.05,-42.62,0.26,37.66,6.14,6.047159524611485,1959.279685974121
1.0,-1.55,0.45,2.26,1.5,0.9997254520319377,1510.585158020258,0.54,0.42,0.75,0.53,0.73,0.5353415881594022,173.45067456364632,0.53,0.4,0.74,0.52,0.72,0.5309289602769746,172.02098312973976
0.54,0.41,0.7,0.52,0.72,0.5384772514208195,813.6391268968582,0.46,0.54,0.79,0.42,0.65,0.45841617541916574,148.5268408358097,0.45,0.55,0.78,0.39,0.62,0.45080799278285766,146.0617896616459
0.48,0.53,0.76,0.42,0.65,0.47658278729488013,720.1165916025639,0.46,0.54,0.76,0.42,0.65,0.46393947928775975,150.31639128923416,0.46,0.55,0.76,0.39,0.62,0.45704773905468576,148.08346745371819
0.45,0.57,0.78,0.38,0.62,0.4536439379385021,685.4559902250767,0.43,0.6,0.81,0.37,0.61,0.42861722308544464,138.87198027968407,0.42,0.62,0.81,0.33,0.58,0.4160565105669292,134.80230942368507
0.44,0.6,0.79,0.36,0.6,0.4396737418294663,664.3470239043236,0.44,0.58,0.83,0.39,0.62,0.4434878777390645,143.6900723874569,0.43,0.59,0.82,0.35,0.59,0.4325184517620522,140.13597837090492
0.43,0.61,0.8,0.35,0.59,0.43277947616490364,653.9297884851694,0.46,0.6,0.82,0.37,0.61,0.45969160701389666,148.94008067250252,0.46,0.59,0.82,0.35,0.6,0.4587971324354042,148.65027090907097
0.42,0.63,0.81,0.33,0.58,0.42186208597916314,637.4336119145155,0.39,0.66,0.84,0.31,0.56,0.3896663384857001,126.25189366936684,0.38,0.68,0.84,0.28,0.53,0.3765188757284188,121.99211573600769
0.42,0.64,0.82,0.32,0.57,0.4172214860359144,630.4216654002666,0.37,0.7,0.86,0.28,0.53,0.3737789645423124,121.10438451170921,0.37,0.71,0.86,0.25,0.5,0.3673620614004724,119.02530789375305
0.41,0.65,0.82,0.31,0.56,0.40781705397040063,616.2115685492754,0.41,0.67,0.85,0.3,0.55,0.40817207498130975,132.24775229394436,0.4,0.67,0.84,0.28,0.53,0.40428138662267615,130.98716926574707
