train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.47,0.4,0.37,0.38,0.44,0.8392215704216677,28.5335333943367,0.52,0.0,0.0,0.0,0.41,0.835022246837616,4.17511123418808,0.51,0.0,0.0,0.0,0.41,0.826372629404068,8.26372629404068,1713044855,,False,1,51dfd04f,2024-04-13_23-47-35,32.079859256744385,32.079859256744385,53440,AT-MB-PC-E13,127.0.0.1,32.079859256744385,1,256,0.0,6,0.0001
0.57,0.52,0.5,0.51,0.58,0.6898190747289097,23.45384854078293,0.54,0.53,0.33,0.41,0.54,0.6995664238929749,3.4978321194648743,0.62,0.65,0.46,0.54,0.65,0.6635110199451446,6.6351101994514465,1713044883,,False,2,51dfd04f,2024-04-13_23-48-03,28.044552326202393,60.12441158294678,53440,AT-MB-PC-E13,127.0.0.1,60.12441158294678,2,256,0.0,6,0.0001
0.69,0.65,0.65,0.65,0.74,0.5969721490845961,20.297053068876266,0.58,0.58,0.39,0.47,0.57,0.7646774172782898,3.823387086391449,0.66,0.68,0.56,0.62,0.69,0.6484854221343994,6.484854221343994,1713044911,,False,3,51dfd04f,2024-04-13_23-48-31,28.0132474899292,88.13765907287598,53440,AT-MB-PC-E13,127.0.0.1,88.13765907287598,3,256,0.0,6,0.0001
0.73,0.69,0.72,0.7,0.79,0.5647253683384728,19.200662523508072,0.56,0.57,0.29,0.39,0.63,0.6786532759666443,3.3932663798332214,0.65,0.71,0.48,0.57,0.75,0.6022374629974365,6.022374629974365,1713044939,,False,4,51dfd04f,2024-04-13_23-48-59,28.204492568969727,116.3421516418457,53440,AT-MB-PC-E13,127.0.0.1,116.3421516418457,4,256,0.0,6,0.0001
0.75,0.72,0.72,0.72,0.83,0.513475733644822,17.45817494392395,0.63,0.57,0.86,0.69,0.67,0.7038959741592408,3.5194798707962036,0.66,0.6,0.89,0.72,0.75,0.6511334896087646,6.5113348960876465,1713044967,,False,5,51dfd04f,2024-04-13_23-49-27,27.927087783813477,144.26923942565918,53440,AT-MB-PC-E13,127.0.0.1,144.26923942565918,5,256,0.0,6,0.0001
0.77,0.73,0.75,0.74,0.84,0.5059349037268582,17.20178672671318,0.61,0.57,0.69,0.63,0.65,0.6660794019699097,3.3303970098495483,0.69,0.66,0.73,0.69,0.76,0.5872777104377747,5.872777104377747,1713044995,,False,6,51dfd04f,2024-04-13_23-49-55,28.143189668655396,172.41242909431458,53440,AT-MB-PC-E13,127.0.0.1,172.41242909431458,6,256,0.0,6,0.0001
0.78,0.74,0.78,0.76,0.84,0.5056545103297514,17.192253351211548,0.57,0.55,0.56,0.55,0.65,0.7068634152412414,3.5343170762062073,0.68,0.66,0.68,0.67,0.72,0.6361781597137451,6.361781597137451,1713045024,,False,7,51dfd04f,2024-04-13_23-50-24,28.188071727752686,200.60050082206726,53440,AT-MB-PC-E13,127.0.0.1,200.60050082206726,7,256,0.0,6,0.0001
0.8,0.77,0.78,0.77,0.87,0.4670869480161106,15.88095623254776,0.67,0.63,0.75,0.68,0.67,0.7413310050964356,3.7066550254821777,0.67,0.62,0.82,0.71,0.71,0.7220219016075134,7.220219016075134,1713045052,,False,8,51dfd04f,2024-04-13_23-50-52,28.052080869674683,228.65258169174194,53440,AT-MB-PC-E13,127.0.0.1,228.65258169174194,8,256,0.0,6,0.0001
0.81,0.78,0.8,0.79,0.88,0.43960850203738494,14.946689069271088,0.7,0.65,0.83,0.73,0.75,0.6110077500343323,3.0550387501716614,0.71,0.65,0.9,0.75,0.77,0.612307357788086,6.123073577880859,1713045080,,False,9,51dfd04f,2024-04-13_23-51-20,28.143409967422485,256.79599165916443,53440,AT-MB-PC-E13,127.0.0.1,256.79599165916443,9,256,0.0,6,0.0001
0.8,0.78,0.78,0.78,0.87,0.4440884200089118,15.099006280303001,0.6,0.66,0.32,0.43,0.73,0.7136417388916015,3.568208694458008,0.7,0.74,0.6,0.66,0.76,0.6951561987400054,6.951561987400055,1713045108,,False,10,51dfd04f,2024-04-13_23-51-48,28.140082120895386,284.9360737800598,53440,AT-MB-PC-E13,127.0.0.1,284.9360737800598,10,256,0.0,6,0.0001
0.8,0.76,0.8,0.78,0.88,0.4462881640476339,15.173797577619553,0.72,0.67,0.81,0.73,0.77,0.6349041819572449,3.1745209097862244,0.69,0.65,0.77,0.71,0.76,0.6753174006938935,6.753174006938934,1713045136,,False,11,51dfd04f,2024-04-13_23-52-16,28.14670467376709,313.0827784538269,53440,AT-MB-PC-E13,127.0.0.1,313.0827784538269,11,256,0.0,6,0.0001
0.82,0.79,0.81,0.8,0.9,0.41157862938502254,13.993673399090767,0.69,0.65,0.75,0.7,0.76,0.5821545600891114,2.9107728004455566,0.72,0.68,0.8,0.74,0.81,0.5386732876300812,5.386732876300812,1713045164,,False,12,51dfd04f,2024-04-13_23-52-44,28.194976806640625,341.27775526046753,53440,AT-MB-PC-E13,127.0.0.1,341.27775526046753,12,256,0.0,6,0.0001
