train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.23,0.71,0.240775208438144,40.93178543448448,0.07,0.93,0.23,0.7,0.23664967298507691,5.916241824626923,1712269603,,True,100,f39894d4,2024-04-05_00-26-43,121.424320936203,12105.663135051727,35236,AT-MB-PC-EOS,127.0.0.1,12105.663135051727,100,64,3,0.5,1e-05,f39894d4
0.08,0.92,0.21,0.7,0.23522522563443465,39.98828835785389,0.07,0.93,0.22,0.71,0.23949043571949005,5.987260892987251,1712260807,,True,15,b4e6b295,2024-04-04_22-00-07,221.590589761734,3301.2886946201324,8212,AT-MB-PC-EOS,127.0.0.1,3301.2886946201324,15,256,6,0.5,0.001,b4e6b295
0.08,0.92,0.21,0.67,0.25373803596286215,43.13546611368656,0.07,0.93,0.21,0.66,0.24562202394008636,6.140550598502159,1712262938,,True,45,fc2f41fd,2024-04-04_22-35-38,121.4996166229248,5423.940370082855,35268,AT-MB-PC-EOS,127.0.0.1,5423.940370082855,45,64,3,0.5,1e-05,fc2f41fd
0.08,0.54,0.08,0.5,0.7369959880323971,125.28931796550751,0.07,0.65,0.09,0.48,0.6312454104423523,15.781135261058807,1712258640,,True,5,1969d0c8,2024-04-04_21-24-00,219.50862455368042,1119.2825207710266,32980,AT-MB-PC-EOS,127.0.0.1,1119.2825207710266,5,64,6,0.5,1e-05,1969d0c8
0.08,0.95,0.63,0.91,0.1458746516090982,24.798690773546696,0.07,0.94,0.39,0.81,0.20156059861183168,5.039014965295792,1712269638,,True,100,05f5b1db,2024-04-05_00-27-18,117.5909059047699,12108.477736711502,26804,AT-MB-PC-EOS,127.0.0.1,12108.477736711502,100,64,3,0.0,0.0001,05f5b1db
0.08,0.94,0.55,0.88,0.16371970869162503,27.832350477576256,0.07,0.93,0.39,0.82,0.19941699624061585,4.985424906015396,1712270942,,True,100,fea30bbe,2024-04-05_00-49-02,150.4925136566162,12292.745519638062,34436,AT-MB-PC-EOS,127.0.0.1,12292.745519638062,100,256,3,0.5,0.001,fea30bbe
0.08,0.9,0.1,0.54,0.3333478306146229,56.66913120448589,0.07,0.92,0.11,0.55,0.32766324996948243,8.19158124923706,1712262585,,True,5,6a2c6777,2024-04-04_22-29-45,345.86643147468567,1769.8855834007263,9088,AT-MB-PC-EOS,127.0.0.1,1769.8855834007263,5,256,10,0.5,0.0001,6a2c6777
0.08,0.71,0.1,0.51,0.5727694569265142,97.3708076775074,0.07,0.75,0.1,0.51,0.519913204908371,12.997830122709274,1712264377,,True,5,9c7c248e,2024-04-04_22-59-37,349.96688079833984,1783.6892120838165,38440,AT-MB-PC-EOS,127.0.0.1,1783.6892120838165,5,256,10,0.2,1e-05,9c7c248e
0.08,0.93,0.27,0.74,0.2282153036664514,38.79660162329674,0.07,0.93,0.26,0.71,0.2397064608335495,5.9926615208387375,1712266354,,True,15,c7c34354,2024-04-04_23-32-34,231.97303438186646,3407.418632745743,30224,AT-MB-PC-EOS,127.0.0.1,3407.418632745743,15,64,6,0.2,0.0001,c7c34354
0.08,0.76,0.09,0.49,0.5300085304414525,90.10145017504692,0.07,0.83,0.09,0.46,0.43989001989364623,10.997250497341156,1712264999,,True,5,4808b0c2,2024-04-04_23-09-59,118.40484666824341,613.402673959732,38076,AT-MB-PC-EOS,127.0.0.1,613.402673959732,5,256,3,0.5,1e-05,4808b0c2
