train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
6.48,-48.75,-0.18,44.16,6.65,6.475489925344128,9784.465277194977,6.49,-47.73,-0.23,44.62,6.68,6.494092633694779,2104.086013317108,6.57,-51.88,-0.24,45.66,6.76,6.573763213039916,2129.899281024933
0.69,-0.2,0.61,1.07,1.03,0.6945158002946173,1049.4133742451668,0.56,0.39,0.66,0.56,0.75,0.5614971296838772,181.92507001757622,0.55,0.4,0.65,0.52,0.72,0.5520192813358189,178.85424715280533
0.49,0.52,0.75,0.43,0.65,0.4867145176915283,735.4256362318993,0.48,0.5,0.8,0.46,0.68,0.4809397226314486,155.82447013258934,0.47,0.52,0.8,0.42,0.65,0.4663661108524711,151.10261991620064
0.46,0.57,0.78,0.38,0.62,0.4588217529179165,693.2796686589718,0.85,-0.12,0.82,1.03,1.01,0.8519203591125982,276.02219635248184,0.84,-0.12,0.83,0.97,0.99,0.8400106338071235,272.163445353508
0.45,0.59,0.79,0.36,0.6,0.4452231945698029,672.7322469949722,0.42,0.65,0.83,0.32,0.57,0.4179216009783156,135.40659871697426,0.42,0.65,0.82,0.3,0.55,0.416269134408162,134.87119954824448
0.45,0.58,0.79,0.37,0.61,0.45060473015811725,680.8637472689152,0.77,0.02,0.83,0.89,0.94,0.7657284970268791,248.09603303670883,0.75,0.03,0.83,0.84,0.92,0.7538166754407647,244.23660284280777
0.44,0.59,0.79,0.36,0.6,0.44203851124965776,667.9201904982328,0.42,0.64,0.84,0.33,0.57,0.4235294995668494,137.2235578596592,0.42,0.64,0.84,0.31,0.55,0.420337119680128,136.18922677636147
0.44,0.59,0.79,0.36,0.6,0.4426668161473315,668.8695591986179,0.45,0.61,0.84,0.35,0.59,0.4493163969413734,145.57851260900497,0.45,0.61,0.84,0.33,0.58,0.44620790985631353,144.5713627934456
0.43,0.61,0.8,0.35,0.59,0.4337104910517433,655.3365519791842,0.56,0.47,0.8,0.48,0.7,0.5562667996611124,180.23044309020042,0.56,0.44,0.79,0.48,0.69,0.5622250652975507,182.1609211564064
0.43,0.61,0.8,0.35,0.59,0.43464899827398895,656.7546363919973,0.49,0.51,0.86,0.45,0.67,0.48954575039722303,158.61282312870026,0.47,0.53,0.86,0.41,0.64,0.47456441322962445,153.75886988639832
0.43,0.61,0.8,0.34,0.58,0.4288717478730677,648.0252110362053,0.39,0.66,0.86,0.31,0.56,0.38807548044456375,125.73645566403866,0.38,0.68,0.85,0.28,0.53,0.3785082901609533,122.63668601214886
0.42,0.63,0.81,0.33,0.58,0.4222435601435301,638.010019376874,0.39,0.65,0.85,0.32,0.56,0.38984490075597056,126.30974784493446,0.38,0.67,0.85,0.29,0.53,0.37709933261812467,122.1801837682724
0.41,0.64,0.82,0.32,0.57,0.4146755121446145,626.5746988505125,0.55,0.51,0.86,0.45,0.67,0.549565060823052,178.05907970666885,0.55,0.49,0.86,0.44,0.67,0.5517513070393492,178.76742348074913
0.41,0.64,0.82,0.32,0.56,0.4121477777677053,622.7552922070026,0.36,0.71,0.87,0.26,0.51,0.36330870166420937,117.71201933920383,0.36,0.72,0.87,0.24,0.49,0.35724692409973086,115.7480034083128
0.41,0.65,0.83,0.31,0.56,0.4059109659501845,613.3314695507288,0.37,0.69,0.86,0.29,0.53,0.37070578884011435,120.10867558419704,0.36,0.7,0.86,0.26,0.51,0.36084270923409933,116.91303779184818
0.41,0.65,0.82,0.31,0.56,0.40737143730896347,615.5382417738438,0.42,0.59,0.84,0.37,0.61,0.42083445002819286,136.35036180913448,0.41,0.61,0.84,0.34,0.58,0.4077003353999721,132.09490866959095
0.4,0.66,0.83,0.3,0.55,0.3982205545365771,601.711257904768,0.51,0.56,0.86,0.4,0.64,0.5145893870496455,166.72696140408516,0.51,0.56,0.86,0.38,0.62,0.511720034259337,165.79729110002518
0.4,0.66,0.83,0.3,0.55,0.4011691782862678,606.1666283905506,0.5,0.5,0.87,0.46,0.68,0.5037859446472592,163.22664606571198,0.49,0.51,0.87,0.42,0.65,0.49054024782445693,158.93504029512405
0.39,0.67,0.84,0.29,0.54,0.39306624035500753,593.9230891764164,0.36,0.7,0.86,0.27,0.52,0.3600352381666501,116.65141716599464,0.35,0.72,0.86,0.25,0.5,0.3495914691852199,113.26763601601124
0.39,0.68,0.84,0.28,0.53,0.38792622362557505,586.1565238982439,0.35,0.71,0.87,0.27,0.52,0.351208995245857,113.79171445965767,0.34,0.73,0.87,0.24,0.49,0.3384451832116386,109.65623936057091
0.38,0.69,0.84,0.28,0.53,0.3808782983307488,575.5071087777615,0.36,0.7,0.87,0.27,0.52,0.36170782466177587,117.19333519041538,0.35,0.71,0.87,0.25,0.5,0.3535329711014106,114.54468263685703
0.39,0.68,0.84,0.28,0.53,0.3852891674762053,582.1719320565462,0.39,0.65,0.87,0.32,0.57,0.38815074781944725,125.7608422935009,0.38,0.66,0.86,0.29,0.54,0.3757699260281192,121.74945603311062
0.38,0.69,0.84,0.27,0.52,0.3797741328285357,573.8387147039175,0.35,0.72,0.87,0.26,0.51,0.3503264835403289,113.50578066706657,0.34,0.74,0.87,0.22,0.47,0.33705358152036313,109.20536041259766
0.37,0.7,0.85,0.27,0.52,0.3731999522029446,563.9051277786493,0.36,0.71,0.86,0.27,0.52,0.3625757188800676,117.47453291714191,0.35,0.73,0.87,0.24,0.48,0.34869702371918126,112.97783568501472
0.38,0.7,0.85,0.27,0.52,0.376744616838341,569.2611160427332,0.35,0.73,0.87,0.25,0.5,0.3491725071712776,113.13189232349396,0.34,0.74,0.87,0.23,0.48,0.34148748260405326,110.64194436371326
0.38,0.7,0.85,0.27,0.52,0.377569831498485,570.5080153942108,0.37,0.69,0.88,0.29,0.54,0.3727664259940754,120.77632202208042,0.36,0.7,0.88,0.26,0.51,0.36077199655550496,116.89012688398361
0.37,0.71,0.86,0.26,0.51,0.36750227908161914,555.2959436923265,0.34,0.73,0.88,0.25,0.5,0.34029103263660715,110.25429457426071,0.33,0.75,0.88,0.22,0.47,0.329873290280869,106.87894605100155
0.36,0.72,0.86,0.25,0.5,0.3639307106413011,549.899303779006,0.36,0.72,0.88,0.26,0.51,0.35508025239831137,115.04600177705288,0.34,0.73,0.88,0.23,0.48,0.34322017960158396,111.2033381909132
0.37,0.71,0.86,0.25,0.5,0.36647881788382225,553.7494938224554,0.33,0.75,0.88,0.23,0.48,0.33308940997094283,107.92096883058548,0.32,0.76,0.88,0.21,0.45,0.32330188983016545,104.7498123049736
0.36,0.72,0.86,0.24,0.49,0.35762771710625235,540.3754805475473,0.35,0.74,0.88,0.24,0.49,0.3457509472414299,112.0233069062233,0.34,0.75,0.88,0.22,0.47,0.33819794351304017,109.57613369822502
0.36,0.73,0.86,0.24,0.49,0.3586246383300607,541.8818285167217,0.33,0.75,0.88,0.23,0.48,0.33276459395333574,107.81572844088078,0.33,0.76,0.88,0.2,0.45,0.3251030341618591,105.33338306844234
0.36,0.73,0.86,0.24,0.49,0.35506916393277504,536.5095067024231,0.33,0.75,0.89,0.23,0.47,0.3290809566775958,106.62222996354103,0.32,0.76,0.89,0.2,0.45,0.32068856009914554,103.90309347212315
0.36,0.73,0.86,0.24,0.49,0.3554349619966718,537.062227576971,0.34,0.74,0.88,0.24,0.49,0.3405024093334322,110.32278062403202,0.33,0.76,0.88,0.21,0.46,0.3308962302995317,107.21037861704826
0.35,0.73,0.87,0.24,0.49,0.3517603241474245,531.5098497867584,0.34,0.73,0.88,0.24,0.49,0.3375022730525629,109.35073646903038,0.33,0.75,0.88,0.22,0.47,0.3257790651218391,105.55241709947586
0.35,0.73,0.87,0.24,0.49,0.3514650566916368,531.0637006610632,0.35,0.74,0.89,0.24,0.49,0.3528334627640836,114.31804193556309,0.34,0.75,0.89,0.22,0.47,0.3411297819312708,110.52604934573174
0.35,0.74,0.87,0.23,0.48,0.35194586921535054,531.7902083843946,0.35,0.73,0.88,0.24,0.49,0.3521910234825847,114.10989160835743,0.35,0.73,0.87,0.24,0.49,0.34697722813781395,112.42062191665173
0.35,0.74,0.87,0.23,0.48,0.34794961518597556,525.7518685460091,0.34,0.76,0.88,0.22,0.47,0.33667936327832715,109.084113702178,0.33,0.76,0.88,0.2,0.45,0.3297325467437874,106.8333451449871
0.34,0.75,0.88,0.22,0.47,0.3416955523996618,516.301979675889,0.32,0.76,0.89,0.22,0.46,0.32111939452128646,104.04268382489681,0.31,0.77,0.89,0.2,0.44,0.3141172092269968,101.77397578954697
0.34,0.75,0.88,0.22,0.47,0.34010540048544335,513.8992601335049,0.33,0.78,0.89,0.21,0.45,0.32493056927198244,105.27750444412231,0.32,0.77,0.89,0.2,0.44,0.3226277443729801,104.53138917684555
0.34,0.75,0.87,0.22,0.47,0.34183054012545366,516.5059461295605,0.34,0.75,0.89,0.22,0.47,0.34422914490655615,111.5302429497242,0.34,0.75,0.89,0.21,0.46,0.34136534813377595,110.6023727953434
0.34,0.75,0.88,0.22,0.47,0.34046210842681673,514.4382458329201,0.32,0.78,0.89,0.2,0.45,0.3179831187482233,103.02653047442436,0.31,0.78,0.89,0.19,0.43,0.3096679009405183,100.33239990472794
0.34,0.75,0.88,0.22,0.47,0.3383964033690136,511.3169654905796,0.32,0.77,0.89,0.21,0.46,0.31917698754940504,103.41334396600723,0.31,0.77,0.89,0.2,0.44,0.31210450142805957,101.1218584626913
0.34,0.76,0.88,0.21,0.46,0.33704804414593564,509.2795947045088,0.32,0.78,0.9,0.2,0.45,0.316989376405139,102.70455795526505,0.31,0.78,0.89,0.19,0.43,0.309795595475553,100.37377293407917
0.33,0.76,0.88,0.21,0.46,0.3341275209093788,504.8666840940714,0.32,0.77,0.89,0.21,0.46,0.32149317428285695,104.16378846764565,0.31,0.77,0.89,0.2,0.44,0.3138547616516366,101.68894277513027
0.33,0.77,0.88,0.21,0.46,0.3300316759011037,498.6778622865677,0.32,0.78,0.89,0.2,0.45,0.3178228082848184,102.97458988428116,0.31,0.78,0.89,0.19,0.43,0.30831008096352036,99.8924662321806
0.33,0.77,0.88,0.21,0.46,0.33236211909118035,502.19916194677353,0.32,0.78,0.9,0.2,0.45,0.3216439629502503,104.21264399588108,0.32,0.77,0.89,0.2,0.44,0.31591947625080746,102.35791030526161
0.33,0.77,0.88,0.21,0.45,0.3281743447268585,495.8714348822832,0.31,0.78,0.9,0.2,0.45,0.3137851940169011,101.66640286147594,0.3,0.79,0.89,0.18,0.43,0.303573845161332,98.35792583227158
0.32,0.77,0.89,0.2,0.45,0.3242325931393019,489.9154482334852,0.31,0.79,0.9,0.19,0.44,0.3102141084310449,100.50937113165855,0.3,0.79,0.9,0.18,0.43,0.3029549969935123,98.15741902589798
0.33,0.77,0.89,0.2,0.45,0.32509421320998216,491.2173561602831,0.32,0.78,0.9,0.2,0.45,0.3218190227117803,104.26936335861683,0.31,0.78,0.89,0.19,0.43,0.3121859226145862,101.14823892712593
0.32,0.78,0.89,0.2,0.44,0.32296201332289204,487.9956021308899,0.31,0.8,0.9,0.19,0.43,0.3060278417887511,99.15302073955536,0.3,0.79,0.9,0.18,0.42,0.30033902419202124,97.30984383821487
0.32,0.78,0.89,0.19,0.44,0.3200924313675876,483.65966379642487,0.31,0.79,0.9,0.19,0.44,0.30903507162023475,100.12736320495605,0.3,0.79,0.9,0.18,0.43,0.30243124817440536,97.98772440850735
0.32,0.79,0.89,0.19,0.44,0.31735027641117136,479.51626765727997,0.31,0.79,0.9,0.19,0.44,0.3115561574605512,100.94419501721859,0.3,0.79,0.9,0.18,0.42,0.3044597093981725,98.6449458450079
0.32,0.79,0.89,0.19,0.44,0.31596606120733456,477.4247184842825,0.31,0.79,0.9,0.19,0.44,0.3073376727600892,99.57740597426891,0.3,0.79,0.9,0.18,0.42,0.2989630144963294,96.86401669681072
0.31,0.79,0.89,0.19,0.43,0.3149325372287566,475.8630637526512,0.31,0.79,0.9,0.19,0.44,0.3111732379981765,100.82012911140919,0.3,0.79,0.9,0.18,0.42,0.3022297991462696,97.92245492339134
0.31,0.79,0.89,0.18,0.43,0.31221406979327326,471.7554594576359,0.33,0.78,0.9,0.2,0.45,0.32979711462502126,106.85426513850689,0.32,0.77,0.9,0.2,0.44,0.323776697303042,104.90364992618561
0.31,0.79,0.89,0.19,0.43,0.3124022758180617,472.03983876109123,0.3,0.81,0.9,0.18,0.42,0.3034866356095414,98.32966993749142,0.3,0.8,0.9,0.17,0.42,0.2974892552068204,96.38651868700981
0.31,0.79,0.9,0.18,0.43,0.3106344398838412,469.368638664484,0.3,0.81,0.9,0.18,0.42,0.303746171525599,98.41375957429409,0.3,0.8,0.9,0.17,0.41,0.2957628438318217,95.82716140151024
0.31,0.8,0.9,0.18,0.42,0.3070460855566374,463.9466352760792,0.32,0.78,0.9,0.2,0.45,0.31737499762280486,102.82949922978878,0.31,0.78,0.9,0.19,0.43,0.3074224449602174,99.60487216711044
0.31,0.8,0.9,0.18,0.42,0.30702559746589825,463.91567777097225,0.3,0.8,0.9,0.18,0.42,0.3002585735585954,97.28377783298492,0.29,0.8,0.9,0.17,0.41,0.292869960176356,94.88986709713936
0.3,0.8,0.9,0.18,0.42,0.3035437404064056,458.65459175407887,0.3,0.8,0.9,0.18,0.43,0.30056273017400575,97.38232457637787,0.29,0.8,0.9,0.17,0.42,0.2930567843126662,94.95039811730385
0.3,0.8,0.9,0.17,0.42,0.3034041507760079,458.4436718225479,0.3,0.8,0.9,0.18,0.43,0.30268344922382157,98.06943754851818,0.3,0.79,0.9,0.18,0.42,0.2952520491808285,95.66166393458843
0.3,0.8,0.9,0.17,0.42,0.30222771541122406,456.6660779863596,0.3,0.8,0.9,0.18,0.43,0.30102733012150834,97.5328549593687,0.29,0.8,0.9,0.17,0.41,0.2926169033219785,94.80787667632103
0.3,0.81,0.9,0.17,0.41,0.29946909535215205,452.4978030771017,0.3,0.81,0.91,0.17,0.41,0.2966376873722047,96.11061070859432,0.29,0.8,0.9,0.17,0.41,0.29031685063684426,94.06265960633755
0.3,0.81,0.9,0.17,0.41,0.29634211579748215,447.7729369699955,0.3,0.8,0.9,0.18,0.42,0.2990125610412639,96.8800697773695,0.29,0.8,0.9,0.17,0.41,0.2897425358310158,93.87658160924911
0.3,0.81,0.9,0.17,0.41,0.29572381412525356,446.8386831432581,0.3,0.81,0.9,0.18,0.42,0.3031731763003785,98.22810912132263,0.29,0.8,0.9,0.17,0.41,0.29449811996317204,95.41739086806774
0.3,0.81,0.9,0.17,0.41,0.29569620796381285,446.7969702333212,0.31,0.8,0.91,0.18,0.43,0.3050463064401238,98.83500328660011,0.3,0.8,0.9,0.17,0.42,0.2960746026609415,95.92817126214504
0.29,0.81,0.9,0.17,0.41,0.2938919110478825,444.0706775933504,0.3,0.81,0.91,0.17,0.42,0.2999367167552312,97.17949622869492,0.29,0.8,0.9,0.17,0.41,0.29287748875809305,94.89230635762215
0.29,0.82,0.91,0.16,0.4,0.29176778067704623,440.86111660301685,0.3,0.81,0.91,0.17,0.42,0.2997878675843463,97.13126909732819,0.29,0.8,0.9,0.17,0.41,0.29260352272310375,94.80354136228561
0.29,0.82,0.91,0.16,0.4,0.2908268897620989,439.4394304305315,0.3,0.81,0.9,0.17,0.42,0.2988598421216011,96.83058884739876,0.29,0.81,0.9,0.17,0.41,0.2893692690557168,93.75564317405224
0.29,0.82,0.91,0.16,0.4,0.2876205332799119,434.59462578594685,0.3,0.81,0.91,0.17,0.42,0.298089407844308,96.58096814155579,0.29,0.81,0.91,0.17,0.41,0.28806180631121,93.33202524483204
0.29,0.82,0.91,0.16,0.4,0.2872269289391787,433.99988962709904,0.3,0.81,0.91,0.17,0.41,0.2969021941132752,96.19631089270115,0.29,0.81,0.9,0.16,0.41,0.2857682152570766,92.58890174329281
0.29,0.82,0.91,0.16,0.4,0.285822603538445,431.8779539465904,0.29,0.82,0.91,0.17,0.41,0.29192290685059114,94.58302181959152,0.28,0.81,0.9,0.16,0.4,0.28445019177448605,92.16186213493347
0.28,0.82,0.91,0.16,0.4,0.2846755981248077,430.1448287665844,0.3,0.81,0.91,0.17,0.42,0.29830823452384386,96.6518679857254,0.29,0.81,0.9,0.17,0.41,0.2884925000461531,93.47157001495361
0.28,0.83,0.91,0.15,0.39,0.2805898749102511,423.9713009893894,0.29,0.81,0.91,0.17,0.41,0.29235364413923687,94.72258070111275,0.28,0.81,0.9,0.16,0.41,0.284638276392663,92.2228015512228
0.28,0.83,0.91,0.15,0.39,0.27753705266569717,419.35848657786846,0.29,0.81,0.91,0.17,0.41,0.2926620654761791,94.82250921428204,0.28,0.81,0.91,0.16,0.4,0.2831373164131318,91.73649051785469
0.28,0.83,0.91,0.15,0.38,0.2772432906808323,418.9146122187376,0.29,0.81,0.91,0.17,0.41,0.2941461800609106,95.30336233973503,0.28,0.81,0.9,0.17,0.41,0.28499724872318316,92.33910858631134
0.28,0.83,0.91,0.15,0.38,0.27655914451490565,417.8808673620224,0.3,0.81,0.91,0.17,0.41,0.29597479730476567,95.89583432674408,0.29,0.81,0.9,0.17,0.41,0.28751262438334063,93.15409030020237
0.28,0.83,0.91,0.15,0.38,0.2772789483903497,418.96849101781845,0.3,0.81,0.91,0.17,0.42,0.29632982160942056,96.01086220145226,0.29,0.81,0.9,0.17,0.41,0.28630890126949476,92.7640840113163
0.27,0.84,0.92,0.15,0.38,0.2742671864187378,414.41771867871284,0.31,0.8,0.91,0.19,0.43,0.31032961832336436,100.54679633677006,0.3,0.79,0.9,0.18,0.43,0.30253118129424106,98.0201027393341
0.27,0.84,0.92,0.15,0.38,0.27483430124133884,415.274629175663,0.3,0.81,0.91,0.17,0.42,0.2964958454723711,96.06465393304825,0.29,0.8,0.9,0.17,0.41,0.28900931495023363,93.6390180438757
0.27,0.84,0.92,0.14,0.38,0.2729893871918962,412.4869640469551,0.29,0.81,0.91,0.17,0.42,0.29441092632434984,95.38914012908936,0.29,0.81,0.91,0.17,0.41,0.28588771042816435,92.62761817872524
0.27,0.84,0.92,0.14,0.38,0.270963679888168,409.4261203110218,0.29,0.81,0.91,0.17,0.41,0.29292807120967795,94.90869507193565,0.28,0.81,0.9,0.17,0.41,0.28473175399833256,92.25308829545975
0.27,0.84,0.92,0.14,0.38,0.2689326124365641,406.3571773916483,0.29,0.81,0.91,0.17,0.41,0.29320243028578935,94.99758741259575,0.28,0.81,0.91,0.16,0.41,0.28369605191695835,91.91752082109451
0.27,0.84,0.92,0.14,0.37,0.2666631309620045,402.9279908835888,0.29,0.82,0.91,0.17,0.41,0.2923912179230908,94.73475460708141,0.28,0.81,0.9,0.16,0.41,0.28396950551757105,92.00611978769302
0.27,0.84,0.92,0.14,0.37,0.26859985807729353,405.8543855547905,0.29,0.81,0.91,0.17,0.41,0.29199498979213795,94.6063766926527,0.28,0.81,0.91,0.16,0.41,0.2832225630588738,91.7641104310751
0.27,0.84,0.92,0.14,0.37,0.2665051985445755,402.68935500085354,0.3,0.81,0.91,0.17,0.42,0.2952131912296201,95.64907395839691,0.29,0.8,0.9,0.17,0.41,0.2871207478513688,93.0271223038435
0.26,0.85,0.92,0.14,0.37,0.2647759629787001,400.0764800608158,0.29,0.81,0.91,0.17,0.41,0.2908675221289382,94.24107716977596,0.28,0.81,0.9,0.16,0.4,0.28287200560724296,91.65052981674671
0.26,0.85,0.92,0.14,0.37,0.2647826466475158,400.08657908439636,0.29,0.81,0.91,0.17,0.42,0.2935328611897098,95.10464702546597,0.28,0.81,0.91,0.17,0.41,0.2847479609887541,92.25833936035633
0.26,0.85,0.92,0.13,0.37,0.2623237657239309,396.37121000885963,0.29,0.81,0.91,0.17,0.41,0.2905595452053311,94.14129264652729,0.28,0.81,0.9,0.16,0.41,0.28236117420925033,91.48502044379711
0.26,0.85,0.92,0.14,0.37,0.2630378011537655,397.45011754333973,0.29,0.82,0.91,0.17,0.41,0.2911803721001855,94.34244056046009,0.28,0.81,0.9,0.16,0.41,0.2834835658194842,91.84867532551289
0.26,0.85,0.92,0.14,0.37,0.2624867031070904,396.61740839481354,0.29,0.81,0.91,0.17,0.41,0.2919252581526468,94.58378364145756,0.28,0.81,0.9,0.16,0.41,0.2829312259492315,91.669717207551
0.26,0.85,0.92,0.13,0.36,0.2605600178754543,393.7061870098114,0.29,0.81,0.91,0.17,0.42,0.29287011525881146,94.8899173438549,0.28,0.81,0.91,0.17,0.41,0.2834933456723337,91.85184399783611
0.26,0.85,0.92,0.13,0.37,0.26243168231984937,396.53427198529243,0.29,0.81,0.91,0.17,0.41,0.29049771486057174,94.12125961482525,0.28,0.81,0.91,0.16,0.41,0.28180254223170104,91.30402368307114
0.26,0.85,0.92,0.13,0.37,0.2630020511181918,397.3960992395878,0.29,0.82,0.91,0.17,0.41,0.290757074262257,94.20529206097126,0.28,0.81,0.91,0.16,0.4,0.28209915449037964,91.400126054883
0.26,0.85,0.92,0.13,0.36,0.25942196684176366,391.9865918979049,0.29,0.81,0.91,0.17,0.41,0.2913656066413279,94.40245655179024,0.28,0.81,0.9,0.16,0.41,0.2828238813413514,91.63493755459785
0.26,0.85,0.92,0.13,0.37,0.2610769562773323,394.48728093504906,0.29,0.81,0.91,0.17,0.41,0.2916644658479426,94.49928693473339,0.28,0.81,0.91,0.16,0.41,0.28319569180409115,91.75540414452553
0.26,0.85,0.92,0.13,0.36,0.2600726218688259,392.96973164379597,0.29,0.82,0.91,0.17,0.41,0.2911507694717543,94.33284930884838,0.28,0.81,0.91,0.16,0.4,0.2830245871970683,91.69996625185013
0.26,0.85,0.92,0.13,0.36,0.2598160999764834,392.5821270644665,0.29,0.81,0.91,0.17,0.41,0.29012576265283574,94.00074709951878,0.28,0.81,0.91,0.16,0.4,0.28165798887242505,91.25718839466572
