train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.07743,0.94538,0.60817,0.90695,0.15025194147053886,25.542830049991608,0.07345,0.9384,0.41199,0.81318,0.19288474798202515,4.822118699550629,0.08194,0.93156,0.4445,0.81747,0.20517286460618583,10.053470365703106,1713566068,,False,100,7956506d,2024-04-20_00-34-28,74.11699843406677,7728.304662704468,5328,AT-MB-PC-E13,127.0.0.1,7728.304662704468,100,64,0.0,3,0.0001,7956506d
0.07743,0.96076,0.79721,0.96284,0.10245257686166202,17.416938066482544,0.07345,0.93831,0.4409,0.81129,0.21399393767118455,5.3498484417796135,0.08201,0.93665,0.49033,0.81354,0.22514758608779128,11.032231718301773,1713566070,,False,100,582ef295,2024-04-20_00-34-30,70.8716368675232,7725.251890897751,42324,AT-MB-PC-E13,127.0.0.1,7725.251890897751,100,64,0.0,3,0.001,582ef295
0.07743,0.94648,0.61624,0.90877,0.1489690910805674,25.32474548369646,0.07345,0.93835,0.41044,0.81776,0.1923447236418724,4.80861809104681,0.08194,0.93318,0.44771,0.81417,0.2049703518955075,10.043547242879868,1713566062,,False,100,565b61f3,2024-04-20_00-34-22,77.01898884773254,7713.071080684662,25544,AT-MB-PC-E13,127.0.0.1,7713.071080684662,100,64,0.0,3,0.0001,565b61f3
