train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.07743,0.55123,0.09744,0.50247,0.9034048851798563,153.57883048057556,0.07345,0.53511,0.09892,0.49064,0.9839158177375793,24.597895443439484,0.08194,0.52411,0.10352,0.47634,0.9843999694804756,48.235598504543304,1713558417,,False,1,7956506d,2024-04-19_22-26-57,77.75080132484436,77.75080132484436,5328,AT-MB-PC-E13,127.0.0.1,77.75080132484436,1,64,0.0,3,0.0001
0.07743,0.73805,0.0947,0.50165,0.5667738251826342,96.35155028104782,0.07345,0.85534,0.10568,0.50925,0.41531725525856017,10.382931381464005,0.08194,0.83989,0.10115,0.47607,0.4552496994028286,22.3072352707386,1713558494,,False,2,7956506d,2024-04-19_22-28-14,77.17469120025635,154.9254925251007,5328,AT-MB-PC-E13,127.0.0.1,154.9254925251007,2,64,0.0,3,0.0001
0.07743,0.89025,0.09888,0.5117,0.37537190098972884,63.8132231682539,0.07345,0.91467,0.10131,0.51675,0.31900414526462556,7.975103631615639,0.08194,0.90856,0.10308,0.4922,0.37134476006031036,18.195893242955208,1713558572,,False,3,7956506d,2024-04-19_22-29-32,77.18518424034119,232.1106767654419,5328,AT-MB-PC-E13,127.0.0.1,232.1106767654419,3,64,0.0,3,0.0001
0.07743,0.91436,0.11176,0.53161,0.3300184713567004,56.103140130639076,0.07345,0.91818,0.11182,0.53806,0.30673870384693147,7.668467596173286,0.08194,0.9142,0.12801,0.5243,0.34617961547812637,16.962801158428192,1713558651,,False,4,7956506d,2024-04-19_22-30-51,79.18505215644836,311.29572892189026,5328,AT-MB-PC-E13,127.0.0.1,311.29572892189026,4,64,0.0,3,0.0001
0.07743,0.9189,0.137,0.57721,0.30431494423571753,51.73354052007198,0.07345,0.91933,0.11938,0.55637,0.2944263219833374,7.360658049583435,0.08194,0.91458,0.1358,0.56326,0.31697199995420416,15.531627997756004,1713558729,,False,5,7956506d,2024-04-19_22-32-09,78.41250252723694,389.7082314491272,5328,AT-MB-PC-E13,127.0.0.1,389.7082314491272,5,64,0.0,3,0.0001
0.07743,0.92021,0.15114,0.60354,0.28734216470928753,48.84816800057888,0.07345,0.91989,0.13574,0.57368,0.2895756274461746,7.2393906861543655,0.08194,0.91514,0.15953,0.58985,0.31235654074318553,15.305470496416092,1713558807,,False,6,7956506d,2024-04-19_22-33-27,77.46920609474182,467.177437543869,5328,AT-MB-PC-E13,127.0.0.1,467.177437543869,6,64,0.0,3,0.0001
0.07743,0.92048,0.17625,0.62836,0.27458492105498034,46.67943657934666,0.07345,0.92494,0.13476,0.56839,0.2972950601577759,7.432376503944397,0.08194,0.91776,0.13056,0.57431,0.31549305909750414,15.459159895777702,1713558886,,False,7,7956506d,2024-04-19_22-34-46,79.29109191894531,546.4685294628143,5328,AT-MB-PC-E13,127.0.0.1,546.4685294628143,7,64,0.0,3,0.0001
0.07743,0.92094,0.18167,0.64703,0.2650164005510947,45.052788093686104,0.07345,0.92487,0.16522,0.60265,0.2911539024114609,7.278847560286522,0.08194,0.91792,0.16679,0.61229,0.3157287306931554,15.470707803964615,1713558964,,False,8,7956506d,2024-04-19_22-36-04,77.66480493545532,624.1333343982697,5328,AT-MB-PC-E13,127.0.0.1,624.1333343982697,8,64,0.0,3,0.0001
0.07743,0.9213,0.19346,0.67118,0.2564378641984042,43.594436913728714,0.07345,0.92492,0.19191,0.67084,0.25000036478042603,6.250009119510651,0.08194,0.91909,0.20838,0.67806,0.2721081409527331,13.333298906683922,1713559041,,False,9,7956506d,2024-04-19_22-37-21,77.02581357955933,701.159147977829,5328,AT-MB-PC-E13,127.0.0.1,701.159147977829,9,64,0.0,3,0.0001
0.07743,0.92251,0.20878,0.68289,0.25366494050797295,43.1230398863554,0.07345,0.92682,0.2021,0.6639,0.2564510029554367,6.411275073885918,0.08194,0.91913,0.20036,0.66208,0.2757406256028584,13.511290654540062,1713559117,,False,10,7956506d,2024-04-19_22-38-37,76.86093783378601,778.020085811615,5328,AT-MB-PC-E13,127.0.0.1,778.020085811615,10,64,0.0,3,0.0001
0.07743,0.92374,0.24681,0.71664,0.24234638371888328,41.19888523221016,0.07345,0.90372,0.20493,0.68353,0.29250781655311586,7.312695413827896,0.08194,0.90483,0.22053,0.68981,0.3026699362968912,14.830826878547668,1713559193,,False,11,7956506d,2024-04-19_22-39-53,75.8009865283966,853.8210723400116,5328,AT-MB-PC-E13,127.0.0.1,853.8210723400116,11,64,0.0,3,0.0001
0.07743,0.9244,0.25037,0.72306,0.2379518252961776,40.45181030035019,0.07345,0.92727,0.19705,0.65987,0.32510907053947447,8.127726763486862,0.08194,0.91835,0.18305,0.67217,0.34628814367615446,16.96811904013157,1713559271,,False,12,7956506d,2024-04-19_22-41-11,77.43583464622498,931.2569069862366,5328,AT-MB-PC-E13,127.0.0.1,931.2569069862366,12,64,0.0,3,0.0001
0.07743,0.92457,0.26055,0.74207,0.22991363730500727,39.085318341851234,0.07345,0.9278,0.27235,0.73136,0.22044055461883544,5.511013865470886,0.08194,0.92187,0.27955,0.73777,0.24014845931408357,11.767274506390095,1713559347,,False,13,7956506d,2024-04-19_22-42-27,76.79376435279846,1008.050671339035,5328,AT-MB-PC-E13,127.0.0.1,1008.050671339035,13,64,0.0,3,0.0001
0.07743,0.92611,0.28443,0.75144,0.22621970465954613,38.45734979212284,0.07345,0.92551,0.23548,0.71482,0.2324497127532959,5.8112428188323975,0.08194,0.91915,0.24901,0.71149,0.24770036430991427,12.137317851185799,1713559425,,False,14,7956506d,2024-04-19_22-43-45,77.33476066589355,1085.3854320049286,5328,AT-MB-PC-E13,127.0.0.1,1085.3854320049286,14,64,0.0,3,0.0001
0.07743,0.9266,0.30372,0.76251,0.22417484653346678,38.109723910689354,0.07345,0.92811,0.22638,0.67949,0.24627691507339478,6.156922876834869,0.08194,0.92145,0.25917,0.70096,0.26670823778424946,13.068703651428223,1713559501,,False,15,7956506d,2024-04-19_22-45-01,76.47047066688538,1161.855902671814,5328,AT-MB-PC-E13,127.0.0.1,1161.855902671814,15,64,0.0,3,0.0001
0.07743,0.92637,0.29502,0.76727,0.21974315726581742,37.35633673518896,0.07345,0.92067,0.2336,0.70806,0.23765525102615356,5.941381275653839,0.08194,0.91647,0.24036,0.70797,0.25189287063418603,12.342750661075115,1713559579,,False,16,7956506d,2024-04-19_22-46-19,78.02434420585632,1239.8802468776703,5328,AT-MB-PC-E13,127.0.0.1,1239.8802468776703,16,64,0.0,3,0.0001
0.07743,0.92742,0.32682,0.78072,0.2148226669167771,36.51985337585211,0.07345,0.92829,0.30402,0.75984,0.22491270303726196,5.622817575931549,0.08194,0.9238,0.33961,0.78489,0.2251520597813081,11.032450929284096,1713559657,,False,17,7956506d,2024-04-19_22-47-37,77.36643600463867,1317.246682882309,5328,AT-MB-PC-E13,127.0.0.1,1317.246682882309,17,64,0.0,3,0.0001
0.07743,0.92843,0.3337,0.78874,0.21466411076047842,36.49289882928133,0.07345,0.92997,0.26549,0.76056,0.22217375218868254,5.554343804717064,0.08194,0.92241,0.28274,0.75958,0.24642596378618356,12.074872225522995,1713559733,,False,18,7956506d,2024-04-19_22-48-53,76.70089268684387,1393.9475755691528,5328,AT-MB-PC-E13,127.0.0.1,1393.9475755691528,18,64,0.0,3,0.0001
0.07743,0.92826,0.33258,0.7918,0.2113419384640806,35.9281295388937,0.07345,0.92486,0.30177,0.77301,0.23010030567646025,5.752507641911507,0.08194,0.92068,0.31155,0.76406,0.2416508179538104,11.84089007973671,1713559811,,False,19,7956506d,2024-04-19_22-50-11,77.45022225379944,1471.3977978229523,5328,AT-MB-PC-E13,127.0.0.1,1471.3977978229523,19,64,0.0,3,0.0001
0.07743,0.92893,0.34454,0.79515,0.20886763728716795,35.50749833881855,0.07345,0.92378,0.2727,0.76984,0.22755215287208558,5.688803821802139,0.08194,0.9195,0.30978,0.76552,0.23199304330105686,11.367659121751785,1713559888,,False,20,7956506d,2024-04-19_22-51-28,77.1641252040863,1548.5619230270386,5328,AT-MB-PC-E13,127.0.0.1,1548.5619230270386,20,64,0.0,3,0.0001
0.07743,0.93051,0.37954,0.80608,0.20264328455223757,34.449358373880386,0.07345,0.92897,0.30097,0.74749,0.22220223665237426,5.555055916309357,0.08194,0.92474,0.32993,0.7699,0.22789289346154856,11.166751779615879,1713559965,,False,21,7956506d,2024-04-19_22-52-45,77.46733713150024,1626.0292601585388,5328,AT-MB-PC-E13,127.0.0.1,1626.0292601585388,21,64,0.0,3,0.0001
