train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.98133,0.97988,0.98287,0.98137,0.99797,0.04854597690007914,17.913465476129204,0.98315,0.98316,0.98316,0.98316,0.99147,0.07520922411077967,5.640691808308475,0.96439,0.96852,0.96131,0.9649,0.99784,0.08250852885476527,6.848207894945517,1715766351,,False,16,b3775cef,2024-05-15_11-45-51,21.586505651474,357.5382399559021,49168,AT-MB-PC-E13,127.0.0.1,357.5382399559021,16,64,3,0.0001
0.98074,0.97711,0.98457,0.98082,0.99788,0.04923702575907434,18.168462505098432,0.98315,0.98316,0.98316,0.98316,0.99347,0.06897330904845149,5.172998178633861,0.96515,0.97568,0.95536,0.96541,0.99719,0.08963800590844398,7.439954490400851,1715766373,,False,17,b3775cef,2024-05-15_11-46-13,22.216387033462524,379.7546269893646,49168,AT-MB-PC-E13,127.0.0.1,379.7546269893646,17,64,3,0.0001
0.9815,0.98102,0.98202,0.98152,0.99856,0.04585345168023807,16.919923670007847,0.98315,0.98644,0.9798,0.98311,0.99762,0.07133104647509754,5.349828485632315,0.96061,0.97546,0.94643,0.96073,0.99546,0.10240160364724965,8.499333102721721,1715766396,,False,18,b3775cef,2024-05-15_11-46-36,22.805216550827026,402.55984354019165,49168,AT-MB-PC-E13,127.0.0.1,402.55984354019165,18,64,3,0.0001
0.98209,0.98268,0.98151,0.9821,0.9985,0.04524893212374451,16.696855953661725,0.98399,0.98812,0.9798,0.98394,0.99728,0.07190993661837032,5.393245246377774,0.96515,0.98754,0.94345,0.96499,0.9937,0.11054129029640995,9.174927094602026,1715766418,,False,19,b3775cef,2024-05-15_11-46-58,21.859071493148804,424.41891503334045,49168,AT-MB-PC-E13,127.0.0.1,424.41891503334045,19,64,3,0.0001
0.98082,0.98067,0.981,0.98084,0.99894,0.04427908611124846,16.33898277505068,0.98315,0.97674,0.9899,0.98328,0.99767,0.06694160410746311,5.020620308059733,0.97121,0.97033,0.97321,0.97177,0.99803,0.0752715170972543,6.2475359190721065,1715766440,,False,20,b3775cef,2024-05-15_11-47-20,22.123546838760376,446.54246187210083,49168,AT-MB-PC-E13,127.0.0.1,446.54246187210083,20,64,3,0.0001
0.98192,0.98023,0.98372,0.98197,0.99876,0.04302258592106523,15.87533420487307,0.98315,0.98316,0.98316,0.98316,0.99878,0.05954140793842574,4.4656055953819305,0.96364,0.96988,0.95833,0.96407,0.99788,0.07850382288255875,6.515817299252376,1715766463,,False,21,b3775cef,2024-05-15_11-47-43,22.551124334335327,469.09358620643616,49168,AT-MB-PC-E13,127.0.0.1,469.09358620643616,21,64,3,0.0001
0.98192,0.98039,0.98355,0.98197,0.99899,0.042573708611184626,15.709698477527127,0.98315,0.98316,0.98316,0.98316,0.99877,0.05977568273898214,4.483176205423661,0.96667,0.97576,0.95833,0.96697,0.99781,0.07870739563901247,6.532713838038035,1715766485,,False,22,b3775cef,2024-05-15_11-48-05,22.321225881576538,491.4148120880127,49168,AT-MB-PC-E13,127.0.0.1,491.4148120880127,22,64,3,0.0001
0.98192,0.98251,0.98134,0.98193,0.99921,0.042272104797468374,15.598406670265831,0.98315,0.97674,0.9899,0.98328,0.99835,0.061209223714346686,4.5906917785760015,0.97121,0.97033,0.97321,0.97177,0.99799,0.06774832525413978,5.623110996093601,1715766508,,False,23,b3775cef,2024-05-15_11-48-28,23.112125396728516,514.5269374847412,49168,AT-MB-PC-E13,127.0.0.1,514.5269374847412,23,64,3,0.0001
0.98159,0.98086,0.98236,0.98161,0.99913,0.039047057944984705,14.408364381699357,0.98147,0.97987,0.98316,0.98151,0.99908,0.05613226402318105,4.209919801738579,0.96818,0.97015,0.96726,0.9687,0.99807,0.0680794965809615,5.650598216219805,1715766530,,False,24,b3775cef,2024-05-15_11-48-50,22.143792152404785,536.670729637146,49168,AT-MB-PC-E13,127.0.0.1,536.670729637146,24,64,3,0.0001
0.98345,0.98207,0.98491,0.98349,0.99925,0.03740360715261189,13.801931039313786,0.98315,0.97993,0.98653,0.98322,0.99901,0.05541394982098912,4.156046236574184,0.9697,0.97024,0.97024,0.97024,0.99798,0.06490754954382238,5.387326612137258,1715766552,,False,25,b3775cef,2024-05-15_11-49-12,21.96793246269226,558.6386620998383,49168,AT-MB-PC-E13,127.0.0.1,558.6386620998383,25,64,3,0.0001
0.98226,0.98056,0.98406,0.98231,0.99926,0.03734206995623297,13.779223813849967,0.98147,0.97667,0.98653,0.98157,0.99928,0.051314948721944045,3.8486211541458033,0.9697,0.97024,0.97024,0.97024,0.99809,0.06109180774663137,5.070620042970404,1715766574,,False,26,b3775cef,2024-05-15_11-49-34,22.160322189331055,580.7989842891693,49168,AT-MB-PC-E13,127.0.0.1,580.7989842891693,26,64,3,0.0001
0.98184,0.98169,0.98202,0.98186,0.99929,0.03703756335091734,13.6668608764885,0.98315,0.97674,0.9899,0.98328,0.99892,0.053542216544349985,4.015666240826249,0.97424,0.96774,0.98214,0.97489,0.99813,0.057888706207011704,4.804762615181971,1715766597,,False,27,b3775cef,2024-05-15_11-49-57,22.43783164024353,603.2368159294128,49168,AT-MB-PC-E13,127.0.0.1,603.2368159294128,27,64,3,0.0001
0.98142,0.98021,0.9827,0.98145,0.99928,0.035218459240894076,12.995611459889915,0.98147,0.97667,0.98653,0.98157,0.99936,0.046811500288701305,3.510862521652598,0.97121,0.97033,0.97321,0.97177,0.99804,0.05673707267045077,4.709177031647414,1715766618,,False,28,b3775cef,2024-05-15_11-50-18,21.663150310516357,624.8999662399292,49168,AT-MB-PC-E13,127.0.0.1,624.8999662399292,28,64,3,0.0001
0.98218,0.9817,0.9827,0.9822,0.99931,0.03446044418719461,12.71590390507481,0.98315,0.98644,0.9798,0.98311,0.99931,0.048927904477653404,3.6695928358240053,0.96591,0.99215,0.94048,0.96562,0.99806,0.07925040052407029,6.577783243497834,1715766640,,False,29,b3775cef,2024-05-15_11-50-40,21.379594802856445,646.2795610427856,49168,AT-MB-PC-E13,127.0.0.1,646.2795610427856,29,64,3,0.0001
0.98286,0.98091,0.98491,0.9829,0.99934,0.034643342389466765,12.783393341713236,0.98315,0.97674,0.9899,0.98328,0.99932,0.049880447164953996,3.7410335373715498,0.975,0.96916,0.98214,0.97561,0.99802,0.055855448838149434,4.636002253566403,1715766661,,False,30,b3775cef,2024-05-15_11-51-01,21.00863027572632,667.288191318512,49168,AT-MB-PC-E13,127.0.0.1,667.288191318512,30,64,3,0.0001
0.98142,0.97923,0.98372,0.98147,0.99932,0.03366292611226379,12.421619735425338,0.98315,0.98316,0.98316,0.98316,0.99915,0.05296815299040948,3.9726114742807113,0.96591,0.98756,0.94494,0.96578,0.99803,0.08326418506309771,6.91092736023711,1715766683,,False,31,b3775cef,2024-05-15_11-51-23,22.53125548362732,689.8194468021393,49168,AT-MB-PC-E13,127.0.0.1,689.8194468021393,31,64,3,0.0001
0.98269,0.98237,0.98304,0.98271,0.99932,0.033371436653998214,12.31406012532534,0.98231,0.97671,0.98822,0.98243,0.99932,0.043514527354078986,3.263589551555924,0.97121,0.97033,0.97321,0.97177,0.99804,0.05324475820728926,4.419314931205008,1715766705,,False,32,b3775cef,2024-05-15_11-51-45,21.80904793739319,711.6284947395325,49168,AT-MB-PC-E13,127.0.0.1,711.6284947395325,32,64,3,0.0001
0.98243,0.9809,0.98406,0.98247,0.99932,0.03160230015662592,11.661248757794965,0.98315,0.98316,0.98316,0.98316,0.99933,0.04297904810674178,3.2234286080056336,0.96364,0.96988,0.95833,0.96407,0.99803,0.0550320424204019,4.567659520893358,1715766727,,False,33,b3775cef,2024-05-15_11-52-07,21.919806718826294,733.5483014583588,49168,AT-MB-PC-E13,127.0.0.1,733.5483014583588,33,64,3,0.0001
0.98269,0.98058,0.98491,0.98274,0.99933,0.032232559427791234,11.893814428854967,0.98315,0.98316,0.98316,0.98316,0.99933,0.04074802934269731,3.0561022007022984,0.96364,0.96988,0.95833,0.96407,0.99806,0.057882991699356005,4.804288311046548,1715766749,,False,34,b3775cef,2024-05-15_11-52-29,22.243855237960815,755.7921566963196,49168,AT-MB-PC-E13,127.0.0.1,755.7921566963196,34,64,3,0.0001
0.98235,0.9822,0.98253,0.98236,0.99935,0.03097270477577655,11.428928062261548,0.98147,0.97667,0.98653,0.98157,0.99932,0.04289630832150579,3.217223124112934,0.9697,0.97024,0.97024,0.97024,0.99802,0.052839305809367985,4.385662382177543,1715766772,,False,35,b3775cef,2024-05-15_11-52-52,23.03041362762451,778.8225703239441,49168,AT-MB-PC-E13,127.0.0.1,778.8225703239441,35,64,3,0.0001
0.98201,0.98072,0.98338,0.98205,0.99934,0.0299743004897256,11.060516880708747,0.98315,0.98316,0.98316,0.98316,0.99931,0.03813142146139095,2.8598566096043214,0.96667,0.9816,0.95238,0.96677,0.9981,0.06221513063695944,5.163855842867633,1715766795,,False,36,b3775cef,2024-05-15_11-53-15,22.735563039779663,801.5581333637238,49168,AT-MB-PC-E13,127.0.0.1,801.5581333637238,36,64,3,0.0001
0.9832,0.98272,0.98372,0.98322,0.99937,0.030160844280510045,11.129351539508207,0.98315,0.97993,0.98653,0.98322,0.99934,0.03703330817205521,2.7774981129041407,0.96818,0.97015,0.96726,0.9687,0.99798,0.05115199707980066,4.2456157576234546,1715766818,,False,37,b3775cef,2024-05-15_11-53-38,23.324851989746094,824.8829853534698,49168,AT-MB-PC-E13,127.0.0.1,824.8829853534698,37,64,3,0.0001
0.98328,0.98272,0.98389,0.9833,0.99935,0.029754893857178714,10.979555833298946,0.98147,0.97667,0.98653,0.98157,0.99935,0.04171165431131764,3.128374073348823,0.9697,0.97024,0.97024,0.97024,0.99798,0.05019955531236749,4.166563090926502,1715766843,,False,38,b3775cef,2024-05-15_11-54-03,24.91288471221924,849.7958700656891,49168,AT-MB-PC-E13,127.0.0.1,849.7958700656891,38,64,3,0.0001
0.98362,0.98127,0.98609,0.98367,0.99937,0.029283077751137573,10.805455690169765,0.98315,0.98316,0.98316,0.98316,0.99925,0.03607069642438243,2.705302231828682,0.96364,0.97561,0.95238,0.96386,0.99805,0.057536775161756246,4.7755523384257685,1715766866,,False,39,b3775cef,2024-05-15_11-54-26,22.882478952407837,872.6783490180969,49168,AT-MB-PC-E13,127.0.0.1,872.6783490180969,39,64,3,0.0001
0.9826,0.98139,0.98389,0.98264,0.99937,0.02845487192382457,10.499847739891266,0.98147,0.98639,0.97643,0.98139,0.99922,0.04105161028060441,3.078870771045331,0.96667,0.98457,0.9494,0.96667,0.9981,0.060657712550278395,5.034590141673107,1715766889,,False,40,b3775cef,2024-05-15_11-54-49,23.223838329315186,895.9021873474121,49168,AT-MB-PC-E13,127.0.0.1,895.9021873474121,40,64,3,0.0001
0.98235,0.98089,0.98389,0.98239,0.99939,0.02862103019625221,10.561160142417066,0.97978,0.98969,0.9697,0.97959,0.99927,0.048443216991533214,3.633241274364991,0.96364,0.99367,0.93452,0.96319,0.9979,0.06743654961829601,5.597233618318569,1715766912,,False,41,b3775cef,2024-05-15_11-55-12,23.064420223236084,918.9666075706482,49168,AT-MB-PC-E13,127.0.0.1,918.9666075706482,41,64,3,0.0001
0.98294,0.98157,0.9844,0.98298,0.99936,0.028605358904699427,10.555377435834089,0.98315,0.98316,0.98316,0.98316,0.99931,0.036785584680571144,2.7589188510428357,0.96061,0.9697,0.95238,0.96096,0.99804,0.05483883426048518,4.55162324362027,1715766934,,False,42,b3775cef,2024-05-15_11-55-34,21.414575576782227,940.3811831474304,49168,AT-MB-PC-E13,127.0.0.1,940.3811831474304,42,64,3,0.0001
0.98277,0.98058,0.98507,0.98282,0.99938,0.02800150449508364,10.332555158685864,0.98315,0.98316,0.98316,0.98316,0.99926,0.04483527299298051,3.3626454744735383,0.96061,0.9697,0.95238,0.96096,0.99804,0.05619322590239582,4.664037749898853,1715766956,,False,43,b3775cef,2024-05-15_11-55-56,21.86624050140381,962.2474236488342,49168,AT-MB-PC-E13,127.0.0.1,962.2474236488342,43,64,3,0.0001
0.98303,0.98222,0.98389,0.98305,0.99939,0.028721038865237917,10.598063341272791,0.98147,0.97667,0.98653,0.98157,0.99924,0.04139099947244783,3.104324960433587,0.97121,0.9621,0.98214,0.97202,0.99797,0.04761507729729721,3.952051415675669,1715766980,,False,44,b3775cef,2024-05-15_11-56-20,24.500266790390015,986.7476904392242,49168,AT-MB-PC-E13,127.0.0.1,986.7476904392242,44,64,3,0.0001
0.98379,0.98274,0.98491,0.98382,0.9994,0.02855979719352331,10.538565164410102,0.98315,0.97674,0.9899,0.98328,0.99924,0.035920148541287444,2.694011140596558,0.97121,0.9621,0.98214,0.97202,0.99795,0.047079507429387664,3.907599116639176,1715767004,,False,45,b3775cef,2024-05-15_11-56-44,23.76130723953247,1010.5089976787567,49168,AT-MB-PC-E13,127.0.0.1,1010.5089976787567,45,64,3,0.0001
0.98235,0.98089,0.98389,0.98239,0.99942,0.026481232503074523,9.7715747936345,0.98315,0.98316,0.98316,0.98316,0.99926,0.04034344136780419,3.025758102585314,0.96364,0.96988,0.95833,0.96407,0.99796,0.05210940754030556,4.325080825845362,1715767026,,False,46,b3775cef,2024-05-15_11-57-06,22.340008974075317,1032.849006652832,49168,AT-MB-PC-E13,127.0.0.1,1032.849006652832,46,64,3,0.0001
0.98269,0.98123,0.98423,0.98273,0.99945,0.025861677482379834,9.542958990998159,0.98147,0.97667,0.98653,0.98157,0.99927,0.046843951438204384,3.513296357865329,0.9697,0.97024,0.97024,0.97024,0.99787,0.05361285010983548,4.449866559116344,1715767049,,False,47,b3775cef,2024-05-15_11-57-29,22.940234899520874,1055.789241552353,49168,AT-MB-PC-E13,127.0.0.1,1055.789241552353,47,64,3,0.0001
0.98439,0.98292,0.98592,0.98442,0.99948,0.026339580755443435,9.719305298758627,0.97978,0.98969,0.9697,0.97959,0.9989,0.06899402946612099,5.174552209959074,0.96364,0.99367,0.93452,0.96319,0.9976,0.10005797041669146,8.304811544585391,1715767072,,False,48,b3775cef,2024-05-15_11-57-52,22.370072603225708,1078.1593141555786,49168,AT-MB-PC-E13,127.0.0.1,1078.1593141555786,48,64,3,0.0001
0.98456,0.98555,0.98355,0.98455,0.99948,0.02694976076195922,9.944461721162952,0.98315,0.98316,0.98316,0.98316,0.99914,0.0423347467447699,3.1751060058577423,0.96364,0.96988,0.95833,0.96407,0.99784,0.052248360333085504,4.336613907646097,1715767093,,False,49,b3775cef,2024-05-15_11-58-13,21.695709943771362,1099.85502409935,49168,AT-MB-PC-E13,127.0.0.1,1099.85502409935,49,64,3,0.0001
0.98277,0.98205,0.98355,0.9828,0.99945,0.02672855285525011,9.86283600358729,0.98484,0.98649,0.98316,0.98482,0.99916,0.04942606052441988,3.706954539331491,0.96061,0.9697,0.95238,0.96096,0.99781,0.055601105304608114,4.614891740282474,1715767116,,False,50,b3775cef,2024-05-15_11-58-36,22.226210355758667,1122.0812344551086,49168,AT-MB-PC-E13,127.0.0.1,1122.0812344551086,50,64,3,0.0001
0.98396,0.9834,0.98457,0.98398,0.99947,0.026986790720911813,9.958125776016459,0.98315,0.98316,0.98316,0.98316,0.99917,0.0522616038013075,3.9196202850980626,0.96061,0.9697,0.95238,0.96096,0.99772,0.061420882764694575,5.0979332694696495,1715767138,,False,51,b3775cef,2024-05-15_11-58-58,22.61287236213684,1144.6941068172455,49168,AT-MB-PC-E13,127.0.0.1,1144.6941068172455,51,64,3,0.0001
0.98379,0.98372,0.98389,0.9838,0.99949,0.025945722747128752,9.57397169369051,0.98315,0.98644,0.9798,0.98311,0.99915,0.05563118438112724,4.172338828584543,0.95758,0.96951,0.94643,0.95783,0.99775,0.06971419164361271,5.786277906419855,1715767162,,False,52,b3775cef,2024-05-15_11-59-22,23.34273886680603,1168.0368456840515,49168,AT-MB-PC-E13,127.0.0.1,1168.0368456840515,52,64,3,0.0001
0.98447,0.98374,0.98524,0.98449,0.99951,0.02581938339921338,9.527352474309737,0.97978,0.98635,0.97306,0.97966,0.99913,0.04772104175450901,3.579078131588176,0.96515,0.98754,0.94345,0.96499,0.99774,0.06611542569808956,5.487580332941434,1715767184,,False,53,b3775cef,2024-05-15_11-59-44,22.334920406341553,1190.371766090393,49168,AT-MB-PC-E13,127.0.0.1,1190.371766090393,53,64,3,0.0001
0.98583,0.98658,0.98507,0.98583,0.99956,0.024646670318630087,9.094621347574503,0.98315,0.98316,0.98316,0.98316,0.99908,0.0680255968473163,5.101919763548722,0.95909,0.9696,0.9494,0.9594,0.9976,0.07310924777349616,6.068067565200181,1715767207,,False,54,b3775cef,2024-05-15_12-00-07,22.770049810409546,1213.1418159008026,49168,AT-MB-PC-E13,127.0.0.1,1213.1418159008026,54,64,3,0.0001
0.98371,0.98619,0.98117,0.98368,0.99955,0.02332399331663537,8.60655353383845,0.98147,0.97987,0.98316,0.98151,0.9991,0.04883845166992008,3.662883875244006,0.96742,0.9701,0.96577,0.96793,0.99772,0.05661139683613865,4.698745937399508,1715767230,,False,55,b3775cef,2024-05-15_12-00-30,23.589752197265625,1236.7315680980682,49168,AT-MB-PC-E13,127.0.0.1,1236.7315680980682,55,64,3,0.0001
0.98549,0.98575,0.98524,0.98549,0.9996,0.024306779422740357,8.969201606991192,0.98062,0.97347,0.98822,0.98079,0.99906,0.055006711709356754,4.125503378201756,0.97121,0.9621,0.98214,0.97202,0.99785,0.06123434808715359,5.082450891233748,1715767252,,False,56,b3775cef,2024-05-15_12-00-52,21.80181384086609,1258.5333819389343,49168,AT-MB-PC-E13,127.0.0.1,1258.5333819389343,56,64,3,0.0001
0.98702,0.9835,0.99067,0.98707,0.99962,0.022777743758443256,8.404987446865562,0.97978,0.98635,0.97306,0.97966,0.99907,0.06609756593301426,4.95731744497607,0.96515,0.9906,0.94048,0.96489,0.99763,0.07383902043923637,6.128638696456619,1715767274,,False,57,b3775cef,2024-05-15_12-01-14,22.158995866775513,1280.6923778057098,49168,AT-MB-PC-E13,127.0.0.1,1280.6923778057098,57,64,3,0.0001
0.98846,0.99214,0.98474,0.98842,0.99966,0.021783035086223715,8.03793994681655,0.97978,0.97342,0.98653,0.97993,0.99906,0.06983946786487649,5.237960089865737,0.97121,0.95677,0.9881,0.97218,0.99791,0.06539620911401044,5.427885356462866,1715767297,,False,58,b3775cef,2024-05-15_12-01-37,22.39501118659973,1303.0873889923096,49168,AT-MB-PC-E13,127.0.0.1,1303.0873889923096,58,64,3,0.0001
0.98702,0.9853,0.98881,0.98705,0.99965,0.021925323186108132,8.090444255673901,0.97978,0.97342,0.98653,0.97993,0.99902,0.06386203912132866,4.789652934099649,0.97273,0.96765,0.97917,0.97337,0.99785,0.06727704516799941,5.583994748943951,1715767318,,False,59,b3775cef,2024-05-15_12-01-58,21.104098558425903,1324.1914875507355,49168,AT-MB-PC-E13,127.0.0.1,1324.1914875507355,59,64,3,0.0001
0.98803,0.98846,0.98762,0.98804,0.99968,0.02080272704974996,7.676206281357736,0.9781,0.97333,0.98316,0.97822,0.99901,0.06638649142302408,4.978986856726806,0.96818,0.97583,0.96131,0.96852,0.99786,0.06810064462435372,5.6523535038213595,1715767340,,False,60,b3775cef,2024-05-15_12-02-20,22.607814073562622,1346.799301624298,49168,AT-MB-PC-E13,127.0.0.1,1346.799301624298,60,64,3,0.0001
0.98905,0.98997,0.98813,0.98905,0.99971,0.020280226773062158,7.483403679259936,0.9781,0.97333,0.98316,0.97822,0.99901,0.06802228646588143,5.101671484941107,0.9697,0.9759,0.96429,0.97006,0.99803,0.06560581794206904,5.445282889191731,1715767362,,False,61,b3775cef,2024-05-15_12-02-42,21.781768798828125,1368.5810704231262,49168,AT-MB-PC-E13,127.0.0.1,1368.5810704231262,61,64,3,0.0001
0.99033,0.98917,0.99152,0.99034,0.99973,0.020189427140875026,7.449898614982885,0.9781,0.98299,0.97306,0.978,0.99898,0.06038050609631076,4.528537957223307,0.95682,0.99043,0.92411,0.95612,0.99781,0.07053623721358564,5.854507688727608,1715767384,,False,62,b3775cef,2024-05-15_12-03-04,21.523009538650513,1390.1040799617767,49168,AT-MB-PC-E13,127.0.0.1,1390.1040799617767,62,64,3,0.0001
0.99117,0.99268,0.98965,0.99117,0.99976,0.01910870592182816,7.05111248515459,0.9781,0.98299,0.97306,0.978,0.999,0.06723257137850548,5.042442853387911,0.96364,0.98447,0.94345,0.96353,0.9977,0.0738460941307516,6.129225812852383,1715767405,,False,63,b3775cef,2024-05-15_12-03-25,21.353617668151855,1411.4576976299286,49168,AT-MB-PC-E13,127.0.0.1,1411.4576976299286,63,64,3,0.0001
