train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.5,0.5,0.99679,0.66595,0.49998,1.1645459666466103,363.33834159374237,0.5,0.5,0.995,0.66555,0.49998,1.1916824678262583,372.99661242961884,1713886201,,False,1,7910a5f2,2024-04-23_17-30-01,197.97627353668213,197.97627353668213,36896,AT-MB-PC-E13,127.0.0.1,197.97627353668213,1,3
0.61884,0.61188,0.64994,0.63034,0.68791,0.6150884810739603,191.9076060950756,0.7995,0.89944,0.6744,0.77083,0.91072,0.3850657670452191,120.52558508515358,1713886359,,False,2,7910a5f2,2024-04-23_17-32-39,157.37922859191895,355.3555021286011,36896,AT-MB-PC-E13,127.0.0.1,355.3555021286011,2,3
0.88847,0.88968,0.88692,0.8883,0.96612,0.2335917259184405,72.88061848655343,0.9084,0.95438,0.8578,0.90352,0.98204,0.20207425244985677,63.24924101680517,1713886508,,False,3,7910a5f2,2024-04-23_17-35-08,149.459059715271,504.81456184387207,36896,AT-MB-PC-E13,127.0.0.1,504.81456184387207,3,3
0.9393,0.93772,0.94111,0.93941,0.98969,0.13100829859747767,40.87458916241303,0.943,0.93093,0.957,0.94379,0.9904,0.14098158696987712,44.127236721571535,1713886658,,False,4,7910a5f2,2024-04-23_17-37-38,149.5690574645996,654.3836193084717,36896,AT-MB-PC-E13,127.0.0.1,654.3836193084717,4,3
0.95503,0.95512,0.95493,0.95502,0.99398,0.10052919517366742,31.36510889418423,0.9438,0.93888,0.9494,0.94411,0.99131,0.13788169277805876,43.156969839532394,1713886809,,False,5,7910a5f2,2024-04-23_17-40-09,150.76387524604797,805.1474945545197,36896,AT-MB-PC-E13,127.0.0.1,805.1474945545197,5,3
0.95723,0.95614,0.95843,0.95728,0.99454,0.09561166244048554,29.830838681431487,0.9562,0.93832,0.9766,0.95708,0.99422,0.11001144667020657,34.433582807774656,1713886947,,False,6,7910a5f2,2024-04-23_17-42-27,138.5379626750946,943.6854572296143,36896,AT-MB-PC-E13,127.0.0.1,943.6854572296143,6,3
0.96434,0.96314,0.96565,0.96439,0.99592,0.0824374205849614,25.720475222507957,0.9599,0.94435,0.9774,0.96059,0.99554,0.08924310017874042,27.93309035594575,1713887090,,False,7,7910a5f2,2024-04-23_17-44-50,143.19505643844604,1086.8805136680603,36896,AT-MB-PC-E13,127.0.0.1,1086.8805136680603,7,3
0.96434,0.96397,0.96474,0.96436,0.99541,0.08555796779157203,26.694085950970475,0.9496,0.92176,0.9826,0.95121,0.99395,0.1354590997500821,42.3986982217757,1713887268,,False,8,7910a5f2,2024-04-23_17-47-48,177.5735318660736,1264.454045534134,36896,AT-MB-PC-E13,127.0.0.1,1264.454045534134,8,3
0.97015,0.96846,0.97196,0.97021,0.99705,0.06873987741672839,21.44684175401926,0.9613,0.9543,0.969,0.9616,0.99484,0.1197512711624207,37.482147873837675,1713887448,,True,9,7910a5f2,2024-04-23_17-50-48,179.7366349697113,1444.1906805038452,36896,AT-MB-PC-E13,127.0.0.1,1444.1906805038452,9,3
