train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.50001,0.50002,0.302,0.37656,0.49995,0.7113345707225245,1223.4954616427422,0.50026,0.50043,0.29404,0.37043,0.49997,0.7126219240131431,261.5322461128235,0.5,0.5,0.30062,0.37548,0.50003,0.7133768809984808,260.3825615644455,1714481160,,False,1,037df6ee,2024-04-30_14-46-00,2741.855998277664,2741.855998277664,27564,AT-MB-PC-E13,127.0.0.1,2741.855998277664,1,3
0.86211,0.86268,0.86132,0.862,0.95619,0.2513373990591919,432.30032638181,0.93969,0.92201,0.96065,0.94093,0.99126,0.11774803242806031,43.21352790109813,0.9463,0.93202,0.96283,0.94717,0.99269,0.1089099879631747,39.75214560655877,1714483700,,False,2,037df6ee,2024-04-30_15-28-20,2540.201582431793,5282.057580709457,27564,AT-MB-PC-E13,127.0.0.1,5282.057580709457,2,3
0.94981,0.95039,0.94916,0.94978,0.99316,0.10521244726341412,180.9654092930723,0.95877,0.96208,0.9552,0.95863,0.99581,0.08449574502924716,31.009938425733708,0.96197,0.9697,0.95375,0.96166,0.99655,0.07672677758877,28.00527381990105,1714486216,,False,3,037df6ee,2024-04-30_16-10-16,2516.319844722748,7798.377425432205,27564,AT-MB-PC-E13,127.0.0.1,7798.377425432205,3,3
0.96212,0.9615,0.96279,0.96214,0.99599,0.0802277450791904,137.99172153620748,0.9655,0.96447,0.96661,0.96554,0.9971,0.06795032555966991,24.937769480398856,0.97011,0.96731,0.97311,0.9702,0.99755,0.06290810671730655,22.961458951816894,1714488726,,False,4,037df6ee,2024-04-30_16-52-06,2509.5840871334076,10307.961512565613,27564,AT-MB-PC-E13,127.0.0.1,10307.961512565613,4,3
0.96752,0.96821,0.96679,0.9675,0.99703,0.06839690246391446,117.64267223793286,0.9667,0.95911,0.97496,0.96697,0.99706,0.08127997434609505,29.829750585016882,0.97268,0.96355,0.98253,0.97295,0.9979,0.06490990464077086,23.692115193881364,1714491616,,False,5,037df6ee,2024-04-30_17-40-16,2889.8998641967773,13197.86137676239,27564,AT-MB-PC-E13,127.0.0.1,13197.86137676239,5,3
0.97012,0.96919,0.97111,0.97015,0.99753,0.061673740452406915,106.07883357813989,0.9638,0.95007,0.97905,0.96434,0.9967,0.08377029147921879,30.743696972873295,0.96626,0.95186,0.98219,0.96678,0.99671,0.08843722575151183,32.27958739930182,1714494373,,False,6,037df6ee,2024-04-30_18-26-13,2757.142112970352,15955.003489732742,27564,AT-MB-PC-E13,127.0.0.1,15955.003489732742,6,3
0.97154,0.97141,0.97168,0.97154,0.99776,0.05810404162304283,99.93895159163367,0.96695,0.97703,0.95639,0.9666,0.99747,0.06340467274567742,23.269514897663612,0.97182,0.9808,0.96249,0.97156,0.99792,0.05934268848616502,21.660081297450233,1714497108,,False,7,037df6ee,2024-04-30_19-11-48,2734.963753223419,18689.96724295616,27564,AT-MB-PC-E13,127.0.0.1,18689.96724295616,7,3
0.97179,0.97202,0.97155,0.97179,0.99775,0.057712041655386834,99.26471164726536,0.96882,0.96755,0.97019,0.96887,0.99756,0.061987637855748234,22.749463093059603,0.96934,0.96982,0.96882,0.96932,0.9976,0.06247592713294729,22.803713403525762,1714499906,,False,8,037df6ee,2024-04-30_19-58-26,2797.6224472522736,21487.589690208435,27564,AT-MB-PC-E13,127.0.0.1,21487.589690208435,8,3
0.97081,0.97096,0.97066,0.97081,0.99763,0.05961539668830038,102.53848230387666,0.97462,0.98001,0.96899,0.97447,0.99831,0.0529152056977291,19.41988049106658,0.97756,0.98152,0.97345,0.97747,0.99868,0.04705365795351298,17.17458515303224,1714502528,,False,9,037df6ee,2024-04-30_20-42-08,2622.5124127864838,24110.10210299492,27564,AT-MB-PC-E13,127.0.0.1,24110.10210299492,9,3
0.97316,0.97184,0.97456,0.9732,0.99799,0.05484811567969933,94.33875896908285,0.9707,0.97952,0.9615,0.97043,0.99637,0.078459378760289,28.79459200502606,0.969,0.9812,0.95632,0.9686,0.99378,0.10363910549616502,37.82827350610023,1714505137,,False,10,037df6ee,2024-04-30_21-25-37,2608.829909801483,26718.932012796402,27564,AT-MB-PC-E13,127.0.0.1,26718.932012796402,10,3
