train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
5.897550106048584,-39.90615,0.02429,36.31195831298828,6.02593994140625,5.897600360771901,8911.274145126343,5.832300186157227,-37.89083,0.00716,35.61354064941406,5.967710018157959,5.831999207720345,1889.5677433013916,5.863339900970459,-40.63371,0.01296,35.9522705078125,5.9960198402404785,5.8631580361613524,1899.663203716278,1713362493,,False,1,61815d26,2024-04-17_14-01-33,295.30164885520935,295.30164885520935,1803671,vader,131.130.125.97,295.30164885520935,1,128,0.0,3,0.001
0.7270699739456177,-0.21099,0.60095,1.0749800205230713,1.036810040473938,0.7270456335348928,1098.565952271223,0.6555600166320801,0.16656,0.69013,0.7632099986076355,0.8736199736595154,0.6554971736522368,212.38108426332474,0.6354699730873108,0.19391,0.68773,0.6960899829864502,0.8343200087547302,0.6354518643131962,205.8864040374756,1713362778,,False,2,61815d26,2024-04-17_14-06-18,285.69281673431396,580.9944655895233,1803671,vader,131.130.125.97,580.9944655895233,2,128,0.0,3,0.001
0.5649399757385254,0.35579,0.70932,0.5718600153923035,0.7562100291252136,0.5649435809122498,853.6297507584095,0.5506899952888489,0.33786,0.71726,0.6063399910926819,0.7786800265312195,0.5511066590746244,178.5585575401783,0.5350800156593323,0.36111,0.72227,0.5517100095748901,0.7427700161933899,0.5350930077242263,173.3701345026493,1713363064,,False,3,61815d26,2024-04-17_14-11-04,285.8370440006256,866.8315095901489,1803671,vader,131.130.125.97,866.8315095901489,3,128,0.0,3,0.001
0.5130400061607361,0.45846,0.74979,0.48072001338005066,0.693340003490448,0.513049323114238,775.2175272256136,0.5080999732017517,0.46227,0.81747,0.49241000413894653,0.7017199993133545,0.5078201027196131,164.53371328115463,0.49966999888420105,0.46788,0.81229,0.4595099985599518,0.677869975566864,0.4995828068550722,161.8648294210434,1713363347,,False,4,61815d26,2024-04-17_14-15-47,282.7377586364746,1149.5692682266235,1803671,vader,131.130.125.97,1149.5692682266235,4,128,0.0,3,0.001
0.4812900125980377,0.51582,0.76989,0.42980000376701355,0.6555899977684021,0.48128302201066564,727.2186462581158,0.43397998809814453,0.59732,0.83014,0.3687500059604645,0.6072499752044678,0.4340111467021483,140.61961153149605,0.4261699914932251,0.60749,0.82863,0.3389500081539154,0.5821899771690369,0.426133041948448,138.06710559129715,1713363622,,False,5,61815d26,2024-04-17_14-20-22,274.8685874938965,1424.43785572052,1803671,vader,131.130.125.97,1424.43785572052,5,128,0.0,3,0.001
0.45840999484062195,0.55412,0.78301,0.39579999446868896,0.6291300058364868,0.45840583992154293,692.6512241214514,0.5561800003051758,0.36083,0.81234,0.5853099822998047,0.7650600075721741,0.5560823877652487,180.17069363594055,0.5471600294113159,0.37102,0.8134,0.5431399941444397,0.7369800209999084,0.5471933476718855,177.29064464569092,1713363902,,False,6,61815d26,2024-04-17_14-25-02,280.44884157180786,1704.8866972923279,1803671,vader,131.130.125.97,1704.8866972923279,6,128,0.0,3,0.001
0.445360004901886,0.57925,0.79218,0.37349000573158264,0.6111400127410889,0.44535552636824405,672.9322003424168,0.3952299952507019,0.63189,0.83315,0.33708998560905457,0.5806000232696533,0.39506022241196515,127.99951206147671,0.3871999979019165,0.64395,0.82853,0.3074600100517273,0.5544899702072144,0.38713483254850645,125.4316857457161,1713364176,,False,7,61815d26,2024-04-17_14-29-36,274.0223159790039,1978.9090132713318,1803671,vader,131.130.125.97,1978.9090132713318,7,128,0.0,3,0.001
0.42583999037742615,0.61154,0.80671,0.34483999013900757,0.5872300267219543,0.42581930126400674,643.4129642099142,0.3723199963569641,0.69608,0.8614,0.27831000089645386,0.5275499820709229,0.37215415659694023,120.57794673740864,0.3677699863910675,0.70296,0.8574,0.2565000057220459,0.5064600110054016,0.3677375418720422,119.14696356654167,1713364453,,False,8,61815d26,2024-04-17_14-34-13,277.02680802345276,2255.9358212947845,1803671,vader,131.130.125.97,2255.9358212947845,8,128,0.0,3,0.001
0.40974000096321106,0.64123,0.82085,0.3184800148010254,0.5643399953842163,0.40972372188345635,619.0925437659025,0.3636299967765808,0.69964,0.86158,0.27505001425743103,0.5244500041007996,0.3636836858903184,117.83351422846317,0.3591800034046173,0.7119,0.85914,0.2487799972295761,0.4987800121307373,0.359256282908681,116.39903566241264,1713364715,,False,9,61815d26,2024-04-17_14-38-35,262.0226604938507,2517.9584817886353,1803671,vader,131.130.125.97,2517.9584817886353,9,128,0.0,3,0.001
0.40327998995780945,0.65172,0.82663,0.3091599941253662,0.5560200214385986,0.40327525477114295,609.348909959197,0.35677000880241394,0.69509,0.86454,0.27921000123023987,0.528410017490387,0.3566231437855297,115.54589858651161,0.34869998693466187,0.71254,0.86211,0.2482299953699112,0.4982300102710724,0.3486908796116894,112.97584499418736,1713364982,,False,10,61815d26,2024-04-17_14-43-02,266.87878465652466,2784.83726644516,1803671,vader,131.130.125.97,2784.83726644516,10,128,0.0,3,0.001
0.3947100043296814,0.66665,0.83391,0.2959100008010864,0.543969988822937,0.39470822738346717,596.4041315764189,0.376800000667572,0.6703,0.85653,0.30191999673843384,0.5494700074195862,0.37689591562490404,122.11427666246891,0.3644700050354004,0.68985,0.85538,0.2678300142288208,0.517520010471344,0.3644147912661235,118.070392370224,1713365245,,False,11,61815d26,2024-04-17_14-47-25,263.1252257823944,3047.9624922275543,1803671,vader,131.130.125.97,3047.9624922275543,11,128,0.0,3,0.001
