train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.07743,0.95452,0.72273,0.94078,0.12450275011360645,21.165467519313097,0.07345,0.93617,0.43264,0.83354,0.19899966955184936,4.974991738796234,0.08194,0.93174,0.47557,0.83389,0.20455575004524115,10.023231752216816,1714030903,,False,100,9a4731a0,2024-04-25_09-41-43,48.393198013305664,4997.314937114716,21008,AT-MB-PC-EOS,127.0.0.1,4997.314937114716,100,128,0.0,3,0.001,9a4731a0
0.07743,0.95165,0.67777,0.92653,0.13457928413853926,22.878478303551674,0.07345,0.93438,0.4076,0.82292,0.20087319254875183,5.021829813718796,0.08194,0.93426,0.47864,0.8362,0.19584678432771138,9.596492432057858,1714032777,,False,100,f5442678,2024-04-25_10-12-57,45.9173629283905,6864.3253536224365,24852,AT-MB-PC-EOS,127.0.0.1,6864.3253536224365,100,128,0.0,6,0.001,f5442678
0.07743,0.95415,0.72286,0.94087,0.12434613726594869,21.138843335211277,0.07345,0.93575,0.40526,0.82201,0.20531795114278795,5.132948778569698,0.08194,0.93355,0.46632,0.82223,0.2086958419151452,10.226096253842115,1714030911,,False,100,d7e22f7a,2024-04-25_09-41-51,45.77848839759827,4989.909927368164,9720,AT-MB-PC-EOS,127.0.0.1,4989.909927368164,100,128,0.0,3,0.001,d7e22f7a
