train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.54,0.49,0.48,0.48,0.57,0.7038863949915942,23.932137429714203,0.54,0.71,0.07,0.13,0.55,0.7597955822944641,3.7989779114723206,1712043176,,True,100,d66b5a4b,2024-04-02_09-32-56,14.611805438995361,1394.565635919571,192,AT-MB-PC-EOS,127.0.0.1,1394.565635919571,100,64,3,0.5,1e-05,d66b5a4b
0.51,0.42,0.31,0.36,0.46,0.7381390683791217,25.096728324890137,0.52,0.0,0.0,0.0,0.32,1.0708261251449585,5.3541306257247925,1712041895,,True,5,8716590c,2024-04-02_09-11-35,24.953171253204346,106.32055020332336,22344,AT-MB-PC-EOS,127.0.0.1,106.32055020332336,5,256,6,0.5,0.001,8716590c
0.55,0.5,0.49,0.49,0.56,0.7044297351556665,23.950610995292664,0.52,0.5,0.08,0.14,0.55,0.7573512315750122,3.786756157875061,1712043210,,True,100,1ce2fa03,2024-04-02_09-33-30,15.588217973709106,1413.5427503585815,24936,AT-MB-PC-EOS,127.0.0.1,1413.5427503585815,100,64,3,0.5,1e-05,1ce2fa03
0.49,0.44,0.52,0.47,0.49,0.7946458564085119,27.017959117889404,0.52,0.0,0.0,0.0,0.28,0.8888959765434266,4.444479882717133,1712042162,,True,15,3211e115,2024-04-02_09-16-02,23.704895496368408,358.1189270019531,20264,AT-MB-PC-EOS,127.0.0.1,358.1189270019531,15,64,6,0.5,1e-05,3211e115
0.96,0.95,0.96,0.96,0.99,0.12050318794653696,4.097108390182257,0.7,0.67,0.74,0.7,0.79,0.7854373097419739,3.9271865487098694,1712043216,,True,100,95598ae0,2024-04-02_09-33-36,13.427494764328003,1403.132056236267,20192,AT-MB-PC-EOS,127.0.0.1,1403.132056236267,100,64,3,0.0,0.0001,95598ae0
0.82,0.77,0.84,0.8,0.9,0.3847864673418157,13.082739889621735,0.54,0.56,0.12,0.2,0.63,1.9288501977920531,9.644250988960266,1712043326,,True,100,3c01c2ff,2024-04-02_09-35-26,13.80876898765564,1421.7233126163483,28436,AT-MB-PC-EOS,127.0.0.1,1421.7233126163483,100,256,3,0.5,0.001,3c01c2ff
0.5,0.45,0.6,0.51,0.52,0.7515905446865979,25.55407851934433,0.52,0.0,0.0,0.0,0.35,0.8093059301376343,4.046529650688171,1712042361,,True,5,703fdcbc,2024-04-02_09-19-21,36.365928411483765,189.98029923439026,26140,AT-MB-PC-EOS,127.0.0.1,189.98029923439026,5,256,10,0.5,0.0001,703fdcbc
0.55,0.5,0.5,0.5,0.57,0.7136550458038554,24.264271557331085,0.56,0.69,0.12,0.21,0.49,0.9335121989250184,4.6675609946250916,1712042923,,True,15,2be3613f,2024-04-02_09-28-43,37.376842737197876,549.0650112628937,24300,AT-MB-PC-EOS,127.0.0.1,549.0650112628937,15,256,10,0.2,1e-05,2be3613f
0.58,0.52,0.54,0.53,0.61,0.7107715045704561,24.166231155395508,0.52,0.5,0.43,0.46,0.54,0.8592621564865113,4.296310782432556,1712043056,,True,5,4f610db9,2024-04-02_09-30-56,23.76599931716919,123.7044849395752,16328,AT-MB-PC-EOS,127.0.0.1,123.7044849395752,5,64,6,0.2,0.0001,4f610db9
0.47,0.45,0.78,0.57,0.54,0.7974291321109322,27.112590491771698,0.46,0.46,0.65,0.54,0.5,0.7299485445022583,3.6497427225112915,1712043140,,True,5,330184b5,2024-04-02_09-32-20,13.567118883132935,74.08454036712646,28204,AT-MB-PC-EOS,127.0.0.1,74.08454036712646,5,256,3,0.5,1e-05,330184b5
0.66,0.61,0.62,0.62,0.7,0.649662435054779,22.088522791862488,0.52,0.5,0.93,0.65,0.55,1.1661364078521728,5.830682039260864,1712043332,,True,5,98a00ad6,2024-04-02_09-35-32,35.09834384918213,182.29005408287048,9272,AT-MB-PC-EOS,127.0.0.1,182.29005408287048,5,256,10,0.2,0.001,98a00ad6
0.46,0.44,0.71,0.54,0.5,0.8411554080598495,28.59928387403488,0.48,0.48,1.0,0.65,0.6,0.9758258581161499,4.8791292905807495,1712043313,,True,5,2f068cdb,2024-04-02_09-35-13,27.499647617340088,127.78349161148071,3176,AT-MB-PC-EOS,127.0.0.1,127.78349161148071,5,128,6,0.5,1e-05,2f068cdb
1.0,1.0,1.0,1.0,1.0,0.014993082577883102,0.5097648076480255,0.74,0.71,0.78,0.74,0.82,1.2288479566574098,6.144239783287048,1712044707,,True,100,38b68324,2024-04-02_09-58-27,14.839317321777344,1487.366955757141,3328,AT-MB-PC-EOS,127.0.0.1,1487.366955757141,100,128,3,0.0,0.001,38b68324
0.56,0.5,0.52,0.51,0.58,0.7125299047021305,24.226016759872437,0.51,0.46,0.15,0.23,0.5,0.8584304809570312,4.292152404785156,1712043416,,True,5,367ff447,2024-04-02_09-36-56,36.36961340904236,188.72665238380432,16704,AT-MB-PC-EOS,127.0.0.1,188.72665238380432,5,128,10,0.2,0.0001,367ff447
0.51,0.46,0.62,0.53,0.55,0.767762781942592,26.103934586048126,0.49,0.44,0.26,0.33,0.48,0.8163199186325073,4.081599593162537,1712043397,,True,5,7281b69d,2024-04-02_09-36-37,15.63797402381897,76.16602540016174,20604,AT-MB-PC-EOS,127.0.0.1,76.16602540016174,5,128,3,0.2,1e-05,7281b69d
0.98,0.98,0.98,0.98,1.0,0.057113918722333276,1.9418732365593314,0.73,0.72,0.69,0.71,0.78,1.1060394406318665,5.530197203159332,1712045728,,True,100,742ef962,2024-04-02_10-15-28,22.695589780807495,2392.7475945949554,9396,AT-MB-PC-EOS,127.0.0.1,2392.7475945949554,100,256,6,0.0,0.0001,742ef962
0.47,0.43,0.54,0.48,0.5,0.7559653923791998,25.70282334089279,0.52,0.46,0.08,0.14,0.41,0.7023253917694092,3.511626958847046,1712043957,,True,15,84d257f7,2024-04-02_09-45-57,38.12209892272949,613.2844204902649,17736,AT-MB-PC-EOS,127.0.0.1,613.2844204902649,15,64,10,0.5,1e-05,84d257f7
0.49,0.44,0.52,0.48,0.48,0.7946785442969378,27.019070506095886,0.52,0.0,0.0,0.0,0.28,0.8881412863731384,4.440706431865692,1712043801,,True,15,899005f5,2024-04-02_09-43-21,25.87165141105652,395.67213344573975,27340,AT-MB-PC-EOS,127.0.0.1,395.67213344573975,15,256,6,0.5,1e-05,899005f5
0.93,0.92,0.93,0.92,0.98,0.19164273570127346,6.515853013843298,0.64,0.64,0.54,0.59,0.73,1.2551391839981079,6.2756959199905396,1712044543,,True,45,4b49a5db,2024-04-02_09-55-43,24.177298545837402,1117.8684368133545,2392,AT-MB-PC-EOS,127.0.0.1,1117.8684368133545,45,128,6,0.0,0.001,4b49a5db
0.7,0.66,0.65,0.66,0.75,0.6194482305470634,21.06123983860016,0.51,0.48,0.4,0.44,0.54,1.631302547454834,8.15651273727417,1712043947,,True,5,5bc7787f,2024-04-02_09-45-47,26.94930362701416,137.59482645988464,23460,AT-MB-PC-EOS,127.0.0.1,137.59482645988464,5,256,6,0.2,0.001,5bc7787f
0.95,0.94,0.96,0.95,0.99,0.12618683442911682,4.2903523705899715,0.73,0.69,0.79,0.74,0.8,0.7422708749771119,3.711354374885559,1712045413,,True,100,3cae2511,2024-04-02_10-10-13,14.603039026260376,1456.3855617046356,13680,AT-MB-PC-EOS,127.0.0.1,1456.3855617046356,100,64,3,0.0,0.0001,3cae2511
0.96,0.95,0.96,0.95,0.99,0.12208283802165705,4.15081649273634,0.72,0.69,0.75,0.72,0.79,0.754088842868805,3.7704442143440247,1712045424,,True,100,55a1a23b,2024-04-02_10-10-24,12.55267858505249,1457.6758379936218,11084,AT-MB-PC-EOS,127.0.0.1,1457.6758379936218,100,64,3,0.0,0.0001,55a1a23b
0.91,0.91,0.9,0.9,0.98,0.20349636104177027,6.918876275420189,0.67,0.66,0.62,0.64,0.71,1.0912387132644654,5.456193566322327,1712045615,,True,45,28870a9a,2024-04-02_10-13-35,23.243443489074707,1062.1310551166534,28172,AT-MB-PC-EOS,127.0.0.1,1062.1310551166534,45,128,6,0.0,0.001,28870a9a
0.83,0.81,0.8,0.8,0.91,0.3894101407598047,13.239944785833359,0.64,0.67,0.49,0.56,0.72,0.6967602610588074,3.483801305294037,1712044939,,True,15,50c1a2d5,2024-04-02_10-02-19,14.899813175201416,224.14128398895264,8796,AT-MB-PC-EOS,127.0.0.1,224.14128398895264,15,128,3,0.0,0.0001,50c1a2d5
0.79,0.76,0.79,0.77,0.88,0.4521194784080281,15.372062265872955,0.6,0.62,0.44,0.52,0.72,0.7711350202560425,3.8556751012802124,1712045175,,True,15,e73acf4f,2024-04-02_10-06-15,15.615627527236938,226.17363357543945,26208,AT-MB-PC-EOS,127.0.0.1,226.17363357543945,15,128,3,0.0,0.001,e73acf4f
0.96,0.94,0.97,0.96,0.99,0.12178814805605832,4.140797033905983,0.74,0.71,0.78,0.74,0.81,0.708838677406311,3.544193387031555,1712046548,,True,100,c5a64176,2024-04-02_10-29-08,14.60662579536438,1362.7714233398438,21532,AT-MB-PC-EOS,127.0.0.1,1362.7714233398438,100,64,3,0.0,0.0001,c5a64176
0.8,0.75,0.82,0.79,0.87,0.4633229357354781,15.752979815006256,0.71,0.65,0.85,0.73,0.68,0.6771528244018554,3.3857641220092773,1712045642,,True,15,718575d7,2024-04-02_10-14-02,14.14747166633606,219.16280436515808,20872,AT-MB-PC-EOS,127.0.0.1,219.16280436515808,15,128,3,0.0,0.001,718575d7
