train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
0.48789,0.47312,0.30769,0.37288,0.48574,1.1283418128364964,21.438494443893433,0.5,0.5,0.31818,0.38889,0.49871,0.867881715297699,2.603645145893097,1714074452,,False,1,f11af12a,2024-04-25_21-47-32,5.376830101013184,5.376830101013184,24660,AT-MB-PC-E13,127.0.0.1,5.376830101013184,1,32,1,0.5,1e-05
0.48443,0.46739,0.3007,0.36596,0.48334,1.1059665711302507,21.013364851474762,0.5,0.5,0.36364,0.42105,0.49923,1.1417027910550435,3.4251083731651306,1714074457,,False,2,f11af12a,2024-04-25_21-47-37,5.035303592681885,10.412133693695068,24660,AT-MB-PC-E13,127.0.0.1,10.412133693695068,2,32,1,0.5,1e-05
0.49135,0.47826,0.30769,0.37447,0.51375,1.0486934781074524,19.925176084041595,0.5,0.5,0.27273,0.35294,0.50077,1.2385058800379436,3.7155176401138306,1714074462,,False,3,f11af12a,2024-04-25_21-47-42,4.620611906051636,15.032745599746704,24660,AT-MB-PC-E13,127.0.0.1,15.032745599746704,3,32,1,0.5,1e-05
0.49827,0.48864,0.3007,0.37229,0.50751,1.011139402264043,19.211648643016815,0.5,0.5,0.27273,0.35294,0.49897,1.1518591245015461,3.4555773735046387,1714074466,,False,4,f11af12a,2024-04-25_21-47-46,4.431265354156494,19.4640109539032,24660,AT-MB-PC-E13,127.0.0.1,19.4640109539032,4,32,1,0.5,1e-05
0.5173,0.51934,0.32867,0.40257,0.49586,0.9649246178175274,18.33356773853302,0.5,0.5,0.27273,0.35294,0.49793,1.054137647151947,3.162412941455841,1714074471,,False,5,f11af12a,2024-04-25_21-47-51,4.586475133895874,24.050486087799072,24660,AT-MB-PC-E13,127.0.0.1,24.050486087799072,5,32,1,0.5,1e-05
0.49308,0.48,0.29371,0.36443,0.49086,0.9533920601794594,18.11444914340973,0.5,0.5,0.27273,0.35294,0.49871,0.90164848168691,2.70494544506073,1714074475,,False,6,f11af12a,2024-04-25_21-47-55,4.62033224105835,28.670818328857422,24660,AT-MB-PC-E13,127.0.0.1,28.670818328857422,6,32,1,0.5,1e-05
0.51211,0.51124,0.31818,0.39224,0.51491,0.8319564932271054,15.807173371315002,0.5,0.5,0.27273,0.35294,0.50207,0.8249850074450175,2.4749550223350525,1714074480,,False,7,f11af12a,2024-04-25_21-48-00,4.867573976516724,33.538392305374146,24660,AT-MB-PC-E13,127.0.0.1,33.538392305374146,7,32,1,0.5,1e-05
0.50346,0.49686,0.27622,0.35506,0.4983,0.7969062547934683,15.141218841075897,0.5,0.5,0.22727,0.3125,0.49974,0.7554083466529846,2.266225039958954,1714074484,,False,8,f11af12a,2024-04-25_21-48-04,3.9519755840301514,37.4903678894043,24660,AT-MB-PC-E13,127.0.0.1,37.4903678894043,8,32,1,0.5,1e-05
0.49308,0.47799,0.26573,0.34157,0.48873,0.799203822487279,15.1848726272583,0.5,0.5,0.40909,0.45,0.49793,0.7356973091761271,2.2070919275283813,1714074488,,False,9,f11af12a,2024-04-25_21-48-08,3.9066162109375,41.3969841003418,24660,AT-MB-PC-E13,127.0.0.1,41.3969841003418,9,32,1,0.5,1e-05
0.51903,0.5241,0.3042,0.38496,0.5174,0.7552848615144429,14.350412368774414,0.5,0.5,0.18182,0.26667,0.49871,0.7311194141705831,2.1933582425117493,1714074492,,False,10,f11af12a,2024-04-25_21-48-12,4.063507795333862,45.46049189567566,24660,AT-MB-PC-E13,127.0.0.1,45.46049189567566,10,32,1,0.5,1e-05
0.52595,0.53261,0.34266,0.41702,0.53112,0.7594547177615919,14.429639637470245,0.5,0.5,0.36364,0.42105,0.50129,0.7195093035697937,2.158527910709381,1714074497,,False,11,f11af12a,2024-04-25_21-48-17,4.224486351013184,49.68497824668884,24660,AT-MB-PC-E13,127.0.0.1,49.68497824668884,11,32,1,0.5,1e-05
0.49481,0.48585,0.36014,0.41365,0.4963,0.767331738221018,14.57930302619934,0.5,0.5,0.45455,0.47619,0.50207,0.7176876465479533,2.15306293964386,1714074501,,False,12,f11af12a,2024-04-25_21-48-21,4.243917465209961,53.928895711898804,24660,AT-MB-PC-E13,127.0.0.1,53.928895711898804,12,32,1,0.5,1e-05
0.51211,0.50893,0.3986,0.44706,0.50006,0.74699005014018,14.192810952663422,0.5,0.5,0.36364,0.42105,0.50103,0.7196452021598816,2.1589356064796448,1714074505,,False,13,f11af12a,2024-04-25_21-48-25,4.124221563339233,58.05311727523804,24660,AT-MB-PC-E13,127.0.0.1,58.05311727523804,13,32,1,0.5,1e-05
0.50173,0.49524,0.36364,0.41935,0.51057,0.7237895758528459,13.752001941204071,0.5,0.5,0.40909,0.45,0.50181,0.7227120200792948,2.1681360602378845,1714074509,,False,14,f11af12a,2024-04-25_21-48-29,4.392749786376953,62.44586706161499,24660,AT-MB-PC-E13,127.0.0.1,62.44586706161499,14,32,1,0.5,1e-05
