train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.97,0.96,0.96,0.96,1.0,0.11272232815185014,3.8325591571629047,0.74,0.73,0.71,0.72,0.78,1.1780670166015625,5.8903350830078125,0.72,0.76,0.63,0.69,0.82,0.9162984609603881,9.162984609603882,1713262488,,False,100,dd56f75e,2024-04-16_12-14-48,16.714607000350952,1634.625526189804,9932,AT-MB-PC-E13,127.0.0.1,1634.625526189804,100,128,0.0,3,0.001,dd56f75e
0.91,0.89,0.9,0.9,0.97,0.21998801652122946,7.479592561721802,0.71,0.73,0.62,0.67,0.76,0.7547397375106811,3.7736986875534058,0.7,0.75,0.56,0.65,0.79,0.7049877941608429,7.049877941608429,1713264826,,False,100,f5540ff0,2024-04-16_12-53-46,35.54775428771973,3968.161332130432,21812,AT-MB-PC-E13,127.0.0.1,3968.161332130432,100,128,0.2,10,0.0001,f5540ff0
0.95,0.94,0.95,0.94,0.99,0.13006921901422389,4.422353446483612,0.71,0.7,0.68,0.69,0.77,0.8410381555557251,4.2051907777786255,0.73,0.75,0.67,0.71,0.83,0.6709307610988617,6.709307610988617,1713264827,,False,100,1a2f53f2,2024-04-16_12-53-47,34.17692303657532,3964.67534327507,35980,AT-MB-PC-E13,127.0.0.1,3964.67534327507,100,128,0.0,10,0.0001,1a2f53f2
