train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.4998,0.49969,0.32412,0.3932,0.50009,0.917925435763139,286.39273595809937,0.5,0.5,0.3046,0.37857,0.5001,0.9402127959096013,294.2866051197052,1714476061,,False,1,c32f1737,2024-04-30_13-21-01,505.654070854187,505.654070854187,63172,AT-MB-PC-E13,127.0.0.1,505.654070854187,1,2
0.61854,0.62152,0.60627,0.6138,0.68835,0.6199079173115584,193.4112702012062,0.7764,0.83658,0.687,0.75445,0.88553,0.4508086634805789,141.1031116694212,1714476515,,False,2,c32f1737,2024-04-30_13-28-35,453.9327962398529,959.5868670940399,63172,AT-MB-PC-E13,127.0.0.1,959.5868670940399,2,2
0.86819,0.86775,0.86879,0.86827,0.95294,0.2736116593393187,85.36683771386743,0.8847,0.84002,0.9504,0.89181,0.96979,0.24903892173458592,77.9491825029254,1714476968,,False,3,c32f1737,2024-04-30_13-36-08,452.8085346221924,1412.3954017162323,63172,AT-MB-PC-E13,127.0.0.1,1412.3954017162323,3,2
0.89929,0.90005,0.89834,0.89919,0.97301,0.20891405187714368,65.18118418566883,0.9103,0.92048,0.8982,0.9092,0.98014,0.18085367324205634,56.60719972476363,1714477428,,False,4,c32f1737,2024-04-30_13-43-48,459.46994280815125,1871.8653445243835,63172,AT-MB-PC-E13,127.0.0.1,1871.8653445243835,4,2
0.91496,0.91806,0.91126,0.91465,0.98055,0.17716776394547942,55.27634235098958,0.9161,0.90203,0.9336,0.91754,0.98261,0.1665406315959395,52.12721768952906,1714477889,,False,5,c32f1737,2024-04-30_13-51-29,461.8285667896271,2333.6939113140106,63172,AT-MB-PC-E13,127.0.0.1,2333.6939113140106,5,2
0.92253,0.92615,0.91827,0.92219,0.98472,0.15447216019786608,48.195313981734216,0.9197,0.94356,0.8928,0.91748,0.98472,0.15509211336866544,48.543831484392285,1714478350,,True,6,c32f1737,2024-04-30_13-59-10,460.7772362232208,2794.4711475372314,63172,AT-MB-PC-E13,127.0.0.1,2794.4711475372314,6,2
