train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.47,0.45,0.77,0.56,0.53,0.8427650262327755,28.654010891914368,0.5,0.49,0.92,0.63,0.61,0.9106946349143982,4.553473174571991,0.53,0.51,0.9,0.65,0.59,0.8825934171676636,8.825934171676636
0.54,0.49,0.51,0.5,0.58,0.7130095818463493,24.24232578277588,0.57,0.56,0.47,0.51,0.6,0.7007239818572998,3.503619909286499,0.59,0.59,0.52,0.55,0.63,0.6704139888286591,6.704139888286591
0.69,0.64,0.67,0.65,0.74,0.6129000335931778,20.838601142168045,0.55,0.53,0.44,0.48,0.62,0.6858636498451233,3.4293182492256165,0.64,0.65,0.56,0.61,0.71,0.627336072921753,6.273360729217529
0.73,0.72,0.66,0.69,0.79,0.5546693012994879,18.858756244182587,0.6,0.55,0.93,0.69,0.66,0.7546111345291138,3.773055672645569,0.61,0.56,0.92,0.69,0.74,0.7413837432861328,7.413837432861328
0.75,0.7,0.76,0.73,0.82,0.5354248232701245,18.204443991184235,0.57,0.55,0.5,0.53,0.63,0.7257065176963806,3.628532588481903,0.68,0.67,0.69,0.68,0.73,0.6328073918819428,6.3280739188194275
0.77,0.75,0.75,0.75,0.85,0.48694170222562905,16.556017875671387,0.62,0.62,0.53,0.57,0.68,0.6838677167892456,3.419338583946228,0.7,0.69,0.71,0.7,0.74,0.6276382803916931,6.276382803916931
0.8,0.78,0.75,0.77,0.87,0.4669837714994655,15.877448230981827,0.63,0.59,0.75,0.66,0.68,0.7338284373283386,3.669142186641693,0.7,0.67,0.77,0.72,0.76,0.6551151424646378,6.551151424646378
0.8,0.77,0.79,0.78,0.87,0.4555480182170868,15.488632619380951,0.68,0.64,0.78,0.7,0.7,0.7339982628822327,3.6699913144111633,0.69,0.63,0.84,0.72,0.77,0.6547453701496124,6.547453701496124
0.82,0.78,0.81,0.8,0.87,0.46154578556032744,15.692556709051132,0.62,0.76,0.31,0.44,0.72,0.833978819847107,4.169894099235535,0.67,0.74,0.48,0.58,0.75,0.7500533819198608,7.500533819198608
0.8,0.8,0.75,0.77,0.87,0.4579242844791973,15.56942567229271,0.61,0.56,0.88,0.68,0.68,0.9494428277015686,4.747214138507843,0.68,0.63,0.86,0.72,0.73,0.8034931063652039,8.034931063652039
0.8,0.77,0.77,0.77,0.86,0.47696725235265847,16.216886579990387,0.68,0.64,0.76,0.7,0.76,0.6342334151268005,3.1711670756340027,0.71,0.7,0.71,0.7,0.74,0.6440868854522706,6.440868854522705
0.82,0.78,0.83,0.81,0.89,0.43240580313345967,14.701797306537628,0.65,0.66,0.56,0.6,0.77,0.5883577466011047,2.9417887330055237,0.7,0.7,0.66,0.68,0.76,0.6559689611196518,6.559689611196518
0.82,0.8,0.79,0.8,0.89,0.42708788549198823,14.5209881067276,0.62,0.58,0.68,0.63,0.66,0.8330074548721313,4.165037274360657,0.67,0.69,0.6,0.64,0.73,0.7249947041273117,7.249947041273117
0.85,0.82,0.84,0.83,0.9,0.420790611382793,14.306880787014961,0.66,0.64,0.68,0.66,0.72,0.7306403279304504,3.653201639652252,0.68,0.66,0.69,0.68,0.75,0.6764297842979431,6.764297842979431
