train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.49,0.47,0.93,0.62,0.51,1.509698163060581,51.32973754405975,0.44,0.4,0.36,0.38,0.45,0.7363149166107178,3.681574583053589,0.44,0.43,0.5,0.47,0.44,0.7488776922225953,7.488776922225952,1713257807,,False,1,0979918e,2024-04-16_10-56-47,19.052711009979248,19.052711009979248,32708,AT-MB-PC-E13,127.0.0.1,19.052711009979248,1,64,0.0,3,0.0001
0.51,0.47,0.82,0.6,0.53,1.162339885445202,39.51955610513687,0.49,0.45,0.32,0.37,0.49,0.7604408025741577,3.8022040128707886,0.56,0.54,0.56,0.55,0.56,0.7322405755519867,7.322405755519867,1713257831,,False,2,0979918e,2024-04-16_10-57-11,23.144389629364014,42.19710063934326,32708,AT-MB-PC-E13,127.0.0.1,42.19710063934326,2,64,0.0,3,0.0001
0.59,0.53,0.68,0.6,0.63,0.7079427145859775,24.070052295923233,0.51,0.48,0.29,0.36,0.51,0.7854469537734985,3.9272347688674927,0.6,0.6,0.53,0.57,0.62,0.6826505303382874,6.8265053033828735,1713257854,,False,3,0979918e,2024-04-16_10-57-34,23.022527933120728,65.21962857246399,32708,AT-MB-PC-E13,127.0.0.1,65.21962857246399,3,64,0.0,3,0.0001
0.66,0.61,0.66,0.64,0.73,0.6104976499781889,20.756920099258423,0.52,0.49,0.43,0.46,0.54,0.755815052986145,3.779075264930725,0.62,0.63,0.56,0.59,0.69,0.6379851579666138,6.379851579666138,1713257877,,False,4,0979918e,2024-04-16_10-57-57,23.153749465942383,88.37337803840637,32708,AT-MB-PC-E13,127.0.0.1,88.37337803840637,4,64,0.0,3,0.0001
0.73,0.68,0.75,0.71,0.8,0.5444794560179991,18.51230150461197,0.53,0.51,0.51,0.51,0.58,0.7347233057022095,3.6736165285110474,0.67,0.66,0.66,0.66,0.72,0.6274175196886063,6.274175196886063,1713257900,,False,5,0979918e,2024-04-16_10-58-20,23.27110719680786,111.64448523521423,32708,AT-MB-PC-E13,127.0.0.1,111.64448523521423,5,64,0.0,3,0.0001
0.75,0.7,0.75,0.73,0.83,0.5169337654815,17.575748026371002,0.65,0.61,0.74,0.67,0.65,0.6765735030174256,3.3828675150871277,0.67,0.65,0.72,0.68,0.74,0.5954673528671265,5.954673528671265,1713257923,,False,6,0979918e,2024-04-16_10-58-43,23.286737203598022,134.93122243881226,32708,AT-MB-PC-E13,127.0.0.1,134.93122243881226,6,64,0.0,3,0.0001
0.78,0.73,0.79,0.76,0.85,0.48024217083173637,16.328233808279037,0.66,0.64,0.67,0.65,0.69,0.6449508965015411,3.2247544825077057,0.63,0.63,0.61,0.62,0.7,0.653328275680542,6.53328275680542,1713257947,,False,7,0979918e,2024-04-16_10-59-07,23.208226203918457,158.1394486427307,32708,AT-MB-PC-E13,127.0.0.1,158.1394486427307,7,64,0.0,3,0.0001
0.79,0.76,0.77,0.77,0.86,0.47432202977292676,16.12694901227951,0.6,0.58,0.58,0.58,0.61,0.7722795605659485,3.8613978028297424,0.61,0.61,0.57,0.59,0.71,0.6387583196163178,6.3875831961631775,1713257970,,False,8,0979918e,2024-04-16_10-59-30,23.19730830192566,181.33675694465637,32708,AT-MB-PC-E13,127.0.0.1,181.33675694465637,8,64,0.0,3,0.0001
0.78,0.74,0.81,0.77,0.86,0.4639548256116755,15.774464070796967,0.59,0.57,0.57,0.57,0.66,0.7204931139945984,3.602465569972992,0.67,0.65,0.7,0.67,0.74,0.6000133037567139,6.000133037567139,1713257993,,False,9,0979918e,2024-04-16_10-59-53,23.55283212661743,204.8895890712738,32708,AT-MB-PC-E13,127.0.0.1,204.8895890712738,9,64,0.0,3,0.0001
0.79,0.76,0.77,0.77,0.87,0.45806464114609885,15.574197798967361,0.69,0.65,0.74,0.69,0.72,0.6097139477729797,3.0485697388648987,0.69,0.69,0.67,0.68,0.76,0.5946251899003983,5.9462518990039825,1713258016,,False,10,0979918e,2024-04-16_11-00-16,23.020634412765503,227.9102234840393,32708,AT-MB-PC-E13,127.0.0.1,227.9102234840393,10,64,0.0,3,0.0001
