train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.50519,0.5,0.80769,0.61765,0.51953,0.9595367375173067,18.231198012828827,0.5,0.5,1.0,0.66667,0.5,1.2524005969365437,3.7572017908096313,0.50898,0.50898,1.0,0.6746,0.48314,1.0942845344543457,6.565707206726074,1714080080,,False,1,51221648,2024-04-25_23-21-20,6.454351425170898,6.454351425170898,23984,AT-MB-PC-E13,127.0.0.1,6.454351425170898,1,64,0.0,3,0.001
0.50692,0.50183,0.47902,0.49016,0.49436,0.8084652110149986,15.360839009284973,0.5,0.5,0.65909,0.56863,0.5,0.7728279034296671,2.3184837102890015,0.50898,0.5122,0.74118,0.60577,0.49555,0.7752314805984497,4.651388883590698,1714080087,,False,2,51221648,2024-04-25_23-21-27,6.225175380706787,12.679526805877686,23984,AT-MB-PC-E13,127.0.0.1,12.679526805877686,2,64,0.0,3,0.001
0.46021,0.45752,0.48951,0.47297,0.45155,0.7956261227005407,15.116896331310272,0.5,0.5,0.68182,0.57692,0.5,0.7465146978696188,2.239544093608856,0.49102,0.5,0.82353,0.62222,0.4835,0.7336699962615967,4.40201997756958,1714080093,,False,3,51221648,2024-04-25_23-21-33,6.164080619812012,18.843607425689697,23984,AT-MB-PC-E13,127.0.0.1,18.843607425689697,3,64,0.0,3,0.001
0.47059,0.46403,0.45105,0.45745,0.4487,0.8200876681428206,15.581665694713593,0.5,0.5,0.36364,0.42105,0.49871,0.7908957203229269,2.3726871609687805,0.50898,0.51648,0.55294,0.53409,0.51162,0.7503469884395599,4.50208193063736,1714080099,,False,4,51221648,2024-04-25_23-21-39,6.120054006576538,24.963661432266235,23984,AT-MB-PC-E13,127.0.0.1,24.963661432266235,4,64,0.0,3,0.001
0.44118,0.43813,0.45804,0.44786,0.42873,0.7883319227319014,14.978306531906128,0.5,0.5,0.90909,0.64516,0.50103,0.9732610384623209,2.919783115386963,0.50898,0.51079,0.83529,0.63393,0.5155,0.8000662624835968,4.800397574901581,1714080105,,False,5,51221648,2024-04-25_23-21-45,5.677728176116943,30.64138960838318,23984,AT-MB-PC-E13,127.0.0.1,30.64138960838318,5,64,0.0,3,0.001
0.45675,0.44656,0.40909,0.42701,0.43652,0.8124709223446093,15.436947524547577,0.5,0.5,1.0,0.66667,0.49948,1.147737741470337,3.4432132244110107,0.50898,0.51049,0.85882,0.64035,0.50552,0.8913241823514303,5.3479450941085815,1714080110,,False,6,51221648,2024-04-25_23-21-50,5.822514057159424,36.4639036655426,23984,AT-MB-PC-E13,127.0.0.1,36.4639036655426,6,64,0.0,3,0.001
0.52076,0.51765,0.46154,0.48799,0.52431,0.7723299264907837,14.67426860332489,0.5,0.5,0.72727,0.59259,0.49974,1.160849134127299,3.482547402381897,0.49102,0.5,0.61176,0.55026,0.48436,0.9585342804590861,5.751205682754517,1714080116,,False,7,51221648,2024-04-25_23-21-56,5.834888935089111,42.298792600631714,23984,AT-MB-PC-E13,127.0.0.1,42.298792600631714,7,64,0.0,3,0.001
0.4827,0.47529,0.43706,0.45537,0.48294,0.8190584057255795,15.56210970878601,0.5,0.5,0.63636,0.56,0.50077,0.8483897844950358,2.5451693534851074,0.50898,0.51304,0.69412,0.59,0.51148,0.7638496160507202,4.583097696304321,1714080122,,False,8,51221648,2024-04-25_23-22-02,6.0720813274383545,48.37087392807007,23984,AT-MB-PC-E13,127.0.0.1,48.37087392807007,8,64,0.0,3,0.001
0.50519,0.5,0.54545,0.52174,0.49099,0.775851779862454,14.741183817386627,0.5,0.5,1.0,0.66667,0.50052,1.000810444355011,3.002431333065033,0.50898,0.50898,1.0,0.6746,0.5071,0.8314377019802729,4.988626211881638,1714080128,,False,9,51221648,2024-04-25_23-22-08,6.136523723602295,54.50739765167236,23984,AT-MB-PC-E13,127.0.0.1,54.50739765167236,9,64,0.0,3,0.001
0.48443,0.4703,0.33217,0.38934,0.48407,0.7457396889987745,14.169054090976715,0.5,0.0,0.0,0.0,0.50077,1.0247625907262166,3.07428777217865,0.49102,0.5,0.04706,0.08602,0.49412,0.9299151102701823,5.579490661621094,1714080134,,False,10,51221648,2024-04-25_23-22-14,5.718265533447266,60.22566318511963,23984,AT-MB-PC-E13,127.0.0.1,60.22566318511963,10,64,0.0,3,0.001
0.46713,0.45339,0.37413,0.40996,0.47841,0.7285590736489547,13.84262239933014,0.5,0.5,1.0,0.66667,0.50026,0.9223722418149313,2.7671167254447937,0.50898,0.50898,1.0,0.6746,0.49727,0.898309737443924,5.389858424663544,1714080140,,False,11,51221648,2024-04-25_23-22-20,5.861017227172852,66.08668041229248,23984,AT-MB-PC-E13,127.0.0.1,66.08668041229248,11,64,0.0,3,0.001
0.48962,0.48133,0.40559,0.44023,0.47081,0.7656215617531225,14.546809673309326,0.5,0.5,0.5,0.5,0.50207,0.8809717098871866,2.64291512966156,0.49102,0.5,0.32941,0.39716,0.48494,0.821105827887853,4.926634967327118,1714080146,,False,12,51221648,2024-04-25_23-22-26,6.165798902511597,72.25247931480408,23984,AT-MB-PC-E13,127.0.0.1,72.25247931480408,12,64,0.0,3,0.001
0.48443,0.47887,0.47552,0.47719,0.45879,0.7122123429649755,13.532034516334534,0.5,0.5,0.09091,0.15385,0.50155,0.8692427674929301,2.6077283024787903,0.49102,0.5,0.21176,0.29752,0.48989,0.7874162097771963,4.7244972586631775,1714080152,,False,13,51221648,2024-04-25_23-22-32,5.669216871261597,77.92169618606567,23984,AT-MB-PC-E13,127.0.0.1,77.92169618606567,13,64,0.0,3,0.001
0.4481,0.35652,0.14336,0.20449,0.43915,0.7211532184952184,13.70191115140915,0.5,0.5,1.0,0.66667,0.5,0.7540487051010132,2.2621461153030396,0.50299,0.50633,0.94118,0.65844,0.48429,0.7319256464640299,4.39155387878418,1714080158,,False,14,51221648,2024-04-25_23-22-38,6.068859100341797,83.99055528640747,23984,AT-MB-PC-E13,127.0.0.1,83.99055528640747,14,64,0.0,3,0.001
0.48962,0.48387,0.47203,0.47788,0.49002,0.7064307488893208,13.422184228897095,0.5,0.5,0.04545,0.08333,0.5,0.9511743585268656,2.853523075580597,0.49102,0.5,0.04706,0.08602,0.51657,0.8732843299706777,5.239705979824066,1714080164,,False,15,51221648,2024-04-25_23-22-44,6.1786463260650635,90.16920161247253,23984,AT-MB-PC-E13,127.0.0.1,90.16920161247253,15,64,0.0,3,0.001
0.47751,0.4685,0.41608,0.44074,0.46324,0.7014026139911852,13.32664966583252,0.5,0.5,1.0,0.66667,0.5,0.8518102367719015,2.5554307103157043,0.50898,0.50898,1.0,0.6746,0.49168,0.8033835490544637,4.820301294326782,1714080170,,False,16,51221648,2024-04-25_23-22-50,6.039518594741821,96.20872020721436,23984,AT-MB-PC-E13,127.0.0.1,96.20872020721436,16,64,0.0,3,0.001
0.5,0.48571,0.17832,0.26087,0.50886,0.7014530081497995,13.327607154846191,0.5,0.5,0.31818,0.38889,0.49897,0.6987820466359457,2.096346139907837,0.49102,0.5,0.14118,0.22018,0.51112,0.6942330400149027,4.1653982400894165,1714080176,,False,17,51221648,2024-04-25_23-22-56,5.976669788360596,102.18538999557495,23984,AT-MB-PC-E13,127.0.0.1,102.18538999557495,17,64,0.0,3,0.001
0.47405,0.47152,0.52098,0.49502,0.47637,0.6961826870315954,13.227471053600311,0.5,0.5,0.5,0.5,0.50026,0.6953726609547933,2.08611798286438,0.49102,0.5,0.32941,0.39716,0.50739,0.6971084276835123,4.182650566101074,1714080182,,False,18,51221648,2024-04-25_23-23-02,5.8973917961120605,108.08278179168701,23984,AT-MB-PC-E13,127.0.0.1,108.08278179168701,18,64,0.0,3,0.001
0.48097,0.44928,0.21678,0.29245,0.45046,0.7041613020394978,13.379064738750458,0.5,0.0,0.0,0.0,0.50026,0.6941436727841696,2.0824310183525085,0.49102,0.5,0.07059,0.12371,0.48486,0.6931109527746836,4.158665716648102,1714080188,,False,19,51221648,2024-04-25_23-23-08,5.990725755691528,114.07350754737854,23984,AT-MB-PC-E13,127.0.0.1,114.07350754737854,19,64,0.0,3,0.001
0.48443,0.46386,0.26923,0.34071,0.47392,0.6962761094695643,13.229246079921722,0.5,0.5,0.95455,0.65625,0.50026,0.7010274132092794,2.103082239627838,0.51497,0.51389,0.87059,0.64629,0.4944,0.6923568745454153,4.1541412472724915,1714080194,,False,20,51221648,2024-04-25_23-23-14,6.0625927448272705,120.13610029220581,23984,AT-MB-PC-E13,127.0.0.1,120.13610029220581,20,64,0.0,3,0.001
0.49135,0.49074,0.74126,0.59053,0.47402,0.7006912858862626,13.31313443183899,0.5,0.5,1.0,0.66667,0.49923,0.702702542146047,2.108107626438141,0.48503,0.49693,0.95294,0.65323,0.48264,0.6835315326849619,4.101189196109772,1714080200,,False,21,51221648,2024-04-25_23-23-20,5.894200801849365,126.03030109405518,23984,AT-MB-PC-E13,127.0.0.1,126.03030109405518,21,64,0.0,3,0.001
0.47578,0.36066,0.07692,0.1268,0.47505,0.6968000844905251,13.239201605319977,0.5,0.5,0.72727,0.59259,0.50052,0.696526845296224,2.089580535888672,0.49102,0.5,0.68235,0.57711,0.48415,0.697261780500412,4.183570683002472,1714080206,,False,22,51221648,2024-04-25_23-23-26,6.0653977394104,132.09569883346558,23984,AT-MB-PC-E13,127.0.0.1,132.09569883346558,22,64,0.0,3,0.001
0.47924,0.28571,0.03497,0.06231,0.45446,0.6981886374322992,13.265584111213684,0.5,0.5,0.40909,0.45,0.49923,0.6941851377487183,2.082555413246155,0.49102,0.5,0.51765,0.50867,0.47927,0.6958396931489309,4.175038158893585,1714080212,,False,23,51221648,2024-04-25_23-23-32,5.837730646133423,137.933429479599,23984,AT-MB-PC-E13,127.0.0.1,137.933429479599,23,64,0.0,3,0.001
0.49135,0.47468,0.26224,0.33784,0.48225,0.694646273788653,13.198279201984406,0.5,0.0,0.0,0.0,0.50052,0.6943355997403463,2.083006799221039,0.49102,0.0,0.0,0.0,0.50287,0.6959019700686137,4.175411820411682,1714080218,,False,24,51221648,2024-04-25_23-23-38,6.003767251968384,143.93719673156738,23984,AT-MB-PC-E13,127.0.0.1,143.93719673156738,24,64,0.0,3,0.001
0.5,0.48739,0.2028,0.28642,0.4914,0.6922624362142462,13.152986288070679,0.5,0.5,0.04545,0.08333,0.49897,0.6952796379725138,2.0858389139175415,0.49102,0.5,0.02353,0.04494,0.51614,0.696360836426417,4.178165018558502,1714080224,,False,25,51221648,2024-04-25_23-23-44,6.0016188621521,149.93881559371948,23984,AT-MB-PC-E13,127.0.0.1,149.93881559371948,25,64,0.0,3,0.001
0.48789,0.40741,0.07692,0.12941,0.46773,0.6968535216231095,13.24021691083908,0.5,0.0,0.0,0.0,0.49897,0.6987153689066569,2.0961461067199707,0.49102,0.0,0.0,0.0,0.50696,0.6988661090532938,4.193196654319763,1714080230,,False,26,51221648,2024-04-25_23-23-50,5.827226400375366,155.76604199409485,23984,AT-MB-PC-E13,127.0.0.1,155.76604199409485,26,64,0.0,3,0.001
0.49481,0.35,0.02448,0.04575,0.49119,0.692082941532135,13.149575889110565,0.5,0.5,0.13636,0.21429,0.5,0.6954656640688578,2.0863969922065735,0.49102,0.5,0.16471,0.24779,0.49957,0.6981697181860606,4.1890183091163635,1714080236,,False,27,51221648,2024-04-25_23-23-56,5.824254035949707,161.59029603004456,23984,AT-MB-PC-E13,127.0.0.1,161.59029603004456,27,64,0.0,3,0.001
0.47232,0.44379,0.26224,0.32967,0.47392,0.69582515327554,13.22067791223526,0.5,0.5,0.27273,0.35294,0.50052,0.6933004260063171,2.0799012780189514,0.49102,0.5,0.23529,0.32,0.48572,0.7000015576680502,4.200009346008301,1714080242,,False,28,51221648,2024-04-25_23-24-02,5.991713047027588,167.58200907707214,23984,AT-MB-PC-E13,127.0.0.1,167.58200907707214,28,64,0.0,3,0.001
0.49827,0.47561,0.13636,0.21196,0.49629,0.6947899680388602,13.201009392738342,0.5,0.5,0.59091,0.54167,0.49897,0.6934770743052164,2.0804312229156494,0.49102,0.5,0.32941,0.39716,0.48651,0.6927729249000549,4.15663754940033,1714080247,,False,29,51221648,2024-04-25_23-24-07,5.74460768699646,173.3266167640686,23984,AT-MB-PC-E13,127.0.0.1,173.3266167640686,29,64,0.0,3,0.001
0.49827,0.48485,0.22378,0.30622,0.48066,0.6949252956791928,13.203580617904663,0.5,0.5,0.13636,0.21429,0.49948,0.6998539566993713,2.099561870098114,0.49102,0.5,0.07059,0.12371,0.49046,0.6997933586438497,4.198760151863098,1714080253,,False,30,51221648,2024-04-25_23-24-13,5.824385404586792,179.1510021686554,23984,AT-MB-PC-E13,127.0.0.1,179.1510021686554,30,64,0.0,3,0.001
0.50865,0.50562,0.31469,0.38793,0.49243,0.694222346732491,13.190224587917328,0.5,0.5,0.72727,0.59259,0.49974,0.6931772033373514,2.0795316100120544,0.49102,0.5,0.58824,0.54054,0.48737,0.6945429444313049,4.16725766658783,1714080259,,False,31,51221648,2024-04-25_23-24-19,5.782682657241821,184.93368482589722,23984,AT-MB-PC-E13,127.0.0.1,184.93368482589722,31,64,0.0,3,0.001
0.49308,0.48708,0.46154,0.47397,0.49711,0.6946616706095243,13.198571741580963,0.5,0.5,0.18182,0.26667,0.5,0.693496306737264,2.080488920211792,0.49102,0.0,0.0,0.0,0.48687,0.694740911324819,4.168445467948914,1714080264,,False,32,51221648,2024-04-25_23-24-24,5.58561635017395,190.51930117607117,23984,AT-MB-PC-E13,127.0.0.1,190.51930117607117,32,64,0.0,3,0.001
0.4827,0.46977,0.35315,0.40319,0.49865,0.6943622482450384,13.192882716655731,0.5,0.5,0.09091,0.15385,0.50052,0.6939380963643392,2.0818142890930176,0.49102,0.5,0.07059,0.12371,0.48601,0.6924571295579275,4.154742777347565,1714080271,,False,33,51221648,2024-04-25_23-24-31,6.0490405559539795,196.56834173202515,23984,AT-MB-PC-E13,127.0.0.1,196.56834173202515,33,64,0.0,3,0.001
0.48443,0.47368,0.37762,0.42023,0.48922,0.6929077819774025,13.165247857570648,0.5,0.5,0.31818,0.38889,0.50077,0.694301187992096,2.082903563976288,0.49102,0.5,0.16471,0.24779,0.48228,0.6952018141746521,4.171210885047913,1714080276,,False,34,51221648,2024-04-25_23-24-36,5.915492534637451,202.4838342666626,23984,AT-MB-PC-E13,127.0.0.1,202.4838342666626,34,64,0.0,3,0.001
0.49481,0.47692,0.21678,0.29808,0.47879,0.6935744379696093,13.177914321422577,0.5,0.5,0.72727,0.59259,0.50026,0.6934126814206442,2.0802380442619324,0.49102,0.5,0.49412,0.49704,0.48623,0.6937977770964304,4.162786662578583,1714080283,,False,35,51221648,2024-04-25_23-24-43,6.062511682510376,208.54634594917297,23984,AT-MB-PC-E13,127.0.0.1,208.54634594917297,35,64,0.0,3,0.001
0.48962,0.34483,0.03497,0.06349,0.48816,0.6938697915328177,13.183526039123535,0.5,0.5,0.04545,0.08333,0.50026,0.6944075028101603,2.083222508430481,0.49102,0.0,0.0,0.0,0.49082,0.6929118037223816,4.1574708223342896,1714080288,,False,36,51221648,2024-04-25_23-24-48,5.920814275741577,214.46716022491455,23984,AT-MB-PC-E13,127.0.0.1,214.46716022491455,36,64,0.0,3,0.001
0.50346,0.33333,0.0035,0.00692,0.49873,0.6922616362571716,13.152971088886261,0.5,0.5,0.18182,0.26667,0.49923,0.6930476427078247,2.079142928123474,0.49102,0.5,0.11765,0.19048,0.48802,0.6935437719027201,4.161262631416321,1714080294,,False,37,51221648,2024-04-25_23-24-54,5.923426866531372,220.39058709144592,23984,AT-MB-PC-E13,127.0.0.1,220.39058709144592,37,64,0.0,3,0.001
0.50519,0.0,0.0,0.0,0.47223,0.6943380048400477,13.192422091960907,0.5,0.5,0.04545,0.08333,0.49974,0.6937056382497152,2.0811169147491455,0.49102,0.5,0.02353,0.04494,0.4863,0.699526826540629,4.197160959243774,1714080300,,False,38,51221648,2024-04-25_23-25-00,5.762207746505737,226.15279483795166,23984,AT-MB-PC-E13,127.0.0.1,226.15279483795166,38,64,0.0,3,0.001
