train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.07743,0.92654,0.2865,0.76298,0.22203681306803927,37.74625822156668,0.07345,0.92831,0.28672,0.76568,0.2174370813369751,5.435927033424377,1713320491,,True,100,4fc755f5,2024-04-17_04-21-31,57.78901815414429,6306.12425494194,15700,AT-MB-PC-EOS,127.0.0.1,6306.12425494194,100,64,3,0.5,1e-05,4fc755f5
0.07743,0.93209,0.38989,0.82475,0.19338787425966825,32.8759386241436,0.07345,0.9275,0.34135,0.78852,0.20691512852907182,5.172878213226795,1713318952,,True,45,108b75d0,2024-04-17_03-55-52,97.10955309867859,4741.257681131363,41536,AT-MB-PC-EOS,127.0.0.1,4741.257681131363,45,256,6,0.5,0.001,108b75d0
0.07743,0.9173,0.14807,0.59124,0.29385413965758156,49.955203741788864,0.07345,0.92122,0.16335,0.59669,0.2909834915399551,7.2745872884988785,1713315233,,True,15,1eef7e04,2024-04-17_02-53-53,61.35344576835632,1014.6085572242737,19332,AT-MB-PC-EOS,127.0.0.1,1014.6085572242737,15,64,3,0.5,1e-05,1eef7e04
0.07743,0.76655,0.08279,0.4622,0.5002139580600402,85.03637287020683,0.07345,0.86227,0.08265,0.46482,0.4325515830516815,10.813789576292038,1713315817,,True,5,c344c2cd,2024-04-17_03-03-37,108.29662585258484,546.8443021774292,22272,AT-MB-PC-EOS,127.0.0.1,546.8443021774292,5,64,6,0.5,1e-05,c344c2cd
0.07743,0.9506,0.673,0.9239,0.13622203971094946,23.157746750861406,0.07345,0.93812,0.41192,0.80564,0.1957227283716202,4.8930682092905045,1713322325,,True,100,13d5833e,2024-04-17_04-52-05,82.93568778038025,6454.294619560242,10388,AT-MB-PC-EOS,127.0.0.1,6454.294619560242,100,64,3,0.0,0.0001,13d5833e
0.07743,0.95016,0.68174,0.9307,0.13353780689923203,22.701427172869444,0.07345,0.93728,0.42162,0.81353,0.20539459586143494,5.134864896535873,1713326541,,True,100,67c162be,2024-04-17_06-02-21,108.05477118492126,7528.642041444778,20828,AT-MB-PC-EOS,127.0.0.1,7528.642041444778,100,256,3,0.5,0.001,67c162be
0.07743,0.90562,0.11032,0.5607,0.3197803704177632,54.362662971019745,0.07345,0.91474,0.10557,0.55425,0.32692179501056673,8.173044875264168,1713321286,,True,5,95d50097,2024-04-17_04-34-46,157.26521682739258,785.5516362190247,31536,AT-MB-PC-EOS,127.0.0.1,785.5516362190247,5,256,10,0.5,0.0001,95d50097
0.07743,0.84931,0.08852,0.50554,0.43936618619105394,74.69225165247917,0.07345,0.87185,0.0822,0.49942,0.40932799100875855,10.233199775218964,1713322357,,True,5,9b665fff,2024-04-17_04-52-37,199.19092631340027,1062.0160164833069,13336,AT-MB-PC-EOS,127.0.0.1,1062.0160164833069,5,256,10,0.2,1e-05,9b665fff
0.07743,0.94099,0.53905,0.88301,0.16525801954900518,28.09386332333088,0.07345,0.93489,0.3968,0.81161,0.2028032025694847,5.070080064237118,1713328534,,True,45,1381a500,2024-04-17_06-35-34,148.33173203468323,6171.686312913895,35544,AT-MB-PC-EOS,127.0.0.1,6171.686312913895,45,64,6,0.2,0.0001,1381a500
0.07743,0.80795,0.07561,0.45044,0.4939902529996984,83.97834300994873,0.07345,0.85368,0.07315,0.44943,0.4436928367614746,11.092320919036865,1713322694,,True,5,30521084,2024-04-17_04-58-14,61.34497427940369,323.5348732471466,21936,AT-MB-PC-EOS,127.0.0.1,323.5348732471466,5,256,3,0.5,1e-05,30521084
0.07743,0.92876,0.3244,0.78611,0.21090420309235067,35.853714525699615,0.07345,0.93103,0.26155,0.74651,0.2468082332611084,6.17020583152771,1713326599,,True,15,c549fc2c,2024-04-17_06-03-19,310.00529861450195,3896.237603664398,27364,AT-MB-PC-EOS,127.0.0.1,3896.237603664398,15,256,10,0.2,0.001,c549fc2c
0.07743,0.76657,0.08278,0.46219,0.5002140744644052,85.0363926589489,0.07345,0.86224,0.0826,0.46489,0.4325273847579956,10.81318461894989,1713327096,,True,5,e12b1980,2024-04-17_06-11-36,121.62798929214478,546.5522973537445,37288,AT-MB-PC-EOS,127.0.0.1,546.5522973537445,5,128,6,0.5,1e-05,e12b1980
0.07743,0.97819,0.92888,0.98928,0.05719677576904788,9.72345188073814,0.07345,0.93102,0.42024,0.78597,0.3022793340682983,7.5569833517074585,1713334237,,True,100,02f2deb6,2024-04-17_08-10-37,60.39912748336792,7587.454117536545,26440,AT-MB-PC-EOS,127.0.0.1,7587.454117536545,100,128,3,0.0,0.001,02f2deb6
0.07743,0.92961,0.35298,0.79587,0.20863498361671673,35.46794721484184,0.07345,0.92795,0.30395,0.75066,0.24524235129356384,6.131058782339096,1713330810,,True,15,08b1257e,2024-04-17_07-13-30,319.33953499794006,3705.6127955913544,47628,AT-MB-PC-EOS,127.0.0.1,3705.6127955913544,15,128,10,0.2,0.0001,08b1257e
0.07743,0.84385,0.07599,0.44869,0.4547241896390915,77.30311223864555,0.07345,0.86663,0.07503,0.46309,0.42153610110282896,10.538402527570724,1713328899,,True,5,68963198,2024-04-17_06-41-39,64.27633357048035,329.066260099411,13124,AT-MB-PC-EOS,127.0.0.1,329.066260099411,5,128,3,0.2,1e-05,68963198
0.07743,0.95807,0.76271,0.95091,0.11496887456844834,19.54470867663622,0.07345,0.93755,0.43186,0.81547,0.20318782359361648,5.079695589840412,1713341281,,True,100,a540b264,2024-04-17_10-08-01,77.6893060207367,12358.158789157867,27684,AT-MB-PC-EOS,127.0.0.1,12358.158789157867,100,256,6,0.0,0.0001,a540b264
0.07743,0.72619,0.076,0.47836,0.5559239159612095,94.50706571340561,0.07345,0.79403,0.08642,0.48856,0.518380366563797,12.959509164094925,1713332078,,True,5,2890f4fb,2024-04-17_07-34-38,253.54678654670715,1232.3494431972504,3116,AT-MB-PC-EOS,127.0.0.1,1232.3494431972504,5,64,10,0.5,1e-05,2890f4fb
0.07743,0.76666,0.08278,0.46228,0.5001701970310772,85.02893349528313,0.07345,0.86212,0.08269,0.46496,0.43250504016876223,10.812626004219055,1713332673,,True,5,b8770221,2024-04-17_07-44-33,108.80204820632935,557.3782823085785,32252,AT-MB-PC-EOS,127.0.0.1,557.3782823085785,5,256,6,0.5,1e-05,b8770221
0.07743,0.98077,0.94575,0.99216,0.050468616954544014,8.579664882272482,0.07345,0.93475,0.45065,0.80346,0.2945238238573074,7.363095596432686,1713342506,,True,100,6d5ed6e5,2024-04-17_10-28-26,52.115671157836914,9798.984739780426,35544,AT-MB-PC-EOS,127.0.0.1,9798.984739780426,100,128,6,0.0,0.001,6d5ed6e5
0.07743,0.93086,0.37075,0.8085,0.2019550349782495,34.332355946302414,0.07345,0.93024,0.30975,0.76765,0.22547527968883516,5.636881992220879,1713337508,,True,15,4021247c,2024-04-17_09-05-08,180.60495805740356,3263.4261989593506,31420,AT-MB-PC-EOS,127.0.0.1,3263.4261989593506,15,256,6,0.2,0.001,4021247c
