train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.71,0.66,0.7,0.68,0.77,0.5776647390688167,19.640601128339767,0.58,0.58,0.4,0.48,0.63,0.6760973811149598,3.3804869055747986,1713125776,,True,100,11d48f96,2024-04-14_22-16-16,35.5046808719635,3583.2315831184387,56296,AT-MB-PC-E13,127.0.0.1,3583.2315831184387,100,64,3,0.5,1e-05,11d48f96
0.83,0.79,0.82,0.81,0.9,0.38278473826015696,13.014681100845337,0.71,0.71,0.65,0.68,0.79,0.6945506930351257,3.4727534651756287,1713128734,,True,100,16accd31,2024-04-14_23-05-34,64.75211024284363,6537.092315912247,18120,AT-MB-PC-E13,127.0.0.1,6537.092315912247,100,256,6,0.5,0.001,16accd31
0.48,0.46,0.93,0.61,0.56,1.0968258766567005,37.29207980632782,0.48,0.47,0.72,0.57,0.57,0.8610885858535766,4.305442929267883,1713125966,,True,5,dc268c16,2024-04-14_22-19-26,36.149717807769775,190.43643021583557,56296,AT-MB-PC-E13,127.0.0.1,190.43643021583557,5,64,3,0.5,1e-05,dc268c16
0.5,0.45,0.55,0.49,0.5,0.8169830371351803,27.77742326259613,0.53,0.51,0.25,0.34,0.41,0.8092127442359924,4.046063721179962,1713126323,,True,5,0f95ebfe,2024-04-14_22-25-23,69.72879362106323,357.0586791038513,56296,AT-MB-PC-E13,127.0.0.1,357.0586791038513,5,64,6,0.5,1e-05,0f95ebfe
0.9,0.87,0.9,0.88,0.96,0.2620031200349331,8.908106081187725,0.72,0.73,0.67,0.7,0.78,0.6761600852012635,3.380800426006317,1713129794,,True,100,f87b605a,2024-04-14_23-23-14,33.2109580039978,3470.3255372047424,56296,AT-MB-PC-E13,127.0.0.1,3470.3255372047424,100,64,3,0.0,0.0001,f87b605a
0.81,0.78,0.79,0.79,0.89,0.4199342074639657,14.277763053774834,0.7,0.7,0.67,0.68,0.72,0.7650463819503784,3.825231909751892,1713130261,,True,45,caae977d,2024-04-14_23-31-01,36.11264491081238,1526.8181958198547,18120,AT-MB-PC-E13,127.0.0.1,1526.8181958198547,45,256,3,0.5,0.001,caae977d
0.55,0.5,0.42,0.45,0.55,0.7325029180330389,24.90509921312332,0.52,0.5,0.92,0.64,0.57,0.7650515556335449,3.8252577781677246,1713130326,,True,5,0fb74ed5,2024-04-14_23-32-06,100.61069178581238,531.6997909545898,56296,AT-MB-PC-E13,127.0.0.1,531.6997909545898,5,256,10,0.5,0.0001,0fb74ed5
0.55,0.49,0.53,0.51,0.57,0.7606943810687345,25.863608956336975,0.5,0.49,0.71,0.58,0.49,0.8099448919296265,4.049724459648132,1713130795,,True,5,f10b478c,2024-04-14_23-39-55,105.65379118919373,533.3473217487335,18120,AT-MB-PC-E13,127.0.0.1,533.3473217487335,5,256,10,0.2,1e-05,f10b478c
0.63,0.59,0.54,0.57,0.7,0.6443877763607923,21.909184396266937,0.5,0.45,0.24,0.31,0.49,0.8500273585319519,4.2501367926597595,1713130680,,True,5,496d4b79,2024-04-14_23-38-00,70.23697924613953,354.1090018749237,56296,AT-MB-PC-E13,127.0.0.1,354.1090018749237,5,64,6,0.2,0.0001,496d4b79
0.57,0.51,0.59,0.55,0.61,0.7134251787382013,24.256456077098846,0.52,0.48,0.21,0.29,0.51,0.7526793956756592,3.763396978378296,1713131217,,True,15,0f487ef2,2024-04-14_23-46-57,35.91370749473572,537.0013163089752,56296,AT-MB-PC-E13,127.0.0.1,537.0013163089752,15,256,3,0.5,1e-05,0f487ef2
0.63,0.59,0.6,0.59,0.67,0.7393996382460875,25.139587700366974,0.51,0.48,0.35,0.4,0.56,0.867375123500824,4.33687561750412,1713131323,,True,5,2aff5968,2024-04-14_23-48-43,103.25843167304993,528.5239205360413,18120,AT-MB-PC-E13,127.0.0.1,528.5239205360413,5,256,10,0.2,0.001,2aff5968
0.5,0.45,0.55,0.49,0.5,0.8169843607089099,27.777468264102936,0.53,0.51,0.25,0.34,0.41,0.8092166185379028,4.046083092689514,1713131549,,True,5,ec0d7983,2024-04-14_23-52-29,65.93545699119568,331.63703656196594,56296,AT-MB-PC-E13,127.0.0.1,331.63703656196594,5,128,6,0.5,1e-05,ec0d7983
0.95,0.93,0.96,0.95,0.99,0.1216483357745935,4.136043416336179,0.68,0.69,0.61,0.65,0.78,1.0575347065925598,5.287673532962799,1713134869,,True,100,c3d5eee7,2024-04-15_00-47-49,34.91171145439148,3545.453554868698,18120,AT-MB-PC-E13,127.0.0.1,3545.453554868698,100,128,3,0.0,0.001,c3d5eee7
0.88,0.85,0.89,0.87,0.95,0.27300188887645216,9.282064221799374,0.71,0.74,0.6,0.66,0.8,0.6748645186424256,3.3743225932121277,1713142439,,True,100,9648ffa2,2024-04-15_02-53-59,110.6124849319458,10889.921864271164,56296,AT-MB-PC-E13,127.0.0.1,10889.921864271164,100,128,10,0.2,0.0001,9648ffa2
