train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.17,0.62,0.2688800690805211,45.70961174368858,0.07,0.93,0.16,0.59,0.26086697101593015,6.521674275398254,1712563062,,True,100,055455b1,2024-04-08_09-57-42,69.98242259025574,6808.094516515732,37644,AT-MB-PC-EOS,127.0.0.1,6808.094516515732,100,64,3,0.5,1e-05,055455b1
0.08,0.93,0.31,0.8,0.2085619697237716,35.45553485304117,0.07,0.93,0.3,0.79,0.202451368868351,5.061284221708775,1712568931,,True,100,de11f67d,2024-04-08_11-35-31,129.81361722946167,12674.736860752106,41560,AT-MB-PC-EOS,127.0.0.1,12674.736860752106,100,256,6,0.5,0.001,de11f67d
0.08,0.92,0.17,0.62,0.26885832329006754,45.705914959311485,0.07,0.93,0.16,0.59,0.26092392921447755,6.5230982303619385,1712563066,,True,100,421e8fd1,2024-04-08_09-57-46,68.14065790176392,6814.009900331497,37828,AT-MB-PC-EOS,127.0.0.1,6814.009900331497,100,64,3,0.5,1e-05,421e8fd1
0.08,0.92,0.09,0.51,0.3281265461269547,55.7815128415823,0.07,0.93,0.11,0.5,0.3188358277082443,7.970895692706108,1712558154,,True,15,548f4664,2024-04-08_08-35-54,125.75986576080322,1882.0181276798248,13632,AT-MB-PC-EOS,127.0.0.1,1882.0181276798248,15,64,6,0.5,1e-05,548f4664
0.08,0.92,0.12,0.53,0.3270713246043991,55.60212518274784,0.07,0.92,0.12,0.5,0.31132265090942385,7.783066272735596,1712556616,,True,5,35628157,2024-04-08_08-10-16,68.86689257621765,352.711749792099,8768,AT-MB-PC-EOS,127.0.0.1,352.711749792099,5,64,3,0.0,0.0001,35628157
0.08,0.93,0.4,0.84,0.190384212618365,32.36531614512205,0.07,0.93,0.36,0.81,0.19664471864700317,4.916117966175079,1712563560,,True,100,7be83457,2024-04-08_10-06-00,69.94801640510559,6869.355377674103,6336,AT-MB-PC-EOS,127.0.0.1,6869.355377674103,100,256,3,0.5,0.001,7be83457
0.08,0.91,0.09,0.48,0.3469955110374619,58.98923687636852,0.07,0.89,0.12,0.55,0.3396381962299347,8.490954905748367,1712559218,,True,5,3a4eccdb,2024-04-08_08-53-38,205.12748980522156,1029.9663689136505,27412,AT-MB-PC-EOS,127.0.0.1,1029.9663689136505,5,256,10,0.5,0.0001,3a4eccdb
0.08,0.8,0.08,0.46,0.5016379496630501,85.2784514427185,0.07,0.86,0.08,0.48,0.4580272161960602,11.450680404901505,1712560262,,True,5,016014ac,2024-04-08_09-11-02,204.1026701927185,1035.851338148117,17696,AT-MB-PC-EOS,127.0.0.1,1035.851338148117,5,256,10,0.2,1e-05,016014ac
0.08,0.94,0.52,0.86,0.17866792472846368,30.373547203838825,0.07,0.94,0.38,0.79,0.20450156211853027,5.112539052963257,1712573117,,True,100,ed0c7391,2024-04-08_12-45-17,130.82788634300232,12837.508871555328,28540,AT-MB-PC-EOS,127.0.0.1,12837.508871555328,100,64,6,0.2,0.0001,ed0c7391
0.08,0.58,0.09,0.5,0.6648752531584572,113.02879303693771,0.07,0.65,0.11,0.51,0.632469093799591,15.811727344989777,1712563438,,True,5,b7899ef1,2024-04-08_10-03-58,70.77518653869629,358.8673207759857,26676,AT-MB-PC-EOS,127.0.0.1,358.8673207759857,5,256,3,0.5,1e-05,b7899ef1
