train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_ranking_accuracy_0.1,val_ranking_accuracy_0.2,val_ranking_accuracy_0.3,val_ranking_accuracy_0.4,val_ranking_accuracy_0.5,val_ranking_accuracy_0.6,val_ranking_accuracy_0.7,val_ranking_accuracy_0.8,val_ranking_accuracy_0.9,val_ranking_accuracy_1.0,val_ranking_accuracy_1.1,val_ranking_accuracy_1.2,val_ranking_accuracy_1.3,val_ranking_accuracy_1.4,val_ranking_accuracy_1.5,val_ranking_accuracy_1.6,val_ranking_accuracy_1.7,val_ranking_accuracy_1.8,val_ranking_accuracy_1.9,val_ranking_accuracy_2.0,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_ranking_accuracy_0.1,test_ranking_accuracy_0.2,test_ranking_accuracy_0.3,test_ranking_accuracy_0.4,test_ranking_accuracy_0.5,test_ranking_accuracy_0.6,test_ranking_accuracy_0.7,test_ranking_accuracy_0.8,test_ranking_accuracy_0.9,test_ranking_accuracy_1.0,test_ranking_accuracy_1.1,test_ranking_accuracy_1.2,test_ranking_accuracy_1.3,test_ranking_accuracy_1.4,test_ranking_accuracy_1.5,test_ranking_accuracy_1.6,test_ranking_accuracy_1.7,test_ranking_accuracy_1.8,test_ranking_accuracy_1.9,test_ranking_accuracy_2.0,test_mean_loss,test_sum_loss
0.26773,0.84424,0.92335,0.1383,0.37188,0.267732119816818,404.27550092339516,0.28314,0.80989,0.91392,0.17409,0.41724,0.89607,0.91753,0.93217,0.94487,0.95567,0.96254,0.96913,0.97345,0.97544,0.97849,0.98431,0.98528,0.98945,0.99068,0.99307,0.99605,0.99636,0.99681,0.99753,0.99721,0.2835938569480254,91.88440965116024,0.27692,0.81264,0.91026,0.1618,0.40224,0.88681,0.90484,0.92211,0.93592,0.94967,0.95983,0.96706,0.97536,0.97897,0.98065,0.98178,0.98378,0.98539,0.98669,0.98904,0.99165,0.99326,0.99329,0.9922,0.99256,0.2769520019215566,89.73244862258434
0.26473,0.84692,0.92459,0.13588,0.36862,0.2647323942046292,399.74591524899006,0.2799,0.81887,0.91602,0.16587,0.40727,0.8944,0.92012,0.9366,0.95197,0.96025,0.96941,0.97616,0.98047,0.98392,0.98596,0.98582,0.99024,0.99187,0.99271,0.99318,0.99386,0.99475,0.99503,0.99658,0.99871,0.2799812455052211,90.71392354369164,0.27356,0.82193,0.91287,0.15377,0.39214,0.89285,0.91305,0.9288,0.94183,0.952,0.96246,0.97071,0.97643,0.97995,0.9827,0.98574,0.98705,0.989,0.9921,0.99117,0.9916,0.99039,0.99198,0.99532,0.99466,0.2735714261178617,88.6371420621872
0.25984,0.85228,0.9273,0.13112,0.3621,0.259840957277658,392.35984548926353,0.32208,0.79064,0.91368,0.19172,0.43786,0.89035,0.90742,0.92477,0.93803,0.95248,0.96442,0.9711,0.97526,0.97901,0.98246,0.98631,0.9872,0.98679,0.98776,0.98819,0.98986,0.98859,0.99083,0.9907,0.99196,0.3219788898656398,104.32116031646729,0.3223,0.78474,0.9109,0.18589,0.43115,0.886,0.90499,0.92215,0.93745,0.95149,0.95881,0.96695,0.97124,0.97622,0.98061,0.98346,0.98613,0.99093,0.99313,0.99504,0.99515,0.9963,0.99683,0.99756,0.99716,0.32243879249802343,104.47016876935959
0.2618,0.85124,0.92637,0.13206,0.3634,0.2617959159494236,395.3118330836296,0.28556,0.80785,0.91304,0.17596,0.41948,0.87961,0.89725,0.91527,0.93402,0.94791,0.95653,0.96198,0.96786,0.97162,0.97828,0.98435,0.98507,0.98575,0.98686,0.98946,0.99281,0.99275,0.99148,0.99278,0.99178,0.285872276780414,92.62261767685413,0.27906,0.81207,0.90992,0.16228,0.40285,0.88769,0.90861,0.92339,0.93678,0.94602,0.95642,0.96771,0.97491,0.9787,0.98245,0.98333,0.98744,0.98816,0.98989,0.99353,0.99511,0.99433,0.99357,0.99379,0.99281,0.279044814315843,90.41051983833313
0.25267,0.85994,0.93102,0.12431,0.35257,0.25266613127380017,381.52585822343826,0.28187,0.82086,0.91411,0.16404,0.40502,0.88449,0.906,0.92446,0.93838,0.94904,0.95942,0.96621,0.97335,0.97579,0.97823,0.98237,0.98571,0.98815,0.9906,0.99296,0.99287,0.99552,0.99485,0.99525,0.9945,0.28181931243082625,91.3094572275877,0.2772,0.81528,0.91216,0.15951,0.39939,0.88103,0.90319,0.92033,0.93673,0.95018,0.95942,0.96486,0.96907,0.97483,0.97911,0.98153,0.98277,0.98494,0.98769,0.98983,0.99012,0.99164,0.99035,0.99267,0.9958,0.2772891523753419,89.84168536961079
0.25125,0.86132,0.93189,0.1231,0.35085,0.25124548522644485,379.3806826919317,0.28769,0.80333,0.91467,0.1801,0.42438,0.90127,0.91849,0.93287,0.94188,0.95396,0.96306,0.97177,0.97762,0.9792,0.98199,0.98445,0.9865,0.98753,0.98832,0.98897,0.98999,0.98871,0.99102,0.99203,0.99091,0.28755235156895204,93.16696190834045,0.27766,0.81411,0.91278,0.16052,0.40065,0.88959,0.9114,0.92833,0.94367,0.95614,0.96854,0.97813,0.97928,0.98369,0.98648,0.98913,0.99054,0.99287,0.99449,0.99582,0.99516,0.9954,0.99582,0.99523,0.99587,0.27777989618020293,90.00068636238575
0.25194,0.86259,0.9322,0.122,0.34928,0.2519400392936555,380.4294593334198,0.30327,0.78956,0.91744,0.19271,0.43898,0.89166,0.90998,0.92519,0.94189,0.95343,0.96016,0.96643,0.97031,0.97573,0.97907,0.98198,0.98498,0.98665,0.9895,0.98897,0.98915,0.99116,0.99182,0.99283,0.99179,0.30317882310461114,98.22993868589401,0.29489,0.79297,0.91359,0.17878,0.42282,0.88862,0.91104,0.92821,0.94268,0.95443,0.96462,0.97313,0.97813,0.98166,0.98346,0.98538,0.98524,0.98408,0.9834,0.98344,0.98613,0.98585,0.98708,0.9878,0.99001,0.2948306616809633,95.52513438463211
0.24784,0.8667,0.93419,0.11833,0.344,0.2478404381515964,374.23906160891056,0.29025,0.80572,0.91707,0.1779,0.42179,0.89657,0.91815,0.93151,0.94515,0.9571,0.96474,0.97189,0.97663,0.98034,0.98374,0.98564,0.98651,0.98807,0.98974,0.99039,0.99142,0.99291,0.99495,0.99652,0.99597,0.2902266082848296,94.03342108428478,0.28134,0.81134,0.91448,0.16291,0.40363,0.8933,0.91189,0.92674,0.94532,0.95645,0.96501,0.97152,0.97747,0.98113,0.98238,0.98466,0.98634,0.98703,0.98911,0.99053,0.99035,0.99161,0.99464,0.9939,0.99294,0.2813099237319864,91.14441528916359
0.24384,0.87086,0.93611,0.11463,0.33857,0.24383816241428552,368.19562524557114,0.27349,0.82702,0.91901,0.1584,0.398,0.89225,0.91314,0.92868,0.94535,0.95523,0.96611,0.97105,0.97295,0.97778,0.98348,0.98609,0.98668,0.99062,0.99196,0.99297,0.99369,0.99378,0.99294,0.99301,0.99202,0.2735587332719638,88.63302958011627,0.27017,0.82733,0.91612,0.14911,0.38614,0.89104,0.9119,0.92833,0.94155,0.95147,0.96293,0.96989,0.97704,0.98068,0.9825,0.98642,0.98893,0.98948,0.99055,0.99138,0.99183,0.99045,0.98917,0.98771,0.98557,0.2701608162879208,87.53210447728634
0.24065,0.87422,0.93786,0.11164,0.33413,0.24065089560305045,363.3828523606062,0.28139,0.82308,0.91622,0.16201,0.40251,0.89156,0.90761,0.92212,0.93699,0.9494,0.96178,0.97145,0.97765,0.9816,0.98462,0.98794,0.98911,0.9918,0.99262,0.99238,0.99294,0.99293,0.99381,0.99414,0.99601,0.2812910096052988,91.13828711211681,0.27677,0.81926,0.91351,0.15607,0.39506,0.87932,0.89584,0.91537,0.92999,0.94356,0.95524,0.96364,0.96827,0.97277,0.97576,0.97912,0.97937,0.98128,0.98483,0.98608,0.98764,0.98885,0.99052,0.99005,0.99151,0.2767878453488703,89.67926189303398
0.23724,0.87823,0.94018,0.10808,0.32875,0.2372403890683951,358.2329874932766,0.30082,0.8004,0.91952,0.18278,0.42752,0.89513,0.91653,0.93193,0.94335,0.95681,0.96383,0.97158,0.97616,0.97816,0.97984,0.98246,0.98594,0.98775,0.98929,0.98936,0.98881,0.98806,0.9893,0.98878,0.9883,0.30079931848578983,97.4589791893959,0.29345,0.80414,0.91798,0.16913,0.41126,0.89168,0.91106,0.92834,0.94217,0.95297,0.96465,0.97154,0.97684,0.97967,0.98183,0.98223,0.98733,0.98797,0.98844,0.99172,0.99397,0.99616,0.99561,0.99487,0.99544,0.293392070143679,95.05903072655201
0.2378,0.8772,0.93922,0.10901,0.33016,0.23780074099337817,359.07911890000105,0.27661,0.82555,0.91662,0.15975,0.39969,0.88141,0.90172,0.92127,0.9324,0.94385,0.95649,0.96195,0.96691,0.97296,0.97851,0.98079,0.98494,0.98961,0.99073,0.99241,0.99297,0.99295,0.99401,0.99654,0.99602,0.27658203418975996,89.61257907748222,0.27211,0.82471,0.91398,0.15137,0.38906,0.8886,0.90923,0.928,0.94056,0.95082,0.95826,0.9664,0.97153,0.97457,0.97784,0.98278,0.98584,0.98531,0.98919,0.99431,0.99678,0.99724,0.9979,0.9988,0.99861,0.2721355323346309,88.1719124764204
0.23236,0.88445,0.94217,0.10258,0.32028,0.23235844313012843,350.86124912649393,0.27754,0.82146,0.91695,0.1635,0.40435,0.88633,0.90528,0.92207,0.93882,0.95699,0.96477,0.97438,0.98094,0.98202,0.98645,0.98625,0.98829,0.9908,0.99148,0.9934,0.99422,0.9953,0.99677,0.99753,0.99715,0.27754508759136554,89.92460837960243,0.27092,0.82337,0.91402,0.15253,0.39055,0.8927,0.91263,0.92594,0.94018,0.95,0.96006,0.96507,0.97207,0.97498,0.97908,0.98163,0.98192,0.98365,0.98787,0.98843,0.98949,0.98905,0.9927,0.99279,0.99299,0.27094752221931645,87.78699719905853
0.23158,0.88508,0.94232,0.10199,0.31936,0.23158307442601944,349.69044238328934,0.2778,0.82068,0.91697,0.16421,0.40522,0.88676,0.90882,0.92443,0.93803,0.95063,0.95936,0.96919,0.97431,0.97678,0.98188,0.98624,0.98756,0.9901,0.99201,0.99102,0.99069,0.99291,0.99491,0.99413,0.99457,0.27779667870498,90.00612390041351,0.26929,0.82207,0.91448,0.15365,0.39199,0.89029,0.91163,0.92803,0.94511,0.95785,0.96771,0.97355,0.97886,0.98172,0.98352,0.98545,0.98702,0.98891,0.99216,0.99181,0.99412,0.99426,0.99452,0.99366,0.99273,0.26931281369409443,87.2573516368866
0.23141,0.88595,0.94295,0.10123,0.31816,0.23141208409967012,349.4322469905019,0.27354,0.82144,0.91865,0.16351,0.40436,0.89448,0.91706,0.93326,0.94865,0.9568,0.96361,0.97068,0.9757,0.98075,0.98296,0.98517,0.98819,0.98957,0.99259,0.99583,0.99534,0.99556,0.99599,0.99651,0.9973,0.2735255276439367,88.62227095663548,0.26586,0.82497,0.91508,0.15114,0.38877,0.89194,0.91329,0.93199,0.94366,0.95448,0.96251,0.96871,0.97247,0.97795,0.98199,0.98329,0.98589,0.98493,0.98686,0.9878,0.98716,0.98787,0.98831,0.98752,0.99112,0.26584675622943005,86.13434901833534
0.22409,0.89202,0.94648,0.09586,0.30961,0.22408906052148106,338.3744813874364,0.28575,0.81794,0.91748,0.16672,0.40831,0.89147,0.91165,0.93014,0.94404,0.95468,0.96062,0.96759,0.97489,0.97899,0.98347,0.98845,0.98963,0.99229,0.99317,0.99301,0.99361,0.99458,0.99588,0.99651,0.99592,0.2857711192358423,92.58984263241291,0.28169,0.8181,0.91522,0.15708,0.39633,0.89536,0.91606,0.93041,0.94667,0.95436,0.96459,0.97049,0.97446,0.9786,0.98012,0.98417,0.9874,0.98813,0.98786,0.98837,0.99101,0.9906,0.99141,0.99246,0.99277,0.2816344139476617,91.2495501190424
0.22348,0.8945,0.94679,0.0936,0.30595,0.22348381341589207,337.46055825799704,0.27343,0.82997,0.92011,0.1557,0.39459,0.8903,0.90926,0.92692,0.93729,0.95004,0.95947,0.9687,0.97339,0.97946,0.98331,0.9863,0.98874,0.99122,0.992,0.9937,0.9968,0.99638,0.99697,0.99656,0.99601,0.27350813090617276,88.61663441359997,0.26992,0.8252,0.91575,0.15094,0.38852,0.88827,0.90855,0.92682,0.94193,0.95243,0.96241,0.96787,0.9717,0.97693,0.98022,0.98343,0.98465,0.984,0.98661,0.98712,0.98778,0.98877,0.9914,0.99126,0.98988,0.2698450065505357,87.42978212237358
0.2227,0.89451,0.94719,0.09363,0.306,0.22269616797072997,336.27121363580227,0.28488,0.81713,0.91665,0.16746,0.40922,0.89622,0.91365,0.93235,0.9443,0.95447,0.96199,0.9698,0.97215,0.97579,0.98059,0.98481,0.9871,0.99121,0.99387,0.99442,0.99523,0.9964,0.99581,0.99639,0.99723,0.2847814958220647,92.26920464634895,0.27748,0.814,0.9124,0.16062,0.40077,0.89285,0.91028,0.92558,0.94059,0.95277,0.96082,0.96969,0.97661,0.98216,0.98363,0.98585,0.98879,0.99013,0.99071,0.98967,0.99057,0.99191,0.9937,0.99391,0.99276,0.2774372696876526,89.88967537879944
0.21604,0.89999,0.94993,0.08876,0.29792,0.21604120773294114,326.2222236767411,0.27529,0.81976,0.91676,0.16505,0.40627,0.88698,0.9074,0.9229,0.93761,0.95514,0.96311,0.96979,0.97705,0.98212,0.98465,0.98841,0.9922,0.99452,0.99572,0.99593,0.9954,0.99563,0.99602,0.9954,0.99475,0.27521719838734027,89.17037227749825,0.27105,0.82175,0.91276,0.15392,0.39233,0.89068,0.90847,0.9251,0.94235,0.95389,0.96347,0.97214,0.97603,0.98072,0.98384,0.98453,0.98682,0.98927,0.99178,0.99353,0.99509,0.99627,0.99579,0.99499,0.99566,0.27099886738959655,87.80363303422928
0.21374,0.90246,0.95104,0.08658,0.29424,0.213739042285065,322.74595385044813,0.27908,0.81679,0.91707,0.16777,0.4096,0.88563,0.90816,0.92387,0.93532,0.94633,0.95762,0.96595,0.97208,0.97822,0.98117,0.98283,0.98536,0.99032,0.99038,0.99071,0.99271,0.99162,0.99261,0.99519,0.99583,0.27910988147795934,90.43160159885883,0.27169,0.81882,0.91444,0.15646,0.39555,0.88798,0.90986,0.92595,0.94156,0.9511,0.96053,0.96746,0.97554,0.9777,0.97998,0.98205,0.98395,0.98425,0.98601,0.98848,0.99016,0.99169,0.99272,0.99508,0.99566,0.27158687705243073,87.99414816498756
0.21305,0.90268,0.95142,0.08641,0.29395,0.21305057835697339,321.7063733190298,0.27376,0.82176,0.91748,0.16322,0.40401,0.89101,0.91365,0.93004,0.94527,0.95543,0.96264,0.96908,0.97655,0.98099,0.98539,0.98656,0.98814,0.98991,0.99228,0.99396,0.9947,0.99406,0.99417,0.9954,0.99469,0.2737891575160586,88.70768703520298,0.26647,0.82557,0.91505,0.15063,0.38811,0.88435,0.90482,0.92061,0.93322,0.94585,0.95844,0.96477,0.96989,0.97444,0.9781,0.98315,0.98474,0.98686,0.98845,0.98911,0.98847,0.99148,0.99452,0.99616,0.99559,0.2664991095202205,86.34571148455143
0.20866,0.90748,0.95337,0.08214,0.28659,0.20865785110470475,315.0733551681042,0.28148,0.82081,0.91666,0.16409,0.40508,0.8894,0.91062,0.92735,0.94175,0.94938,0.95927,0.96655,0.97464,0.97899,0.98239,0.98425,0.98741,0.98818,0.99244,0.99429,0.9951,0.99631,0.99688,0.99633,0.99587,0.2815683927892903,91.22815926373005,0.27699,0.81462,0.91269,0.16008,0.4001,0.89382,0.91452,0.93015,0.94532,0.95683,0.96504,0.97341,0.97747,0.98269,0.98428,0.98629,0.98682,0.98765,0.98992,0.98994,0.98953,0.99087,0.98958,0.988,0.99022,0.27706391350538645,89.7687079757452
0.20371,0.9109,0.95541,0.07909,0.28122,0.20371386020487509,307.60792890936136,0.27354,0.82479,0.91877,0.16045,0.40056,0.88986,0.91059,0.92487,0.94145,0.95418,0.96409,0.97085,0.97524,0.97852,0.98261,0.98666,0.98572,0.9869,0.98721,0.99115,0.99302,0.99385,0.99401,0.99427,0.99602,0.2735021515392963,88.614697098732,0.26648,0.82796,0.91544,0.14856,0.38544,0.88525,0.9069,0.92697,0.94489,0.95425,0.95949,0.96826,0.97156,0.97785,0.98176,0.98358,0.98688,0.98878,0.99124,0.99359,0.99368,0.9946,0.99591,0.99648,0.99592,0.2665265264150537,86.3545945584774
0.20744,0.90916,0.95413,0.08064,0.28398,0.20744018865539537,313.234684869647,0.27339,0.82266,0.91876,0.1624,0.40299,0.89487,0.91663,0.93257,0.94551,0.95672,0.96339,0.96991,0.97345,0.97731,0.98331,0.9863,0.98827,0.98868,0.98856,0.99006,0.99105,0.99072,0.99041,0.99156,0.99302,0.2734842354224788,88.60889227688313,0.2655,0.82961,0.91676,0.14714,0.38358,0.89501,0.91377,0.92978,0.942,0.95377,0.96699,0.97221,0.97794,0.98156,0.98529,0.98797,0.9897,0.9907,0.9914,0.99368,0.99377,0.99457,0.99574,0.99511,0.99417,0.2655760410391254,86.04663729667664
0.20184,0.91327,0.9565,0.07699,0.27747,0.2018406527277255,304.7793856188655,0.27616,0.82127,0.9189,0.16367,0.40456,0.89453,0.91235,0.92896,0.94343,0.95367,0.96172,0.96827,0.97286,0.97927,0.98048,0.98761,0.99063,0.99239,0.99694,0.99792,0.99767,0.99825,0.999,0.99884,0.99866,0.27611741621369196,89.4620428532362,0.26976,0.82407,0.91541,0.15192,0.38977,0.88957,0.91043,0.92402,0.93897,0.95084,0.95932,0.96937,0.97382,0.97823,0.98381,0.98583,0.98822,0.98909,0.99103,0.99203,0.99419,0.99426,0.99559,0.99621,0.99552,0.2697878439945203,87.41126145422459
0.20177,0.91464,0.95667,0.07578,0.27529,0.20177323658340024,304.6775872409344,0.28234,0.82062,0.91566,0.16427,0.4053,0.8896,0.90923,0.92589,0.93888,0.95197,0.96214,0.96882,0.97272,0.97604,0.98279,0.98761,0.98768,0.99004,0.99138,0.993,0.99284,0.99187,0.99268,0.99405,0.99447,0.2822806030327891,91.45891538262367,0.27549,0.81747,0.91341,0.15762,0.39701,0.8822,0.90456,0.92633,0.93791,0.94887,0.95772,0.96406,0.97105,0.97608,0.97991,0.98469,0.98713,0.98856,0.99029,0.98986,0.98924,0.98851,0.99121,0.99121,0.99269,0.27553002246552044,89.27172727882862
0.19774,0.91772,0.95837,0.07303,0.27025,0.19774156475797394,298.58976278454065,0.27377,0.82615,0.91806,0.1592,0.399,0.88683,0.91041,0.92743,0.943,0.95387,0.96377,0.97002,0.97343,0.97828,0.98458,0.98789,0.99067,0.99341,0.99318,0.99444,0.99685,0.99643,0.99694,0.99769,0.99728,0.27378910950120583,88.7076714783907,0.26823,0.82695,0.91483,0.14943,0.38656,0.88929,0.91148,0.92795,0.94083,0.95205,0.96208,0.97011,0.9738,0.97471,0.97858,0.98059,0.98233,0.98519,0.98786,0.98837,0.98948,0.98981,0.9906,0.9903,0.99283,0.2681520951014978,86.88127881288528
0.20131,0.91554,0.95739,0.07498,0.27382,0.2013129799127184,303.9825996682048,0.27299,0.82342,0.91783,0.1617,0.40212,0.89683,0.9163,0.92907,0.94307,0.95627,0.96514,0.9732,0.9757,0.98133,0.98394,0.98677,0.99219,0.99293,0.99344,0.99398,0.99621,0.9983,0.99903,0.99888,0.99872,0.27324174491711606,88.5303253531456,0.26612,0.8252,0.91445,0.15095,0.38852,0.89529,0.91606,0.93111,0.94444,0.95428,0.96026,0.9669,0.97235,0.97869,0.98235,0.98645,0.98951,0.99179,0.99148,0.99117,0.99072,0.99224,0.99441,0.99371,0.99418,0.2662503780958093,86.26512250304222
0.19116,0.92207,0.96085,0.06917,0.263,0.19115883015244212,288.6498335301876,0.27,0.82583,0.91971,0.15949,0.39936,0.89404,0.9127,0.92673,0.94279,0.95392,0.96192,0.96695,0.97185,0.97865,0.98312,0.98513,0.98707,0.98727,0.98824,0.98958,0.9906,0.99201,0.991,0.99326,0.99355,0.2699227716635775,87.4549780189991,0.26562,0.82586,0.91489,0.15038,0.38778,0.89014,0.90863,0.92534,0.94001,0.95243,0.95967,0.96599,0.9702,0.97493,0.9777,0.98069,0.98372,0.98626,0.98733,0.98918,0.99101,0.98975,0.99028,0.99012,0.99134,0.2657898665854224,86.11591677367687
0.19192,0.92231,0.96087,0.06897,0.26263,0.19191563519223637,289.7926091402769,0.27182,0.82236,0.91825,0.16267,0.40332,0.89301,0.91447,0.92836,0.93979,0.95247,0.96366,0.9707,0.97589,0.9799,0.98115,0.98313,0.98546,0.98641,0.9896,0.99249,0.9939,0.99311,0.99511,0.99542,0.99738,0.27174583698312443,88.04565118253231,0.26683,0.82518,0.91394,0.15097,0.38854,0.89697,0.91848,0.93514,0.94715,0.9582,0.96461,0.97158,0.97783,0.98119,0.98318,0.98542,0.98848,0.98982,0.99052,0.98994,0.99182,0.99263,0.99364,0.99397,0.9929,0.26685839647680154,86.4621204584837
0.19068,0.92431,0.96156,0.06719,0.25921,0.19067610484973485,287.9209183230996,0.27813,0.81433,0.91795,0.17003,0.41234,0.89631,0.90988,0.92844,0.94444,0.95553,0.96221,0.97032,0.97615,0.97872,0.97981,0.9836,0.9901,0.99108,0.99203,0.99309,0.99373,0.99462,0.99394,0.99762,0.99722,0.27811620646604784,90.1096508949995,0.27509,0.81619,0.91272,0.15873,0.3984,0.88289,0.90577,0.92248,0.93587,0.95151,0.9642,0.96941,0.97325,0.97989,0.98484,0.98514,0.9859,0.98818,0.98936,0.99083,0.99201,0.99267,0.9926,0.99145,0.99299,0.2751242090706472,89.1402437388897
0.18797,0.92582,0.96261,0.06586,0.25664,0.18797149814615977,283.83696220070124,0.26912,0.82782,0.91978,0.15767,0.39708,0.90002,0.91719,0.9371,0.94696,0.95752,0.96573,0.97008,0.97381,0.97994,0.98295,0.9846,0.98874,0.98975,0.9909,0.99259,0.99225,0.99206,0.99173,0.9904,0.99447,0.2690887639965908,87.18475953489542,0.26399,0.82929,0.91608,0.14741,0.38395,0.89482,0.91302,0.92877,0.94095,0.95007,0.95967,0.96899,0.97464,0.98268,0.98501,0.98536,0.98837,0.98999,0.99181,0.99075,0.9935,0.9925,0.99242,0.99373,0.99267,0.26401788240045676,85.541793897748
0.18611,0.92711,0.96294,0.06471,0.25438,0.1861108177643738,281.02733482420444,0.28321,0.81898,0.91693,0.16577,0.40715,0.896,0.91517,0.93399,0.94635,0.95495,0.96506,0.97245,0.97712,0.98086,0.98447,0.98664,0.98874,0.98976,0.99362,0.99569,0.99598,0.99639,0.99701,0.9965,0.99733,0.2832758290072282,91.78136859834194,0.27885,0.81332,0.91272,0.1612,0.4015,0.88221,0.9011,0.91984,0.9328,0.94337,0.95333,0.96121,0.9703,0.97357,0.97538,0.97887,0.98257,0.98356,0.98615,0.98664,0.98796,0.98915,0.99322,0.99352,0.99551,0.2788515503943702,90.34790232777596
0.18651,0.92778,0.96299,0.06413,0.25323,0.18651488428281632,281.63747526705265,0.27032,0.82562,0.91907,0.15969,0.39961,0.89502,0.9166,0.93009,0.9424,0.95645,0.96541,0.97245,0.97679,0.98112,0.98341,0.98692,0.99187,0.99322,0.99491,0.99568,0.99599,0.99551,0.99495,0.99422,0.99471,0.27020148702977614,87.54528179764748,0.26571,0.82621,0.91583,0.15007,0.38739,0.88208,0.90358,0.91946,0.93799,0.95272,0.96453,0.97244,0.97914,0.98089,0.98317,0.98346,0.98358,0.98454,0.98517,0.98538,0.98669,0.9866,0.98897,0.98986,0.98957,0.26569036881864805,86.08367949724197
0.18369,0.92925,0.96428,0.06281,0.25062,0.18368836378320952,277.3694293126464,0.26757,0.83176,0.91984,0.15406,0.39251,0.89405,0.91502,0.93411,0.94579,0.95564,0.96287,0.97065,0.9762,0.97996,0.98429,0.98573,0.98817,0.9884,0.99124,0.99088,0.9907,0.9921,0.99206,0.99428,0.99598,0.26746191383327966,86.65766008198261,0.26307,0.83039,0.91661,0.14647,0.38271,0.8948,0.91507,0.93274,0.94471,0.95337,0.96244,0.96983,0.97554,0.9798,0.98259,0.98203,0.98395,0.98809,0.98806,0.9873,0.98868,0.98815,0.98854,0.99037,0.98903,0.2630966048641705,85.24329997599125
0.18415,0.92994,0.96437,0.06219,0.24939,0.1841475109637573,278.06274155527353,0.27112,0.82754,0.91859,0.15793,0.3974,0.89279,0.91246,0.9294,0.9406,0.95368,0.96203,0.96865,0.97375,0.9784,0.97978,0.98483,0.9871,0.98955,0.99315,0.99305,0.99209,0.99279,0.9927,0.99406,0.99586,0.2711354340484113,87.84788063168526,0.26631,0.82547,0.91506,0.15072,0.38822,0.88982,0.90973,0.92552,0.94461,0.95334,0.96199,0.96821,0.97378,0.97792,0.98129,0.98544,0.9873,0.98744,0.98956,0.9918,0.99076,0.99323,0.99336,0.99228,0.99102,0.2662905020478331,86.27812266349792
0.17878,0.9335,0.96627,0.05902,0.24295,0.1787841955952297,269.96413534879684,0.26976,0.82921,0.9191,0.1564,0.39547,0.89729,0.91605,0.9315,0.94249,0.95497,0.96581,0.97289,0.97559,0.97993,0.9828,0.98637,0.9878,0.98986,0.99307,0.99434,0.99369,0.99457,0.99372,0.99525,0.99733,0.26995145764063905,87.46427227556705,0.26624,0.82749,0.91549,0.14897,0.38597,0.89376,0.91458,0.93068,0.94312,0.95635,0.96616,0.97187,0.97694,0.97907,0.98106,0.98475,0.98734,0.9891,0.99097,0.9906,0.99096,0.99046,0.98911,0.99098,0.98978,0.2662070115775238,86.2510717511177
0.17521,0.93549,0.96745,0.05726,0.2393,0.17521159872906097,264.5695140808821,0.27163,0.82319,0.91948,0.16191,0.40238,0.88752,0.91013,0.92726,0.94258,0.95412,0.96098,0.96916,0.97557,0.9815,0.98526,0.98877,0.99016,0.99123,0.99264,0.99448,0.99378,0.99387,0.9931,0.99431,0.99362,0.271625152386633,88.00654937326908,0.2674,0.82373,0.91542,0.15221,0.39015,0.88792,0.91104,0.92588,0.94083,0.95463,0.96033,0.96698,0.97138,0.97286,0.97732,0.9799,0.98153,0.9859,0.9865,0.98902,0.99017,0.9925,0.99452,0.99497,0.99563,0.26741049921622984,86.64100174605846
0.17313,0.93708,0.96799,0.05585,0.23633,0.17313468430117265,261.4333732947707,0.26996,0.82835,0.91915,0.15719,0.39647,0.88644,0.90413,0.9243,0.94064,0.9521,0.96101,0.96542,0.97191,0.97895,0.98367,0.98558,0.98835,0.99243,0.99447,0.99513,0.99608,0.9973,0.99696,0.99771,0.99733,0.270145174069905,87.52703639864922,0.26626,0.82721,0.91508,0.14921,0.38628,0.89184,0.91193,0.93143,0.94468,0.95581,0.96721,0.97203,0.97624,0.98176,0.98725,0.9878,0.98993,0.99099,0.99113,0.99353,0.99432,0.99537,0.99567,0.99876,0.9986,0.26624252095266626,86.26257678866386
0.17341,0.93706,0.968,0.05588,0.23638,0.17340854606190265,261.846904553473,0.26761,0.82681,0.91938,0.1586,0.39825,0.89646,0.91628,0.93294,0.94682,0.95752,0.96419,0.9698,0.97887,0.98187,0.98306,0.98398,0.98507,0.98673,0.99124,0.99079,0.99117,0.99451,0.99471,0.99403,0.9932,0.26768750821550685,86.73075266182423,0.26382,0.83017,0.91627,0.14665,0.38295,0.89075,0.91516,0.92719,0.94024,0.95332,0.964,0.96863,0.97421,0.97872,0.98054,0.98457,0.98682,0.98813,0.98974,0.99133,0.99092,0.9904,0.99123,0.99137,0.99285,0.2638009543772097,85.47150921821594
