train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.19,0.65,0.2577035846079097,43.80960938334465,0.07,0.93,0.19,0.62,0.2583777302503586,6.4594432562589645,1712335776,,True,100,436887df,2024-04-05_18-49-36,76.33127617835999,7478.51619720459,34108,AT-MB-PC-EOS,127.0.0.1,7478.51619720459,100,64,3,0.5,1e-05,436887df
0.08,0.92,0.24,0.74,0.2218007513705422,37.70612773299217,0.07,0.93,0.25,0.76,0.2145615792274475,5.364039480686188,1712334490,,True,45,fe5d98d6,2024-04-05_18-28-10,138.2801342010498,6184.185851097107,38284,AT-MB-PC-EOS,127.0.0.1,6184.185851097107,45,256,6,0.5,0.001,fe5d98d6
0.08,0.92,0.19,0.65,0.25777326988823274,43.821455880999565,0.07,0.93,0.19,0.62,0.2585506385564804,6.46376596391201,1712335815,,True,100,70d7aca3,2024-04-05_18-50-15,72.54809069633484,7501.673900842667,18604,AT-MB-PC-EOS,127.0.0.1,7501.673900842667,100,64,3,0.5,1e-05,70d7aca3
0.08,0.67,0.1,0.53,0.6038564643439125,102.65559893846512,0.07,0.79,0.11,0.53,0.5401582002639771,13.503955006599426,1712329025,,True,5,c950520c,2024-04-05_16-57-05,138.93920636177063,704.3820168972015,23328,AT-MB-PC-EOS,127.0.0.1,704.3820168972015,5,64,6,0.5,1e-05,c950520c
0.08,0.94,0.56,0.88,0.16336171771673597,27.771492011845112,0.07,0.94,0.38,0.79,0.20582045882940292,5.145511470735073,1712335834,,True,100,8376bffa,2024-04-05_18-50-34,68.28440403938293,7505.353917121887,20316,AT-MB-PC-EOS,127.0.0.1,7505.353917121887,100,64,3,0.0,0.0001,8376bffa
0.08,0.93,0.44,0.85,0.18505969520877388,31.460148185491562,0.07,0.93,0.35,0.8,0.20028361767530442,5.00709044188261,1712336558,,True,100,b602d7d6,2024-04-05_19-02-38,75.93554353713989,7523.724910736084,24920,AT-MB-PC-EOS,127.0.0.1,7523.724910736084,100,256,3,0.5,0.001,b602d7d6
0.08,0.91,0.1,0.5,0.34748725356424554,59.072833105921745,0.07,0.91,0.09,0.52,0.3310928612947464,8.27732153236866,1712335634,,True,5,20ebec91,2024-04-05_18-47-14,224.3598654270172,1133.5454149246216,1796,AT-MB-PC-EOS,127.0.0.1,1133.5454149246216,5,256,10,0.5,0.0001,20ebec91
0.08,0.8,0.08,0.47,0.5016643425997566,85.28293824195862,0.07,0.87,0.08,0.46,0.4464102566242218,11.160256415605545,1712336795,,True,5,6c6096b7,2024-04-05_19-06-35,233.06289649009705,1152.2776045799255,16852,AT-MB-PC-EOS,127.0.0.1,1152.2776045799255,5,256,10,0.2,1e-05,6c6096b7
0.08,0.93,0.25,0.71,0.23994889618719326,40.79131235182285,0.07,0.93,0.23,0.68,0.24799969404935837,6.199992351233959,1712337935,,True,15,ff8e6b6f,2024-04-05_19-25-35,145.99788427352905,2150.2051723003387,29544,AT-MB-PC-EOS,127.0.0.1,2150.2051723003387,15,64,6,0.2,0.0001,ff8e6b6f
0.08,0.58,0.09,0.51,0.6695622104055742,113.8255757689476,0.07,0.66,0.1,0.5,0.629893651008606,15.747341275215149,1712336217,,True,5,d5746a2e,2024-04-05_18-56-57,78.76433086395264,393.2228033542633,10428,AT-MB-PC-EOS,127.0.0.1,393.2228033542633,5,256,3,0.5,1e-05,d5746a2e
