train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/modules/1/times
0.50014,0.50014,0.48269,0.49126,0.50002,0.7227474045961402,1243.1255359053612,0.5,0.5,0.45622,0.47711,0.50006,0.7245753587753961,265.9191566705704,0.49974,0.49972,0.46232,0.48029,0.50001,0.7263415055732204,265.11464953422546,1713409587,,False,1,d3f2d5ec,2024-04-18_05-06-27,635.0445790290833,635.0445790290833,28408,AT-MB-PC-E13,127.0.0.1,635.0445790290833,1,3
0.82896,0.82454,0.83577,0.83012,0.93479,0.2991467550938386,514.5324187614024,0.91584,0.93746,0.89114,0.91371,0.98374,0.15897500413477583,58.34382651746273,0.92437,0.94551,0.90065,0.92254,0.98561,0.15275649999919003,55.75612249970436,1713410175,,False,2,d3f2d5ec,2024-04-18_05-16-15,588.3146376609802,1223.3592166900635,28408,AT-MB-PC-E13,127.0.0.1,1223.3592166900635,2,3
0.93877,0.93844,0.93915,0.9388,0.98994,0.12741798839929816,219.15894004679285,0.9586,0.95923,0.95792,0.95857,0.9956,0.08472203872308048,31.09298821137054,0.95949,0.96178,0.95701,0.95939,0.99587,0.08556922407037808,31.232766785688,1713410759,,False,3,d3f2d5ec,2024-04-18_05-25-59,583.90940117836,1807.2686178684235,28408,AT-MB-PC-E13,127.0.0.1,1807.2686178684235,3,3
0.9588,0.95823,0.95943,0.95883,0.99534,0.08568342945353685,147.3754986600834,0.96525,0.96748,0.96286,0.96516,0.99707,0.0662377515108463,24.309254804480588,0.96703,0.96887,0.96506,0.96696,0.9975,0.06133592145745515,22.38761133197113,1713411343,,False,4,d3f2d5ec,2024-04-18_05-35-43,583.8324823379517,2391.101100206375,28408,AT-MB-PC-E13,127.0.0.1,2391.101100206375,4,3
0.96458,0.96549,0.96361,0.96455,0.99661,0.07192502921923649,123.71105025708675,0.96508,0.96923,0.96065,0.96492,0.99706,0.06979327707751895,25.614132687449455,0.96908,0.96836,0.96985,0.96911,0.99737,0.06758823838222083,24.669707009510603,1713411925,,False,5,d3f2d5ec,2024-04-18_05-45-25,582.1899778842926,2973.2910780906677,28408,AT-MB-PC-E13,127.0.0.1,2973.2910780906677,5,3
0.96513,0.96639,0.96379,0.96509,0.99667,0.070914986787948,121.97377727527055,0.96286,0.96255,0.9632,0.96287,0.99679,0.06980222703845237,25.617417323112022,0.96677,0.96757,0.96591,0.96674,0.99716,0.06792155455563485,24.79136741280672,1713412508,,False,6,d3f2d5ec,2024-04-18_05-55-08,583.0763509273529,3556.3674290180206,28408,AT-MB-PC-E13,127.0.0.1,3556.3674290180206,6,3
0.96614,0.96428,0.96815,0.96621,0.99689,0.06844004969556577,117.71688547637314,0.95809,0.98926,0.92624,0.95671,0.99647,0.0821634237451494,30.153976514469832,0.96095,0.98856,0.93268,0.95981,0.99659,0.08274877039741163,30.203301195055246,1713413093,,False,7,d3f2d5ec,2024-04-18_06-04-53,584.9907810688019,4141.3582100868225,28408,AT-MB-PC-E13,127.0.0.1,4141.3582100868225,7,3
0.96679,0.96458,0.96917,0.96687,0.99705,0.06570029536522397,113.00450802818523,0.96269,0.93778,0.99114,0.96372,0.99699,0.07402673309871277,27.167811047227588,0.96189,0.93753,0.98972,0.96292,0.99652,0.08465701696233288,30.8998111912515,1713413676,,False,8,d3f2d5ec,2024-04-18_06-14-36,583.3453030586243,4724.703513145447,28408,AT-MB-PC-E13,127.0.0.1,4724.703513145447,8,3
0.96789,0.97,0.96564,0.96781,0.99712,0.06559523073607801,112.82379686605418,0.96942,0.97533,0.9632,0.96923,0.99788,0.056173860869914494,20.61580693925862,0.97225,0.98082,0.96334,0.972,0.99816,0.0525770068340871,19.190607494441792,1713414260,,False,9,d3f2d5ec,2024-04-18_06-24-20,583.882750749588,5308.586263895035,28408,AT-MB-PC-E13,127.0.0.1,5308.586263895035,9,3
0.96886,0.96713,0.97071,0.96892,0.99727,0.062366294123294634,107.27002589206677,0.96695,0.98859,0.9448,0.9662,0.99747,0.06469225554206162,23.742057783936616,0.96668,0.98418,0.94861,0.96607,0.99702,0.06872075046189384,25.083073918591253,1713414845,,False,10,d3f2d5ec,2024-04-18_06-34-05,584.4035458564758,5892.989809751511,28408,AT-MB-PC-E13,127.0.0.1,5892.989809751511,10,3
