train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.08,0.92,0.19,0.65,0.2548628020374214,43.32667634636164,0.07,0.93,0.14,0.56,0.4910552209615707,12.276380524039268,1711974959,,True,100,f2c7104d,2024-04-01_14-35-59,46.200096130371094,4520.422623634338,17100,AT-MB-PC-EOS,127.0.0.1,4520.422623634338,100,64,3,0.5,1e-05,f2c7104d
0.08,0.92,0.15,0.61,0.26383384466171267,44.85175359249115,0.07,0.93,0.09,0.47,0.981314834356308,24.5328708589077,1711970791,,True,5,fff672ce,2024-04-01_13-26-31,70.89626145362854,344.9980435371399,28168,AT-MB-PC-EOS,127.0.0.1,344.9980435371399,5,256,6,0.5,0.001,fff672ce
0.08,0.92,0.19,0.65,0.2547878362238407,43.31393215805292,0.07,0.93,0.14,0.56,0.49106248676776887,12.276562169194221,1711974995,,True,100,3d5f8ea4,2024-04-01_14-36-35,42.089123010635376,4541.309671640396,28664,AT-MB-PC-EOS,127.0.0.1,4541.309671640396,100,64,3,0.5,1e-05,3d5f8ea4
0.08,0.9,0.08,0.5,0.3456752003115766,58.764784052968025,0.07,0.93,0.08,0.46,0.6018193084001541,15.045482710003853,1711971541,,True,15,0d87d442,2024-04-01_13-39-01,75.66552114486694,1080.0612342357635,16812,AT-MB-PC-EOS,127.0.0.1,1080.0612342357635,15,64,6,0.5,1e-05,0d87d442
0.08,0.96,0.78,0.96,0.10868134847020401,18.475829239934683,0.07,0.93,0.4,0.81,0.21919572860002517,5.479893215000629,1711974986,,True,100,60fc056d,2024-04-01_14-36-26,42.87700867652893,4515.8981165885925,24044,AT-MB-PC-EOS,127.0.0.1,4515.8981165885925,100,64,3,0.0,0.0001,60fc056d
0.08,0.92,0.17,0.62,0.2627246330766117,44.66318762302399,0.07,0.93,0.1,0.47,0.8099538654088974,20.248846635222435,1711971024,,True,5,184c5548,2024-04-01_13-30-24,42.94785189628601,223.69229531288147,25980,AT-MB-PC-EOS,127.0.0.1,223.69229531288147,5,256,3,0.5,0.001,184c5548
0.08,0.89,0.07,0.39,0.3886378677452312,66.0684375166893,0.07,0.93,0.06,0.39,0.7601734381914139,19.004335954785347,1711971584,,True,5,d95538b4,2024-04-01_13-39-44,104.29811024665833,550.3471040725708,27256,AT-MB-PC-EOS,127.0.0.1,550.3471040725708,5,256,10,0.5,0.0001,d95538b4
0.08,0.75,0.08,0.48,0.5426804277826758,92.25567272305489,0.07,0.77,0.07,0.45,0.6196806812286377,15.492017030715942,1711972103,,True,5,104407f5,2024-04-01_13-48-23,108.54818677902222,548.8793823719025,12032,AT-MB-PC-EOS,127.0.0.1,548.8793823719025,5,256,10,0.2,1e-05,104407f5
0.08,0.95,0.64,0.92,0.14353789402281536,24.401441983878613,0.07,0.94,0.41,0.8,0.22551098346710205,5.637774586677551,1711979270,,True,100,b6ba09a4,2024-04-01_15-47-50,79.25775051116943,7673.859204530716,21868,AT-MB-PC-EOS,127.0.0.1,7673.859204530716,100,64,6,0.2,0.0001,b6ba09a4
0.08,0.52,0.09,0.51,0.7442966128096861,126.53042417764664,0.07,0.53,0.08,0.46,0.904751091003418,22.61877727508545,1711972347,,True,5,fec4da08,2024-04-01_13-52-27,43.35888195037842,230.40391397476196,27868,AT-MB-PC-EOS,127.0.0.1,230.40391397476196,5,256,3,0.5,1e-05,fec4da08
0.08,0.95,0.68,0.93,0.1305372027789845,22.191324472427368,0.07,0.93,0.41,0.83,0.21760886490345002,5.44022162258625,1711984057,,True,100,ce07315c,2024-04-01_17-07-37,110.13078308105469,11697.956303358078,23576,AT-MB-PC-EOS,127.0.0.1,11697.956303358078,100,256,10,0.2,0.001,ce07315c
0.08,0.64,0.08,0.5,0.640707812239142,108.92032808065414,0.07,0.61,0.1,0.52,0.6351608848571777,15.879022121429443,1711975370,,True,5,ca5971f2,2024-04-01_14-42-50,82.89190816879272,402.0347328186035,8992,AT-MB-PC-EOS,127.0.0.1,402.0347328186035,5,128,6,0.5,1e-05,ca5971f2
0.08,0.99,0.99,1.0,0.020471363320179722,3.4801317644305527,0.07,0.93,0.44,0.78,0.45701445162296295,11.425361290574074,1711979806,,True,100,a8c1eafa,2024-04-01_15-56-46,48.27979278564453,4810.847324371338,20876,AT-MB-PC-EOS,127.0.0.1,4810.847324371338,100,128,3,0.0,0.001,a8c1eafa
0.08,0.93,0.28,0.75,0.22666388267979903,38.532860055565834,0.07,0.93,0.25,0.7,0.24991656064987183,6.247914016246796,1711976844,,True,15,a39632e6,2024-04-01_15-07-24,122.49760174751282,1841.5734918117523,21748,AT-MB-PC-EOS,127.0.0.1,1841.5734918117523,15,128,10,0.2,0.0001,a39632e6
0.08,0.69,0.09,0.48,0.6052380831802593,102.89047414064407,0.07,0.72,0.08,0.44,0.6285909867286682,15.714774668216705,1711975625,,True,5,646690be,2024-04-01_14-47-05,45.55533242225647,246.61899709701538,20316,AT-MB-PC-EOS,127.0.0.1,246.61899709701538,5,128,3,0.2,1e-05,646690be
0.08,0.98,0.93,0.99,0.059573019350714546,10.127413289621472,0.07,0.94,0.43,0.8,0.2488443771004677,6.221109427511692,1711983438,,True,100,1be256e9,2024-04-01_16-57-18,76.01654744148254,7803.899025440216,17092,AT-MB-PC-EOS,127.0.0.1,7803.899025440216,100,256,6,0.0,0.0001,1be256e9
0.08,0.61,0.08,0.49,0.6692081132355858,113.76537925004959,0.07,0.72,0.09,0.45,0.7237787938117981,18.094469845294952,1711977474,,True,5,e600a78a,2024-04-01_15-17-54,120.99446487426758,620.0468034744263,23644,AT-MB-PC-EOS,127.0.0.1,620.0468034744263,5,64,10,0.5,1e-05,e600a78a
0.08,0.64,0.08,0.5,0.6407138656167423,108.92135715484619,0.07,0.61,0.1,0.52,0.6351104259490967,15.877760648727417,1711977888,,True,5,6b50c7f3,2024-04-01_15-24-48,79.97628021240234,404.22955203056335,27368,AT-MB-PC-EOS,127.0.0.1,404.22955203056335,5,256,6,0.5,1e-05,6b50c7f3
0.08,1.0,1.0,1.0,0.006959370309350026,1.1830929525895044,0.07,0.93,0.44,0.8,0.5349378772079945,13.373446930199862,1711985605,,True,100,3632a602,2024-04-01_17-33-25,77.20157933235168,7708.386271238327,19740,AT-MB-PC-EOS,127.0.0.1,7708.386271238327,100,128,6,0.0,0.001,3632a602
0.08,0.93,0.35,0.81,0.20439879574319897,34.74779527634382,0.07,0.93,0.3,0.76,0.2193627691268921,5.484069228172302,1711980472,,True,15,826749af,2024-04-01_16-07-52,77.77539134025574,1190.2619531154633,27528,AT-MB-PC-EOS,127.0.0.1,1190.2619531154633,15,256,6,0.2,0.001,826749af
0.08,0.95,0.62,0.91,0.14824165005017728,25.20108050853014,0.07,0.94,0.39,0.8,0.21339464962482452,5.334866240620613,1711981976,,True,45,0566f441,2024-04-01_16-32-56,47.40297508239746,2160.5079579353333,26248,AT-MB-PC-EOS,127.0.0.1,2160.5079579353333,45,64,3,0.0,0.0001,0566f441
0.08,0.93,0.42,0.83,0.19474292081945083,33.10629653930664,0.07,0.93,0.34,0.77,0.2134838092327118,5.337095230817795,1711981673,,True,15,bc0dd568,2024-04-01_16-27-53,78.18436026573181,1192.0106317996979,17724,AT-MB-PC-EOS,127.0.0.1,1192.0106317996979,15,64,6,0.0,0.0001,bc0dd568
0.08,0.95,0.62,0.91,0.14795608095386448,25.152533762156963,0.07,0.94,0.38,0.78,0.2227160269021988,5.56790067255497,1711983782,,True,45,0ad02842,2024-04-01_17-03-02,45.191197633743286,2098.985006093979,20064,AT-MB-PC-EOS,127.0.0.1,2098.985006093979,45,64,3,0.0,0.0001,0ad02842
