train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/optimizer/base_learning_rate
0.98125,0.97777,0.98491,0.98133,0.99761,0.05492163943865041,20.266084952862002,0.98315,0.9736,0.99327,0.98333,0.99046,0.09096491944976151,6.822368958732113,0.96818,0.95652,0.98214,0.96916,0.99783,0.10020325865304794,8.316870468202978,1715766246,,False,11,f0df1706,2024-05-15_11-44-06,22.262460947036743,247.62905836105347,7124,AT-MB-PC-E13,127.0.0.1,247.62905836105347,11,64,3,0.0001
0.98091,0.97615,0.98592,0.98101,0.99776,0.054843933087285246,20.237411309208255,0.98315,0.98316,0.98316,0.98316,0.99128,0.07680766308292125,5.760574731219094,0.96439,0.96434,0.96577,0.96506,0.99774,0.09326852158452552,7.741287291515619,1715766267,,False,12,f0df1706,2024-05-15_11-44-27,21.521829843521118,269.1508882045746,7124,AT-MB-PC-E13,127.0.0.1,269.1508882045746,12,64,3,0.0001
0.98133,0.97826,0.98457,0.9814,0.99726,0.054170851209226156,19.989044096204452,0.98231,0.98477,0.9798,0.98228,0.99229,0.07770475199756523,5.827856399817392,0.96364,0.97706,0.95089,0.9638,0.99281,0.10691366973894098,8.873834588332102,1715766290,,False,13,f0df1706,2024-05-15_11-44-50,22.465367555618286,291.61625576019287,7124,AT-MB-PC-E13,127.0.0.1,291.61625576019287,13,64,3,0.0001
0.98125,0.98052,0.98202,0.98127,0.99768,0.053590384849882246,19.774852009606548,0.98315,0.98316,0.98316,0.98316,0.99249,0.07702571835679313,5.776928876759484,0.96212,0.97554,0.9494,0.96229,0.9967,0.10171621594737923,8.442445923632476,1715766313,,False,14,f0df1706,2024-05-15_11-45-13,23.036080360412598,314.65233612060547,7124,AT-MB-PC-E13,127.0.0.1,314.65233612060547,14,64,3,0.0001
0.98167,0.98119,0.98219,0.98169,0.99786,0.049897899396741524,18.412324877397623,0.98484,0.98,0.9899,0.98492,0.99307,0.07269666586692135,5.452249940019101,0.97121,0.96481,0.97917,0.97194,0.99793,0.07988491019722165,6.630447546369396,1715766335,,False,15,f0df1706,2024-05-15_11-45-35,21.865911722183228,336.5182478427887,7124,AT-MB-PC-E13,127.0.0.1,336.5182478427887,15,64,3,0.0001
0.98133,0.97939,0.98338,0.98138,0.99809,0.048644516001856784,17.949826404685155,0.98315,0.98316,0.98316,0.98316,0.9917,0.0749488842440769,5.621166318305768,0.96591,0.96861,0.96429,0.96644,0.99779,0.08505301633344806,7.059400355676189,1715766357,,False,16,f0df1706,2024-05-15_11-45-57,22.102233409881592,358.6204812526703,7124,AT-MB-PC-E13,127.0.0.1,358.6204812526703,16,64,3,0.0001
0.98074,0.97695,0.98474,0.98083,0.9979,0.04994427885255728,18.429438896593638,0.98315,0.98316,0.98316,0.98316,0.99501,0.06956804476988812,5.217603357741609,0.96364,0.97561,0.95238,0.96386,0.99678,0.09337949017146939,7.750497684231959,1715766379,,False,17,f0df1706,2024-05-15_11-46-19,21.976712226867676,380.59719347953796,7124,AT-MB-PC-E13,127.0.0.1,380.59719347953796,17,64,3,0.0001
0.98142,0.98086,0.98202,0.98144,0.99858,0.04633568868963527,17.097869126475416,0.98315,0.98644,0.9798,0.98311,0.9976,0.07146654543001205,5.3599909072509035,0.96061,0.97546,0.94643,0.96073,0.99316,0.10342137057317353,8.583973757573403,1715766401,,False,18,f0df1706,2024-05-15_11-46-41,21.779454946517944,402.3766484260559,7124,AT-MB-PC-E13,127.0.0.1,402.3766484260559,18,64,3,0.0001
0.98209,0.98301,0.98117,0.98209,0.99856,0.04509869230807655,16.64141746168025,0.98484,0.9898,0.9798,0.98477,0.99777,0.07153124978455404,5.364843733841553,0.96667,0.99062,0.94345,0.96646,0.99231,0.11130300871270474,9.238149723154493,1715766423,,False,19,f0df1706,2024-05-15_11-47-03,22.300134658813477,424.6767830848694,7124,AT-MB-PC-E13,127.0.0.1,424.6767830848694,19,64,3,0.0001
0.98142,0.98102,0.98185,0.98144,0.99906,0.04366924186148188,16.113950246886816,0.98315,0.97674,0.9899,0.98328,0.99785,0.06606700255225102,4.955025191418827,0.97121,0.97033,0.97321,0.97177,0.99801,0.07377843866096698,6.123610408860259,1715766445,,False,20,f0df1706,2024-05-15_11-47-25,21.426414728164673,446.10319781303406,7124,AT-MB-PC-E13,127.0.0.1,446.10319781303406,20,64,3,0.0001
0.98192,0.98023,0.98372,0.98197,0.99895,0.04195752237853405,15.482325757679064,0.98315,0.98316,0.98316,0.98316,0.9991,0.056356526332286494,4.226739474921487,0.96667,0.97576,0.95833,0.96697,0.9979,0.07585522778478103,6.295983906136826,1715766467,,False,21,f0df1706,2024-05-15_11-47-47,22.789570093154907,468.89276790618896,7124,AT-MB-PC-E13,127.0.0.1,468.89276790618896,21,64,3,0.0001
0.98159,0.97973,0.98355,0.98163,0.99913,0.040057591536476055,14.781251276959665,0.98315,0.98316,0.98316,0.98316,0.99934,0.05242634889980157,3.931976167485118,0.96667,0.97576,0.95833,0.96697,0.99795,0.07156684662843774,5.940048270160332,1715766490,,False,22,f0df1706,2024-05-15_11-48-10,22.31599450111389,491.20876240730286,7124,AT-MB-PC-E13,127.0.0.1,491.20876240730286,22,64,3,0.0001
0.98209,0.98252,0.98168,0.9821,0.99929,0.038994457378988545,14.388954772846773,0.98315,0.97674,0.9899,0.98328,0.99894,0.055725160793711745,4.179387059528381,0.97121,0.97033,0.97321,0.97177,0.99804,0.06011688070868265,4.98970109882066,1715766512,,False,23,f0df1706,2024-05-15_11-48-32,22.603990077972412,513.8127524852753,7124,AT-MB-PC-E13,127.0.0.1,513.8127524852753,23,64,3,0.0001
0.98159,0.9807,0.98253,0.98161,0.99927,0.03560856957449818,13.139562172989827,0.98315,0.98316,0.98316,0.98316,0.99935,0.05077381174468125,3.8080358808510937,0.96364,0.96988,0.95833,0.96407,0.99807,0.06490955686796995,5.387493220041506,1715766534,,False,24,f0df1706,2024-05-15_11-48-54,21.72881841659546,535.5415709018707,7124,AT-MB-PC-E13,127.0.0.1,535.5415709018707,24,64,3,0.0001
0.98337,0.98191,0.98491,0.9834,0.99932,0.033975152446614545,12.536831252800766,0.98147,0.97667,0.98653,0.98157,0.99938,0.047609363324784985,3.570702249358874,0.97121,0.97033,0.97321,0.97177,0.99799,0.056486588349448044,4.688386833004188,1715766557,,False,25,f0df1706,2024-05-15_11-49-17,22.833213090896606,558.3747839927673,7124,AT-MB-PC-E13,127.0.0.1,558.3747839927673,25,64,3,0.0001
0.98235,0.98138,0.98338,0.98238,0.99932,0.033475485419823606,12.35245411991491,0.98147,0.97667,0.98653,0.98157,0.99937,0.044665751596912745,3.3499313697684556,0.97121,0.97033,0.97321,0.97177,0.99808,0.053542435137310954,4.444022116396809,1715766579,,False,26,f0df1706,2024-05-15_11-49-39,22.06777262687683,580.4425566196442,7124,AT-MB-PC-E13,127.0.0.1,580.4425566196442,26,64,3,0.0001
0.98125,0.98134,0.98117,0.98126,0.9993,0.032817396993570905,12.109619490627665,0.98315,0.97674,0.9899,0.98328,0.99939,0.04682709304072584,3.512031978054438,0.97121,0.9621,0.98214,0.97202,0.99815,0.049027862615325116,4.069312597071985,1715766601,,False,27,f0df1706,2024-05-15_11-50-01,21.89519190788269,602.3377485275269,7124,AT-MB-PC-E13,127.0.0.1,602.3377485275269,27,64,3,0.0001
0.98125,0.98036,0.98219,0.98128,0.99929,0.030706783505681925,11.33080311359663,0.98147,0.97667,0.98653,0.98157,0.99938,0.03941443040035665,2.9560822800267488,0.97121,0.97033,0.97321,0.97177,0.99814,0.04866974082977388,4.039588488871232,1715766622,,False,28,f0df1706,2024-05-15_11-50-22,21.537840366363525,623.8755888938904,7124,AT-MB-PC-E13,127.0.0.1,623.8755888938904,28,64,3,0.0001
0.98226,0.98154,0.98304,0.98229,0.99935,0.03058002182583957,11.2840280537348,0.98147,0.98639,0.97643,0.98139,0.99936,0.03769302406542314,2.826976804906735,0.96818,1.0,0.9375,0.96774,0.99808,0.06430976869992867,5.3377108020940796,1715766644,,False,29,f0df1706,2024-05-15_11-50-44,21.615077257156372,645.4906661510468,7124,AT-MB-PC-E13,127.0.0.1,645.4906661510468,29,64,3,0.0001
0.98243,0.98269,0.98219,0.98244,0.99934,0.02993447760422588,11.04582223595935,0.98315,0.97674,0.9899,0.98328,0.99937,0.04716680466624287,3.5375103499682155,0.97424,0.96774,0.98214,0.97489,0.99802,0.047258769031207314,3.922477829590207,1715766665,,False,30,f0df1706,2024-05-15_11-51-05,21.33091640472412,666.8215825557709,7124,AT-MB-PC-E13,127.0.0.1,666.8215825557709,30,64,3,0.0001
0.98125,0.97955,0.98304,0.98129,0.99931,0.02974112220409012,10.974474093309254,0.98315,0.98316,0.98316,0.98316,0.99932,0.04648762783540102,3.4865720876550768,0.96364,0.97561,0.95238,0.96386,0.99798,0.07646305497903348,6.3464335632597795,1715766687,,False,31,f0df1706,2024-05-15_11-51-27,22.03062415122986,688.8522067070007,7124,AT-MB-PC-E13,127.0.0.1,688.8522067070007,31,64,3,0.0001
0.98201,0.98219,0.98185,0.98202,0.99931,0.02948052967646709,10.878315450616356,0.98315,0.97674,0.9899,0.98328,0.99931,0.041285848704283125,3.0964386528212344,0.97121,0.97033,0.97321,0.97177,0.99802,0.04691330086529614,3.8938039718195796,1715766709,,False,32,f0df1706,2024-05-15_11-51-49,22.18401312828064,711.0362198352814,7124,AT-MB-PC-E13,127.0.0.1,711.0362198352814,32,64,3,0.0001
0.98252,0.98122,0.98389,0.98255,0.99933,0.027981685668461626,10.32524201166234,0.98315,0.98316,0.98316,0.98316,0.99935,0.034703214652933335,2.60274109897,0.96364,0.96988,0.95833,0.96407,0.99803,0.04692021489416176,3.894377836215426,1715766732,,False,33,f0df1706,2024-05-15_11-52-12,22.10012435913086,733.1363441944122,7124,AT-MB-PC-E13,127.0.0.1,733.1363441944122,33,64,3,0.0001
0.98235,0.98073,0.98406,0.98239,0.99933,0.02896574782383493,10.68836094699509,0.98315,0.98316,0.98316,0.98316,0.99934,0.03786114192664779,2.839585644498584,0.96364,0.97561,0.95238,0.96386,0.99808,0.05630233232685819,4.67309358312923,1715766754,,False,34,f0df1706,2024-05-15_11-52-34,22.539790153503418,755.6761343479156,7124,AT-MB-PC-E13,127.0.0.1,755.6761343479156,34,64,3,0.0001
0.98167,0.98185,0.98151,0.98168,0.99934,0.028217446387136233,10.41223771685327,0.98484,0.98322,0.98653,0.98487,0.9993,0.03662359493716698,2.746769620287523,0.96364,0.96988,0.95833,0.96407,0.99803,0.04588985194242419,3.808857711221208,1715766777,,False,35,f0df1706,2024-05-15_11-52-57,23.190999269485474,778.8671336174011,7124,AT-MB-PC-E13,127.0.0.1,778.8671336174011,35,64,3,0.0001
0.98175,0.98022,0.98338,0.9818,0.99933,0.027783641561322063,10.25216373612784,0.98315,0.98316,0.98316,0.98316,0.99931,0.034973065568192394,2.6229799176144297,0.96364,0.97561,0.95238,0.96386,0.99807,0.0520118078488137,4.316980051451537,1715766800,,False,36,f0df1706,2024-05-15_11-53-20,22.854276418685913,801.721410036087,7124,AT-MB-PC-E13,127.0.0.1,801.721410036087,36,64,3,0.0001
0.98209,0.98186,0.98236,0.98211,0.99935,0.02821830684988921,10.412555227609118,0.98315,0.98316,0.98316,0.98316,0.99929,0.03804956099726648,2.853717074794986,0.96364,0.96988,0.95833,0.96407,0.99806,0.048254185250216214,4.005097375767946,1715766824,,False,37,f0df1706,2024-05-15_11-53-44,23.479185581207275,825.2005956172943,7124,AT-MB-PC-E13,127.0.0.1,825.2005956172943,37,64,3,0.0001
0.98167,0.98217,0.98117,0.98167,0.99933,0.027409910158579003,10.114256848515652,0.98315,0.98316,0.98316,0.98316,0.99929,0.03967492851273467,2.9756196384551004,0.96364,0.96988,0.95833,0.96407,0.99809,0.046901041601156164,3.8927864528959617,1715766847,,False,38,f0df1706,2024-05-15_11-54-07,23.416052103042603,848.6166477203369,7124,AT-MB-PC-E13,127.0.0.1,848.6166477203369,38,64,3,0.0001
0.9826,0.98123,0.98406,0.98264,0.99938,0.026735195024668777,9.86528696410278,0.98315,0.98316,0.98316,0.98316,0.99925,0.03483333256095648,2.612499942071736,0.96364,0.97561,0.95238,0.96386,0.99803,0.05433426369248093,4.509743886475917,1715766870,,False,39,f0df1706,2024-05-15_11-54-30,22.965031147003174,871.5816788673401,7124,AT-MB-PC-E13,127.0.0.1,871.5816788673401,39,64,3,0.0001
0.9826,0.98155,0.98372,0.98263,0.99937,0.02645170175046119,9.760677945920179,0.98147,0.9931,0.9697,0.98126,0.9993,0.04160773717487852,3.120580288115889,0.96515,1.0,0.93155,0.96456,0.99781,0.06872306831244342,5.704014669932803,1715766893,,False,40,f0df1706,2024-05-15_11-54-53,23.259212255477905,894.840891122818,7124,AT-MB-PC-E13,127.0.0.1,894.840891122818,40,64,3,0.0001
0.98175,0.9812,0.98236,0.98178,0.99937,0.02711942351318422,10.007067276364978,0.98147,0.98639,0.97643,0.98139,0.99931,0.03658674029696461,2.744005522272346,0.96061,0.97546,0.94643,0.96073,0.99792,0.0560261338865004,4.650169112579533,1715766916,,False,41,f0df1706,2024-05-15_11-55-16,22.770752668380737,917.6116437911987,7124,AT-MB-PC-E13,127.0.0.1,917.6116437911987,41,64,3,0.0001
0.98252,0.98253,0.98253,0.98253,0.99935,0.02641738465482305,9.748014937629705,0.98484,0.98649,0.98316,0.98482,0.99931,0.0347324278990709,2.6049320924303174,0.96364,0.97561,0.95238,0.96386,0.99789,0.053348872207486665,4.427956393221393,1715766938,,False,42,f0df1706,2024-05-15_11-55-38,21.739118337631226,939.35076212883,7124,AT-MB-PC-E13,127.0.0.1,939.35076212883,42,64,3,0.0001
0.98235,0.9822,0.98253,0.98236,0.99939,0.026240806963300188,9.682857769457769,0.98147,0.98639,0.97643,0.98139,0.9993,0.04047103229672454,3.0353274222543405,0.96061,0.97546,0.94643,0.96073,0.99783,0.06151912466021352,5.106087346797722,1715766962,,False,43,f0df1706,2024-05-15_11-56-02,23.79402804374695,963.1447901725769,7124,AT-MB-PC-E13,127.0.0.1,963.1447901725769,43,64,3,0.0001
0.98184,0.98039,0.98338,0.98188,0.9994,0.027247497300745428,10.054326503975062,0.97978,0.9703,0.9899,0.98,0.99929,0.036028203549212774,2.702115266190958,0.96212,0.96418,0.96131,0.96274,0.9978,0.045253257821771635,3.7560203992070456,1715766986,,False,44,f0df1706,2024-05-15_11-56-26,24.026897430419922,987.1716876029968,7124,AT-MB-PC-E13,127.0.0.1,987.1716876029968,44,64,3,0.0001
0.98379,0.98405,0.98355,0.9838,0.99941,0.02644746931981182,9.759116179010562,0.97978,0.9703,0.9899,0.98,0.99928,0.038526557278322195,2.8894917958741644,0.97121,0.9621,0.98214,0.97202,0.9978,0.05430223810058617,4.507085762348652,1715767009,,False,45,f0df1706,2024-05-15_11-56-49,23.550251245498657,1010.7219388484955,7124,AT-MB-PC-E13,127.0.0.1,1010.7219388484955,45,64,3,0.0001
0.98354,0.98503,0.98202,0.98352,0.99942,0.025756653722892275,9.504205223747249,0.9781,0.9702,0.98653,0.9783,0.9993,0.04292638058926968,3.2194785441952263,0.96212,0.96418,0.96131,0.96274,0.99769,0.059915675686071666,4.9730010819439485,1715767031,,False,46,f0df1706,2024-05-15_11-57-11,22.21595549583435,1032.9378943443298,7124,AT-MB-PC-E13,127.0.0.1,1032.9378943443298,46,64,3,0.0001
0.98439,0.98787,0.98083,0.98434,0.99944,0.025210126566118343,9.302536702897669,0.97978,0.97342,0.98653,0.97993,0.9993,0.04717647871017107,3.53823590326283,0.96212,0.96418,0.96131,0.96274,0.99775,0.061152910202662204,5.075691546820963,1715767054,,False,47,f0df1706,2024-05-15_11-57-34,22.658557653427124,1055.596451997757,7124,AT-MB-PC-E13,127.0.0.1,1055.596451997757,47,64,3,0.0001
0.98447,0.98325,0.98575,0.9845,0.99949,0.026703233831887805,9.8534932839666,0.98147,0.98639,0.97643,0.98139,0.99808,0.0997913208129891,7.484349060974182,0.96061,0.97546,0.94643,0.96073,0.99707,0.18386377470548712,15.260693300555431,1715767076,,False,48,f0df1706,2024-05-15_11-57-56,22.14793586730957,1077.7443878650665,7124,AT-MB-PC-E13,127.0.0.1,1077.7443878650665,48,64,3,0.0001
0.986,0.98891,0.98304,0.98597,0.99951,0.026379955636393986,9.73420362982938,0.98147,0.97667,0.98653,0.98157,0.99914,0.04820459407840341,3.615344555880256,0.95758,0.96386,0.95238,0.95808,0.99748,0.07080881263345325,5.87713144857662,1715767098,,False,49,f0df1706,2024-05-15_11-58-18,22.03505277633667,1099.7794406414032,7124,AT-MB-PC-E13,127.0.0.1,1099.7794406414032,49,64,3,0.0001
0.98532,0.98923,0.98134,0.98527,0.99953,0.023953874236784693,8.838979593373551,0.97978,0.98635,0.97306,0.97966,0.99905,0.04249434017653887,3.1870755132404156,0.95909,0.97538,0.94345,0.95915,0.99783,0.06045808434795486,5.018021000880253,1715767121,,False,50,f0df1706,2024-05-15_11-58-41,22.75451922416687,1122.53395986557,7124,AT-MB-PC-E13,127.0.0.1,1122.53395986557,50,64,3,0.0001
0.98693,0.98976,0.98406,0.9869,0.99961,0.023337051731714825,8.61137208900277,0.98147,0.98639,0.97643,0.98139,0.999,0.0547296830987519,4.104726232406392,0.96061,0.97546,0.94643,0.96073,0.9977,0.07179521842575134,5.959003129337361,1715767144,,False,51,f0df1706,2024-05-15_11-59-04,22.768933534622192,1145.3028934001923,7124,AT-MB-PC-E13,127.0.0.1,1145.3028934001923,51,64,3,0.0001
0.98668,0.99161,0.98168,0.98662,0.99963,0.023658793989373317,8.730094982078754,0.97641,0.98625,0.96633,0.97619,0.999,0.05547676172032273,4.160757129024205,0.95303,0.97508,0.93155,0.95282,0.99671,0.08450479295341605,7.013897815133532,1715767167,,False,52,f0df1706,2024-05-15_11-59-27,23.38057279586792,1168.6834661960602,7124,AT-MB-PC-E13,127.0.0.1,1168.6834661960602,52,64,3,0.0001
0.98888,0.99047,0.98728,0.98887,0.99967,0.022212322563359706,8.196347025879732,0.97473,0.98621,0.96296,0.97445,0.99902,0.05632033195421779,4.224024896566334,0.95606,0.98119,0.93155,0.95573,0.99658,0.09033494075979927,7.497800083063339,1715767190,,False,53,f0df1706,2024-05-15_11-59-50,22.905909776687622,1191.5893759727478,7124,AT-MB-PC-E13,127.0.0.1,1191.5893759727478,53,64,3,0.0001
0.98914,0.99198,0.98626,0.98911,0.9997,0.021407473881636843,7.8993578623239955,0.98147,0.98639,0.97643,0.98139,0.99908,0.07275611614605319,5.45670871095399,0.96061,0.97546,0.94643,0.96073,0.99681,0.09420243857913597,7.818802402068286,1715767213,,False,54,f0df1706,2024-05-15_12-00-13,23.0705349445343,1214.659910917282,7124,AT-MB-PC-E13,127.0.0.1,1214.659910917282,54,64,3,0.0001
0.9905,0.99267,0.9883,0.99048,0.99972,0.02107794201076848,7.7777606019735686,0.97388,0.9747,0.97306,0.97388,0.99878,0.05181248437972196,3.885936328479147,0.95758,0.96108,0.95536,0.95821,0.99612,0.08098738012298541,6.721952550207789,1715767236,,False,55,f0df1706,2024-05-15_12-00-36,23.11990714073181,1237.779818058014,7124,AT-MB-PC-E13,127.0.0.1,1237.779818058014,55,64,3,0.0001
0.99058,0.99184,0.98931,0.99057,0.99974,0.02052679317330084,7.57438668094801,0.97641,0.97643,0.97643,0.97643,0.99889,0.06494238125721798,4.870678594291348,0.96061,0.96687,0.95536,0.96108,0.99546,0.09887267533599971,8.206432052887976,1715767258,,False,56,f0df1706,2024-05-15_12-00-58,21.52692747116089,1259.3067455291748,7124,AT-MB-PC-E13,127.0.0.1,1259.3067455291748,56,64,3,0.0001
0.99126,0.99168,0.99084,0.99126,0.99976,0.02028374698527738,7.484702637567352,0.9781,0.98299,0.97306,0.978,0.99883,0.05963954976197177,4.472966232147883,0.96288,0.97269,0.95387,0.96319,0.99486,0.09371478934584716,7.778327515705314,1715767280,,False,57,f0df1706,2024-05-15_12-01-20,22.30551505088806,1281.6122605800629,7124,AT-MB-PC-E13,127.0.0.1,1281.6122605800629,57,64,3,0.0001
0.99126,0.99285,0.98965,0.99125,0.99979,0.01839823286915883,6.788947928719608,0.97978,0.97342,0.98653,0.97993,0.999,0.06782454173085474,5.086840629814105,0.96212,0.9587,0.96726,0.96296,0.99509,0.10042674756112385,8.33542004757328,1715767302,,False,58,f0df1706,2024-05-15_12-01-42,21.779052257537842,1303.3913128376007,7124,AT-MB-PC-E13,127.0.0.1,1303.3913128376007,58,64,3,0.0001
0.99185,0.99153,0.9922,0.99186,0.99979,0.01925288930968157,7.1043161552725,0.97641,0.97966,0.97306,0.97635,0.99884,0.06950223340677136,5.212667505507852,0.96061,0.97256,0.9494,0.96084,0.99475,0.11057212287850705,9.177486198916085,1715767323,,False,59,f0df1706,2024-05-15_12-02-03,21.376861333847046,1324.7681741714478,7124,AT-MB-PC-E13,127.0.0.1,1324.7681741714478,59,64,3,0.0001
0.99313,0.99255,0.99372,0.99314,0.99983,0.01727785148161427,6.375527196715666,0.97978,0.9798,0.9798,0.9798,0.99879,0.07318123145264205,5.488592358948154,0.96667,0.97289,0.96131,0.96707,0.99452,0.1117937553721364,9.278881695887321,1715767347,,False,60,f0df1706,2024-05-15_12-02-27,23.42402696609497,1348.1922011375427,7124,AT-MB-PC-E13,127.0.0.1,1348.1922011375427,60,64,3,0.0001
0.99372,0.9944,0.99305,0.99372,0.99983,0.017251483882230276,6.365797552542972,0.97978,0.9798,0.9798,0.9798,0.99886,0.07569004190227133,5.67675314267035,0.96667,0.97289,0.96131,0.96707,0.99457,0.10978232337763612,9.111932840343798,1715767368,,False,61,f0df1706,2024-05-15_12-02-48,21.40308976173401,1369.5952908992767,7124,AT-MB-PC-E13,127.0.0.1,1369.5952908992767,61,64,3,0.0001
0.99465,0.9939,0.99542,0.99466,0.99985,0.0165285771805937,6.099044979639075,0.97978,0.9798,0.9798,0.9798,0.99874,0.07930532680454538,5.947899510340903,0.96667,0.97289,0.96131,0.96707,0.99462,0.1284086396944876,10.657917094642471,1715767389,,False,62,f0df1706,2024-05-15_12-03-09,21.104145050048828,1390.6994359493256,7124,AT-MB-PC-E13,127.0.0.1,1390.6994359493256,62,64,3,0.0001
0.99457,0.99457,0.99457,0.99457,0.99986,0.015054489012073968,5.555106445455294,0.9781,0.98299,0.97306,0.978,0.99753,0.09941025618441927,7.455769213831445,0.96061,0.97256,0.9494,0.96084,0.99456,0.1593587072449013,13.226772701326809,1715767411,,False,63,f0df1706,2024-05-15_12-03-31,21.95143413543701,1412.6508700847626,7124,AT-MB-PC-E13,127.0.0.1,1412.6508700847626,63,64,3,0.0001
