train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss
0.08,0.59,0.1,0.53,0.750642713729073,127.60926133394241,0.07,0.56,0.11,0.54,1.028387312889099,25.709682822227478,0.08,0.55,0.11,0.52,1.0262699881378485,50.28722941875458
0.08,0.67,0.1,0.55,0.6066987123559503,103.13878110051155,0.07,0.76,0.13,0.57,0.5611952197551727,14.029880493879318,0.08,0.76,0.13,0.55,0.5880753659472173,28.81569293141365
0.08,0.82,0.11,0.56,0.4375046105945812,74.3757838010788,0.07,0.88,0.11,0.54,0.39203558504581454,9.800889626145363,0.08,0.87,0.12,0.54,0.4253872657308773,20.84397602081299
0.08,0.9,0.13,0.57,0.3431007289711167,58.327123925089836,0.07,0.92,0.12,0.54,0.32424586057662963,8.106146514415741,0.08,0.91,0.14,0.56,0.34777541078475055,17.040995128452778
0.08,0.91,0.15,0.6,0.29783118814229964,50.63130198419094,0.07,0.93,0.15,0.56,0.31774633467197416,7.9436583667993546,0.08,0.92,0.16,0.58,0.35851222215866557,17.567098885774612
0.08,0.92,0.18,0.63,0.2799714562647483,47.59514756500721,0.07,0.92,0.17,0.57,0.32514322400093076,8.12858060002327,0.08,0.91,0.17,0.59,0.36211285025489576,17.74352966248989
0.08,0.92,0.18,0.66,0.2693994759636767,45.797910913825035,0.07,0.92,0.2,0.63,0.30822733163833615,7.7056832909584045,0.08,0.91,0.2,0.64,0.33564285052065945,16.446499675512314
0.08,0.92,0.22,0.68,0.25581345431068364,43.48828723281622,0.07,0.93,0.24,0.7,0.2855078852176666,7.137697130441666,0.08,0.92,0.24,0.69,0.3198210140880273,15.67122969031334
0.08,0.92,0.23,0.71,0.245775265027495,41.78179505467415,0.07,0.93,0.24,0.71,0.2893082416057587,7.232706040143967,0.08,0.92,0.25,0.7,0.3176132592619682,15.563049703836441
0.08,0.92,0.24,0.71,0.2456426790531944,41.759255439043045,0.07,0.93,0.19,0.62,0.3727537888288498,9.318844720721245,0.08,0.92,0.2,0.64,0.3913770672314021,19.177476294338703
0.08,0.92,0.24,0.72,0.24297357596018734,41.30550791323185,0.07,0.92,0.24,0.7,0.24854151368141175,6.213537842035294,0.08,0.92,0.25,0.71,0.2660999945840057,13.03889973461628
0.08,0.92,0.25,0.73,0.23716601405073615,40.318222388625145,0.07,0.92,0.24,0.71,0.26112725496292116,6.528181374073029,0.08,0.92,0.27,0.72,0.2776865357038926,13.606640249490738
0.08,0.92,0.27,0.75,0.22809368144063388,38.77592584490776,0.07,0.93,0.29,0.76,0.22970998883247376,5.742749720811844,0.08,0.92,0.3,0.76,0.25990259343264055,12.735227078199387
0.08,0.92,0.28,0.75,0.2285192781511475,38.848277285695076,0.07,0.93,0.26,0.72,0.25468866735696793,6.367216683924198,0.08,0.92,0.31,0.75,0.2635114094128414,12.912059061229229
0.08,0.93,0.29,0.76,0.22204041283796816,37.746870182454586,0.07,0.93,0.31,0.76,0.22274493038654328,5.568623259663582,0.08,0.92,0.32,0.76,0.2424696495338362,11.881012827157974
0.08,0.93,0.31,0.78,0.21788589104133493,37.04060147702694,0.07,0.93,0.25,0.69,0.3089884376525879,7.724710941314697,0.08,0.92,0.29,0.71,0.3310354978454356,16.220739394426346
0.08,0.93,0.31,0.78,0.21648487580173156,36.802428886294365,0.07,0.93,0.26,0.69,0.28620410650968553,7.155102662742138,0.08,0.92,0.3,0.72,0.3051818942233008,14.953912816941738
0.08,0.93,0.32,0.78,0.21296022626407007,36.20323846489191,0.07,0.93,0.25,0.68,0.28307009249925613,7.076752312481403,0.08,0.92,0.29,0.71,0.3125967806091114,15.317242249846458
0.08,0.93,0.33,0.79,0.21263823066564166,36.148499213159084,0.07,0.93,0.28,0.72,0.2648094117641449,6.620235294103622,0.08,0.92,0.31,0.73,0.29794029024790747,14.599074222147465
0.08,0.93,0.33,0.8,0.20958991572260857,35.630285672843456,0.07,0.93,0.3,0.75,0.27400454998016355,6.850113749504089,0.08,0.92,0.33,0.76,0.300612067233543,14.729991294443607
0.08,0.93,0.35,0.81,0.2031535053077866,34.53609590232372,0.07,0.93,0.34,0.78,0.2159526142477989,5.398815356194973,0.08,0.93,0.36,0.78,0.24355186415570124,11.93404134362936
0.08,0.93,0.37,0.81,0.2033644808565869,34.571961745619774,0.07,0.93,0.31,0.75,0.24771569013595582,6.192892253398895,0.08,0.93,0.36,0.77,0.26408183453034384,12.940009891986847
0.08,0.93,0.37,0.81,0.20226084011442522,34.384342819452286,0.07,0.93,0.29,0.73,0.2621359294652939,6.553398236632347,0.08,0.92,0.34,0.74,0.28242731809007876,13.83893858641386
0.08,0.93,0.38,0.82,0.19686488447820438,33.467030361294746,0.07,0.93,0.3,0.72,0.29150824844837187,7.287706211209297,0.08,0.92,0.34,0.75,0.3002620792510558,14.712841883301735
0.08,0.93,0.4,0.82,0.19574730304234167,33.277041517198086,0.07,0.93,0.32,0.77,0.22905304193496703,5.726326048374176,0.08,0.93,0.37,0.78,0.23986733818844874,11.753499571233988
0.08,0.93,0.4,0.83,0.19355119918199146,32.90370386093855,0.07,0.93,0.29,0.74,0.2723216062784195,6.808040156960487,0.08,0.93,0.36,0.77,0.2807913296380822,13.758775152266026
0.08,0.93,0.41,0.83,0.1934087382958216,32.87948551028967,0.07,0.93,0.32,0.78,0.22762851178646087,5.690712794661522,0.08,0.93,0.39,0.79,0.23511677235364914,11.520721845328808
0.08,0.93,0.42,0.84,0.18975725458825335,32.25873328000307,0.07,0.93,0.33,0.79,0.21163860023021697,5.2909650057554245,0.08,0.93,0.39,0.79,0.2265126943892362,11.099122025072575
0.08,0.93,0.43,0.84,0.18857247917091144,32.05732145905495,0.07,0.94,0.37,0.8,0.20661861956119537,5.165465489029884,0.08,0.93,0.4,0.79,0.23373154109838057,11.452845513820648
0.08,0.94,0.44,0.85,0.18537546602242133,31.513829223811626,0.07,0.93,0.35,0.77,0.26034231603145597,6.5085579007864,0.08,0.93,0.39,0.78,0.2776584640449407,13.605264738202095
0.08,0.94,0.45,0.85,0.18702439100426785,31.794146470725536,0.07,0.93,0.33,0.75,0.2488091394305229,6.220228485763073,0.08,0.93,0.39,0.77,0.26961163096890156,13.210969917476177
0.08,0.94,0.45,0.85,0.18448521157397943,31.362485967576504,0.07,0.93,0.38,0.8,0.21234458327293396,5.308614581823349,0.08,0.93,0.41,0.8,0.23138662762179665,11.337944753468037
0.08,0.94,0.45,0.86,0.18090827193330317,30.754406228661537,0.07,0.93,0.35,0.79,0.2194837200641632,5.48709300160408,0.08,0.93,0.41,0.8,0.23416200371421114,11.473938181996346
0.08,0.94,0.47,0.85,0.18136108394931344,30.831384271383286,0.07,0.93,0.35,0.78,0.23048053324222564,5.762013331055641,0.08,0.93,0.41,0.8,0.23799835267115613,11.66191928088665
0.08,0.94,0.46,0.86,0.17972942603861583,30.554002426564693,0.07,0.94,0.38,0.8,0.2161982861161232,5.40495715290308,0.08,0.93,0.44,0.8,0.23226524737416482,11.380997121334076
0.08,0.94,0.47,0.86,0.17953244640546687,30.520515888929367,0.07,0.94,0.37,0.79,0.22569319427013398,5.642329856753349,0.08,0.93,0.43,0.8,0.2351267560556227,11.521211046725512
0.08,0.94,0.48,0.86,0.17905334970530343,30.43906944990158,0.07,0.93,0.32,0.74,0.27981163561344147,6.995290890336037,0.08,0.93,0.4,0.78,0.2904584185809505,14.232462510466576
0.08,0.94,0.48,0.86,0.17748890992473154,30.17311468720436,0.07,0.93,0.35,0.78,0.22389103844761848,5.597275961190462,0.08,0.93,0.43,0.8,0.24234025788550473,11.874672636389732
0.08,0.94,0.49,0.87,0.17529775859678493,29.800618961453438,0.07,0.93,0.37,0.8,0.21327781945466995,5.331945486366749,0.08,0.93,0.44,0.81,0.22408077858236372,10.979958150535822
0.08,0.94,0.48,0.87,0.17561550714513835,29.85463621467352,0.07,0.93,0.37,0.78,0.22470265209674836,5.617566302418709,0.08,0.93,0.44,0.8,0.23924809451005896,11.72315663099289
0.08,0.94,0.51,0.87,0.17426564570735484,29.62515977025032,0.07,0.94,0.37,0.8,0.22682681649923325,5.670670412480831,0.08,0.93,0.43,0.81,0.2294274942607296,11.24194721877575
0.08,0.94,0.5,0.87,0.17285913312259843,29.386052630841732,0.07,0.94,0.38,0.79,0.22127457529306413,5.531864382326603,0.08,0.93,0.44,0.8,0.23602428887875712,11.5651901550591
0.08,0.94,0.51,0.87,0.1717342386350912,29.194820567965508,0.07,0.93,0.36,0.78,0.23918138653039933,5.979534663259983,0.08,0.93,0.44,0.8,0.25698573142290115,12.592300839722157
0.08,0.94,0.52,0.87,0.1709150002721478,29.055550046265125,0.07,0.93,0.36,0.79,0.2314565423130989,5.786413557827473,0.08,0.93,0.44,0.81,0.23860296789480714,11.69154542684555
0.08,0.94,0.52,0.87,0.1714023500242654,29.13839950412512,0.07,0.93,0.38,0.79,0.22682597637176513,5.670649409294128,0.08,0.93,0.45,0.81,0.23429158801326946,11.480287812650204
0.08,0.94,0.53,0.88,0.16844416050349964,28.63550728559494,0.07,0.94,0.38,0.79,0.22566368341445922,5.641592085361481,0.08,0.93,0.45,0.81,0.23642799836032244,11.5849719196558
0.08,0.94,0.53,0.88,0.166402878524626,28.28848934918642,0.07,0.93,0.37,0.8,0.22987012401223184,5.746753100305796,0.08,0.93,0.44,0.81,0.23442940368336074,11.487040780484676
0.08,0.94,0.53,0.88,0.1682393046862939,28.60068179666996,0.07,0.93,0.39,0.81,0.20641850620508195,5.1604626551270485,0.08,0.93,0.46,0.82,0.21653717072034367,10.61032136529684
0.08,0.94,0.53,0.88,0.16626109524684793,28.26438619196415,0.07,0.94,0.38,0.79,0.2328380486369133,5.8209512159228325,0.08,0.93,0.45,0.81,0.23382185840485048,11.457271061837673
0.08,0.94,0.53,0.88,0.1655724171329947,28.1473109126091,0.07,0.94,0.36,0.78,0.2377690240740776,5.94422560185194,0.08,0.93,0.43,0.8,0.2356701154185801,11.547835655510426
0.08,0.94,0.54,0.88,0.16487002526136005,28.02790429443121,0.07,0.94,0.39,0.79,0.22134436637163163,5.533609159290791,0.08,0.93,0.46,0.81,0.2280653775954733,11.175203502178192
0.08,0.94,0.55,0.88,0.16769324957447893,28.50785242766142,0.07,0.94,0.39,0.79,0.22744663149118424,5.686165787279606,0.08,0.93,0.44,0.81,0.2435115682227271,11.932066842913628
0.08,0.94,0.55,0.89,0.1621475138646715,27.565077356994152,0.07,0.93,0.36,0.79,0.22568452656269072,5.642113164067268,0.08,0.93,0.45,0.81,0.2300230904805417,11.271131433546543
0.08,0.94,0.55,0.89,0.16075445032295058,27.3282565549016,0.07,0.93,0.39,0.8,0.23024603098630905,5.756150774657726,0.08,0.93,0.45,0.82,0.22985745297402752,11.263015195727348
0.08,0.94,0.56,0.89,0.16071081446374164,27.32083845883608,0.07,0.93,0.38,0.79,0.22655058294534683,5.663764573633671,0.08,0.93,0.45,0.81,0.227776295372418,11.161038473248482
0.08,0.94,0.56,0.89,0.16103897997561623,27.37662659585476,0.07,0.94,0.38,0.79,0.2311553782224655,5.778884455561638,0.08,0.93,0.45,0.81,0.23853172475890239,11.688054513186216
0.08,0.94,0.57,0.9,0.15751101497341605,26.776872545480728,0.07,0.93,0.37,0.79,0.2443195989727974,6.107989974319935,0.08,0.93,0.45,0.81,0.24648749463412226,12.077887237071991
0.08,0.94,0.57,0.9,0.1572047401986578,26.724805833771825,0.07,0.93,0.38,0.8,0.22744040846824645,5.6860102117061615,0.08,0.93,0.46,0.81,0.22511894772855603,11.030828438699245
0.08,0.94,0.57,0.89,0.1581783647703774,26.890322010964155,0.07,0.94,0.4,0.81,0.21586174875497818,5.3965437188744545,0.08,0.93,0.47,0.82,0.23016173316507924,11.277924925088882
