train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
5.46911,-33.98159,0.03581,31.05278,5.5725,5.469142802735183,8263.874774932861,5.43326,-32.50841,0.04168,30.68469,5.53938,5.432870847207528,1760.2501544952393,5.46945,-34.96274,0.0383,31.05518,5.57272,5.4692207839753895,1772.0275340080261
0.70106,-0.15386,0.60126,1.02427,1.01206,0.7010417433269445,1059.2740741670132,0.49459,0.48787,0.77346,0.46897,0.68481,0.49440066976311764,160.18581700325012,0.4942,0.44139,0.76575,0.48238,0.69454,0.4941991005598763,160.12050858139992
0.53775,0.4197,0.71942,0.51513,0.71772,0.5377591083295924,812.5540126860142,0.49017,0.53455,0.8089,0.42623,0.65286,0.4901106972937231,158.79586592316628,0.49765,0.47205,0.79589,0.45591,0.67521,0.4976979773721577,161.2541446685791
0.51392,0.47008,0.74156,0.47041,0.68586,0.5139425498890136,776.5671928822994,0.4974,0.52538,0.80919,0.43462,0.65926,0.49728521787457997,161.1204105913639,0.49481,0.51765,0.80384,0.41653,0.64539,0.49485188097129634,160.3320094347
0.47382,0.54555,0.77411,0.40341,0.63515,0.47381966471829845,715.941513389349,0.44049,0.59674,0.82701,0.36927,0.60768,0.4404303230069302,142.69942465424538,0.45028,0.52904,0.8081,0.40669,0.63772,0.4502972203456325,145.89629939198494
0.45652,0.57299,0.78519,0.37905,0.61567,0.45649896922054706,689.7699424922466,1.41986,-1.72721,0.77194,2.49739,1.58031,1.4200191369027266,460.08620035648346,1.43642,-1.95086,0.76066,2.54817,1.5963,1.4366255991252852,465.4666941165924
0.44861,0.58399,0.7894,0.36928,0.60769,0.44861189677847846,677.8525760322809,0.41547,0.65054,0.83715,0.32001,0.56569,0.4154509055761643,134.60609340667725,0.43306,0.57821,0.82068,0.36423,0.60351,0.4330827126532425,140.31879889965057
0.42789,0.62062,0.80724,0.33677,0.58032,0.4278795492522848,646.5259989202023,0.45529,0.55554,0.83304,0.40701,0.63797,0.4553283394118886,147.5263819694519,0.45588,0.54252,0.82389,0.39505,0.62853,0.4559287507041001,147.72091522812843
0.41646,0.63767,0.81601,0.32163,0.56713,0.4164487170727343,629.2540114969015,0.39312,0.66643,0.84708,0.30546,0.55268,0.3930805519591143,127.35809883475304,0.38706,0.67422,0.84155,0.28132,0.5304,0.38709144418438274,125.41762791574001
0.42177,0.62943,0.8102,0.32895,0.57354,0.42177034806013897,637.29499591887,0.3901,0.64463,0.84469,0.32542,0.57046,0.39037784768475425,126.48242264986038,0.38287,0.65843,0.83916,0.29495,0.5431,0.3827204996329031,124.0014418810606
0.41839,0.62968,0.81203,0.32873,0.57335,0.4183891698432079,632.1860356330872,0.39981,0.64613,0.84231,0.32405,0.56926,0.39982921841703817,129.54466676712036,0.40363,0.61404,0.82793,0.33329,0.57732,0.4036190147385185,130.77256077528
0.40724,0.64965,0.82292,0.311,0.55767,0.4072716024973628,615.3873913735151,0.39882,0.64863,0.83294,0.32176,0.56724,0.398730515697856,129.18868708610535,0.40256,0.61557,0.8208,0.33197,0.57617,0.40264956607126895,130.45845940709114
0.39629,0.66508,0.83142,0.2973,0.54526,0.39631948864160194,598.8387473374605,0.36835,0.68703,0.86195,0.2866,0.53535,0.36840388316799094,119.36285814642906,0.36391,0.68362,0.85046,0.27321,0.52269,0.3638915451772419,117.90086063742638
0.39996,0.65832,0.82848,0.30331,0.55074,0.3999411251215963,604.311040058732,0.41181,0.64611,0.83514,0.32406,0.56927,0.41179092614739027,133.42026007175446,0.41262,0.61478,0.8266,0.33265,0.57676,0.4126019850373268,133.6830431520939
0.39376,0.6698,0.83464,0.29312,0.5414,0.39375369123557324,594.9618274569511,0.39551,0.67584,0.85493,0.29684,0.54483,0.3954366151197457,128.1214632987976,0.3959,0.6724,0.84992,0.2829,0.53188,0.39584528544434794,128.25387248396873
0.38777,0.67933,0.8391,0.28466,0.53353,0.38777224872382093,585.9238678216934,0.41671,0.56077,0.81075,0.40222,0.63421,0.41650545219948265,134.94776651263237,0.40227,0.58107,0.81339,0.36176,0.60146,0.402208973320178,130.3157073557377
0.38435,0.683,0.84211,0.2814,0.53047,0.38435799394278714,580.7649288475513,0.36537,0.70031,0.87202,0.27444,0.52387,0.36546590629919073,118.4109536409378,0.35882,0.71616,0.86972,0.24511,0.49508,0.35872697517459773,116.22753995656967
0.37869,0.68913,0.84593,0.27596,0.52532,0.3786855423237455,572.1938544511795,0.36865,0.6944,0.85771,0.27985,0.52901,0.36864205642982767,119.44002628326416,0.35986,0.70395,0.85312,0.25565,0.50562,0.35999478657304507,116.6383108496666
0.39682,0.66556,0.83059,0.29688,0.54486,0.3968175777254477,599.5913599431515,0.36114,0.70946,0.8656,0.26606,0.51581,0.361231473998891,117.03899757564068,0.35498,0.72508,0.8623,0.23741,0.48724,0.3549313297794189,114.99775084853172
0.37933,0.69055,0.84589,0.27469,0.52411,0.3793152016097548,573.1452696323395,0.35991,0.70528,0.87016,0.26988,0.5195,0.3599404963998147,116.62072083353996,0.35496,0.70521,0.86728,0.25457,0.50454,0.355032728502044,115.03060403466225
0.3883,0.67336,0.83746,0.28996,0.53848,0.38831191627810446,586.7393054962158,0.3717,0.69682,0.85781,0.27763,0.52691,0.3715212494134903,120.37288480997086,0.3701,0.69203,0.85138,0.26594,0.5157,0.370124419576224,119.92031194269657
0.38394,0.6825,0.84209,0.28184,0.53089,0.38393628714614797,580.1277298778296,0.35741,0.70427,0.8697,0.27081,0.52039,0.35738895479359745,115.79402135312557,0.35327,0.71822,0.86606,0.24333,0.49328,0.35329630396064415,114.46800248324871
0.37971,0.6888,0.84529,0.27625,0.5256,0.3797171962608335,573.7526835501194,0.36266,0.71712,0.87191,0.25904,0.50896,0.36263250389400825,117.49293126165867,0.36052,0.72374,0.86886,0.23856,0.48843,0.36040316374949466,116.77062505483627
