train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.07743,0.47432,0.08266,0.48891,0.7768965615945704,132.07241547107697,0.07345,0.48803,0.08107,0.48457,0.7831906151771545,19.579765379428864,0.08194,0.48793,0.09899,0.51109,0.7854251229033178,38.48583102226257,1714479202,,False,1,3b18f3da,2024-04-30_14-13-22,210.5706810951233,210.5706810951233,4672,AT-MB-PC-EOS,127.0.0.1,210.5706810951233,1,128,0.0,3,0.001
0.07743,0.8436,0.08361,0.48049,0.4392289805938216,74.66892670094967,0.07345,0.92551,0.08537,0.49295,0.3006281781196594,7.515704452991486,0.08194,0.91671,0.08894,0.46338,0.35099717214399456,17.198861435055733,1714479401,,False,2,3b18f3da,2024-04-30_14-16-41,198.4574749469757,409.028156042099,4672,AT-MB-PC-EOS,127.0.0.1,409.028156042099,2,128,0.0,3,0.001
0.07743,0.91938,0.11702,0.54355,0.30663302181398167,52.127613708376884,0.07345,0.92698,0.1537,0.56494,0.2763077610731125,6.907694026827812,0.08194,0.9172,0.12669,0.51987,0.3240296393632889,15.877452328801155,1714479598,,False,3,3b18f3da,2024-04-30_14-19-58,197.21659898757935,606.2447550296783,4672,AT-MB-PC-EOS,127.0.0.1,606.2447550296783,3,128,0.0,3,0.001
0.07743,0.92041,0.15112,0.62009,0.2783203767503009,47.314464047551155,0.07345,0.92605,0.1719,0.5917,0.2868297636508942,7.170744091272354,0.08194,0.91857,0.15425,0.5777,0.31051316127485157,15.215144902467728,1714479795,,False,4,3b18f3da,2024-04-30_14-23-15,197.0458002090454,803.2905552387238,4672,AT-MB-PC-EOS,127.0.0.1,803.2905552387238,4,128,0.0,3,0.001
0.07743,0.92166,0.17455,0.6352,0.27046010581886065,45.978217989206314,0.07345,0.92742,0.17299,0.60581,0.26075408518314364,6.51885212957859,0.08194,0.91796,0.16482,0.59151,0.2887159269683215,14.147080421447754,1714479993,,False,5,3b18f3da,2024-04-30_14-26-33,197.70528173446655,1000.9958369731903,4672,AT-MB-PC-EOS,127.0.0.1,1000.9958369731903,5,128,0.0,3,0.001
0.07743,0.92317,0.2019,0.66903,0.25400384322685354,43.1806533485651,0.07345,0.92649,0.14103,0.5565,0.3150322017073631,7.875805042684078,0.08194,0.91779,0.15178,0.59529,0.32938326925647504,16.139780193567276,1714480191,,False,6,3b18f3da,2024-04-30_14-29-51,198.2298185825348,1199.225655555725,4672,AT-MB-PC-EOS,127.0.0.1,1199.225655555725,6,128,0.0,3,0.001
0.07743,0.924,0.19673,0.68019,0.2534397024880437,43.084749422967434,0.07345,0.92711,0.18012,0.58652,0.2654065054655075,6.635162636637688,0.08194,0.91862,0.17972,0.64352,0.277230548311253,13.584296867251396,1714480389,,False,7,3b18f3da,2024-04-30_14-33-09,198.3304672241211,1397.5561227798462,4672,AT-MB-PC-EOS,127.0.0.1,1397.5561227798462,7,128,0.0,3,0.001
0.07743,0.92412,0.22827,0.70157,0.24264655761858997,41.249914795160294,0.07345,0.92766,0.18578,0.6542,0.24651500165462495,6.1628750413656235,0.08194,0.9194,0.22593,0.67388,0.2568989902430651,12.58805052191019,1714480587,,False,8,3b18f3da,2024-04-30_14-36-27,197.96066284179688,1595.516785621643,4672,AT-MB-PC-EOS,127.0.0.1,1595.516785621643,8,128,0.0,3,0.001
0.07743,0.92509,0.22749,0.70662,0.24146381423753852,41.048848420381546,0.07345,0.92776,0.22035,0.63837,0.27544582724571226,6.886145681142807,0.08194,0.92052,0.23943,0.6641,0.2765407604830606,13.550497263669968,1714480785,,False,9,3b18f3da,2024-04-30_14-39-45,197.81766438484192,1793.334450006485,4672,AT-MB-PC-EOS,127.0.0.1,1793.334450006485,9,128,0.0,3,0.001
0.07743,0.92316,0.21773,0.70774,0.2434042439741247,41.378721475601196,0.07345,0.92704,0.19266,0.66438,0.23868915051221848,5.967228762805462,0.08194,0.91838,0.21439,0.64368,0.27296349649526636,13.375211328268051,1714480982,,False,10,3b18f3da,2024-04-30_14-43-02,197.31399059295654,1990.6484405994415,4672,AT-MB-PC-EOS,127.0.0.1,1990.6484405994415,10,128,0.0,3,0.001
