train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
2.72760009765625,-10.14389,0.12341,9.66769027709961,3.1092898845672607,2.7274202683482307,853.6825439929962,1.848829984664917,-5.21873,0.17339,5.707859992980957,2.3891100883483887,1.847901627659417,578.3932094573975,1714586027,,True,5,2ce72f1f,2024-05-01_17-53-47,240.46891856193542,1334.4822623729706,2098933,vader,131.130.125.97,1334.4822623729706,5,64,3,0.5,1e-05,2ce72f1f
0.5724999904632568,0.3371,0.65108,0.5750899910926819,0.7583400011062622,0.5724786792319423,179.18582659959793,0.6934400200843811,0.18657,0.71312,0.7466099858283997,0.8640699982643127,0.6934330358672828,217.0445402264595,1714588708,,True,15,988b9a07,2024-05-01_18-38-28,244.05484747886658,4010.761013507843,2099266,vader,131.130.125.97,4010.761013507843,15,256,6,0.5,0.001,988b9a07
2.7275500297546387,-10.14355,0.1234,9.667389869689941,3.1092400550842285,2.727372757162149,853.6676729917526,1.8487399816513062,-5.21783,0.17335,5.707039833068848,2.3889400959014893,1.8478116547337735,578.3650479316711,1714586030,,True,5,f4984876,2024-05-01_17-53-50,238.1487066745758,1328.873110294342,2099529,vader,131.130.125.97,1328.873110294342,5,64,3,0.5,1e-05,f4984876
3.160209894180298,-13.36442,-0.0369,12.461609840393066,3.530100107192993,3.1591070578121148,988.800509095192,2.299489974975586,-7.95778,-0.04246,8.22191047668457,2.8673899173736572,2.297746711264784,719.1947206258774,1714586356,,True,5,38870fab,2024-05-01_17-59-16,296.044921875,1650.1747257709503,2099798,vader,131.130.125.97,1650.1747257709503,5,64,6,0.5,1e-05,38870fab
0.31068000197410583,0.78695,0.89223,0.18482999503612518,0.4299199879169464,0.3106839540667427,97.24407762289047,0.3542799949645996,0.71437,0.86828,0.2621600031852722,0.5120199918746948,0.3542501610784104,110.88030041754246,1714604125,,True,100,c96161bb,2024-05-01_22-55-25,188.63256430625916,19413.900761842728,2100062,vader,131.130.125.97,19413.900761842728,100,64,3,0.0,0.0001,c96161bb
0.7345399856567383,-0.07495,0.54614,0.9325500130653381,0.965690016746521,0.7349443675610966,230.03758704662323,1.4030100107192993,-1.99701,0.51835,2.750809907913208,1.658560037612915,1.4032524683224126,439.21802258491516,1714587306,,True,5,c6db6d51,2024-05-01_18-15-06,237.44660067558289,1273.85946559906,2100681,vader,131.130.125.97,1273.85946559906,5,256,3,0.5,0.001,c6db6d51
0.4900600016117096,0.50621,0.73931,0.42838001251220703,0.6545100212097168,0.48983413676103466,153.31808480620384,0.4611800014972687,0.53827,0.77777,0.423799991607666,0.6510000228881836,0.4609213042944765,144.26836824417114,1714604146,,True,45,83a1c8da,2024-05-01_22-55-46,400.3970332145691,18108.991753339767,2100781,vader,131.130.125.97,18108.991753339767,45,256,10,0.5,0.0001,83a1c8da
1.812999963760376,-5.50822,0.1757,5.646100044250488,2.376149892807007,1.8123483275072263,567.2650265097618,1.3619099855422974,-2.91129,0.36111,3.589979887008667,1.8947199583053589,1.3620905430553059,426.33433997631073,1714588504,,True,5,c721bffc,2024-05-01_18-35-04,411.6687924861908,2142.7187492847443,2100924,vader,131.130.125.97,2142.7187492847443,5,256,10,0.2,1e-05,c721bffc
0.5151799917221069,0.45378,0.72111,0.47387000918388367,0.6883800029754639,0.5156011897534989,161.38317239284515,0.6557999849319458,0.1625,0.74533,0.7687000036239624,0.8767499923706055,0.656233876657943,205.40120339393616,1714592198,,True,15,75dd52d3,2024-05-01_19-36-38,313.1767041683197,4886.1012461185455,2101150,vader,131.130.125.97,4886.1012461185455,15,64,6,0.2,0.0001,75dd52d3
2.727679967880249,-10.14435,0.12341,9.668089866638184,3.1093599796295166,2.727500284441744,853.7075890302658,1.8489999771118164,-5.21806,0.17344,5.707250118255615,2.388979911804199,1.8480771540072018,578.4481492042542,1714589969,,True,5,6fcd3179,2024-05-01_18-59-29,239.68985533714294,1458.881920337677,2101410,vader,131.130.125.97,1458.881920337677,5,256,3,0.5,1e-05,6fcd3179
