train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate,logdir
0.64,0.6,0.59,0.59,0.7,0.6239776278243345,21.215239346027374,0.61,0.66,0.38,0.48,0.63,0.6871980547904968,3.435990273952484,1712727302,,True,100,0a885e62,2024-04-10_07-35-02,13.984154462814331,1408.4323604106903,44548,AT-MB-PC-E13,127.0.0.1,1408.4323604106903,100,64,3,0.5,1e-05,0a885e62
0.6,0.56,0.46,0.51,0.62,0.6849819772383746,23.289387226104736,0.47,0.45,0.51,0.48,0.5,0.7720361471176147,3.8601807355880737,1712726038,,True,5,7fb15dd3,2024-04-10_07-13-58,27.611955404281616,138.91942238807678,44964,AT-MB-PC-E13,127.0.0.1,138.91942238807678,5,256,6,0.5,0.001,7fb15dd3
0.63,0.59,0.59,0.59,0.7,0.6241855831707225,21.222309827804565,0.61,0.67,0.36,0.47,0.63,0.6861845493316651,3.430922746658325,1712727327,,True,100,48f72480,2024-04-10_07-35-27,13.949928998947144,1421.2739474773407,14376,AT-MB-PC-E13,127.0.0.1,1421.2739474773407,100,64,3,0.5,1e-05,48f72480
0.6,0.56,0.53,0.54,0.64,0.6540827277828666,22.238812744617462,0.52,0.49,0.25,0.33,0.54,0.6921172499656677,3.4605862498283386,1712727268,,True,45,027f14b0,2024-04-10_07-34-28,27.373807191848755,1228.9973678588867,44964,AT-MB-PC-E13,127.0.0.1,1228.9973678588867,45,64,6,0.5,1e-05,027f14b0
0.88,0.85,0.87,0.86,0.95,0.2963663929087274,10.076457358896732,0.68,0.68,0.62,0.65,0.77,0.6759843349456787,3.3799216747283936,1712728694,,True,100,9ae8cf04,2024-04-10_07-58-14,14.47407579421997,1426.105545282364,44964,AT-MB-PC-E13,127.0.0.1,1426.105545282364,100,64,3,0.0,0.0001,9ae8cf04
0.6,0.55,0.57,0.56,0.64,0.6552761635359596,22.279389560222626,0.58,0.64,0.25,0.36,0.49,0.8278822183609009,4.139411091804504,1712727375,,True,5,7e18e9fb,2024-04-10_07-36-15,14.210375547409058,73.28818964958191,44548,AT-MB-PC-E13,127.0.0.1,73.28818964958191,5,256,3,0.5,0.001,7e18e9fb
0.52,0.46,0.54,0.5,0.54,0.7127166232642006,24.23236519098282,0.52,0.49,0.42,0.45,0.51,0.6988366365432739,3.4941831827163696,1712727554,,True,5,85be920d,2024-04-10_07-39-14,45.11642384529114,226.64739990234375,14376,AT-MB-PC-E13,127.0.0.1,226.64739990234375,5,256,10,0.5,0.0001,85be920d
0.74,0.7,0.73,0.72,0.83,0.5045404109884711,17.154373973608017,0.6,0.6,0.5,0.55,0.7,0.6486627221107483,3.2433136105537415,1712731921,,True,100,51249243,2024-04-10_08-52-01,46.34173941612244,4545.451473712921,44548,AT-MB-PC-E13,127.0.0.1,4545.451473712921,100,256,10,0.2,1e-05,51249243
0.61,0.57,0.53,0.55,0.65,0.6535408479325912,22.2203888297081,0.48,0.45,0.39,0.42,0.5,0.7434695959091187,3.7173479795455933,1712727697,,True,5,95488949,2024-04-10_07-41-37,27.35487389564514,143.0827236175537,14376,AT-MB-PC-E13,127.0.0.1,143.0827236175537,5,64,6,0.2,0.0001,95488949
0.64,0.6,0.59,0.6,0.7,0.6246011537664077,21.23643922805786,0.6,0.65,0.36,0.46,0.63,0.6861295461654663,3.4306477308273315,1712729138,,True,100,9e8b0743,2024-04-10_08-05-38,15.587002992630005,1440.4351916313171,14376,AT-MB-PC-E13,127.0.0.1,1440.4351916313171,100,256,3,0.5,1e-05,9e8b0743
0.72,0.7,0.63,0.67,0.78,0.5585955355097266,18.992248207330704,0.67,0.69,0.56,0.62,0.69,0.7128832817077637,3.5644164085388184,1712730770,,True,45,0e378de7,2024-04-10_08-32-50,46.393959045410156,2075.7551939487457,44964,AT-MB-PC-E13,127.0.0.1,2075.7551939487457,45,256,10,0.2,0.001,0e378de7
