train_accuracy-0_0,train_accuracy-0_5,train_ap,train_auc,train_mean_loss,train_sum_loss,val_accuracy-0_0,val_accuracy-0_5,val_ap,val_auc,val_mean_loss,val_sum_loss,test_accuracy-0_0,test_accuracy-0_5,test_ap,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate
0.08,0.48,0.09,0.5,0.7929854911916396,134.80753350257874,0.07,0.5,0.09,0.49,0.8001251411437988,20.00312852859497,0.08,0.49,0.11,0.51,0.8008484305167685,39.241573095321655,1713145667,,False,1,a39ae98e,2024-04-15_03-47-47,52.141719341278076,52.141719341278076,33244,AT-MB-PC-EOS,127.0.0.1,52.141719341278076,1,128,0.0,3,0.001
0.08,0.84,0.08,0.49,0.43374035034109565,73.73585955798626,0.07,0.92,0.1,0.51,0.2984094935655594,7.460237339138985,0.08,0.92,0.09,0.48,0.3419479086082809,16.755447521805763,1713145719,,False,2,a39ae98e,2024-04-15_03-48-39,51.88294219970703,104.02466154098511,33244,AT-MB-PC-EOS,127.0.0.1,104.02466154098511,2,128,0.0,3,0.001
0.08,0.92,0.12,0.55,0.3029749186599956,51.50573617219925,0.07,0.93,0.15,0.55,0.3195785516500473,7.989463791251183,0.08,0.92,0.12,0.51,0.3532835978026293,17.310896292328835,1713145771,,False,3,a39ae98e,2024-04-15_03-49-31,52.13496398925781,156.15962553024292,33244,AT-MB-PC-EOS,127.0.0.1,156.15962553024292,3,128,0.0,3,0.001
0.08,0.92,0.15,0.61,0.2805731614722925,47.697437450289726,0.07,0.93,0.19,0.64,0.26956536412239074,6.739134103059769,0.08,0.92,0.17,0.61,0.2930793351664835,14.360887423157692,1713145823,,False,4,a39ae98e,2024-04-15_03-50-23,52.730507612228394,208.8901331424713,33244,AT-MB-PC-EOS,127.0.0.1,208.8901331424713,4,128,0.0,3,0.001
0.08,0.92,0.18,0.64,0.2691457769888289,45.75478208810091,0.07,0.93,0.15,0.6,0.2682653075456619,6.706632688641548,0.08,0.92,0.16,0.59,0.29007594409037607,14.213721260428429,1713145876,,False,5,a39ae98e,2024-04-15_03-51-16,52.40351986885071,261.293653011322,33244,AT-MB-PC-EOS,127.0.0.1,261.293653011322,5,128,0.0,3,0.001
0.08,0.92,0.2,0.67,0.2544767322347445,43.26104447990656,0.07,0.93,0.17,0.65,0.26837812006473544,6.709453001618385,0.08,0.92,0.18,0.63,0.30212410630620257,14.804081209003925,1713145928,,False,6,a39ae98e,2024-04-15_03-52-08,52.46916055679321,313.76281356811523,33244,AT-MB-PC-EOS,127.0.0.1,313.76281356811523,6,128,0.0,3,0.001
0.08,0.92,0.21,0.68,0.2525826964308234,42.939058393239975,0.07,0.93,0.18,0.6,0.264886189699173,6.622154742479324,0.08,0.92,0.19,0.63,0.28122920406108,13.78023099899292,1713145981,,False,7,a39ae98e,2024-04-15_03-53-01,52.376758098602295,366.13957166671753,33244,AT-MB-PC-EOS,127.0.0.1,366.13957166671753,7,128,0.0,3,0.001
0.08,0.92,0.23,0.69,0.24541392010800978,41.720366418361664,0.07,0.93,0.19,0.65,0.2552840325236321,6.382100813090801,0.08,0.92,0.23,0.67,0.2590878608883644,12.695305183529854,1713146033,,False,8,a39ae98e,2024-04-15_03-53-53,52.48922681808472,418.62879848480225,33244,AT-MB-PC-EOS,127.0.0.1,418.62879848480225,8,128,0.0,3,0.001
0.08,0.92,0.24,0.71,0.24135624231661068,41.030561193823814,0.07,0.92,0.22,0.62,0.27040244996547697,6.760061249136925,0.08,0.92,0.2,0.64,0.27982553231472873,13.711451083421707,1713146086,,False,9,a39ae98e,2024-04-15_03-54-46,52.44685339927673,471.075651884079,33244,AT-MB-PC-EOS,127.0.0.1,471.075651884079,9,128,0.0,3,0.001
0.08,0.92,0.24,0.71,0.2411848710740314,41.001428082585335,0.07,0.93,0.18,0.65,0.24849213749170304,6.212303437292576,0.08,0.92,0.21,0.64,0.2876660541004064,14.095636650919914,1713146138,,False,10,a39ae98e,2024-04-15_03-55-38,52.26658582687378,523.3422377109528,33244,AT-MB-PC-EOS,127.0.0.1,523.3422377109528,10,128,0.0,3,0.001
