train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/times,config/model/modules/1/parameter/dropout,config/optimizer/base_learning_rate
4.869999885559082,-27.63,-0.01,24.829999923706055,4.980000019073486,4.871046987966227,1524.637707233429,4.75,-24.44,0.47,23.350000381469727,4.829999923706055,4.748076722263909,1486.1480140686035,1711577715,,False,1,30ddf6c9,2024-03-27_23-15-15,225.4711673259735,225.4711673259735,13076,AT-MB-PC-EOS,127.0.0.1,225.4711673259735,1,256,6,0.5,1e-05
4.829999923706055,-27.21,-0.01,24.469999313354492,4.949999809265137,4.833125484637178,1512.7682766914368,4.480000019073486,-21.73,0.41,20.8700008392334,4.570000171661377,4.478811122358036,1401.8678812980652,1711577854,,False,2,30ddf6c9,2024-03-27_23-17-34,139.0180971622467,364.4892644882202,13076,AT-MB-PC-EOS,127.0.0.1,364.4892644882202,2,256,6,0.5,1e-05
4.71999979019165,-25.96,-0.0,23.389999389648438,4.840000152587891,4.718567770510055,1476.9117121696472,3.9200000762939453,-16.59,0.34,16.139999389648438,4.019999980926514,3.9176081399948073,1226.2113478183746,1711577992,,False,3,30ddf6c9,2024-03-27_23-19-52,137.89521074295044,502.38447523117065,13076,AT-MB-PC-EOS,127.0.0.1,502.38447523117065,3,256,6,0.5,1e-05
4.510000228881836,-23.78,0.01,21.5,4.639999866485596,4.511067126886532,1411.9640107154846,2.7200000286102295,-7.98,0.22,8.239999771118164,2.869999885559082,2.71519387796664,849.8556838035583,1711578131,,False,4,30ddf6c9,2024-03-27_23-22-11,139.17950987815857,641.5639851093292,13076,AT-MB-PC-EOS,127.0.0.1,641.5639851093292,4,256,6,0.5,1e-05
4.170000076293945,-20.46,0.03,18.6200008392334,4.309999942779541,4.167016356136091,1304.2761194705963,1.0800000429153442,-1.13,0.19,1.9600000381469727,1.399999976158142,1.0769090319213015,337.07252699136734,1711578259,,False,5,30ddf6c9,2024-03-27_23-24-19,128.42556738853455,769.9895524978638,13076,AT-MB-PC-EOS,127.0.0.1,769.9895524978638,5,256,6,0.5,1e-05
3.299999952316284,-13.7,0.05,12.75,3.569999933242798,3.2965791610102304,1031.829277396202,7.940000057220459,-83.77,0.09,77.80999755859375,8.819999694824219,7.9439262064120255,2486.448902606964,1711578382,,False,6,30ddf6c9,2024-03-27_23-26-22,122.40907788276672,892.3986303806305,13076,AT-MB-PC-EOS,127.0.0.1,892.3986303806305,6,256,6,0.5,1e-05
2.130000114440918,-7.08,0.09,7.010000228881836,2.6500000953674316,2.1282996662889424,666.157795548439,8.899999618530273,-108.01,0.08,100.05999755859375,10.0,8.903474202933022,2786.787425518036,1711578512,,False,7,30ddf6c9,2024-03-27_23-28-32,130.26185774803162,1022.6604881286621,13076,AT-MB-PC-EOS,127.0.0.1,1022.6604881286621,7,256,6,0.5,1e-05
1.899999976158142,-5.71,0.11,5.829999923706055,2.4100000858306885,1.8974639478202064,593.9062156677246,8.210000038146973,-92.36,0.1,85.69000244140625,9.260000228881836,8.214574269974193,2571.1617465019226,1711578649,,False,8,30ddf6c9,2024-03-27_23-30-49,137.3208315372467,1159.9813196659088,13076,AT-MB-PC-EOS,127.0.0.1,1159.9813196659088,8,256,6,0.5,1e-05
1.6699999570846558,-4.3,0.15,4.590000152587891,2.140000104904175,1.6716893751400348,523.2387744188309,7.510000228881836,-72.3,0.14,67.27999877929688,8.199999809265137,7.509264732702091,2350.3998613357544,1711578776,,False,9,30ddf6c9,2024-03-27_23-32-56,126.88974523544312,1286.871064901352,13076,AT-MB-PC-EOS,127.0.0.1,1286.871064901352,9,256,6,0.5,1e-05
1.4800000190734863,-3.11,0.2,3.559999942779541,1.8899999856948853,1.4775416144547753,462.47052532434464,7.610000133514404,-68.62,0.25,63.900001525878906,7.989999771118164,7.603885818213319,2380.016261100769,1711578908,,False,10,30ddf6c9,2024-03-27_23-35-08,131.49668264389038,1418.3677475452423,13076,AT-MB-PC-EOS,127.0.0.1,1418.3677475452423,10,256,6,0.5,1e-05
1.2899999618530273,-2.14,0.27,2.7200000286102295,1.649999976158142,1.2864405627067859,402.65589612722397,7.619999885559082,-70.72,0.29,65.83000183105469,8.109999656677246,7.6219782524596384,2385.679193019867,1711579046,,False,11,30ddf6c9,2024-03-27_23-37-26,138.3905439376831,1556.7582914829254,13076,AT-MB-PC-EOS,127.0.0.1,1556.7582914829254,11,256,6,0.5,1e-05
1.2000000476837158,-1.75,0.28,2.390000104904175,1.5399999618530273,1.200288878462185,375.69041895866394,7.039999961853027,-62.0,0.31,57.83000183105469,7.599999904632568,7.043443288285131,2204.597749233246,1711579172,,False,12,30ddf6c9,2024-03-27_23-39-32,126.21885657310486,1682.9771480560303,13076,AT-MB-PC-EOS,127.0.0.1,1682.9771480560303,12,256,6,0.5,1e-05
1.1200000047683716,-1.4,0.32,2.0799999237060547,1.440000057220459,1.1237401183420859,351.73065704107285,6.480000019073486,-54.28,0.32,50.7400016784668,7.119999885559082,6.482937249131858,2029.1593589782715,1711579306,,False,13,30ddf6c9,2024-03-27_23-41-46,133.25056982040405,1816.2277178764343,13076,AT-MB-PC-EOS,127.0.0.1,1816.2277178764343,13,256,6,0.5,1e-05
1.0800000429153442,-1.22,0.33,1.9299999475479126,1.3899999856948853,1.0806061808293619,338.2297345995903,6.150000095367432,-48.04,0.34,45.0099983215332,6.710000038146973,6.147488438664153,1924.1638813018799,1711579443,,False,14,30ddf6c9,2024-03-27_23-44-03,137.89965987205505,1954.1273777484894,13076,AT-MB-PC-EOS,127.0.0.1,1954.1273777484894,14,256,6,0.5,1e-05
1.0299999713897705,-1.02,0.35,1.7599999904632568,1.3200000524520874,1.027749473294511,321.68558514118195,6.019999980926514,-45.54,0.35,42.720001220703125,6.539999961853027,6.022314652086447,1884.9844861030579,1711579571,,True,15,30ddf6c9,2024-03-27_23-46-11,127.07237529754639,2081.1997530460358,13076,AT-MB-PC-EOS,127.0.0.1,2081.1997530460358,15,256,6,0.5,1e-05
