train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.2622300088405609,0.8479,0.92317,0.13502000272274017,0.3674499988555908,0.26221848691953564,396.2121337354183,0.29264000058174133,0.80582,0.9072,0.17781999707221985,0.4216899871826172,0.29260913576976755,94.80535998940468,0.2908500134944916,0.80006,0.90119,0.1726599931716919,0.4155200123786926,0.29082296356374837,94.22664019465446,1714568801,,False,100,7abc2f9d,2024-05-01_13-06-41,849.126137971878,104345.12393403053,2077662,vader,131.130.125.97,104345.12393403053,100,64,0.0,3,0.001,7abc2f9d
0.25617000460624695,0.85342,0.92694,0.1301099956035614,0.3607099950313568,0.2561660307101427,387.0668724030256,0.2934899926185608,0.80529,0.90731,0.17829999327659607,0.42225998640060425,0.2934394551004157,95.07438345253468,0.28630998730659485,0.8055,0.90489,0.1679600030183792,0.4098300039768219,0.2863245157088027,92.76914308965206,1714568127,,False,100,06f15271,2024-05-01_12-55-27,1025.0020854473114,103667.67540812492,2078045,vader,131.130.125.97,103667.67540812492,100,128,0.0,3,0.001,06f15271
0.2541399896144867,0.85669,0.9274,0.12721000611782074,0.35666999220848083,0.2541287453619555,383.98853424191475,0.29203000664711,0.80675,0.90638,0.17696000635623932,0.4206700026988983,0.29204266817297464,94.62182448804379,0.28727999329566956,0.80532,0.90366,0.16811999678611755,0.41001999378204346,0.28732451483791255,93.09314280748367,1714551731,,False,100,6fc5e3ba,2024-05-01_08-22-11,876.2757008075714,87267.67152643204,2078411,vader,131.130.125.97,87267.67152643204,100,128,0.0,3,0.001,6fc5e3ba
