train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.47,0.45,0.77,0.56,0.53,0.8427650279858533,28.654010951519012,0.5,0.49,0.92,0.63,0.61,0.9106945633888245,4.553472816944122,0.53,0.51,0.9,0.65,0.59,0.8825933396816253,8.825933396816254
0.54,0.49,0.51,0.5,0.58,0.7130098851288066,24.242336094379425,0.57,0.56,0.47,0.51,0.6,0.7008539319038392,3.5042696595191956,0.59,0.59,0.52,0.55,0.64,0.6704605042934417,6.704605042934418
0.69,0.64,0.67,0.65,0.74,0.6120818143381792,20.810781687498093,0.54,0.52,0.43,0.47,0.61,0.7006977319717407,3.5034886598587036,0.65,0.66,0.56,0.61,0.71,0.630304753780365,6.30304753780365
0.73,0.72,0.66,0.69,0.79,0.557255200603429,18.946676820516586,0.59,0.54,0.9,0.68,0.66,0.7497885823249817,3.7489429116249084,0.61,0.56,0.91,0.69,0.75,0.7185411751270294,7.185411751270294
0.75,0.71,0.75,0.73,0.82,0.5317476032411351,18.079418510198593,0.56,0.54,0.53,0.53,0.64,0.6977120161056518,3.4885600805282593,0.68,0.65,0.73,0.69,0.73,0.6322092473506927,6.3220924735069275
0.77,0.73,0.76,0.75,0.85,0.4902213759282056,16.66752678155899,0.68,0.68,0.64,0.66,0.72,0.6582497596740723,3.2912487983703613,0.72,0.7,0.73,0.72,0.75,0.6212871760129929,6.212871760129929
0.8,0.78,0.77,0.77,0.86,0.47538794664775624,16.163190186023712,0.61,0.56,0.79,0.66,0.64,0.781653642654419,3.9082682132720947,0.7,0.66,0.78,0.71,0.75,0.6587884187698364,6.587884187698364
0.8,0.76,0.79,0.78,0.87,0.45870599150657654,15.596003711223602,0.66,0.65,0.64,0.64,0.7,0.6530604839324952,3.2653024196624756,0.68,0.66,0.69,0.67,0.74,0.6365007102489472,6.365007102489471
0.83,0.8,0.82,0.81,0.88,0.44888656893197226,15.262143343687057,0.69,0.68,0.65,0.67,0.7,0.78940150141716,3.9470075070858,0.68,0.7,0.6,0.65,0.73,0.7442031860351562,7.4420318603515625
0.79,0.79,0.74,0.76,0.86,0.4673411232583663,15.889598190784454,0.63,0.59,0.75,0.66,0.68,0.824319350719452,4.1215967535972595,0.69,0.66,0.74,0.7,0.73,0.7403689801692963,7.403689801692963
0.8,0.77,0.79,0.78,0.86,0.479115342392641,16.289921641349792,0.73,0.67,0.86,0.75,0.77,0.6145485877990723,3.0727429389953613,0.66,0.61,0.8,0.7,0.71,0.6951465159654617,6.951465159654617
0.82,0.79,0.81,0.8,0.88,0.452087922131314,15.370989352464676,0.64,0.6,0.75,0.67,0.73,0.6594156265258789,3.2970781326293945,0.7,0.66,0.78,0.71,0.76,0.6644156634807586,6.644156634807587
0.83,0.8,0.83,0.81,0.9,0.41550688445568085,14.127234071493149,0.62,0.62,0.51,0.56,0.69,0.7055854439735413,3.5279272198677063,0.68,0.75,0.5,0.6,0.74,0.7723966091871262,7.723966091871262
0.83,0.8,0.82,0.81,0.9,0.4116247305098702,13.995240837335587,0.67,0.62,0.76,0.69,0.73,0.7274303317070008,3.6371516585350037,0.7,0.65,0.84,0.73,0.77,0.6647437185049057,6.647437185049057
