train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/model/hidden_dimension,config/model/modules/1/parameter/dropout,config/model/modules/1/times,config/optimizer/base_learning_rate,logdir
0.93774,0.9177,0.94492,0.93111,0.98879,0.15747693882269018,5.354215919971466,0.7351,0.73529,0.69444,0.71429,0.80415,0.8121559381484985,4.060779690742493,0.68543,0.73636,0.55102,0.63035,0.78736,0.8562890708446502,8.562890708446503,1713379240,,False,100,41605362,2024-04-17_20-40-40,26.96481728553772,2667.4630229473114,17780,AT-MB-PC-E13,127.0.0.1,2667.4630229473114,100,128,0.0,3,0.001,41605362
0.94906,0.93724,0.94915,0.94316,0.98944,0.15138763967244065,5.147179748862982,0.72848,0.72464,0.69444,0.70922,0.82173,0.7202369093894958,3.6011845469474792,0.67219,0.71053,0.55102,0.62069,0.77652,0.867194002866745,8.67194002866745,1713379247,,False,100,82630696,2024-04-17_20-40-47,22.75225567817688,2669.8394589424133,23640,AT-MB-PC-E13,127.0.0.1,2669.8394589424133,100,128,0.0,3,0.001,82630696
0.93868,0.9339,0.92797,0.93092,0.98639,0.1758090118494104,5.977506402879953,0.78808,0.77027,0.79167,0.78082,0.80749,0.8000813841819763,4.000406920909882,0.68543,0.7,0.61905,0.65704,0.79219,0.8392865657806396,8.392865657806396,1713379247,,False,100,5db7847c,2024-04-17_20-40-47,21.73039150238037,2665.7577419281006,38588,AT-MB-PC-E13,127.0.0.1,2665.7577419281006,100,128,0.0,3,0.001,5db7847c
