train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
6.46,-48.25,-0.13,43.72,6.61,6.464605864746376,9768.019461631775,6.66,-49.81,-0.2,46.53,6.82,6.663061745372819,2158.8320055007935,6.74,-54.1,-0.2,47.58,6.9,6.743884631145147,2185.018620491028
1.56,-4.14,0.25,4.56,2.14,1.5553075006905965,2350.0696335434914,0.89,-0.5,0.48,1.37,1.17,0.8904494221931623,288.50561279058456,0.92,-0.64,0.46,1.42,1.19,0.9162619211423544,296.86886245012283
0.8,-0.32,0.5,1.17,1.08,0.8046206732328012,1215.7818372547626,0.73,-0.05,0.58,0.97,0.98,0.7290870628239196,236.22420835494995,0.73,-0.11,0.55,0.96,0.98,0.7345757999537904,238.00255918502808
0.63,0.19,0.62,0.72,0.85,0.6337862052245301,957.650956094265,0.58,0.34,0.68,0.6,0.78,0.579007539484236,187.59844279289246,0.58,0.31,0.66,0.6,0.77,0.5811729754010836,188.3000440299511
0.56,0.36,0.68,0.57,0.75,0.5613584070904692,848.212553113699,0.57,0.32,0.71,0.63,0.79,0.5650540909925361,183.0775254815817,0.55,0.34,0.71,0.57,0.75,0.5527507911125819,179.09125632047653
0.53,0.44,0.71,0.5,0.71,0.5268760240093752,796.1096722781658,0.55,0.38,0.76,0.57,0.75,0.5489104610902292,177.84698939323425,0.54,0.38,0.75,0.53,0.73,0.5382348190487167,174.3880813717842
0.49,0.5,0.74,0.44,0.67,0.4929339102192638,744.8231383413076,0.5,0.51,0.79,0.45,0.67,0.5030901011677436,163.00119277834892,0.49,0.51,0.78,0.43,0.65,0.4943088407133832,160.15606439113617
0.47,0.53,0.76,0.41,0.64,0.47067876841594336,711.1956190764904,0.47,0.57,0.8,0.39,0.63,0.47105682880422217,152.62241253256798,0.47,0.56,0.79,0.38,0.61,0.46930764302795314,152.05567634105682
0.45,0.58,0.78,0.38,0.61,0.4502717615909564,680.3606317639351,0.45,0.58,0.79,0.39,0.62,0.45258833164418183,146.63861945271492,0.45,0.58,0.79,0.36,0.6,0.4491687666302846,145.5306803882122
0.44,0.59,0.79,0.36,0.6,0.438067730227738,661.9203403741121,0.42,0.64,0.82,0.33,0.58,0.41882042044106826,135.6978162229061,0.41,0.63,0.81,0.32,0.56,0.41339639013196217,133.94043040275574
0.43,0.61,0.8,0.35,0.59,0.4303211156379932,650.2152057290077,0.4,0.64,0.83,0.33,0.58,0.4042211756294156,130.96766090393066,0.39,0.65,0.83,0.3,0.55,0.39425265191145886,127.73785921931267
0.42,0.62,0.8,0.34,0.58,0.42396583467781107,640.6123761981726,0.67,0.18,0.8,0.75,0.87,0.6697995496200927,217.01505407691002,0.65,0.19,0.79,0.7,0.84,0.6487513017139317,210.19542175531387
0.42,0.63,0.81,0.33,0.57,0.41632690980369724,629.0699607133865,0.48,0.49,0.81,0.47,0.69,0.48518241509611226,157.19910249114037,0.47,0.51,0.81,0.42,0.65,0.4684813446652742,151.78795567154884
0.41,0.64,0.82,0.32,0.57,0.41056498554784837,620.3636931627989,0.43,0.61,0.85,0.35,0.59,0.42900294718551046,138.9969548881054,0.42,0.62,0.84,0.33,0.57,0.4201980723918956,136.14417545497417
0.41,0.65,0.82,0.31,0.56,0.4065960840939055,614.3666830658913,0.54,0.52,0.85,0.44,0.66,0.5403887691137231,175.0859611928463,0.54,0.5,0.84,0.43,0.65,0.5380690906334806,174.33438536524773
