train_mae,train_r2,train_spearmanr,train_mse,train_rmse,train_mean_loss,train_sum_loss,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,val_mean_loss,val_sum_loss,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,test_mean_loss,test_sum_loss
0.35,0.73,0.87,0.24,0.49,0.3537039549677361,534.4466759562492,0.35,0.74,0.88,0.24,0.49,0.3464841157381917,112.26085349917412,0.34,0.75,0.87,0.22,0.47,0.340992971840832,110.48172287642956
0.35,0.74,0.87,0.23,0.48,0.35048791643880517,529.5872417390347,0.36,0.72,0.88,0.25,0.5,0.35727117311807327,115.75586009025574,0.35,0.73,0.87,0.23,0.48,0.3467884116610627,112.35944537818432
0.35,0.74,0.87,0.23,0.48,0.34802864963332997,525.8712895959616,0.37,0.73,0.88,0.25,0.5,0.3720633088622564,120.54851207137108,0.37,0.72,0.88,0.24,0.49,0.3661418619255225,118.62996326386929
0.34,0.75,0.87,0.22,0.47,0.34148152686364597,515.9785870909691,0.35,0.75,0.88,0.23,0.48,0.3471972086455351,112.49189560115337,0.34,0.75,0.88,0.21,0.46,0.3406404280736123,110.36749869585037
0.34,0.76,0.88,0.22,0.47,0.3388524793044058,512.0060962289572,0.36,0.74,0.87,0.23,0.48,0.3567757414722884,115.59534023702145,0.35,0.74,0.87,0.22,0.47,0.34958273144783797,113.2648049890995
0.34,0.76,0.88,0.21,0.46,0.33637972190867665,508.2697598040104,0.35,0.75,0.88,0.22,0.47,0.3485518175142783,112.93078887462616,0.34,0.75,0.88,0.22,0.46,0.3411135871745186,110.52080224454403
0.33,0.76,0.88,0.21,0.46,0.3334623103126795,503.8615508824587,0.35,0.75,0.88,0.22,0.47,0.35012156350745094,113.43938657641411,0.35,0.74,0.88,0.22,0.47,0.3472230338296037,112.50026296079159
0.33,0.77,0.88,0.21,0.45,0.33045227585014014,499.31338880956173,0.32,0.79,0.89,0.19,0.44,0.3188605682901394,103.31082412600517,0.31,0.79,0.89,0.18,0.43,0.3116970658302307,100.98984932899475
0.33,0.77,0.88,0.2,0.45,0.3254284735036796,491.72242346405983,0.33,0.77,0.89,0.21,0.46,0.3328434419300821,107.8412751853466,0.32,0.77,0.88,0.2,0.45,0.32497261105864134,105.2911259829998
0.32,0.78,0.89,0.2,0.45,0.3244850616100843,490.29692809283733,0.32,0.78,0.89,0.2,0.45,0.31998217234640947,103.67422384023666,0.31,0.78,0.89,0.19,0.43,0.31242794290552905,101.22665350139141
0.32,0.78,0.89,0.19,0.44,0.3217512984038346,486.1662118881941,0.32,0.79,0.9,0.19,0.44,0.31989563606035565,103.64618608355522,0.32,0.79,0.89,0.18,0.43,0.3154155667641281,102.19464363157749
0.32,0.78,0.89,0.19,0.44,0.31973056190460425,483.11287903785706,0.33,0.78,0.9,0.2,0.45,0.33050764310691094,107.08447636663914,0.32,0.78,0.89,0.19,0.44,0.32337074961375306,104.772122874856
0.32,0.79,0.89,0.19,0.44,0.3161638071705063,477.723512634635,0.32,0.79,0.89,0.2,0.44,0.3241354670421577,105.01989132165909,0.32,0.78,0.89,0.19,0.44,0.3186552474896113,103.24430018663406
0.31,0.79,0.89,0.19,0.43,0.31385343558815126,474.2325411736965,0.31,0.8,0.9,0.18,0.43,0.3086130629167145,99.99063238501549,0.3,0.8,0.9,0.18,0.42,0.3040171745290727,98.50156454741955
0.31,0.79,0.89,0.19,0.43,0.31334650793626245,473.46657349169254,0.31,0.79,0.9,0.19,0.44,0.31396990237228667,101.72624836862087,0.31,0.79,0.89,0.18,0.43,0.30757913154400424,99.65563862025738
0.31,0.8,0.9,0.18,0.43,0.30883522390885354,466.65002332627773,0.31,0.8,0.9,0.19,0.43,0.3143181903862659,101.83909368515015,0.31,0.79,0.9,0.18,0.43,0.3090521454995061,100.13289514183998
0.31,0.8,0.9,0.18,0.43,0.30828618395809776,465.82042396068573,0.31,0.79,0.9,0.19,0.44,0.3124285453447589,101.22684869170189,0.31,0.79,0.9,0.18,0.43,0.30604968781088604,99.16009885072708
0.31,0.8,0.9,0.18,0.42,0.30536045222823627,461.39964331686497,0.32,0.78,0.89,0.2,0.45,0.3185420556936735,103.20762604475021,0.31,0.79,0.89,0.18,0.43,0.3085000840142185,99.9540272206068
0.3,0.8,0.9,0.18,0.42,0.30386561454131383,459.14094357192516,0.31,0.8,0.9,0.18,0.43,0.3104017350224801,100.57016214728355,0.3,0.8,0.9,0.17,0.42,0.3041112234838951,98.532036408782
0.3,0.81,0.9,0.17,0.42,0.2999925280567986,453.28870989382267,0.31,0.8,0.9,0.18,0.43,0.31032857790957263,100.54645924270153,0.3,0.79,0.9,0.18,0.42,0.3043211546301106,98.60005410015583
0.3,0.81,0.9,0.17,0.41,0.297641194050159,449.73584420979023,0.31,0.8,0.9,0.19,0.43,0.31442709593677226,101.87437908351421,0.31,0.79,0.9,0.18,0.42,0.30927016047967804,100.20353199541569
0.3,0.81,0.9,0.17,0.41,0.2955045819499491,446.5074233263731,0.33,0.78,0.9,0.2,0.45,0.3342459636889858,108.2956922352314,0.33,0.78,0.9,0.19,0.44,0.3287570605767362,106.51728762686253
0.29,0.81,0.9,0.17,0.41,0.2937892663861489,443.91558150947094,0.3,0.81,0.9,0.17,0.42,0.3017825484275818,97.7775456905365,0.3,0.81,0.9,0.17,0.41,0.2953383271340971,95.68961799144745
0.29,0.82,0.91,0.16,0.4,0.2911531663469571,439.93243435025215,0.31,0.81,0.9,0.18,0.42,0.3062176122157662,99.21450635790825,0.3,0.8,0.9,0.18,0.42,0.3046302388387698,98.7001973837614
0.29,0.82,0.91,0.16,0.4,0.28797549772625486,435.1309770643711,0.3,0.8,0.9,0.18,0.42,0.303197265315203,98.23591396212578,0.3,0.8,0.9,0.17,0.41,0.296726510066677,96.13938926160336
0.29,0.82,0.91,0.16,0.4,0.2879768685936376,435.13304844498634,0.34,0.78,0.9,0.2,0.45,0.3352029852477121,108.60576722025871,0.33,0.77,0.9,0.2,0.45,0.3298527832016533,106.87230175733566
0.29,0.82,0.91,0.16,0.4,0.2860470263670802,432.2170568406582,0.3,0.81,0.9,0.17,0.42,0.29968860938593195,97.09910944104195,0.3,0.8,0.9,0.17,0.41,0.297680823661295,96.44858686625957
0.28,0.82,0.91,0.16,0.4,0.2848626914342297,430.4275267571211,0.31,0.8,0.9,0.18,0.43,0.3077667101205867,99.71641407907009,0.3,0.8,0.9,0.17,0.42,0.3008465094054923,97.4742690473795
0.28,0.82,0.91,0.16,0.39,0.28270565120294977,427.1682389676571,0.3,0.81,0.91,0.17,0.42,0.2999619555970033,97.18767361342907,0.29,0.81,0.9,0.17,0.41,0.29467093875562705,95.47338415682316
0.28,0.83,0.91,0.15,0.39,0.28017980525976455,423.35168574750423,0.3,0.81,0.9,0.17,0.42,0.29721089240945414,96.29632914066315,0.29,0.81,0.9,0.17,0.41,0.29044176578337766,94.10313211381435
0.28,0.83,0.91,0.15,0.39,0.2774487706918262,419.2250925153494,0.3,0.81,0.91,0.17,0.41,0.30243105321754643,97.98766124248505,0.3,0.81,0.9,0.17,0.41,0.29723461574794335,96.30401550233364
0.28,0.83,0.92,0.15,0.38,0.2755323721528605,416.3294143229723,0.31,0.8,0.9,0.18,0.42,0.30605183486585263,99.16079449653625,0.3,0.8,0.9,0.17,0.42,0.3002553823645468,97.28274388611317
0.27,0.84,0.92,0.15,0.38,0.2734859565150888,413.2372802942991,0.3,0.82,0.91,0.17,0.41,0.29665633631341254,96.11665296554565,0.29,0.81,0.9,0.17,0.41,0.2935301979750763,95.10378414392471
0.27,0.84,0.92,0.15,0.38,0.2724596130126048,411.68647526204586,0.29,0.82,0.91,0.17,0.41,0.2949128172095911,95.55175277590752,0.29,0.81,0.9,0.16,0.4,0.28799836889461233,93.3114715218544
0.27,0.84,0.92,0.14,0.38,0.2688825633709672,406.28155325353146,0.3,0.81,0.9,0.17,0.42,0.2968627208912814,96.18352156877518,0.29,0.81,0.9,0.16,0.4,0.2895349352907987,93.80931903421879
0.27,0.84,0.92,0.14,0.38,0.2674904192306599,404.17802345752716,0.31,0.8,0.91,0.18,0.43,0.3102149138296092,100.50963208079338,0.3,0.79,0.9,0.18,0.42,0.3031985659014296,98.23633535206318
0.27,0.84,0.92,0.14,0.37,0.26618099996658606,402.1994909495115,0.29,0.81,0.91,0.17,0.41,0.2948371488371013,95.52723622322083,0.29,0.81,0.9,0.16,0.41,0.2893119412531823,93.73706896603107
0.27,0.84,0.92,0.14,0.37,0.2653147702892437,400.8906179070473,0.29,0.82,0.91,0.17,0.41,0.2937339468410722,95.16979877650738,0.29,0.81,0.91,0.16,0.4,0.2880732665919227,93.33573837578297
0.26,0.85,0.92,0.14,0.37,0.2625917107912186,396.7760750055313,0.29,0.82,0.91,0.17,0.41,0.2925813233502853,94.79634876549244,0.29,0.81,0.9,0.16,0.4,0.28638489820339064,92.78870701789856
0.26,0.85,0.92,0.14,0.37,0.2611181460059612,394.5495186150074,0.31,0.81,0.9,0.18,0.42,0.3057244414072714,99.05471901595592,0.3,0.8,0.9,0.17,0.42,0.30228347915374204,97.93984724581242
0.26,0.85,0.92,0.13,0.37,0.2594232163351944,391.9884798824787,0.3,0.82,0.91,0.17,0.41,0.2950110567940606,95.58358240127563,0.29,0.81,0.9,0.17,0.41,0.29426922980282044,95.34323045611382
0.26,0.85,0.92,0.13,0.36,0.2572976340823896,388.7767250984907,0.3,0.81,0.91,0.17,0.41,0.29611453349575584,95.9411088526249,0.29,0.81,0.91,0.17,0.41,0.29421413758838616,95.32538057863712
0.26,0.85,0.93,0.13,0.36,0.25522719969582197,385.64829874038696,0.29,0.82,0.91,0.16,0.41,0.28888318798056356,93.59815290570259,0.28,0.82,0.91,0.16,0.4,0.284036645412813,92.02787311375141
0.25,0.86,0.93,0.13,0.36,0.25312467373064385,382.47138200700283,0.29,0.82,0.91,0.17,0.41,0.28970666597654793,93.86495977640152,0.28,0.81,0.91,0.16,0.4,0.28394846296236836,91.99930199980736
0.25,0.86,0.93,0.13,0.36,0.25131026627329467,379.72981233894825,0.29,0.82,0.91,0.17,0.41,0.29250844866957193,94.7727373689413,0.29,0.81,0.91,0.16,0.4,0.28661379530841924,92.86286967992783
0.25,0.86,0.93,0.13,0.36,0.25052001341575825,378.53574027121067,0.29,0.82,0.91,0.17,0.41,0.28952487622514184,93.80605989694595,0.28,0.82,0.91,0.16,0.4,0.283224661409119,91.76479029655457
0.25,0.86,0.93,0.12,0.35,0.24836083753546054,375.27322551608086,0.29,0.82,0.91,0.17,0.41,0.287753581724785,93.23216047883034,0.28,0.82,0.91,0.16,0.4,0.2816608336604672,91.25811010599136
0.25,0.86,0.93,0.12,0.35,0.24734202906499234,373.7338059172034,0.29,0.82,0.91,0.17,0.41,0.29466193173954514,95.47046588361263,0.29,0.81,0.91,0.16,0.4,0.28594569328390523,92.64640462398529
0.24,0.86,0.93,0.12,0.35,0.2445420595212617,369.50305193662643,0.29,0.82,0.91,0.16,0.4,0.28719299705124196,93.0505310446024,0.28,0.82,0.91,0.16,0.4,0.280666085443011,90.93581168353558
0.24,0.86,0.93,0.12,0.35,0.24300187108711563,367.1758272126317,0.29,0.82,0.91,0.17,0.41,0.289608606033855,93.83318835496902,0.28,0.82,0.91,0.16,0.4,0.28256000583002594,91.54944188892841
0.24,0.87,0.93,0.12,0.35,0.24203931884920257,365.7214107811451,0.29,0.82,0.91,0.16,0.4,0.28694441233888085,92.9699895977974,0.28,0.82,0.91,0.16,0.4,0.28182531902451574,91.3114033639431
0.24,0.87,0.93,0.12,0.34,0.24061491350753667,363.5691343098879,0.29,0.82,0.91,0.16,0.4,0.2867108890671789,92.89432805776596,0.28,0.82,0.91,0.16,0.39,0.2792989605186898,90.4928632080555
0.24,0.87,0.93,0.12,0.34,0.23979116707527423,362.3244534507394,0.29,0.82,0.91,0.16,0.4,0.28820046055832027,93.37694922089577,0.28,0.81,0.91,0.16,0.4,0.28369316178155535,91.91658441722393
0.24,0.87,0.93,0.12,0.34,0.23770531758537836,359.1727348715067,0.29,0.82,0.91,0.16,0.41,0.28723804786065477,93.06512750685215,0.28,0.82,0.91,0.16,0.39,0.27973634004592896,90.63457417488098
0.24,0.87,0.93,0.12,0.34,0.23661706890001113,357.52839110791683,0.28,0.82,0.91,0.16,0.4,0.2846227550856125,92.21777264773846,0.28,0.82,0.91,0.15,0.39,0.2786986977321866,90.29837806522846
0.24,0.87,0.93,0.11,0.34,0.23528152287085272,355.51038105785847,0.29,0.82,0.91,0.16,0.4,0.2859605514892825,92.65121868252754,0.28,0.82,0.91,0.15,0.39,0.2782833694859787,90.16381171345711
0.23,0.87,0.94,0.11,0.34,0.23405054387649427,353.65037179738283,0.28,0.83,0.91,0.16,0.4,0.28405374753070467,92.03341419994831,0.28,0.82,0.91,0.16,0.39,0.2788008111126629,90.33146280050278
0.23,0.87,0.94,0.11,0.34,0.23335561721353323,352.6003376096487,0.28,0.82,0.91,0.16,0.4,0.28456848956368586,92.20019061863422,0.28,0.82,0.91,0.15,0.39,0.2777314598177686,89.98499298095703
0.23,0.88,0.94,0.11,0.33,0.23056390632035162,348.3820624500513,0.28,0.83,0.91,0.16,0.4,0.2846604217717677,92.22997665405273,0.28,0.82,0.91,0.15,0.39,0.27889623276797343,90.36237941682339
0.23,0.88,0.94,0.11,0.33,0.23086785916596514,348.8413351997733,0.29,0.82,0.91,0.16,0.4,0.2870171379159998,92.99355268478394,0.28,0.82,0.91,0.16,0.39,0.27939167775121737,90.52290359139442
0.23,0.88,0.94,0.11,0.33,0.22913289820611438,346.2198091894388,0.28,0.82,0.91,0.16,0.4,0.28391781053793286,91.98937061429024,0.28,0.82,0.91,0.15,0.39,0.27716460796418013,89.80133298039436
0.23,0.88,0.94,0.11,0.33,0.22843328020692583,345.1626863926649,0.28,0.82,0.91,0.16,0.4,0.2842842044745698,92.10808224976063,0.28,0.82,0.91,0.15,0.39,0.27826323479781917,90.15728807449341
0.23,0.88,0.94,0.11,0.33,0.22700053633916148,342.997810408473,0.29,0.82,0.91,0.16,0.4,0.2857551125372634,92.58465646207333,0.28,0.82,0.91,0.16,0.39,0.2786815103925305,90.29280936717987
0.23,0.88,0.94,0.11,0.33,0.22642577974055478,342.12935318797827,0.28,0.83,0.91,0.16,0.4,0.28321874757975707,91.7628742158413,0.28,0.82,0.91,0.15,0.39,0.2765736938626678,89.60987681150436
0.23,0.88,0.94,0.11,0.33,0.22566429267728036,340.97874623537064,0.28,0.82,0.91,0.16,0.4,0.28381616691196404,91.95643807947636,0.28,0.82,0.91,0.15,0.39,0.2762992988214081,89.52097281813622
0.23,0.88,0.94,0.11,0.33,0.22533801137355683,340.48573518544436,0.28,0.83,0.91,0.16,0.4,0.2826462781263722,91.5773941129446,0.28,0.82,0.91,0.15,0.39,0.2755653159117993,89.28316235542297
0.22,0.88,0.94,0.11,0.33,0.2241883472022357,338.74859262257814,0.28,0.83,0.91,0.16,0.4,0.2823831793150784,91.4921500980854,0.28,0.82,0.91,0.15,0.39,0.27570757210070707,89.32925336062908
0.22,0.88,0.94,0.11,0.33,0.2239248192740307,338.3504019230604,0.28,0.83,0.91,0.16,0.4,0.2826195518819638,91.56873480975628,0.28,0.82,0.91,0.15,0.39,0.2759743647902836,89.41569419205189
0.22,0.88,0.94,0.1,0.32,0.2223660849739904,335.9951543956995,0.28,0.83,0.91,0.16,0.4,0.2821729019928126,91.42402024567127,0.28,0.82,0.91,0.15,0.39,0.27581893367531857,89.36533451080322
0.22,0.88,0.94,0.1,0.32,0.22316503842329838,337.20237305760384,0.28,0.83,0.91,0.16,0.4,0.28209902093182376,91.4000827819109,0.28,0.82,0.91,0.15,0.39,0.27534893095309354,89.2130536288023
0.22,0.88,0.94,0.1,0.32,0.22212566429419994,335.6318787485361,0.28,0.83,0.91,0.16,0.4,0.28207211035453245,91.39136375486851,0.27,0.82,0.91,0.15,0.39,0.2748124838611226,89.03924477100372
0.22,0.88,0.94,0.1,0.32,0.2217692105847822,335.0932771936059,0.28,0.82,0.91,0.16,0.4,0.28425630890292886,92.09904408454895,0.28,0.82,0.91,0.15,0.39,0.27754065127652366,89.92317101359367
0.22,0.88,0.94,0.1,0.32,0.22011845340443162,332.5989830940962,0.28,0.82,0.91,0.16,0.4,0.2822153618858184,91.43777725100517,0.28,0.82,0.91,0.15,0.39,0.2753143835766816,89.20186027884483
0.22,0.88,0.94,0.1,0.32,0.22068742074412592,333.4586927443743,0.28,0.83,0.91,0.16,0.4,0.2821229070792963,91.40782189369202,0.27,0.82,0.91,0.15,0.39,0.27486926524175537,89.05764193832874
0.22,0.88,0.94,0.1,0.32,0.22008886921985665,332.5542813912034,0.28,0.83,0.91,0.16,0.4,0.2823879907804507,91.49370901286602,0.28,0.82,0.91,0.15,0.39,0.2755678013243057,89.28396762907505
0.22,0.88,0.94,0.1,0.32,0.2208684052875072,333.73216038942337,0.28,0.83,0.91,0.16,0.4,0.28248513972869627,91.52518527209759,0.28,0.82,0.91,0.15,0.39,0.27513835211226967,89.14482608437538
0.22,0.88,0.94,0.1,0.32,0.21950028386536535,331.66492892056704,0.28,0.83,0.91,0.16,0.4,0.28234393305984545,91.47943431138992,0.28,0.82,0.91,0.15,0.39,0.27510244785635557,89.13319310545921
0.22,0.88,0.94,0.1,0.32,0.2184163733754704,330.02714017033577,0.28,0.83,0.91,0.16,0.4,0.28201781424843236,91.37377181649208,0.27,0.82,0.91,0.15,0.39,0.27488519669866857,89.06280373036861
0.22,0.88,0.94,0.1,0.32,0.21954507956652355,331.73261522501707,0.28,0.82,0.91,0.16,0.4,0.283118639877181,91.73043932020664,0.28,0.82,0.91,0.15,0.39,0.2753328116219721,89.20783096551895
0.22,0.89,0.94,0.1,0.32,0.2184721942889935,330.1114855706692,0.28,0.83,0.91,0.16,0.4,0.2820861265063286,91.39590498805046,0.27,0.82,0.91,0.15,0.39,0.27469845856597397,89.00230057537556
0.22,0.88,0.94,0.1,0.32,0.218552577799318,330.2329450547695,0.28,0.83,0.91,0.16,0.4,0.281754476742612,91.28845046460629,0.27,0.82,0.91,0.15,0.39,0.2750184120219431,89.10596549510956
