train_accuracy,train_precision,train_recall,train_f1,train_auc,train_mean_loss,train_sum_loss,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_mean_loss,val_sum_loss,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_mean_loss,test_sum_loss
0.55472,0.0,0.0,0.0,0.52726,1.3645746751743204,46.395538955926895,0.52318,0.0,0.0,0.0,0.4564,1.6249340772628784,8.124670386314392,0.51325,0.0,0.0,0.0,0.47957,1.6330565333366394,16.330565333366394
0.56132,0.5614,0.0678,0.12098,0.5597,1.0228153081501232,34.77572047710419,0.52318,0.0,0.0,0.0,0.43249,1.2527341365814209,6.2636706829071045,0.51325,0.0,0.0,0.0,0.45745,1.162802028656006,11.628020286560059
0.62642,0.6131,0.43644,0.5099,0.66771,0.6603040484821096,22.450337648391724,0.53642,0.52083,0.34722,0.41667,0.55345,0.7582211136817932,3.791105568408966,0.56954,0.58763,0.38776,0.46721,0.60373,0.712314909696579,7.12314909696579
0.68962,0.68286,0.56568,0.61877,0.74772,0.5968002002028858,20.291206806898117,0.61589,0.60606,0.55556,0.57971,0.63098,0.7042947053909302,3.521473526954651,0.5894,0.59829,0.47619,0.5303,0.60347,0.7253604590892792,7.253604590892792
0.68679,0.65766,0.61864,0.63755,0.75985,0.5850973365937963,19.89330944418907,0.60927,0.57143,0.72222,0.63804,0.68697,0.678266727924347,3.3913336396217346,0.59934,0.57222,0.70068,0.62997,0.64196,0.7170718371868133,7.1707183718681335
0.72547,0.69631,0.68008,0.6881,0.78725,0.5540806177784415,18.83874100446701,0.54305,0.57895,0.15278,0.24176,0.6032,0.8993976235389709,4.496988117694855,0.57947,0.66129,0.27891,0.39234,0.67817,0.7615785717964172,7.615785717964172
0.71698,0.68943,0.66314,0.67603,0.79319,0.5456768607392031,18.553013265132904,0.62252,0.6,0.625,0.61224,0.61797,0.7316183567047119,3.6580917835235596,0.65232,0.64384,0.63946,0.64164,0.69076,0.6796155631542206,6.796155631542206
0.73019,0.70575,0.67585,0.69048,0.81343,0.5219270832398358,17.74552083015442,0.66887,0.64103,0.69444,0.66667,0.69058,0.7249292135238647,3.6246460676193237,0.62914,0.62238,0.60544,0.61379,0.67738,0.7412486374378204,7.412486374378204
0.73679,0.70062,0.71398,0.70724,0.81616,0.5267444805187338,17.909312337636948,0.62914,0.65385,0.47222,0.54839,0.70939,0.7497612535953522,3.748806267976761,0.5596,0.56731,0.40136,0.47012,0.61519,0.8272966265678405,8.272966265678406
0.73962,0.72273,0.67373,0.69737,0.80617,0.5457160201142816,18.554344683885574,0.64238,0.60714,0.70833,0.65385,0.69181,0.7146389126777649,3.5731945633888245,0.62252,0.61379,0.60544,0.60959,0.65346,0.7164958596229554,7.164958596229553
0.75377,0.71313,0.74788,0.73009,0.83921,0.5137788066092659,17.468479424715042,0.55629,0.85714,0.08333,0.1519,0.71062,1.1247360110282898,5.623680055141449,0.54967,0.7619,0.10884,0.19048,0.66702,0.9605257868766784,9.605257868766785
0.76038,0.76077,0.67373,0.71461,0.83161,0.5073640701525352,17.250378385186195,0.5298,0.52941,0.125,0.20225,0.62957,1.008255410194397,5.041277050971985,0.58278,0.64789,0.31293,0.42202,0.6431,0.8619401812553406,8.619401812553406
0.75849,0.74434,0.69703,0.71991,0.84396,0.5096529275178909,17.32819953560829,0.57616,0.60526,0.31944,0.41818,0.6635,1.1188541769981384,5.594270884990692,0.5894,0.64557,0.34694,0.45133,0.66596,0.9998583614826202,9.998583614826202
0.76415,0.72289,0.76271,0.74227,0.84136,0.49239235590485964,16.74134010076523,0.64901,0.60674,0.75,0.67081,0.69436,0.6878748178482056,3.439374089241028,0.64238,0.63265,0.63265,0.63265,0.71433,0.6353816747665405,6.353816747665405
